year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1981,NHL,NYI,33,3,4.0,,21,13,6.0,,,,,,8,1,2,,6,5,2,,7,5,1,,9,2,1.0,,12,1,1.0,,11,1,2,,1,1,1,
1976,NHL,TOR,18,13,9.0,,15,19,6.0,,,,,,3,5,3,,8,4,1,,6,6,2,,7,5,1.0,,5,6,2.0,,4,5,5,,0,1,1,
1998,NHL,VAN,14,21,6.0,,9,26,6.0,,,,,,4,4,1,,5,9,0,,4,6,3,,3,6,2.0,,3,8,3.0,,3,9,2,,1,5,1,
1993,NHL,OTT,8,30,4.0,,6,31,5.0,,,,,,2,6,2,,3,9,1,,3,13,0,,1,9,4.0,,1,9,1.0,,3,10,0,,1,5,1,
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10,3,2.0,,6,4,1.0,,11,2,0,,1,0,1,
1942,NHL,TOR,17,6,2.0,,5,13,7.0,,,,,,1,0,0,,5,5,0,,6,3,3,,4,4,2.0,,4,5,1.0,,2,2,3,,,,,
1923,WCHL,CAT,13,2,0.0,,5,9,1.0,,,,,,,,,,,,,,6,1,0,,7,5,0.0,,5,5,0.0,,0,0,1,,,,,
1923,PCHA,VAM,8,6,1.0,,5,10,0.0,,,,,,,,,,2,3,0,,4,4,1,,2,5,0.0,,5,4,0.0,,,,,,,,,
1976,WHA,QUN,29,10,1.0,,18,21,2.0,,,,,,9,2,0,,6,8,0,,7,5,1,,8,1,0.0,,6,8,0.0,,9,6,1,,2,1,1,
2009,NHL,VAN,30,8,,3,19,20,,2,,,,,7,7,,0,7,5,,0,10,4,,1,10,2,,1,3,4,,0,9,4,,2,3,2,,1
1935,NHL,CHI,15,7,2.0,,6,12,6.0,,,,,,,,,,4,2,1,,5,4,1,,6,4,1.0,,4,5,3.0,,2,4,2,,,,,
1997,NHL,PIT,21,10,10.0,,19,14,8.0,,,,,,7,5,2,,7,4,3,,7,3,3,,8,3,2.0,,1,2,3.0,,6,3,4,,4,4,1,
1990,NHL,STL,24,9,7.0,,23,13,4.0,,,,,,8,3,1,,7,4,2,,6,5,3,,9,3,1.0,,9,3,1.0,,8,4,3,,,,,
2011,NHL,BUF,21,12,,8,18,20,,3,,,,,6,4,,0,7,6,,1,4,7,,3,4,7,,1,7,3,,3,10,4,,2,1,1,,1
1915,PCHA,SEA,7,3,0.0,,2,6,0.0,,,,,,,,,,,,,,3,2,0,,1,5,0.0,,5,2,0.0,,,,,,,,,
1996,NHL,STL,17,20,4.0,,19,15,7.0,,,,,,5,7,0,,8,4,0,,4,9,2,,8,3,2.0,,3,6,4.0,,5,5,1,,3,1,2,
2002,NHL,CHI,17,15,7.0,2,13,18,6.0,4,,,,,5,3,1,0,5,7,2,0,8,3,3,0,4,5,3.0,3,2,9,1.0,0,4,6,2,3,2,0,1,0
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5,6,0,,8,5,1,,7,4,2,,7,4,2.0,,5,1,5.0,,6,6,1,,2,4,1,
1977,NHL,MNS,12,24,4.0,,6,29,5.0,,,,,,2,7,0,,4,5,3,,3,10,1,,2,10,1.0,,3,8,1.0,,2,10,3,,2,3,0,
1959,NHL,CHI,18,11,6.0,,10,18,7.0,,,,,,1,7,1,,3,7,3,,6,4,3,,7,6,3.0,,7,3,0.0,,4,2,3,,,,,
2010,NHL,SJS,25,11,,5,23,14,,4,,,,,5,3,,1,6,5,,3,9,5,,1,5,6,,1,11,2,,0,9,2,,3,3,2,,0
1922,PCHA,SEA,8,6,0.0,,7,9,0.0,,,,,,,,,,5,1,0,,1,4,0,,6,4,0.0,,3,5,0.0,,0,1,0,,,,,
1998,NHL,NYR,17,19,5.0,,16,19,6.0,,,,,,3,4,3,,3,5,4,,7,6,0,,6,7,0.0,,6,6,0.0,,6,5,3,,2,5,1,
2005,NHL,DAL,28,11,,2,25,12,,4,,,,,6,4,,1,10,3,,0,8,5,,0,11,3,,1,3,2,,1,11,3,,1,4,3,,2
2008,NHL,PHO,23,15,,3,13,24,,4,,,,,4,4,,0,6,7,,2,8,4,,3,6,7,,0,3,9,,0,5,6,,2,4,2,,0
1989,NHL,PIT,22,15,3.0,,10,25,5.0,,,,,,3,7,2,,6,7,0,,7,5,1,,6,6,1.0,,8,5,1.0,,2,10,3,,,,,
1939,NHL,NYA,12,11,1.0,,3,18,3.0,,,,,,,,,,2,6,0,,4,8,1,,4,7,1.0,,2,5,1.0,,3,3,1,,,,,
1995,NHL,FLO,25,12,4.0,,16,19,6.0,,,,,,7,4,0,,10,2,1,,8,4,1,,6,4,3.0,,4,5,3.0,,3,9,1,,3,3,1,
1974,NHL,MNS,17,20,3.0,,6,30,4.0,,,,,,2,4,3,,7,6,1,,2,10,1,,1,9,1.0,,6,8,0.0,,5,10,1,,0,3,0,
1933,NHL,CHI,13,4,7.0,,7,13,4.0,,,,,,,,,,5,3,1,,5,3,3,,4,3,4.0,,3,4,3.0,,3,4,0,,,,,
1976,NHL,PIT,22,12,6.0,,12,21,7.0,,,,,,2,6,4,,6,5,1,,7,5,1,,7,4,2.0,,5,5,4.0,,5,8,1,,2,0,0,
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5,8,,0,4,1,,2,10,5,,1,5,4,,0
1992,NHL,MTL,27,13,2.0,,21,17,4.0,,,,,,7,3,2,,10,3,1,,5,8,1,,10,4,1.0,,8,1,1.0,,6,7,0,,2,4,0,
2005,NHL,TBL,25,14,,2,18,19,,4,,,,,7,3,,2,7,7,,1,5,7,,0,9,4,,1,4,2,,0,7,6,,1,4,4,,1
1993,NHL,CHI,21,16,5.0,,18,20,4.0,,,,,,4,7,2,,8,2,0,,6,5,2,,5,6,2.0,,6,7,1.0,,6,7,2,,4,2,0,
1962,NHL,BOS,7,18,10.0,,7,21,7.0,,,,,,1,3,3,,1,8,3,,3,10,2,,4,8,3.0,,5,3,4.0,,0,7,2,,,,,
1972,NHL,NYI,10,25,4.0,,2,35,2.0,,,,,,1,6,1,,2,10,1,,1,12,2,,2,13,0.0,,2,11,1.0,,4,8,0,,0,0,1,
1930,NHL,MTM,13,5,4.0,,7,13,2.0,,,,,,,,,,2,4,0,,6,2,3,,6,5,1.0,,2,5,2.0,,4,2,0,,,,,
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5,7,0.0,,3,5,0.0,,2,2,2,,,,,
1996,NHL,HAR,23,15,3.0,,9,24,8.0,,,,,,5,2,2,,6,5,3,,6,6,1,,3,10,1.0,,4,6,2.0,,5,7,1,,3,3,1,
1964,NHL,NYR,8,19,8.0,,12,19,4.0,,,,,,2,3,3,,6,5,1,,2,9,3,,5,6,2.0,,3,7,1.0,,2,8,2,,,,,
1972,NHL,DET,22,12,5.0,,15,17,7.0,,,,,,6,3,0,,4,6,2,,5,7,4,,9,3,1.0,,7,2,4.0,,6,8,0,,0,0,1,
1978,WHA,NEW,22,19,0.0,,15,15,9.0,,,,,,5,3,1,,6,4,3,,7,3,2,,4,5,0.0,,6,7,2.0,,5,7,1,,4,5,0,
2005,NHL,CAL,30,7,,4,16,18,,7,,,,,4,7,,2,10,2,,1,9,3,,1,7,4,,2,3,2,,1,8,6,,1,5,1,,3
2010,NHL,MTL,24,11,,6,20,19,,2,,,,,7,3,,1,8,5,,0,6,8,,1,6,2,,3,6,5,,2,8,7,,0,3,0,,1
