playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
chriser01,,,Erik,Christensen,,,,73,210,L,20530,50627,chriser01,2005,2011,,,C,1983,12,17,Canada,AB,Edmonton,,,,,,
batteje01,,,Jeff,Batters,,Jeffrey William,,74,215,R,10073,242,batteje01,1993,1994,,,D,1970,10,23,Canada,BC,Victoria,1996,8,23,,,
nemchse01,,,Sergei,Nemchinov,,Sergei,,73,205,L,11187,3941,nemchse01,1991,2001,,,C,1964,1,14,Russia,,Moscow,,,,,,
lorenji01,,,Jim,Lorentz,,James Peter,Batman,72,190,L,13415,3202,lorenji01,1968,1977,,,C,1947,5,1,Canada,ON,Waterloo,,,,,,
,,caldefr01h,Frank,Calder,,,,,,,B194701,,,,,,,,1877,11,17,England,,Bristol,1943,2,4,,,
stastpa01,,,Paul,Stastny,,,,72,205,L,21663,69840,stastpa01,2006,2011,,,C,1985,12,27,Canada,QC,Quebec,,,,,,
osgooch01,,,Chris,Osgood,,Christopher,,70,178,L,18352,4089,osgooch01,1993,2010,,,G,1972,11,26,Canada,AB,Peace River,,,,,,
suterga01,,,Gary,Suter,,Gary Lee,,72,215,L,11595,5257,suterga01,1985,2001,,,D,1964,6,24,USA,WI,Madison,,,,,,
dundeto01,,dundeto01h,Tommy,Dunderdale,,Thomas,,68,160,R,P197403,1484,dundeto01,,,,,C,1887,5,6,Australia,,Benella,1960,12,16,Canada,MB,Winnipeg
jenseal01,,,Al,Jensen,,Allan Raymond,,70,180,L,18569,2530,jenseal01,1980,1986,,,G,1958,11,27,Canada,ON,Hamilton,,,,,,
ondrube01,,,Ben,Ondrus,,,,72,194,R,21251,45226,ondrube01,2005,2008,,,R,1982,6,25,Canada,AB,Sherwood Park,,,,,,
merkogl01,,,Glenn,Merkosky,,Glenn,,70,185,L,13712,3682,merkogl01,1981,1989,,,C,1959,4,8,Canada,AB,Edmonton,,,,,,
turgepi01,,,Pierre,Turgeon,,Pierre,,73,199,L,11669,5495,turgepi01,1987,2006,,,C,1969,8,28,Canada,QC,Rouyn-Noranda,,,,,,
laroupi01,,,Pierre,Larouche,,Pierre R.,Lucky Pierre,71,175,R,13318,2985,laroupi01,1974,1987,,,C,1955,11,16,Canada,QC,Taschereau,,,,,,
macwimi01,,,Mike,MacWilliam,,Michael Kristen,,76,230,L,10651,3306,macwimi01,1995,1995,,,L,1967,2,14,Canada,BC,Burnaby,,,,,,
fedotan01,,,Anatoli,Fedotov,,Anatoli,,71,178,L,10410,1637,fedotan01,1992,1993,,,D,1966,5,11,USSR,,Saratov,,,,,,
