playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
kiddtr01,2002,1,TOR,NHL,19,1143,6,10,2,0,0,59,565,,,,,,,,,
trefian01,1994,1,CAL,NHL,6,236,0,3,0,3,0,16,130,,,,,,,,,
prusema01,2002,1,OTT,NHL,18,935,12,2,1,0,0,37,415,,,,,,,,,
thompti01,1935,1,BOS,NHL,48,2930,22,20,6,,10,82,,2,120,1,1,,,1,8,
hamelpi01,1974,1,TOR,NHL,4,195,1,2,0,0,0,18,,,,,,,,,,
careyji01,1994,1,WAS,NHL,28,1604,18,6,3,2,4,57,654,7,358,2,4,,2,0,25,151
chabofr01,1993,2,PHI,NHL,4,70,0,1,1,0,0,5,40,,,,,,,,,
smithga01,1969,1,OAK,NHL,65,3762,19,34,12,0,2,195,,4,248,0,4,,0,0,13,
irbear01,1995,1,SJS,NHL,22,1112,4,12,4,0,0,85,607,,,,,,,,,
bironma01,2005,1,BUF,NHL,35,1934,21,8,3,2,1,93,980,,,,,,,,,
hackeje01,1993,1,CHI,NHL,22,1084,2,12,3,0,0,62,566,,,,,,,,,
vanbijo01,1985,1,NYR,NHL,61,3326,31,21,5,2,3,184,1625,16,899,8,8,,0,1,49,477
wortero01,1928,1,NYA,NHL,38,2390,16,12,10,,13,46,,2,150,0,1,1,,1,1,
riendvi01,1987,1,MTL,NHL,1,36,0,0,0,0,0,5,22,,,,,,,,,
mckenbi01,1977,1,COR,NHL,12,654,3,6,2,1,0,42,,,,,,,,,,
stewach01,1926,1,BOS,NHL,21,1303,9,11,1,,2,49,,,,,,,,,,
osgooch01,2005,1,DET,NHL,32,1846,20,6,5,3,2,85,828,,,,,,,,,
dionmi01,1974,1,IND,WHA,1,59,0,1,0,0,0,4,38,,,,,,,,,
potvife01,1992,1,TOR,NHL,48,2781,25,15,7,3,2,116,1286,21,1308,11,10,,0,1,62,636
davidjo01,1979,1,NYR,NHL,41,2306,20,15,4,3,2,122,,9,541,4,5,,1,0,21,
moogan01,1982,1,EDM,NHL,50,2833,33,8,7,1,1,167,1531,16,949,11,5,,2,0,48,
wakeler01,1974,2,SDM,WHA,35,2062,20,12,2,3,2,115,1091,10,520,4,6,,0,0,39,
wakeler01,1977,2,HOU,WHA,51,3070,28,18,4,3,2,166,1608,,,,,,,,,
gagejo02,1994,1,EDM,NHL,2,99,0,2,0,0,0,7,40,,,,,,,,,
bouchbr01,2001,1,PHI,NHL,41,2295,18,16,4,5,2,92,972,2,88,0,1,,0,0,2,33
hallgl01,1955,1,DET,NHL,70,4200,30,24,16,,12,148,,10,604,5,5,,,0,28,
tallaro01,2000,1,CHI,NHL,12,627,2,7,0,1,0,35,265,,,,,,,,,
cloutda01,2001,1,VAN,NHL,62,3502,31,22,5,2,7,142,1440,6,273,2,3,,1,0,16,123
garrejo01,1984,1,VAN,NHL,10,407,1,5,0,0,0,44,243,,,,,,,,,
simmodo01,1960,1,BOS,NHL,18,1079,3,9,6,,1,59,,,,,,,,,,
benneha01,1944,1,BOS,NHL,25,1470,10,12,2,,0,103,,,,,,,,,,
skorowa01,1984,1,CHI,NHL,27,1396,11,9,3,2,2,75,775,2,33,0,0,,0,0,6,28
hirscco01,1995,1,VAN,NHL,41,2338,17,14,6,4,1,114,1173,6,338,2,3,,0,0,21,166
rollial01,1956,1,CHI,NHL,70,4200,16,39,15,,3,225,,,,,,,,,,
mcdufpe01,1977,1,IND,WHA,12,539,1,6,1,1,0,39,313,,,,,,,,,
hrudeke01,1991,1,LAK,NHL,60,3509,26,17,13,4,1,197,1916,6,355,2,4,,1,0,22,179
mioed01,1979,1,EDM,NHL,34,1711,9,13,5,2,1,120,,,,,,,,,,
holmqjo01,2007,2,DAL,NHL,2,80,1,0,0,0,0,5,35,,,,,,,,,
willijo01,1995,1,DAL,NHL,1,19,0,1,0,0,0,1,14,,,,,,,,,
esposto01,1971,1,CHI,NHL,48,2780,31,10,6,0,9,82,,5,300,2,3,,1,0,16,
sevigri01,1984,1,QUE,NHL,20,1104,10,6,2,0,1,62,491,,,,,,,,,
morisje01,1963,1,MTL,NHL,1,36,0,1,0,0,0,4,,,,,,,,,,
thibajo01,1994,1,QUE,NHL,18,898,12,2,2,0,1,35,423,3,148,1,2,,0,0,8,76
