year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2011,CSF,I,NYR,NHL,WAS,NHL,4,3,0,15,13,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
2000,CQF,B,TOR,NHL,OTT,NHL,4,0,0,10,3,
2002,CF,N,ANA,NHL,MIN,NHL,4,0,0,9,1,
1995,CQF,F,COL,NHL,VAN,NHL,4,2,0,24,17,
2001,CQF,B,OTT,NHL,PHI,NHL,4,1,0,11,2,
2008,CF,N,DET,NHL,CHI,NHL,4,1,0,19,10,
1979,SCF,O,NYI,NHL,PHI,NHL,4,2,0,26,25,
1979,SF,N,NYI,NHL,BUF,NHL,4,2,0,22,17,
1982,DSF,G,EDM,NHL,WIN,NHL,3,0,0,14,9,
1990,SCF,O,PIT,NHL,MNS,NHL,4,2,0,28,16,
2005,CQF,D,BUF,NHL,PHI,NHL,4,2,0,27,14,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
1926,SCF,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1967,SF,F,STL,NHL,MNS,NHL,4,3,0,18,22,
1973,SCF,G,PHI,NHL,BOS,NHL,4,2,0,15,13,
1959,SF,A,MTL,NHL,CHI,NHL,4,0,0,14,6,
2001,CSF,L,COL,NHL,SJS,NHL,4,3,0,25,21,
1953,SF,A,DET,NHL,TOR,NHL,4,1,0,15,8,
1978,SF,,WIJ,WHA,QUN,WHA,4,0,0,30,12,
1923,F,,CAT,WCHL,REG,WCHL,1,0,1,4,2,TG
1983,DF,J,NYI,NHL,WAS,NHL,4,1,0,20,13,
1972,Pre,,MFS,WHA,ALB,WHA,1,0,0,4,2,
1983,DSF,F,STL,NHL,DET,NHL,3,1,0,13,12,
1975,QF,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1938,QF,B,TOR,NHL,NYA,NHL,2,0,0,6,0,
1996,CQF,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1999,CF,M,NJD,NHL,PHI,NHL,4,3,0,18,15,
1986,DF,I,MTL,NHL,QUE,NHL,4,3,0,26,21,
1931,QF,B,TOR,NHL,CHI,NHL,1,1,0,6,2,TG
1936,QF,B,MTM,NHL,BOS,NHL,2,1,0,8,6,
1972,QF,C,CHI,NHL,STL,NHL,4,1,0,22,9,
2009,CQF,G,VAN,NHL,LAK,NHL,4,2,0,25,18,
1982,DSF,C,NYR,NHL,PHI,NHL,3,0,0,18,9,
2002,CSF,J,NJD,NHL,TBL,NHL,4,1,0,14,8,
1980,Pre,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1992,DSF,A,BUF,NHL,BOS,NHL,4,0,0,19,12,
1997,CQF,E,DAL,NHL,SJS,NHL,4,2,0,16,12,
1940,SF,D,DET,NHL,CHI,NHL,2,0,0,5,2,
2009,CQF,F,CHI,NHL,NAS,NHL,4,2,0,17,15,
1982,DF,K,CHI,NHL,MNS,NHL,4,1,0,22,16,
2008,CSF,L,CHI,NHL,VAN,NHL,4,2,0,23,19,
1999,CSF,K,DAL,NHL,SJS,NHL,4,1,0,15,7,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1945,SF,A,MTL,NHL,CHI,NHL,4,0,0,26,7,
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
1935,QF,B,TOR,NHL,BOS,NHL,1,1,0,8,6,TG
1951,SF,B,MTL,NHL,BOS,NHL,4,3,0,18,12,
1980,QF,J,NYR,NHL,STL,NHL,4,2,0,29,22,
1948,SCF,C,TOR,NHL,DET,NHL,4,0,0,12,5,
1968,SF,E,MTL,NHL,BOS,NHL,4,2,0,15,16,
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
1984,DSF,C,PHI,NHL,NYR,NHL,3,0,0,14,10,
1985,DSF,C,NYR,NHL,PHI,NHL,3,2,0,18,15,
1986,DSF,B,MTL,NHL,BOS,NHL,4,0,0,19,11,
1939,QF,C,DET,NHL,NYA,NHL,2,1,0,9,7,
1968,QF,B,BOS,NHL,TOR,NHL,4,0,0,24,5,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1996,CQF,E,COL,NHL,CHI,NHL,4,2,0,28,14,
1978,Pre,,NEW,WHA,CIN,WHA,2,1,0,10,10,
1974,QF,F,BUF,NHL,CHI,NHL,4,1,0,20,10,
