orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10283,LILAS,3,1996 - 2008 16 ч. 00 м.,1996 - 2009 - 13 ч. 00 м.,1996-08-23T00:00:00,3,84.81,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10284,LEHMS,4,1996 - 2008 - 19 ч. 00 м.,1996 - 2009 16 ч. 00 м.,1996-08-27-T00:00:00,1,76.56,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10286,QUICK,8,1996-08-21T00:00:00,1996 - 2009 - 18 ч. 00 м.,1996 - 08 - 30 ч. 00 м.,3,229.24,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10287,RICAR,8,1996-08-22T00:00:00,1996-09-1900:00:00,1996-08-28T00:00:00,3,12.76,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10288,REGGC,4,1996-08-23T00:00:00,1996-09-2000:00:00,1996-09-03T00:00:00,1,7.45,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10290,COMMI,8,1996-08-27-T00:00:00,1996-09-2400:00:00,1996-09-03T00:00:00,1,79.7,Комрсио Минейро,"Av. dos Lusadas, 23",Сан-Паулу,СП,05432-043,Бразилия
10292,TRADH,1,1996-08-28T00:00:00,1996 - 09 - 25 ч. 00 м.,1996-09-02T00:00:00,2,1.35,Традиао Хипермеркадос,"Av. Ins de Casto, 414",Сан-Паулу,СП,05634-030,Бразилия
10296,LILAS,6,1996-09-03T00:00:00,1996-10-01T00:00:00,1996 - 09 - 11 ч. 00 м.,1,0.12,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10298,HUNGO,6,1996-09-05T00:00:00,1996-10-03T00:00:00,1996 - 09 - 11 ч. 00 м.,2,168.22,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10299,RICAR,4,1996-09-06T00:00:00,1996-10-0400:00:00,1996 - 2009 - 13 ч. 00 м.,2,29.76,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10300,MAGAA,2,1996-09-0900:00:00,1996-10-070000:00,1996 - 2009 - 18 ч. 00 м.,2,17.68,Магазини Алиментари Риунти,Виа Людовико Иль Моро 22,Бергамо,,24100,Италия
10303,GODOS,7,1996 - 09 - 11 ч. 00 м.,1996-10-0900:00:00,1996 - 2009 - 18 ч. 00 м.,2,107.83,Годос Коцина Типа,"С/ Ромеро, 33",Севилья,,41101,Испания
10304,TORTU,1,1996-09-1200:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1996 - 09 - 17 ч. 00 м.,2,63.79,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10307,LONEP,2,1996 - 09 - 17 ч. 00 м.,1996 - 15 ч. 00 м.,1996 - 09 - 25 ч. 00 м.,2,0.56,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10310,THEBI,8,1996-09-2000:00:00,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,1996-09-27-T00:00:00,2,17.52,Большой сыр,89 Jefferson Way Suite 2,Портленд,ИЛИ,97201,США
10314,RATTC,1,1996 - 09 - 25 ч. 00 м.,1996 год - 13 ч. 00 м.,1996-10-0400:00:00,2,74.16,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10316,RATTC,1,1996-09-27-T00:00:00,1996 год-10 ч. 00 м. - 25 ч. 00 м.,1996-10-08T00:00:00,3,150.15,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10323,KOENE,4,1996-10-070000:00,1996-11-0400:00:00,1996 - 14 ч. 00 м.,1,4.88,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1,214.27,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10328,FURIB,4,1996 - 14 ч. 00 м.,1996 - 11 ч. 00 м.,1996 год-10 ч. 00 м. - 17 ч. 00 м.,3,87.03,Фурия Бакалау и Фрутос,Jardim das Rosas n. 32,Лисбоа,,1675,Португалия
10329,SPLIR,4,1996 - 15 ч. 00 м.,1996-11-2600:00:00,1996 год - 13 ч. 00 м.,2,191.67,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10330,LILAS,3,1996 - 16 ч. 00 м.,1996 - 11 - 13 ч. 00 м.,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1,12.75,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10332,MEREP,3,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1996 год - 21 час. 00 мин.,2,52.84,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10333,WARTH,5,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,1996 - 11 ч. 00 м. -- 15 ч. 00 м.,1996 год-10 ч. 00 м. - 25 ч. 00 м.,3,0.59,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10334,VICTE,8,1996 год - 21 час. 00 мин.,1996 - 11 - 18 ч. 00 м.,1996 год-10 ч. 00 м. - 28 ч. 00 м.,2,8.56,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10337,FRANK,4,1996 - 24 ч. 00 м.,1996-11-21T00:00:00,1996 - 29 ч. 00 м.,3,108.26,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10339,MEREP,2,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1996 год - 11 ч. 00 м. - 25 ч. 00 м.,1996-11-0400:00:00,2,15.66,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10343,LEHMS,4,1996 год - 31 час. 00 мин.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1996-11-06T00:00:00,1,110.37,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10345,QUICK,2,1996-11-0400:00:00,1996-12-02T00:00,1996 - 11 ч. 00 м.,2,249.06,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10347,FAMIA,4,1996-11-06T00:00:00,1996-12-0400:00:00,1996-11-08T00:00:00,3,3.1,Фамилия Аркибалдо,"Руа Орс, 92",Сан-Паулу,СП,05442-030,Бразилия
10350,LAMAI,6,1996 - 11 ч. 00 м.,1996-12-0900:00:00,1996-12-03T00:00:00,2,64.19,Мейсон д-Ази,1 ру-эль-эс-Лоррейн,Тулуза,,31000,Франция
10357,LILAS,1,1996 - 11 - 19 ч. 00 м.,1996 - 12 - 17 ч. 00 м.,1996-12-02T00:00,3,34.88,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10359,SEVES,5,1996-11-21T00:00:00,1996 - 12 - 19 ч. 00 м.,1996-11-2600:00:00,3,288.43,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10360,BLONP,4,1996 - 11 - 22 ч. 00 м.,1996 - 12 - 20 ч. 00 м.,1996-12-02T00:00,3,131.7,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10362,BONAP,3,1996 год - 11 ч. 00 м. - 25 ч. 00 м.,1996 - 2012 годы -- 23 ч. 00 м.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1,96.04,Приятного приложения...,"12, ручей кухонь",Марсель,,13008,Франция
10368,ERNSH,2,1996 - 11 - 29 ч. 00 м.,1996 - 12 - 27 ч. 00 м.,1996-12-02T00:00,2,101.95,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10372,QUEEN,5,1996-12-0400:00:00,1997-01-01T00:00:00,1996-12-0900:00:00,2,890.78,Королева Козинья,"Alameda dos Canrios, 891",Сан-Паулу,СП,05487-020,Бразилия
10383,AROUT,8,1996 - 12 - 16 ч. 00 м.,1997-01-13T00:00:00,1996 - 12 - 18 ч. 00 м.,3,34.24,Вокруг Рога,Брук Фарм Стратфорд Сент-Мэри,Колчестер,Эссекс,CO7 6JX,Соединенное Королевство
10384,BERGS,3,1996 - 12 - 16 ч. 00 м.,1997-01-13T00:00:00,1996 - 12 - 20 ч. 00 м.,3,168.64,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10385,SPLIR,1,1996 - 12 - 17 ч. 00 м.,1997-01-14T00:00:00,1996 - 2012 годы -- 23 ч. 00 м.,2,30.96,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10389,BOTTM,4,1996 - 12 - 20 ч. 00 м.,1997-01-17T00:00:00,1996 - 12 - 24 ч. 00 м.,2,47.42,Рынки дотла,23 Цавассен Блвд.,Цавассен,БК,T2F 8M4,Канада
10393,SAVEA,1,1996 - 12 - 25 ч. 00 м.,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
