playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
fernama01,2007,1,BOS,NHL,4,244,2,2,0,0.0,1,16,95.0,,,,,,,,,
sidorpe01,1993,1,NJD,NHL,3,130,0,3,0,1.0,0,6,55.0,,,,,,,,,
cheveti01,1993,2,WIN,NHL,14,788,5,8,1,0.0,1,52,485.0,,,,,,,,,
bierkza01,2003,1,PHO,NHL,4,190,0,1,2,0.0,0,12,108.0,,,,,,,,,
fitzpma01,1997,2,TBL,NHL,34,1938,7,24,1,5.0,1,102,975.0,,,,,,,,,
lundqhe01,2005,1,NYR,NHL,53,3112,30,12,9,2.0,2,116,1485.0,3.0,177.0,0.0,3.0,,0.0,0.0,13.0,79.0
parenbe01,1966,1,BOS,NHL,18,1022,4,12,2,2.0,0,62,,,,,,,,,,
garonma01,2008,2,PIT,NHL,4,206,2,1,0,0.0,0,10,94.0,1.0,24.0,0.0,0.0,,0.0,0.0,0.0,8.0
vernomi01,1996,1,DET,NHL,33,1952,13,11,8,1.0,0,79,782.0,20.0,1229.0,16.0,4.0,,0.0,1.0,36.0,494.0
desjage01,1968,1,LAK,NHL,60,3499,18,34,6,4.0,4,190,,9.0,431.0,3.0,4.0,,0.0,0.0,28.0,
khabini01,2001,1,TBL,NHL,70,3896,24,32,10,7.0,7,153,1914.0,,,,,,,,,
taylobo02,1974,1,PHI,NHL,3,120,0,2,0,0.0,0,13,,,,,,,,,,
smithmi02,2011,1,PHO,NHL,67,3903,38,18,10,3.0,8,144,2066.0,16.0,1027.0,9.0,7.0,,1.0,3.0,34.0,602.0
clemmsc01,2001,1,NJD,NHL,2,20,0,0,0,0.0,0,1,5.0,,,,,,,,,
jenseal01,1985,1,WAS,NHL,44,2437,28,9,3,3.0,2,129,1168.0,,,,,,,,,
bergeje01,1990,1,MTL,NHL,18,941,7,6,2,0.0,0,59,426.0,,,,,,,,,
walshed01,1978,1,EDO,WHA,3,144,0,2,0,0.0,0,9,55.0,,,,,,,,,
irvinle01,2011,1,CAL,NHL,7,394,1,3,3,0.0,0,21,239.0,,,,,,,,,
smithga01,1971,1,CHI,NHL,28,1540,14,5,6,0.0,5,62,,2.0,120.0,1.0,1.0,,0.0,1.0,3.0,
mcdufpe01,1977,1,IND,WHA,12,539,1,6,1,1.0,0,39,313.0,,,,,,,,,
potvife01,1991,1,TOR,NHL,4,210,0,2,1,1.0,0,8,120.0,,,,,,,,,
conneal01,1936,1,MTM,NHL,27,1710,10,11,6,,2,63,,,,,,,,,,
wortero01,1929,2,NYA,NHL,36,2270,11,21,4,,2,135,,,,,,,,,,
froesbo01,1985,1,PHI,NHL,51,2728,31,10,3,1.0,5,116,1270.0,5.0,293.0,2.0,3.0,,2.0,0.0,15.0,125.0
hardijo01,2006,1,MIN,NHL,7,361,3,2,1,0.0,1,7,174.0,,,,,,,,,
johnsed01,1965,1,BOS,NHL,33,1744,10,19,2,1.0,1,108,,,,,,,,,,
murrato01,1918,1,VA2,PCHA,20,1252,7,13,0,,2,81,,,,,,,,,,
millery01,2002,1,BUF,NHL,15,912,6,8,1,1.0,1,40,410.0,,,,,,,,,
rutheji01,1977,1,DET,NHL,43,2468,20,17,4,1.0,1,134,,3.0,180.0,2.0,1.0,,0.0,0.0,12.0,
pietrfr01,1987,1,PIT,NHL,21,1207,9,11,0,1.0,1,80,600.0,,,,,,,,,
johnsbr02,2005,1,WAS,NHL,26,1413,9,12,1,1.0,1,81,854.0,,,,,,,,,
raynech01,1941,1,BKN,NHL,36,2230,13,21,2,,1,129,,,,,,,,,,
backsni01,2006,1,MIN,NHL,41,2227,23,8,6,1.0,5,73,1028.0,5.0,297.0,1.0,4.0,,1.0,0.0,11.0,145.0
thibajo01,2000,1,CHI,NHL,66,3844,27,32,7,7.0,6,180,1711.0,,,,,,,,,
gerbema01,2010,1,EDM,NHL,3,185,3,0,0,0.0,0,4,95.0,,,,,,,,,
macdojo01,2007,1,NYI,NHL,2,120,0,1,1,0.0,0,6,73.0,,,,,,,,,
myreph01,1981,1,COR,NHL,24,1256,2,17,2,1.0,0,112,,,,,,,,,,
hallgl01,1961,1,CHI,NHL,70,4200,31,26,13,,9,186,,12.0,720.0,6.0,6.0,,,2.0,31.0,
hodgech01,1969,1,OAK,NHL,14,738,3,5,2,0.0,0,43,,,,,,,,,,
sauvebo01,1985,1,CHI,NHL,38,2099,19,13,2,2.0,0,138,1210.0,2.0,99.0,0.0,2.0,,1.0,0.0,8.0,61.0
cloutja01,1992,1,QUE,NHL,3,154,0,2,1,2.0,0,10,65.0,,,,,,,,,
fowlehe01,1922,1,VC1,PCHA,30,1844,16,14,0,,4,85,,2.0,120.0,1.0,1.0,0.0,,0.0,5.0,
peetepe01,1985,1,BOS,NHL,8,485,3,4,1,1.0,0,31,245.0,,,,,,,,,
essenbo01,1999,1,PHO,NHL,30,1573,13,10,3,3.0,1,73,719.0,,,,,,,,,
trefian01,1992,1,CAL,NHL,1,65,0,0,1,0.0,0,5,39.0,,,,,,,,,
conneal01,1933,1,NYA,NHL,1,40,1,0,0,,0,2,,,,,,,,,,
broderi01,1975,1,QUN,WHA,69,3967,44,21,2,1.0,2,244,2216.0,5.0,299.0,1.0,4.0,,1.0,0.0,22.0,
woodwa01,1976,1,BIR,WHA,23,1132,7,12,0,3.0,0,78,669.0,,,,,,,,,
mcleaki01,1988,1,VAN,NHL,42,2477,20,17,3,3.0,4,127,1169.0,5.0,302.0,2.0,3.0,,0.0,0.0,18.0,167.0
beverbi01,1935,1,MTM,NHL,32,1970,14,13,5,,1,71,,,,,,,,,,
berthda01,1986,1,WIN,NHL,31,1758,18,7,3,1.0,1,93,810.0,8.0,439.0,4.0,4.0,,0.0,0.0,21.0,210.0
blakemi02,1981,1,LAK,NHL,2,51,0,0,0,0.0,0,2,,,,,,,,,,
mcleaki01,1994,1,VAN,NHL,40,2374,18,12,10,1.0,1,109,1140.0,11.0,660.0,4.0,7.0,,0.0,0.0,36.0,336.0
gardibe01,1940,1,MTL,NHL,42,2600,13,23,6,,1,119,,3.0,214.0,1.0,2.0,,,0.0,8.0,
tellqmi01,2008,2,BUF,NHL,6,230,2,1,0,1.0,0,9,125.0,,,,,,,,,
bierkza01,2000,1,MIN,NHL,1,60,0,1,0,0.0,0,6,27.0,,,,,,,,,
craigji01,1980,1,BOS,NHL,23,1272,9,7,6,1.0,0,78,,,,,,,,,,
sawchte01,1951,1,DET,NHL,70,4200,44,14,12,,12,133,,8.0,480.0,8.0,0.0,,,4.0,5.0,
craigji01,1979,1,ATF,NHL,4,206,1,2,1,0.0,0,13,,,,,,,,,,
fuhrgr01,1990,1,EDM,NHL,13,778,6,4,3,0.0,1,39,380.0,17.0,1019.0,8.0,7.0,,1.0,0.0,51.0,488.0
hanlogl01,1981,1,VAN,NHL,28,1610,8,14,5,1.0,1,106,,,,,,,,,,
elliobr01,2007,1,OTT,NHL,1,60,1,0,0,0.0,0,1,29.0,,,,,,,,,
melocgi01,1983,1,MNS,NHL,52,2883,21,17,8,3.0,2,201,1524.0,4.0,200.0,1.0,2.0,,2.0,0.0,11.0,88.0
ellisda01,2003,1,DAL,NHL,1,60,1,0,0,0.0,0,3,28.0,,,,,,,,,
brownan01,1975,1,IND,WHA,24,1368,9,11,2,0.0,1,82,751.0,,,,,,,,,
saloto01,2002,1,EDM,NHL,65,3814,29,27,8,4.0,4,172,1708.0,6.0,343.0,2.0,4.0,,1.0,0.0,18.0,161.0
sauvebo01,1987,1,NJD,NHL,34,1803,10,16,3,2.0,0,107,823.0,5.0,238.0,2.0,1.0,,0.0,0.0,13.0,118.0
theodjo01,2002,1,MTL,NHL,57,3419,20,31,6,6.0,2,165,1797.0,,,,,,,,,
almasre01,1952,1,DET,NHL,1,60,0,0,1,,0,3,,,,,,,,,,
gardich01,1930,1,CHI,NHL,44,2710,24,17,3,,12,78,,9.0,638.0,5.0,3.0,1.0,,2.0,14.0,
moffami01,1983,1,BOS,NHL,4,186,1,1,1,0.0,0,15,81.0,,,,,,,,,
simmoga01,1975,1,CLF,NHL,40,2360,15,19,5,4.0,2,131,,,,,,,,,,
hedbejo01,2005,1,DAL,NHL,19,1079,12,4,1,1.0,0,48,472.0,,,,,,,,,
roachjo01,1927,1,TOR,NHL,43,2690,18,18,7,,4,88,,,,,,,,,,
osgooch01,1999,1,DET,NHL,53,3148,30,14,8,2.0,6,126,1349.0,9.0,547.0,5.0,4.0,,1.0,2.0,18.0,237.0
fernama01,1997,1,DAL,NHL,2,69,1,0,0,0.0,0,2,35.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0
stcrori01,1977,1,PHI,NHL,7,395,2,4,1,1.0,0,20,,,,,,,,,,
hernri01,1909,1,MOW,NHA,12,720,11,1,0,,1,41,,,,,,,,,,
divisre01,2001,1,STL,NHL,1,25,0,0,0,1.0,0,0,4.0,,,,,,,,,
smithga01,1968,1,OAK,NHL,54,2993,21,24,7,1.0,4,148,,7.0,420.0,3.0,4.0,,0.0,0.0,23.0,
shielst01,2002,1,BOS,NHL,36,2112,12,13,9,2.0,0,97,930.0,2.0,119.0,0.0,2.0,,0.0,0.0,6.0,58.0
cheveti01,1992,1,DET,NHL,67,3880,34,24,7,5.0,4,210,1897.0,7.0,423.0,3.0,4.0,,0.0,0.0,24.0,200.0
blackda01,2002,1,NYR,NHL,32,1762,8,16,4,3.0,1,93,842.0,,,,,,,,,
holmeha01,1918,2,SEA,PCHA,20,1225,11,9,0,,0,46,,2.0,120.0,1.0,1.0,0.0,,0.0,5.0,
kochadi01,2002,1,MIN,NHL,1,60,0,1,0,0.0,0,5,28.0,,,,,,,,,
saloto01,2000,1,EDM,NHL,73,4364,36,25,12,5.0,8,179,1856.0,6.0,406.0,2.0,4.0,,1.0,0.0,15.0,187.0
craigji01,1983,1,MNS,NHL,3,110,1,1,0,0.0,0,9,56.0,,,,,,,,,
hainsge01,1931,1,MTL,NHL,48,2998,25,16,7,,6,110,,4.0,280.0,1.0,3.0,0.0,,0.0,13.0,
flahewa01,1994,1,SJS,NHL,18,852,5,6,1,2.0,1,44,455.0,7.0,377.0,2.0,3.0,,0.0,0.0,31.0,221.0
parenbo01,1981,1,TOR,NHL,2,120,0,2,0,0.0,0,13,,,,,,,,,,
irbear01,1995,1,SJS,NHL,22,1112,4,12,4,0.0,0,85,607.0,,,,,,,,,
gamblbr01,1969,1,TOR,NHL,52,3057,19,24,9,0.0,5,156,,,,,,,,,,
roussdo01,2000,1,ANA,NHL,13,653,2,5,2,2.0,0,31,295.0,,,,,,,,,
hrudeke01,1991,1,LAK,NHL,60,3509,26,17,13,4.0,1,197,1916.0,6.0,355.0,2.0,4.0,,1.0,0.0,22.0,179.0
thomati01,2007,1,BOS,NHL,57,3342,28,19,6,3.0,3,136,1731.0,7.0,430.0,3.0,4.0,,0.0,0.0,19.0,221.0
millejo01,1928,1,PIP,NHL,44,2780,9,27,8,,11,80,,,,,,,,,,
