year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1955,ПКФ,C,MTL,NHL,DET,NHL,4,1,0,18,9,
1994,CF,Н,DET,NHL,CHI,NHL,4,1,0,13,12,
1993,CF,М,NYR,NHL,NJD,NHL,4,3,0,18,16,
1972,DF,,NEW,WHA,CLC,WHA,4,1,0,16,14,
1984,DF,J,PHI,NHL,NYI,NHL,4,1,0,16,11,
2011,CQF,F,STL,NHL,SJS,NHL,4,1,0,14,8,
2000,CQF,E,COL,NHL,VAN,NHL,4,0,0,16,9,
1997,СФК,L,DET,NHL,STL,NHL,4,2,0,23,13,
1989,DSF,G,LAK,NHL,CAL,NHL,4,2,0,29,24,
1982,DF,К,CHI,NHL,MNS,NHL,4,1,0,22,16,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
1974,Предварительно,D,NYI,NHL,NYR,NHL,2,1,0,10,13,
1980,QF,К,MNS,NHL,BUF,NHL,4,1,0,23,17,
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1982,DF,I,BOS,NHL,BUF,NHL,4,3,0,33,23,
1925,ПКФ,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
1950,ПКФ,C,TOR,NHL,MTL,NHL,4,1,0,13,10,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1997,CQF,C,BUF,NHL,PHI,NHL,4,1,0,18,9,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
2005,СФК,L,ANA,NHL,COL,NHL,4,0,0,16,4,
2001,ПКФ,O,DET,NHL,CAR,NHL,4,1,0,14,7,
1979,Предварительно,E,NYI,NHL,LAK,NHL,3,1,0,21,10,
2000,CQF,B,TOR,NHL,OTT,NHL,4,0,0,10,3,
1983,DSF,A,MTL,NHL,BOS,NHL,3,0,0,10,2,
1952,SF,A,BOS,NHL,DET,NHL,4,2,0,21,21,
1933,SF,A,DET,NHL,TOR,NHL,3,2,0,11,12,
2000,СФК,L,STL,NHL,DAL,NHL,4,0,0,13,6,
1970,ПКФ,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,ТГ
1936,SF,A,DET,NHL,MTL,NHL,3,2,0,13,8,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1999,CF,Н,DAL,NHL,COL,NHL,4,3,0,14,13,
2010,CQF,E,VAN,NHL,CHI,NHL,4,3,0,16,22,
1975,QF,,CAC,WHA,QUN,WHA,4,1,0,23,15,
1979,Предварительно,C,MTL,NHL,HAR,NHL,3,0,0,18,8,
1985,DF,I,MTL,NHL,HAR,NHL,4,3,0,16,13,
1993,СФК,К,TOR,NHL,SJS,NHL,4,3,0,26,21,
1975,QF,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1996,СФК,К,COL,NHL,EDM,NHL,4,1,0,19,11,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1953,SF,A,DET,NHL,TOR,NHL,4,1,0,15,8,
1938,SF,A,BOS,NHL,NYR,NHL,4,3,0,14,12,
2010,CQF,Н,NAS,NHL,AND,NHL,4,2,0,22,20,
1936,SF,A,DET,NHL,MTL,NHL,3,2,0,13,8,
1954,SF,A,DET,NHL,TOR,NHL,4,0,0,14,6,
1937,QF,B,NYA,NHL,NYR,NHL,2,1,0,8,7,
1958,SF,A,MTL,NHL,CHI,NHL,4,2,0,21,16,
1999,СФК,J,NJD,NHL,TOR,NHL,4,2,0,16,9,
1991,DSF,C,NYR,NHL,NJD,NHL,4,3,0,28,25,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,ТГ
1990,DF,J,PIT,NHL,WAS,NHL,4,1,0,19,13,
1972,DSF,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1923,СКФ,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
1975,QF,Н,NYI,NHL,BUF,NHL,4,2,0,21,18,
1979,QF,L,NYI,NHL,BOS,NHL,4,1,0,19,14,
1993,CQF,B,WAS,NHL,PIT,NHL,4,2,0,20,12,
1982,DF,J,NYI,NHL,NYR,NHL,4,2,0,28,15,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
2002,ПКФ,O,NJD,NHL,ANA,NHL,4,3,0,19,12,
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,ТГ
1980,Предварительно,Н,MNS,NHL,BOS,NHL,3,0,0,20,13,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
2008,СФК,I,CAR,NHL,BOS,NHL,4,3,0,16,17,
1946,SF,B,TOR,NHL,DET,NHL,4,1,0,18,14,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
2007,CQF,A,MTL,NHL,BOS,NHL,4,3,0,19,15,
1983,CF,Н,EDM,NHL,MNS,NHL,4,0,0,22,10,
1988,DSF,B,BOS,NHL,BUF,NHL,4,1,0,16,14,
2011,CQF,Н,NAS,NHL,DET,NHL,4,1,0,13,9,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
1952,ПКФ,C,MTL,NHL,BOS,NHL,4,1,0,16,9,
1976,QF,G,BOS,NHL,LAK,NHL,4,2,0,30,24,
1968,QF,A,MTL,NHL,NYR,NHL,4,0,0,16,7,
1996,СФК,I,NYR,NHL,NJD,NHL,4,1,0,10,5,
