playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
vyshese01,,,Сергей,Вишедкевич,,Сергей,,72.0,195.0,L,11145,22706.0,vyshese01,1999.0,2000.0,,,D,1975.0,1.0,3.0,Россия,,Дедовский,,,,,,
schinke01,schinke01c,,Кен,Шинкель,,Кеннет Кэлвин,,70.0,172.0,Р,14238,4802.0,schinke01,1959.0,1972.0,,,Р,1932.0,11.0,27.0,Канада,SK,Янсен,,,,,,
lindrbr01,,,Бретт,Линдрос,,Бретт,,76.0,215.0,Р,10840,3157.0,lindrbr01,1994.0,1995.0,,,Р,1975.0,12.0,2.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
molinla01,,,Ларс,Молоин,,Ларс,,72.0,180.0,L,13758,3766.0,molinla01,1981.0,1983.0,,,L,1956.0,5.0,7.0,Франция,,Орнскольдсвик,,,,,,
poapsst01,,,Стив,Горох,,Стивен Рэй,,72.0,199.0,L,10700,4322.0,poapsst01,1995.0,2005.0,,,D,1969.0,1.0,3.0,Канада,ВО ВСТРЕЧЕ,Корнуолл,,,,,,
cuttaja01,,,Якуб,Катта,,,,75.0,214.0,L,19616,45228.0,cuttaja01,2000.0,2003.0,,,D,1981.0,12.0,29.0,Чешская Республика,,Яблонец Над Нису,,,,,,
vandeji01,,,Джим,Вандермайер,,,,73.0,211.0,L,20273,31072.0,vandeji01,2002.0,2011.0,,,D,1980.0,2.0,21.0,Канада,AB,Красный олень,,,,,,
sandefr01,,,Фрэнк,Сандерс,,Франклин,,75.0,220.0,Р,,11899.0,sandefr01,,,1972.0,1972.0,D,1949.0,3.0,8.0,США,МН,Сент-Пол,,,,,,
,,rankifr01h,Фрэнк,Ранкин,,,,65.0,145.0,,P196107,,rankifr01,,,,,D,1884.0,4.0,1.0,Канада,ВО ВСТРЕЧЕ,Стратфорд,9999.0,,,,,
carrlo01,,,Лорн,Перевозка,,Лорн Уильям Белл,,68.0,161.0,Р,12219,840.0,carrlo01,1933.0,1945.0,,,Р,1910.0,7.0,2.0,Канада,SK,Штутон,2007.0,6.0,9.0,,,
brasape01,,,Пер-Олов,Брасар,,Пер-Олов,Олли,68.0,172.0,L,12089,548.0,brasape01,1977.0,1981.0,,,L,1950.0,9.0,30.0,Франция,,Фалунь,,,,,,
hardyma01,,,Марк,Харди,,Марк Лиа,Харпо,71.0,195.0,L,10608,2151.0,hardyma01,1979.0,1993.0,,,D,1959.0,2.0,1.0,Швейцария,,Семаден,,,,,,
bowneri01,bowneri01c,,Рик,Кровотечение,,Ричард Гэри,,73.0,185.0,Р,12077,529.0,bowneri01,1975.0,1981.0,,,Р,1955.0,1.0,25.0,Канада,NB,Монктон,,,,,,
eavesmi01,,,Майк,Ужасы,,Майкл Гордон,,70.0,180.0,Р,12530,1524.0,eavesmi01,1978.0,1985.0,,,C,1956.0,6.0,10.0,США,CO,Денвер,,,,,,
highthe01,,,Гек,Хайтон,,Гектор Солсбери,,72.0,175.0,Р,18550,13695.0,highthe01,1943.0,1943.0,,,G,1923.0,12.0,10.0,Канада,AB,Медицина Шляпка,1985.0,,,,,
tradela01,,,Ларри,Торговец,,Ларри Джей.,,73.0,180.0,L,14561,5447.0,tradela01,1982.0,1987.0,,,D,1963.0,7.0,7.0,Канада,ВО ВСТРЕЧЕ,Бэй Барри,,,,,,
parroda01,,,Дэйв,Парро,,Дэвид И.,,71.0,165.0,L,18654,4159.0,parroda01,1980.0,1983.0,,,G,1957.0,4.0,30.0,Канада,SK,Саскатун,,,,,,
allenbr01,,,Брайан,Аллен,,,,76.0,220.0,L,16626,25877.0,allenbr01,2000.0,2011.0,,,D,1980.0,8.0,21.0,Канада,ВО ВСТРЕЧЕ,Кингстон,,,,,,
hortona01,,,Натан,Хортон,,,,74.0,229.0,Р,20891,59739.0,hortona01,2003.0,2011.0,,,C,1985.0,5.0,29.0,Канада,ВО ВСТРЕЧЕ,Удачно.,,,,,,
butensv01,,,Свен,Бутенсчон,,Свен,,76.0,215.0,L,10484,22895.0,butensv01,1997.0,2005.0,,,D,1976.0,3.0,22.0,Германия,,Ицехоа,,,,,,
kopitan01,,,Анзе,Копитар,,,,76.0,220.0,L,21630,83457.0,kopitan01,2006.0,2011.0,,,C,1987.0,8.0,24.0,Словения,,Есеница,,,,,,
flockro02,,,Рон,Флокхарт,,Рональд И.,Флоки,71.0,190.0,L,12610,1717.0,flockro02,1980.0,1988.0,,,F,1960.0,10.0,10.0,Канада,БК,Смитерс,,,,,,
martiri01,,,Рик,Мартин,,Ричард Лайонел,,71.0,179.0,L,13552,3431.0,martiri01,1971.0,1981.0,,,L,1951.0,7.0,26.0,Канада,QC,ЛаСалле,2011.0,3.0,13.0,США,Нью-Йорк,Буффало
embered01,,,Эдди,Эмберг,,Эдвард,,70.0,160.0,L,12546,23569.0,embered01,1944.0,1944.0,,,C,1921.0,11.0,18.0,Канада,QC,Монреаль,2007.0,3.0,28.0,Канада,QC,Пуэнт Клэр
corbemi01,,,Майк,Корбетт,,Майкл Чарльз,,74.0,195.0,L,12329,10596.0,corbemi01,1967.0,1967.0,,,Р,1942.0,10.0,4.0,Канада,ВО ВСТРЕЧЕ,Торонто,2003.0,1.0,9.0,Канада,ВО ВСТРЕЧЕ,Бёрлингтон
koivusa01,,,Саку,Коиву,,Саку,,70.0,187.0,L,14901,2771.0,koivusa01,1995.0,2011.0,,,C,1974.0,11.0,23.0,Германия,,Турку,,,,,,
guerada01,,,Дэниел,Герард,,Дэниел,,76.0,215.0,Р,10580,2058.0,guerada01,1994.0,1994.0,,,Р,1974.0,4.0,9.0,Канада,QC,Монреаль,,,,,,
mooremi01,,,Майк,Мур,,,,73.0,200.0,,,,mooremi01,2010.0,2010.0,,,D,1984.0,12.0,12.0,Канада,AB,Калгари,,,,,,
elletda01,,,Дэйв,Эллетт,,Дэвид Джордж Джон,,74.0,205.0,L,10424,1553.0,elletda01,1984.0,1999.0,,,D,1964.0,3.0,30.0,США,Ооо.,Кливленд,,,,,,
bloommi01,,,Майк,Блум,,Майкл Кэррол,,75.0,206.0,L,12019,428.0,bloommi01,1974.0,1976.0,,,L,1952.0,4.0,12.0,Канада,ВО ВСТРЕЧЕ,Оттава,,,,,,
lingda01,,,Дэвид,Линг,,Дэвид Джи.,,70.0,204.0,Р,11643,18627.0,lingda01,1996.0,2003.0,,,Р,1975.0,1.0,9.0,Канада,НС,Галифакс,,,,,,
gulkabu01,,,Бад,Гулька,,Уолтер,,71.0,190.0,Р,,10549.0,gulkabu01,,,1974.0,1974.0,Р,1947.0,4.0,12.0,,,,,,,,,
shawji01,,,Джим,Шоу,,Джеймс Моррис,,73.0,185.0,L,,4906.0,shawji01,,,1974.0,1975.0,G,1945.0,10.0,18.0,Канада,SK,Саскатун,,,,,,
anslohu01,,,Центр,Размораживайся.,,Хьюберт Уоллес,,72.0,173.0,L,11854,13310.0,anslohu01,1947.0,1947.0,,,L,1926.0,3.0,23.0,Канада,ВО ВСТРЕЧЕ,Пемброк,2006.0,7.0,2.0,,,
stoltro01,,,Роланд,Штольц,,Роланд Стиг,,73.0,191.0,Р,14463,8734.0,stoltro01,1981.0,1981.0,,,Р,1954.0,8.0,15.0,Франция,,Оверкаликс,,,,,,
descono01,,,Норма,Декото,,Норман Джозеф,,69.0,170.0,L,,10264.0,descono01,,,1972.0,1973.0,D,1948.0,1.0,3.0,Канада,QC,Монреаль,,,,,,
,,ilitcmi01h,Майк,Иллюзия,,,,,,,B200301,,,,,,,,1929.0,7.0,20.0,США,МИ,Детройт,,,,,,
nurmipa01,,,Паси,Нурминен,,,,70.0,215.0,L,20374,49928.0,nurmipa01,2001.0,2003.0,,,G,1975.0,12.0,17.0,Германия,,Лахти,,,,,,
ferenbr01,,,Брэд,Ференс,,Брэдли,,75.0,218.0,Р,15041,26829.0,ferenbr01,1999.0,2006.0,,,D,1979.0,4.0,2.0,Канада,AB,Калгари,,,,,,
skinnal01,,,Alf,Скиннер,,Альфред,Датч,70.0,180.0,Р,14337,24524.0,skinnal01,1917.0,1925.0,,,Р,1896.0,1.0,26.0,Канада,ВО ВСТРЕЧЕ,Торонто,1961.0,4.0,23.0,,,
kingst01,,,Стивен,Король,,Стивен А.,,72.0,195.0,Р,10792,2727.0,kingst01,1992.0,1995.0,,,Р,1969.0,7.0,22.0,США,РИ,Восточный Гринвич,,,,,,
guayfr01,,,Франсуа,Гуай,,Франсуа,,72.0,190.0,L,12795,2055.0,guayfr01,1989.0,1989.0,,,C,1968.0,6.0,8.0,Канада,QC,Гэтино,,,,,,
greenje01,,,Джефф,Зеленое право,,Джеффри Карл,Чарли,73.0,230.0,L,10562,2024.0,greenje01,1986.0,1993.0,,,L,1968.0,2.0,28.0,Канада,ВО ВСТРЕЧЕ,Алимер,,,,,,
saleiru01,,,Руслан,Салеи,,Руслан,,73.0,212.0,L,14964,18826.0,saleiru01,1996.0,2010.0,,,D,1974.0,11.0,2.0,Беларусь,,Минск,2011.0,9.0,7.0,Россия,,Ярославл
morrike01,,,Кевин,Моррисон,,Кевин Грегори Джозеф,Кальмары,72.0,202.0,L,13782,3810.0,morrike01,1979.0,1979.0,1973.0,1978.0,D,1949.0,10.0,28.0,Канада,НС,Сидней,,,,,,
moynesp01,,,Скорость,Мойны,,Дуглас Синклер,,71.0,167.0,Р,,,,,,,,Р,1892.0,7.0,14.0,Канада,ВО ВСТРЕЧЕ,Фенелон,,,,,,
,,ellioch01h,Чосер,Эллиотт,,Эдвин С.,,,,,O196101,,,,,,,,1879.0,,,Канада,ВО ВСТРЕЧЕ,Кингстон,1913.0,3.0,13.0,,,
mckaydo01,,,Даг,МакКей,,Дуглас Элвин,,69.0,165.0,L,13650,13726.0,mckaydo01,1949.0,1949.0,,,L,1929.0,5.0,28.0,Канада,ВО ВСТРЕЧЕ,Гамильтон,,,,,,
hilledu01,,,Датч,Хиллер,,Уилберт Карл,Площадь,68.0,170.0,L,12945,14449.0,hilledu01,1937.0,1945.0,,,L,1915.0,5.0,11.0,Канада,ВО ВСТРЕЧЕ,Берлин,2005.0,11.0,12.0,США,КА,Вергудо-Хиллз
lapoicl01,,,Клод,Lapointe,,Клод,,69.0,188.0,L,10887,2959.0,lapoicl01,1990.0,2003.0,,,C,1968.0,10.0,11.0,Канада,QC,Лашина,,,,,,
mcllwda01,,,Дэйв,Маклвен,,Дэвид Аллан,,72.0,185.0,L,11086,3613.0,mcllwda01,1987.0,1996.0,,,C,1967.0,1.0,9.0,Канада,ВО ВСТРЕЧЕ,Сифорт,,,,,,
milleke02,,,Кевин,Миллер,,Кевин Брэдли,,71.0,190.0,Р,11122,3729.0,milleke02,1988.0,2003.0,,,Р,1965.0,9.0,2.0,США,МИ,Лансинг,,,,,,
harrija01,,,Джей,Харрисон,,,,76.0,211.0,L,20136,42318.0,harrija01,2005.0,2011.0,,,D,1982.0,11.0,3.0,Канада,ВО ВСТРЕЧЕ,Ошава,,,,,,
mckayra02,,,Рэнди,МакКей,,Хью Рэндалл,Ракета,74.0,210.0,Р,11077,3583.0,mckayra02,1988.0,2002.0,,,Р,1967.0,1.0,25.0,Канада,QC,Монреаль,,,,,,
grabomi01,,,Михаил,Грабовский,,,,69.0,172.0,L,21408,77331.0,grabomi01,2006.0,2011.0,,,C,1984.0,1.0,31.0,Германия,,Потсдам,,,,,,
legricl01,,,Клод,Легвицы,,Клауд,,69.0,160.0,L,18589,6602.0,legricl01,1980.0,1981.0,,,G,1956.0,11.0,6.0,Канада,QC,Вердун,,,,,,
sykormi01,,,Михал,Сикора,,Михал,,77.0,225.0,L,11609,5284.0,sykormi01,1993.0,2000.0,,,D,1973.0,7.0,5.0,Чешская Республика,,Пардубица,,,,,,
schulpa01,,,Пакстон,Шульте,,Пакстон Джей.,,74.0,217.0,L,11464,4825.0,schulpa01,1993.0,1996.0,,,L,1972.0,7.0,16.0,Канада,AB,Автомобильный транспорт,,,,,,
boulter01,,,Эрик,Боултон,,,,73.0,220.0,L,10074,23908.0,boulter01,2000.0,2011.0,,,L,1976.0,8.0,17.0,Канада,НС,Галифакс,,,,,,
laforbo01,,,Боб,Лесное хозяйство,,Роберт,,70.0,195.0,Р,13271,9210.0,laforbo01,1983.0,1983.0,,,Р,1963.0,5.0,19.0,Канада,ВО ВСТРЕЧЕ,Солт Сте. Мари,,,,,,
huntfr01,,,Фред,Охота,,Фредерик Теннисон,Фриц,68.0,160.0,Р,13040,14169.0,huntfr01,1940.0,1944.0,,,Р,1918.0,1.0,17.0,Канада,ВО ВСТРЕЧЕ,Брантфорд,1977.0,10.0,4.0,,,
podgose01,,,Сергей,Подгорцев,,,,,,,,65371.0,podgose01,,,1977.0,1977.0,L,,,,,,,,,,,,
mcdonra01,,,Рэн.,Макдональд,,Ранальд Джей.,,68.0,170.0,Р,,,,,,,,L,1889.0,11.0,21.0,Канада,ВО ВСТРЕЧЕ,Клименты Глен,1950.0,,,,,
aaltoan01,,,Анти,Аальто,,Анти,,73.0,210.0,L,14862,5928.0,aaltoan01,1997.0,2000.0,,,C,1975.0,3.0,4.0,Германия,,Лаппенранта,,,,,,
abbeybr01,,,Брюс,Аббатство,,Брюс,,73.0,185.0,L,,11918.0,abbeybr01,,,1975.0,1975.0,D,1951.0,8.0,18.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
abbotge01,,,Джордж,Эбботт,,Джордж Генри,Проповедник,67.0,153.0,L,18411,14591.0,abbotge01,1943.0,1943.0,,,G,1911.0,8.0,3.0,Канада,ВО ВСТРЕЧЕ,Синенхем,,,,,,
abbotre01,,,Редж,Эбботт,,Реджинальд Стюарт,,71.0,164.0,L,11801,11431.0,abbotre01,1952.0,1952.0,,,C,1930.0,2.0,4.0,Канада,БМ,Виннипег,,,,,,
abdelju01,,,Джастин,Абделькадер,,,,73.0,195.0,L,21661,81002.0,abdelju01,2007.0,2011.0,,,L,1987.0,2.0,25.0,США,МИ,Мушкегон,,,,,,
abelcl01,,,Кларенс,Авель,,Кларенс Джон,Таффи,73.0,225.0,L,11802,18751.0,abelcl01,1926.0,1933.0,,,D,1900.0,5.0,28.0,США,МИ,Солт Сте. Мари,1964.0,8.0,1.0,США,МИ,Солт Сте. Мари
abelge01,,,Джерри,Авель,,Джеральд Скотт,,74.0,168.0,L,11803,10017.0,abelge01,1966.0,1966.0,,,L,1944.0,12.0,25.0,США,МИ,Детройт,,,,,,
abelsi01,abelsi01c,abelsi01h,Сид,Авель,,Сидни Джеральд,Бут Нос,71.0,170.0,L,P196901,5931.0,abelsi01,1938.0,1953.0,,,C,1918.0,2.0,22.0,Канада,SK,Мелвиль,2000.0,2.0,7.0,США,МИ,Фермингтон
abgrade01,,,Дэннис,Абграл,,Деннис Харви,,73.0,180.0,Р,11805,6708.0,abgrade01,1975.0,1975.0,1976.0,1977.0,Р,1953.0,4.0,24.0,Канада,SK,Мусеомин,,,,,,
abidra01,,,Рамзи,Абид,,,,74.0,210.0,L,16620,29408.0,abidra01,2002.0,2006.0,,,L,1980.0,3.0,24.0,Канада,QC,Монреаль,,,,,,
abrahch01,,,Кристер,Абрахамссон,,Кристер,,72.0,180.0,L,,5932.0,abrahch01,,,1974.0,1976.0,G,1947.0,4.0,8.0,Франция,,Умеа,,,,,,
abrahth01,,,Томми,Абрахамссон,,Томми Ульф,,74.0,185.0,L,11806,5933.0,abrahth01,1980.0,1980.0,1974.0,1976.0,D,1947.0,4.0,12.0,Франция,,Лександ,,,,,,
achtyge01,,,Джин,Ахтымихук,,Юджин Эдвард,Аккуратно,71.0,170.0,L,11807,11142.0,achtyge01,1951.0,1958.0,,,C,1932.0,9.0,7.0,Канада,AB,Ламонт,,,,,,
acombdo01,,,Даг,Acomb,,Дуглас Раймонд,,71.0,165.0,L,11808,10475.0,acombdo01,1969.0,1969.0,,,C,1949.0,5.0,15.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
actonke01,,,Кит,Актон,,Кит Эдвард,Вуди,68.0,170.0,L,10002,5935.0,actonke01,1979.0,1993.0,,,C,1958.0,4.0,15.0,Канада,ВО ВСТРЕЧЕ,Стоуффвилль,,,,,,
adairji01,,,Джим,Adair,,Джеймс Альберт Джон,,71.0,180.0,L,,8323.0,adairji01,,,1973.0,1973.0,C,1948.0,9.0,29.0,Канада,ВО ВСТРЕЧЕ,Броквилль,,,,,,
adamdo01,,,Дуглас,Адам,,Дуглас Патрик,,71.0,165.0,L,11809,11560.0,adamdo01,1949.0,1949.0,,,L,1923.0,9.0,7.0,Канада,ВО ВСТРЕЧЕ,Торонто,2001.0,12.0,24.0,,,
adamipe01,,,Петр,Адамик,,,,,,,,,adamipe01,,,1978.0,1978.0,,,,,,,,,,,,,
adamlu01,,,Люк,Адам,,,,74.0,203.0,,,,adamlu01,2010.0,2011.0,,,L,1990.0,6.0,18.0,Канада,Нл,Сент-Джонс,,,,,,
adamru01,,,Расс,Адам,,Рассел Норман,,70.0,185.0,L,11810,8812.0,adamru01,1982.0,1982.0,,,C,1961.0,5.0,5.0,Канада,ВО ВСТРЕЧЕ,Виндзор,,,,,,
adamsbi01,,,Билл,Адамс,,Уильям,,,,Р,,60149.0,,,,,,Р,,,,,,,,,,,,
adamsbr01,,,Брайан,Адамс,,Брайан,,72.0,185.0,L,19147,22031.0,adamsbr01,1999.0,2000.0,,,L,1977.0,3.0,20.0,Канада,БК,Форт Сент-Джеймс,,,,,,
,,adamsch01h,Чарльз,Адамс,,Чарльз Фрэнсис,,,,,B196001,,,,,,,,1876.0,10.0,18.0,США,VT,Ньюпорт,1947.0,,,,,
adamscr01,,,Крейг,Адамс,,,,72.0,200.0,Р,10045,25067.0,adamscr01,2000.0,2011.0,,,Р,1977.0,4.0,26.0,Бруней-Даруссалам,,Серия,,,,,,
adamsgr01,,,Грег,Адамс,,Грегори Чарльз,Эдди,73.0,190.0,L,11811,6236.0,adamsgr01,1980.0,1989.0,,,L,1960.0,5.0,31.0,Канада,БК,Дункан,,,,,,
adamsgr02,,,Грег,Адамс,,Грегори Дарен,Гас/Ястреб,75.0,195.0,L,10003,6237.0,adamsgr02,1984.0,2000.0,,,L,1963.0,8.0,15.0,Канада,БК,Нельсон,,,,,,
adamsja01,adamsja01c,adamsja01h,Джек,Адамс,,Джон Джеймс,Веселый Джек.,69.0,175.0,Р,P195901,23806.0,adamsja01,1917.0,1926.0,,,C,1895.0,6.0,14.0,Канада,ВО ВСТРЕЧЕ,Форт Уильям,1968.0,5.0,1.0,,,
adamsjo01,,,Джон,Адамс,,Джон Эллис,Джек,70.0,163.0,L,11813,5940.0,adamsjo01,1940.0,1940.0,,,L,1920.0,5.0,5.0,Канада,AB,Калгари,,,,,,
adamsjo02,,,Джон,Адамс,,Джон Мэтью,,72.0,200.0,L,18412,6859.0,adamsjo02,1972.0,1974.0,,,G,1946.0,7.0,27.0,Канада,ВО ВСТРЕЧЕ,Порт-Артур,,,,,,
adamske01,,,Кевин,Адамс,,Кевин У.,,73.0,200.0,Р,14822,6216.0,adamske01,1997.0,2007.0,,,C,1974.0,10.0,8.0,США,РС,Вашингтон,,,,,,
adamsst01,,,Стью,Адамс,,Стюарт Александр,,70.0,165.0,L,11814,18927.0,adamsst01,1929.0,1932.0,,,L,1904.0,10.0,16.0,Канада,AB,Калгари,1978.0,5.0,18.0,Канада,AB,Калгари
,,adamswe01h,Вестон,Адамс,,Вестон В. (С.),,,,,B197201,,,,,,,,1904.0,8.0,9.0,США,МЭТ,Спрингфилд,1973.0,3.0,19.0,,,
adduora01,,,Рэй,Аддуоно,,Рэймонд Питер,,69.0,160.0,L,,8347.0,adduora01,,,1973.0,1977.0,C,1947.0,1.0,21.0,Канада,ВО ВСТРЕЧЕ,Форт Уильям,,,,,,
cassifr01,,,Фредерик,Кассиви,,,,76.0,220.0,L,18366,19010.0,cassifr01,2001.0,2006.0,,,G,1975.0,6.0,12.0,Канада,QC,Сорель,,,,,,
larsono01,,,Норма,Ларсон,,Норман Лайл,,72.0,175.0,Р,13319,13225.0,larsono01,1940.0,1946.0,,,Р,1920.0,10.0,13.0,Канада,SK,Мозговая Челюсть,2001.0,12.0,22.0,,,
tomlami01,,,Майк,Томлак,,Майкл Ричард,,75.0,205.0,L,11647,5424.0,tomlami01,1989.0,1993.0,,,C,1964.0,10.0,17.0,Канада,ВО ВСТРЕЧЕ,Громовая бухта,,,,,,
redmodi01,,,Дик,Редмонд,,Ричард Джон,,71.0,178.0,L,14091,4503.0,redmodi01,1969.0,1981.0,,,D,1949.0,8.0,14.0,Канада,ВО ВСТРЕЧЕ,Озеро Киркленд,,,,,,
poescru01,,,Руди,Поэсчек,,Рудольф Леопольд,Потный пирог,74.0,218.0,Р,11306,4328.0,poescru01,1987.0,1999.0,,,D,1966.0,9.0,29.0,Канада,БК,Терраса,,,,,,
karpova01,,,Валери,Карпов,,Валери,,70.0,176.0,L,14889,2649.0,karpova01,1994.0,1996.0,,,L,1971.0,8.0,5.0,Россия,,Челябинск,,,,,,
milanto01,,,Том,Милани,,Томас,,67.0,165.0,Р,,8551.0,milanto01,,,1976.0,1976.0,Р,1952.0,4.0,13.0,Канада,ВО ВСТРЕЧЕ,Громовая бухта,,,,,,
,pagepi01c,,Пьер,Стр.,,Пьер,,,,,,54902.0,pagepi99c,,,,,,1948.0,4.0,30.0,Канада,QC,Ст-Хермас,,,,,,
johnsbr02,,,Брент,Джонсон,,Брент,,75.0,199.0,L,18347,24078.0,johnsbr02,1998.0,2011.0,,,G,1977.0,3.0,12.0,США,МИ,Фермингтон,,,,,,
mcswedo01,,,Дон,МакСуин,,Дональд Кеннеди,,71.0,197.0,L,11094,3645.0,mcswedo01,1987.0,1995.0,,,D,1964.0,6.0,9.0,США,МИ,Детройт,,,,,,
speerte01,,,Тед,Очки,,Тед,,71.0,200.0,Р,14404,9103.0,speerte01,1985.0,1985.0,,,C,1961.0,1.0,28.0,США,МИ,Энн Арбор,,,,,,
gordoja01,gordoja01c,,Джек,Гордон,,Джон,,69.0,154.0,Р,12750,1963.0,gordoja01,1948.0,1950.0,,,C,1928.0,3.0,3.0,Канада,БМ,Виннипег,,,,,,
hamilji01,,,Джим,Гамильтон,,Джеймс Нил,,72.0,180.0,L,12832,2114.0,hamilji01,1977.0,1984.0,,,Р,1957.0,1.0,18.0,Канада,ВО ВСТРЕЧЕ,Барри,,,,,,
laaksan01,,,Анти,Лаксонен,,Анти,,72.0,187.0,L,16438,22601.0,laaksan01,1998.0,2006.0,,,L,1973.0,10.0,3.0,Германия,,Таммела,,,,,,
lindsdo01,,,Даг,Линдског,,Дуглас,,73.0,185.0,L,,8365.0,lindsdo01,,,1976.0,1976.0,L,1955.0,8.0,12.0,Канада,AB,Красный олень,,,,,,
youngti01,,,Тим,Молодой,,Тимоти Михаил,Клинок,73.0,190.0,Р,14739,5835.0,youngti01,1975.0,1984.0,,,C,1955.0,2.0,22.0,Канада,ВО ВСТРЕЧЕ,Скарборо,,,,,,
beislfr01,,,Фрэнк,Бейслер,,Фрэнк,,74.0,190.0,L,11951,16189.0,beislfr01,1936.0,1939.0,,,D,1913.0,10.0,18.0,США,КТ,Нью-Хейвен,1973.0,9.0,8.0,,,
duchema01,,,Мэтт,Дючене,,,,71.0,200.0,L,,106808.0,duchema01,2009.0,2011.0,,,C,1991.0,1.0,16.0,Канада,ВО ВСТРЕЧЕ,Халибуртон,,,,,,
germaer01,,,Эрик,Жермен,,Эрик,,73.0,195.0,L,10528,1887.0,germaer01,1987.0,1987.0,,,D,1966.0,6.0,26.0,Канада,QC,Квебек,,,,,,
crozigr01,,,Грег,Крозье,,,,75.0,200.0,L,10567,22017.0,crozigr01,2000.0,2000.0,,,L,1976.0,7.0,6.0,Канада,AB,Калгари,,,,,,
humphed01,,,Эд,Хамфри,,Эдвард,,73.0,170.0,L,,8657.0,humphed01,,,1975.0,1976.0,G,1953.0,6.0,5.0,Канада,SK,Эстон,,,,,,
miettan01,,,Анти,Миеттинен,,,,72.0,190.0,Р,19782,50519.0,miettan01,2003.0,2011.0,,,Р,1980.0,7.0,3.0,Германия,,Хаминлинна,,,,,,
laingqu01,,,Квинтин,Складывание,,,,74.0,175.0,L,14779,29161.0,laingqu01,2003.0,2009.0,,,L,1979.0,6.0,8.0,Канада,SK,Харрис,,,,,,
bonarda01,,,Дэн,Бонар,,Дэниел Гордон,Като,69.0,175.0,Р,12039,466.0,bonarda01,1980.0,1982.0,,,C,1956.0,9.0,23.0,Канада,БМ,Делораин,,,,,,
