year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2002,NHL,BOS,23,11,5.0,2.0,13,20,6.0,2.0,,,,,6.0,2.0,2.0,0.0,10.0,1.0,1.0,1.0,5.0,8.0,1.0,0.0,5,8,1.0,0.0,2,6,3.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0
1967,NHL,MTL,26,5,6.0,,16,17,4.0,,,,,,5.0,1.0,2.0,,3.0,8.0,3.0,,6.0,5.0,3.0,,10,0,1.0,,10,2,1.0,,8.0,6.0,0.0,,,,,
1982,NHL,HAR,13,22,5.0,,6,32,2.0,,,,,,2.0,6.0,2.0,,3.0,8.0,1.0,,5.0,8.0,2.0,,3,10,1.0,,3,10,0.0,,3.0,10.0,1.0,,0.0,2.0,0.0,
1989,NHL,VAN,13,16,11.0,,12,25,3.0,,,,,,7.0,5.0,1.0,,2.0,7.0,3.0,,3.0,7.0,4.0,,2,11,1.0,,6,6,2.0,,5.0,5.0,3.0,,,,,
1972,NHL,BOS,27,10,2.0,,24,12,3.0,,,,,,5.0,5.0,1.0,,9.0,2.0,2.0,,11.0,1.0,0.0,,5,7,1.0,,10,2,1.0,,11.0,4.0,0.0,,0.0,1.0,0.0,
1962,NHL,TOR,21,8,6.0,,14,15,6.0,,,,,,3.0,5.0,1.0,,7.0,4.0,1.0,,8.0,2.0,3.0,,7,6,2.0,,4,4,2.0,,6.0,2.0,3.0,,,,,
2009,NHL,ATL,19,16,,6.0,16,18,,7.0,,,,,5.0,4.0,,1.0,9.0,3.0,,2.0,4.0,10.0,,1.0,6,5,,4.0,2,2,,2.0,8.0,7.0,,2.0,1.0,3.0,,1.0
1975,NHL,BOS,27,5,8.0,,21,10,9.0,,,,,,4.0,3.0,2.0,,8.0,3.0,4.0,,8.0,3.0,2.0,,10,1,1.0,,10,1,2.0,,7.0,3.0,5.0,,1.0,1.0,1.0,
1948,NHL,CHI,13,12,5.0,,8,19,3.0,,,,,,1.0,5.0,0.0,,6.0,4.0,1.0,,6.0,4.0,1.0,,3,7,3.0,,3,6,2.0,,2.0,5.0,1.0,,,,,
1935,NHL,CHI,15,7,2.0,,6,12,6.0,,,,,,,,,,4.0,2.0,1.0,,5.0,4.0,1.0,,6,4,1.0,,4,5,3.0,,2.0,4.0,2.0,,,,,
1963,NHL,MTL,22,7,6.0,,14,14,7.0,,,,,,3.0,3.0,2.0,,6.0,3.0,3.0,,9.0,4.0,1.0,,6,3,4.0,,9,3,1.0,,3.0,5.0,2.0,,,,,
1925,WCHL,VMR,6,8,1.0,,4,10,1.0,,,,,,,,,,1.0,2.0,0.0,,3.0,4.0,1.0,,4,4,0.0,,2,4,1.0,,0.0,4.0,0.0,,,,,
1951,NHL,BOS,15,12,8.0,,10,17,8.0,,,,,,3.0,3.0,1.0,,2.0,4.0,7.0,,5.0,7.0,1.0,,5,7,2.0,,3,6,2.0,,7.0,2.0,3.0,,,,,
1975,NHL,DET,17,15,8.0,,9,29,2.0,,,,,,1.0,7.0,3.0,,6.0,7.0,1.0,,4.0,7.0,0.0,,5,7,3.0,,3,8,2.0,,7.0,6.0,1.0,,0.0,2.0,0.0,
1967,NHL,BOS,22,9,6.0,,15,18,4.0,,,,,,5.0,1.0,1.0,,8.0,4.0,1.0,,6.0,6.0,2.0,,5,7,2.0,,6,4,4.0,,7.0,5.0,0.0,,,,,
1979,NHL,CHI,21,12,7.0,,13,15,12.0,,,,,,3.0,4.0,3.0,,5.0,4.0,4.0,,4.0,5.0,5.0,,8,5,1.0,,7,3,1.0,,6.0,3.0,5.0,,1.0,3.0,0.0,
1972,WHA,OTN,21,15,3.0,,14,24,1.0,,,,,,5.0,4.0,0.0,,5.0,6.0,1.0,,6.0,8.0,2.0,,3,11,0.0,,6,7,1.0,,10.0,2.0,0.0,,0.0,1.0,0.0,
1990,NHL,NJD,23,10,7.0,,9,23,8.0,,,,,,8.0,4.0,1.0,,5.0,6.0,2.0,,6.0,3.0,6.0,,3,8,1.0,,5,6,1.0,,5.0,6.0,4.0,,,,,
2003,NHL,CAL,21,14,5.0,1.0,21,16,2.0,2.0,,,,,4.0,4.0,0.0,1.0,5.0,4.0,1.0,2.0,10.0,3.0,2.0,0.0,6,8,1.0,0.0,7,5,1.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0
1997,NHL,DAL,26,8,7.0,,23,14,4.0,,,,,,9.0,4.0,1.0,,9.0,3.0,3.0,,7.0,2.0,3.0,,8,4,1.0,,5,0,0.0,,5.0,5.0,3.0,,6.0,4.0,0.0,
2008,NHL,NYR,26,11,,4.0,17,19,,5.0,,,,,10.0,2.0,,1.0,7.0,6.0,,1.0,6.0,5.0,,1.0,6,5,,1.0,3,6,,4.0,8.0,4.0,,1.0,3.0,2.0,,0.0
1992,NHL,BOS,29,10,3.0,,22,16,4.0,,,,,,7.0,2.0,1.0,,7.0,5.0,1.0,,7.0,7.0,0.0,,8,5,2.0,,4,3,3.0,,11.0,4.0,0.0,,7.0,0.0,0.0,
1994,NHL,NYI,10,11,3.0,,5,17,2.0,,,,,,,,,,,,,,,,,,3,2,1.0,,5,6,2.0,,2.0,10.0,1.0,,5.0,9.0,1.0,
1998,NHL,PIT,21,10,10.0,,17,20,4.0,,,,,,4.0,3.0,2.0,,6.0,3.0,3.0,,5.0,4.0,2.0,,8,5,0.0,,9,5,0.0,,4.0,5.0,6.0,,2.0,5.0,1.0,
1974,NHL,VAN,23,12,5.0,,15,20,5.0,,,,,,5.0,3.0,2.0,,10.0,3.0,2.0,,7.0,4.0,1.0,,3,10,0.0,,5,5,1.0,,5.0,7.0,4.0,,3.0,0.0,0.0,
1982,NHL,STL,16,16,8.0,,9,24,7.0,,,,,,5.0,7.0,0.0,,4.0,7.0,3.0,,5.0,8.0,1.0,,2,5,6.0,,3,6,3.0,,5.0,6.0,2.0,,1.0,1.0,0.0,
1970,NHL,LAK,17,14,8.0,,8,26,5.0,,,,,,4.0,4.0,0.0,,4.0,7.0,1.0,,2.0,7.0,4.0,,4,5,6.0,,4,9,0.0,,5.0,8.0,2.0,,2.0,0.0,0.0,
2005,NHL,ANA,26,10,,5.0,17,17,,7.0,,,,,6.0,5.0,,1.0,5.0,6.0,,3.0,6.0,4.0,,2.0,7,2,,4.0,3,2,,1.0,11.0,4.0,,1.0,5.0,4.0,,0.0
2005,NHL,NYI,20,18,,3.0,16,22,,3.0,,,,,5.0,6.0,,0.0,7.0,6.0,,1.0,5.0,6.0,,1.0,6,7,,1.0,2,3,,1.0,8.0,7.0,,1.0,3.0,5.0,,1.0
1999,NHL,DAL,21,11,5.0,4.0,22,12,5.0,2.0,,,,,6.0,5.0,1.0,0.0,5.0,5.0,2.0,1.0,8.0,4.0,2.0,0.0,8,3,0.0,1.0,7,3,1.0,1.0,9.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0
2009,NHL,LAK,22,13,,6.0,24,14,,3.0,,,,,8.0,4.0,,2.0,7.0,6.0,,0.0,8.0,5.0,,1.0,10,4,,0.0,4,1,,1.0,6.0,7.0,,2.0,3.0,0.0,,3.0
1980,NHL,STL,29,7,4.0,,16,11,13.0,,,,,,6.0,2.0,3.0,,9.0,4.0,1.0,,9.0,3.0,1.0,,6,3,3.0,,8,1,5.0,,6.0,4.0,3.0,,1.0,1.0,1.0,
1981,NHL,STL,22,14,4.0,,10,26,4.0,,,,,,4.0,6.0,2.0,,4.0,7.0,2.0,,10.0,4.0,0.0,,6,6,0.0,,3,9,1.0,,4.0,7.0,3.0,,1.0,1.0,0.0,
1978,WHA,BIR,20,16,5.0,,12,26,1.0,,,,,,4.0,3.0,0.0,,4.0,8.0,1.0,,6.0,7.0,2.0,,4,6,0.0,,5,6,1.0,,6.0,8.0,2.0,,3.0,4.0,0.0,
1982,NHL,NYI,26,11,3.0,,16,15,9.0,,,,,,11.0,2.0,0.0,,4.0,7.0,5.0,,4.0,6.0,2.0,,9,2,1.0,,4,5,3.0,,9.0,3.0,1.0,,1.0,1.0,0.0,
1996,NHL,SJS,14,23,4.0,,13,24,4.0,,,,,,5.0,5.0,3.0,,3.0,8.0,1.0,,6.0,6.0,0.0,,4,7,1.0,,4,7,2.0,,3.0,10.0,0.0,,2.0,4.0,1.0,
1935,NHL,DET,14,5,5.0,,10,11,3.0,,,,,,,,,,1.0,2.0,4.0,,6.0,3.0,2.0,,6,4,0.0,,7,2,1.0,,4.0,5.0,1.0,,,,,
1967,NHL,PIT,15,12,10.0,,12,22,3.0,,,,,,3.0,6.0,1.0,,6.0,3.0,2.0,,4.0,8.0,2.0,,4,7,2.0,,4,5,3.0,,6.0,5.0,3.0,,,,,
1992,NHL,EDM,16,21,5.0,,10,29,3.0,,,,,,3.0,8.0,1.0,,5.0,4.0,3.0,,5.0,9.0,1.0,,5,6,3.0,,5,7,0.0,,3.0,10.0,0.0,,0.0,6.0,0.0,
1975,NHL,PHI,36,2,2.0,,15,11,14.0,,,,,,7.0,1.0,2.0,,9.0,2.0,4.0,,6.0,3.0,2.0,,8,4,2.0,,10,0,4.0,,9.0,2.0,2.0,,2.0,1.0,0.0,
1997,NHL,TOR,16,20,5.0,,14,23,4.0,,,,,,3.0,6.0,2.0,,5.0,7.0,1.0,,5.0,6.0,3.0,,4,8,1.0,,3,3,1.0,,6.0,8.0,1.0,,4.0,5.0,0.0,
2006,NHL,CHI,17,20,,4.0,14,22,,5.0,,,,,4.0,8.0,,0.0,4.0,4.0,,2.0,8.0,5.0,,3.0,2,8,,2.0,5,6,,2.0,5.0,9.0,,0.0,3.0,2.0,,0.0
1992,NHL,NYR,20,17,5.0,,14,22,6.0,,,,,,7.0,4.0,1.0,,4.0,6.0,2.0,,8.0,6.0,1.0,,4,5,3.0,,5,4,3.0,,5.0,6.0,1.0,,1.0,8.0,0.0,
1929,NHL,DTC,9,10,3.0,,5,14,3.0,,,,,,,,,,1.0,5.0,1.0,,5.0,5.0,0.0,,5,4,2.0,,2,6,2.0,,1.0,4.0,1.0,,,,,
1938,NHL,NYR,13,8,3.0,,13,8,3.0,,,,,,,,,,5.0,2.0,0.0,,7.0,3.0,1.0,,5,3,2.0,,6,3,2.0,,3.0,5.0,1.0,,,,,
2005,NHL,LAK,26,14,,1.0,16,21,,4.0,,,,,8.0,4.0,,0.0,8.0,5.0,,1.0,9.0,5.0,,1.0,5,7,,2.0,2,2,,1.0,6.0,8.0,,0.0,4.0,4.0,,0.0
2000,NHL,TOR,19,11,7.0,4.0,18,18,4.0,1.0,,,,,6.0,5.0,0.0,0.0,7.0,2.0,3.0,2.0,7.0,5.0,1.0,1.0,5,5,3.0,1.0,4,5,3.0,0.0,6.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0
2000,NHL,VAN,21,12,5.0,3.0,15,16,6.0,4.0,,,,,6.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,6.0,3.0,1.0,2.0,8,7,0.0,0.0,6,3,1.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0
1933,NHL,CHI,13,4,7.0,,7,13,4.0,,,,,,,,,,5.0,3.0,1.0,,5.0,3.0,3.0,,4,3,4.0,,3,4,3.0,,3.0,4.0,0.0,,,,,
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5.0,3.0,2.0,,5.0,5.0,3.0,,7.0,4.0,1.0,,4,8,3.0,,4,10,0.0,,4.0,4.0,5.0,,1.0,2.0,0.0,
2001,NHL,ATL,11,21,9.0,0.0,8,26,2.0,5.0,,,,,3.0,4.0,1.0,2.0,2.0,11.0,1.0,0.0,3.0,8.0,3.0,1.0,5,8,1.0,1.0,2,3,1.0,0.0,4.0,10.0,1.0,0.0,0.0,3.0,3.0,1.0
1993,NHL,NYR,28,8,6.0,,24,16,2.0,,,,,,7.0,5.0,1.0,,11.0,1.0,1.0,,8.0,3.0,1.0,,7,4,0.0,,7,5,1.0,,7.0,5.0,3.0,,5.0,1.0,1.0,
1927,NHL,TOR,9,8,5.0,,9,10,3.0,,,,,,,,,,3.0,2.0,0.0,,3.0,4.0,3.0,,6,5,0.0,,3,4,3.0,,3.0,3.0,2.0,,,,,
1985,NHL,TOR,16,21,3.0,,9,27,4.0,,,,,,1.0,8.0,0.0,,4.0,7.0,3.0,,4.0,5.0,2.0,,4,11,0.0,,6,6,1.0,,6.0,8.0,0.0,,0.0,3.0,1.0,
2008,NHL,BOS,29,6,,6.0,24,13,,4.0,,,,,5.0,3.0,,3.0,11.0,1.0,,1.0,12.0,1.0,,0.0,8,3,,2.0,6,4,,3.0,7.0,5.0,,1.0,4.0,2.0,,0.0
1999,NHL,FLO,26,9,4.0,2.0,17,18,2.0,4.0,,,,,6.0,3.0,1.0,2.0,7.0,3.0,1.0,0.0,7.0,4.0,1.0,1.0,9,4,1.0,0.0,5,6,0.0,2.0,7.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0
1994,NHL,EDM,11,12,1.0,,6,15,3.0,,,,,,,,,,,,,,,,,,2,4,0.0,,5,6,2.0,,5.0,7.0,1.0,,5.0,8.0,1.0,
1997,NHL,CAL,18,17,6.0,,8,24,9.0,,,,,,3.0,8.0,2.0,,2.0,7.0,5.0,,6.0,8.0,1.0,,3,6,3.0,,2,1,1.0,,8.0,6.0,1.0,,2.0,5.0,2.0,
1999,NHL,CAL,20,14,6.0,1.0,11,22,4.0,4.0,,,,,3.0,8.0,2.0,0.0,5.0,6.0,0.0,0.0,8.0,2.0,3.0,1.0,7,6,0.0,0.0,3,3,2.0,4.0,4.0,8.0,2.0,0.0,1.0,3.0,1.0,0.0
1990,NHL,EDM,22,15,3.0,,15,22,3.0,,,,,,2.0,7.0,2.0,,5.0,7.0,0.0,,11.0,3.0,0.0,,7,5,1.0,,5,8,1.0,,7.0,7.0,2.0,,,,,
1982,NHL,QUE,23,10,7.0,,11,24,5.0,,,,,,6.0,4.0,1.0,,6.0,6.0,1.0,,5.0,4.0,4.0,,7,7,0.0,,4,5,4.0,,4.0,8.0,2.0,,2.0,0.0,0.0,
2009,NHL,DAL,23,11,,7.0,14,20,,7.0,,,,,6.0,3.0,,5.0,6.0,5.0,,2.0,6.0,3.0,,4.0,6,9,,0.0,4,1,,1.0,6.0,8.0,,2.0,3.0,2.0,,0.0
2011,NHL,MTL,16,15,,10.0,15,20,,6.0,,,,,4.0,5.0,,2.0,6.0,6.0,,2.0,4.0,7.0,,3.0,5,4,,2.0,5,8,,1.0,5.0,5.0,,5.0,2.0,0.0,,1.0
1977,NHL,CLE,14,17,9.0,,8,28,4.0,,,,,,4.0,5.0,0.0,,3.0,8.0,2.0,,3.0,10.0,2.0,,7,7,0.0,,2,7,4.0,,2.0,6.0,4.0,,1.0,2.0,1.0,
1926,NHL,MTM,6,13,3.0,,14,7,1.0,,,,,,,,,,3.0,4.0,0.0,,2.0,4.0,2.0,,5,5,1.0,,8,3,0.0,,2.0,4.0,1.0,,,,,
2007,NHL,STL,20,15,,6.0,13,21,,7.0,,,,,6.0,4.0,,0.0,8.0,4.0,,1.0,5.0,6.0,,3.0,4,5,,3.0,5,7,,3.0,3.0,9.0,,2.0,2.0,1.0,,1.0
1941,NHL,NYR,15,8,1.0,,14,9,1.0,,,,,,,,,,6.0,5.0,0.0,,8.0,3.0,0.0,,6,1,1.0,,7,5,0.0,,2.0,3.0,1.0,,,,,
1976,NHL,CLE,14,17,9.0,,11,25,4.0,,,,,,3.0,5.0,2.0,,3.0,6.0,4.0,,5.0,10.0,1.0,,4,6,1.0,,4,7,2.0,,5.0,7.0,3.0,,1.0,1.0,0.0,
2008,NHL,PHO,23,15,,3.0,13,24,,4.0,,,,,4.0,4.0,,0.0,6.0,7.0,,2.0,8.0,4.0,,3.0,6,7,,0.0,3,9,,0.0,5.0,6.0,,2.0,4.0,2.0,,0.0
1966,NHL,MTL,19,9,7.0,,13,16,6.0,,,,,,3.0,1.0,0.0,,4.0,7.0,1.0,,7.0,4.0,2.0,,5,6,2.0,,3,6,4.0,,8.0,1.0,4.0,,2.0,0.0,0.0,
1975,WHA,WIJ,29,11,0.0,,23,16,2.0,,,,,,7.0,2.0,0.0,,10.0,5.0,0.0,,8.0,7.0,0.0,,10,4,0.0,,9,3,2.0,,7.0,4.0,0.0,,1.0,2.0,0.0,
1981,NHL,MNS,21,7,12.0,,16,16,8.0,,,,,,7.0,2.0,2.0,,5.0,2.0,6.0,,2.0,7.0,4.0,,7,5,3.0,,6,3,4.0,,9.0,3.0,1.0,,1.0,1.0,0.0,
1927,NHL,NYA,6,13,3.0,,5,14,3.0,,,,,,,,,,2.0,3.0,0.0,,4.0,6.0,2.0,,2,6,1.0,,3,4,3.0,,0.0,8.0,0.0,,,,,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7.0,3.0,1.0,,8.0,2.0,3.0,,7.0,6.0,1.0,,4,4,4.0,,9,3,1.0,,8.0,5.0,0.0,,4.0,2.0,0.0,
2002,NHL,NAS,18,17,5.0,1.0,9,18,8.0,6.0,,,,,1.0,5.0,1.0,2.0,3.0,6.0,3.0,2.0,6.0,6.0,2.0,0.0,7,6,2.0,0.0,8,2,1.0,0.0,2.0,8.0,4.0,2.0,0.0,2.0,0.0,1.0
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5.0,6.0,0.0,,8.0,5.0,1.0,,7.0,4.0,2.0,,7,4,2.0,,5,1,5.0,,6.0,6.0,1.0,,2.0,4.0,1.0,
2000,NHL,OTT,26,7,5.0,3.0,22,14,4.0,1.0,,,,,7.0,1.0,3.0,0.0,6.0,6.0,1.0,0.0,6.0,5.0,2.0,0.0,10,2,1.0,1.0,7,3,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0
1995,NHL,NJD,22,17,2.0,,15,16,10.0,,,,,,6.0,4.0,0.0,,5.0,6.0,3.0,,4.0,9.0,1.0,,7,3,1.0,,5,3,3.0,,7.0,4.0,4.0,,3.0,4.0,0.0,
1936,NHL,NYA,9,13,2.0,,6,16,2.0,,,,,,,,,,5.0,3.0,2.0,,1.0,8.0,1.0,,3,7,1.0,,4,7,0.0,,2.0,4.0,0.0,,,,,
2001,NHL,BUF,20,16,5.0,0.0,15,19,6.0,1.0,,,,,5.0,6.0,1.0,1.0,6.0,7.0,1.0,0.0,4.0,7.0,2.0,0.0,7,5,1.0,0.0,1,2,2.0,0.0,8.0,7.0,2.0,0.0,4.0,1.0,2.0,0.0
1929,NHL,NYA,11,7,4.0,,3,18,1.0,,,,,,,,,,1.0,4.0,0.0,,3.0,8.0,0.0,,4,7,2.0,,3,3,2.0,,3.0,3.0,1.0,,,,,
