playerid,award,year,lgid,note,pos
thompti01,Вторая команда всех звезд,1934,NHL,,G
gardich01,Первая команда всех звезд,1930,NHL,,G
jagrja01,Арт Росс,1997,NHL,,
dionnma01,Леди Бинг,1974,NHL,,
stevesc01,Плюс минус,1993,NHL,,
jacksbu01,Арт Росс,1931,NHL,,
martiri01,Вторая команда всех звезд,1975,NHL,,ЛВ
hainsge01,Везина,1926,NHL,,
hollefl01,Первая команда всех звезд,1944,NHL,,D
dionnma01,Вторая команда всех звезд,1978,NHL,,C
drapekr01,Селке,2003,NHL,,
bowerjo01,Везина,1964,NHL,Совместное использование,
fleurth01,Плюс минус,1990,NHL,галстук,
brodema01,Дженнингс,2009,NHL,,
rayro01,Король Клэнси,1998,NHL,,
johnsch01,Первая команда всех звезд,1932,NHL,,D
krejcda01,Плюс минус,2008,NHL,,
