provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
487,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
489,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
490,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,6,
491,Prov. Just Key, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
492,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
493,Prov. Just Mach, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
498,Prov. Just Rest, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
499,Prov. Just Sail, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
500,Prov. Just Tran, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
308,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
222,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
391,Prov. Just Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
278,Prov. Humble Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
317,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
423,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
175,Prov. Humble Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
138,Prov. Driven Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
81,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,5,
64,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
194,Prov. Just Need, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
62,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
97,Prov. Just Ques, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
57,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
364,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
186,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
221,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
329,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
292,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
9,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,7,
257,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
215,Prov. Boston Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
42,Prov. Expert Li, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,7,
331,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
307,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
111,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
300,Prov. Just Tran, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
444,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
220,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
28,Prov. Computer, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,9,
384,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
295,Prov. Just Oper, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
