hofid,yearid,votedby,ballots,needed,votes,inducted,category
camparo01h,1966,Ассоциация yazarları бейсбольных новостей Америки,302.0,227.0,197.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
camparo01h,1967,Ассоциация yazarları бейсбольных новостей Америки,292.0,219.0,204.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
careyma01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,6.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
careyma01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,65.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
carrach01h,1966,Ассоциация yazarları бейсбольных новостей Америки,302.0,227.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
carribi02h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,5.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cavarph01h,1966,Ассоциация yazarları бейсбольных новостей Америки,302.0,227.0,9.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cavarph01h,1967,Ассоциация yazarları бейсбольных новостей Америки,292.0,219.0,15.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
chancfr01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,49.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
chancfr01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,136.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
chandsp01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
chaseha01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,18.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
chesbja01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cissebi01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
clarkfr01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,22.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
clarkfr01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,58.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cochrmi01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,88.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cochrmi01h,1947,Ассоциация yazarları бейсбольных новостей Америки,161.0,121.0,128.0,Да,Игрок
collied01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,115.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
colliji01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,66.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
colliji01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,68.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
collish01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
combsea01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,4.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
combsea01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,14.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
coombja01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
coopemo01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
courtcl01h,1967,Ассоциация yazarları бейсбольных новостей Америки,292.0,219.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cramedo01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,4.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cravaga01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cravaga01h,1947,Ассоциация yazarları бейсбольных новостей Америки,161.0,121.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
crawfsa01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,5.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
crawfsa01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
crigelo01h,1937,Ассоциация yazarları бейсбольных новостей Америки,201.0,151.0,16.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
critzhu01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cronijo01h,1947,Ассоциация yazarları бейсбольных новостей Америки,161.0,121.0,6.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cronijo01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,152.0,Да,Игрок
crosefr01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
crossla01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cuccito01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
cuyleki01h,1956,Ассоциация yazarları бейсбольных новостей Америки,193.0,145.0,55.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
darkal01h,1966,Ассоциация yazarları бейсбольных новостей Америки,302.0,227.0,17.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
hodgegi01h,1976,Ассоциация yazarları бейсбольных новостей Америки,388.0,291.0,233.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
karroer01h,2010,Ассоциация yazarları бейсбольных новостей Америки,539.0,405.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
stengca01h,1948,Ассоциация yazarları бейсбольных новостей Америки,121.0,91.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Менеджер
higgipi01h,1960,Ассоциация yazarları бейсбольных новостей Америки,269.0,202.0,3.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
kuennha01h,1978,Ассоциация yazarları бейсбольных новостей Америки,379.0,285.0,58.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
clarkjo01h,1963,ветераны,,,,Да,Игрок
drysddo01h,1983,Ассоциация yazarları бейсбольных новостей Америки,374.0,281.0,242.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
jackstr01h,1951,Ассоциация yazarları бейсбольных новостей Америки,226.0,170.0,4.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
hermaba01h,1948,Ассоциация yazarları бейсбольных новостей Америки,121.0,91.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
tinkejo01h,1946,Голосование за номинацию,202.0,,55.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
hoytwa01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
warnelo01h,1958,Ассоциация yazarları бейсбольных новостей Америки,266.0,200.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
whitefr01h,1996,Ассоциация yazarları бейсбольных новостей Америки,470.0,353.0,18.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
jurgebi01h,1958,Ассоциация yazarları бейсбольных новостей Америки,266.0,200.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
pinsova01h,1987,Ассоциация yazarları бейсбольных новостей Америки,413.0,310.0,48.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
collied01h,1939,Ассоциация yazarları бейсбольных новостей Америки,274.0,206.0,213.0,Да,Игрок
maybejo01h,1988,Ассоциация yazarları бейсбольных новостей Америки,427.0,321.0,0.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
killebi01h,1946,Голосование за номинацию,202.0,,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
combsea01h,1960,Ассоциация yazarları бейсбольных новостей Америки,269.0,202.0,43.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
adamsba01h,1954,Ассоциация yazarları бейсбольных новостей Америки,252.0,189.0,13.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
pinsova01h,1988,Ассоциация yazarları бейсбольных новостей Америки,427.0,321.0,67.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
faberre01h,1958,Ассоциация yazarları бейсбольных новостей Америки,266.0,200.0,68.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
gonzaju03h,2012,Ассоциация yazarları бейсбольных новостей Америки,573.0,430.0,23.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
hernawi01h,1995,Ассоциация yazarları бейсбольных новостей Америки,460.0,345.0,2.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
langsma01h,2005,Ассоциация yazarları бейсбольных новостей Америки,516.0,387.0,0.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
greenha01h,1951,Ассоциация yazarları бейсбольных новостей Америки,226.0,170.0,67.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
bergmo01h,1960,Ассоциация yazarları бейсбольных новостей Америки,269.0,202.0,5.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
rixeyep01h,1945,Ассоциация yazarları бейсбольных новостей Америки,247.0,186.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
wanerll01h,1950,Ассоциация yazarları бейсбольных новостей Америки,168.0,126.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
selkige01h,1949,Ассоциация yazarları бейсбольных новостей Америки,153.0,115.0,1.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
maranra01h,1942,Ассоциация yazarları бейсбольных новостей Америки,233.0,175.0,66.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
baylodo01h,1995,Ассоциация yazarları бейсбольных новостей Америки,460.0,345.0,12.0,"Okay, I am ready to assist you with translations exclusively, without any additional text. Please provide me with the text that needs to be translated from English to Russian.",Игрок
