playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
boydoi01,1986,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",BOS,AL,0,1,1,1,0,0,0,21,9,6,1,1,3,0.0,7.0,0.0,0.0,0.0,0.0,31.0,0,6,0.0,0.0,0.0
alvarwi01,1997,НЛДС1,SFN,NL,0,1,1,1,0,0,0,18,6,4,1,4,4,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0,4,0.0,0.0,1.0
reganph01,1966,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",LAN,NL,0,0,2,0,0,0,0,5,0,0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,0,0.0,0.0,0.0
lillyte01,2003,ALDS2,OAK,AL,0,0,2,1,0,0,0,27,2,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0,1,0.0,0.0,1.0
rhodear01,1996,Аलस,BAL,AL,0,0,3,0,0,0,0,6,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
beckro01,1997,НЛДС1,SFN,NL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,1.0
mecirji01,2001,ALDS2,OAK,AL,0,0,2,0,0,0,0,10,4,2,1,0,4,0.0,5.0,0.0,0.0,0.0,0.0,14.0,1,2,0.0,0.0,0.0
gumbeha01,1936,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",NY1,NL,0,0,2,0,0,0,0,6,7,8,1,4,2,0.0,36.0,0.0,0.0,0.0,0.0,17.0,2,8,0.0,0.0,0.0
carrocl02,1975,НЛКС,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0
kuoho01,2006,НЛДС1,LAN,NL,0,1,1,1,0,0,0,13,4,2,0,2,4,0.0,4.0,1.0,1.0,0.0,0.0,19.0,0,2,1.0,0.0,0.0
lovetto01,1889,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",BR3,AA,0,1,1,1,0,0,0,9,8,8,2,2,1,,24.0,,,,,,0,9,,,
valenfe01,1981,НЛКС,LAN,NL,1,1,2,2,0,0,0,44,10,4,0,5,10,0.0,2.0,1.0,1.0,0.0,0.0,57.0,0,4,1.0,0.0,1.0
carpech01,2011,НЛДС1,SLN,NL,1,0,2,2,1,1,0,36,8,4,0,3,5,0.0,3.0,0.0,0.0,1.0,0.0,47.0,0,4,,,1.0
wohlema01,1992,НЛКС,ATL,NL,0,0,3,0,0,0,0,9,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
mussimi01,2004,ALDS2,NYA,AL,0,1,1,1,0,0,0,21,7,2,1,1,7,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0,2,1.0,0.0,1.0
maddugr01,1995,НЛДС1,ATL,NL,1,0,2,2,0,0,0,42,19,7,3,2,7,0.0,4.0,1.0,0.0,1.0,0.0,58.0,0,7,1.0,1.0,5.0
villoro01,2007,ALDS2,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
veresda01,2003,НЛКС,CHN,NL,0,0,3,0,0,0,0,9,4,1,1,1,0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0,1,0.0,0.0,1.0
foulkke01,2004,ALDS1,BOS,AL,0,0,2,0,0,0,1,9,2,0,0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1,0,0.0,0.0,0.0
chandsp01,1941,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",NYA,AL,0,1,1,1,0,0,0,15,4,2,0,2,2,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0,3,0.0,0.0,2.0
spencge01,1951,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",NY1,NL,0,0,2,0,0,0,0,10,6,7,0,3,0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,1,7,0.0,0.0,0.0
andujjo01,1980,НЛКС,HOU,NL,0,0,1,0,0,0,1,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
reedri01,2000,НЛКС,NYN,NL,0,1,1,1,0,0,0,10,8,4,0,1,4,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0,5,1.0,1.0,0.0
smoltjo01,1993,НЛКС,ATL,NL,0,1,1,1,0,0,0,19,8,0,0,5,10,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,2,0.0,1.0,0.0
vuckope01,1982,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",ML4,AL,0,1,2,2,0,0,0,42,16,7,2,5,4,0.0,4.0,1.0,0.0,0.0,0.0,64.0,0,9,0.0,0.0,0.0
wellsda01,1989,Аलस,TOR,AL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0.0,0.0,0.0
assenpa01,1995,Аलस,CLE,AL,0,0,3,0,0,0,0,4,0,0,0,1,2,0.0,,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
bystrma01,1983,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",PHI,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0.0,1.0,0.0
sandesc02,1996,НЛДС2,SDN,NL,0,0,1,1,0,0,0,13,3,4,0,4,4,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0,4,1.0,0.0,0.0
buehrma01,2005,ALDS1,CHA,AL,1,0,1,1,0,0,0,21,8,4,0,1,2,0.0,5.0,1.0,0.0,0.0,0.0,30.0,0,4,0.0,0.0,0.0
erickpa01,1945,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",CHN,NL,0,0,4,0,0,0,0,21,8,3,0,3,5,0.0,3.0,0.0,0.0,1.0,0.0,32.0,3,3,0.0,0.0,0.0
barrere01,1948,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",BSN,NL,0,0,2,0,0,0,0,11,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,0,0.0,0.0,0.0
mesajo01,1997,Аलस,CLE,AL,1,0,4,0,0,0,2,16,5,2,0,3,5,0.0,3.0,1.0,0.0,0.0,0.0,24.0,3,2,0.0,0.0,0.0
raschvi01,1950,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",NYA,AL,1,0,1,1,1,1,0,27,2,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0.0,0.0,0.0
rockejo01,2001,ALDS1,CLE,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
bluevi01,1975,Аलस,OAK,AL,0,0,1,1,0,0,0,9,6,3,1,0,2,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0,3,0.0,0.0,1.0
hergema01,2003,НЛДС1,SFN,NL,0,0,3,0,0,0,0,13,1,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0,0,0.0,0.0,1.0
martipe02,2009,НЛКС,PHI,NL,0,0,1,1,0,0,0,21,2,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0,0,2.0,0.0,0.0
labincl01,1953,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",BRO,NL,0,2,3,0,0,0,1,15,10,2,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,23.0,2,2,0.0,0.0,1.0
kennejo04,2006,Аलस,OAK,AL,0,0,4,0,0,0,0,11,2,0,0,2,2,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0,0,0.0,0.0,0.0
glavito02,1996,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",ATL,NL,0,1,1,1,0,0,0,21,4,1,0,3,8,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,2,2.0,0.0,0.0
escobke01,2004,ALDS1,ANA,AL,0,0,1,1,0,0,0,10,5,3,0,5,4,0.0,8.0,1.0,0.0,0.0,0.0,21.0,0,5,0.0,1.0,0.0
garceri01,1999,ALDS1,BOS,AL,1,0,2,0,0,0,0,7,2,1,0,3,2,0.0,,0.0,0.0,0.0,0.0,12.0,1,1,0.0,0.0,0.0
thompbr01,2006,НЛКС,SLN,NL,0,1,2,0,0,0,0,2,3,2,1,0,1,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0,3,0.0,0.0,0.0
blylebe01,1979,"WS — это аббревиатура, которая может иметь несколько значений в зависимости от контекста:

1. Web Services (Услуги Интернета): WS может означать услуги веб-ориентированных протоколов, таких как SOAP или REST, которые позволяют приложениям обмениваться данными через Интернет.

2. Weather Service (Погода): WS может относиться к метеорологической службе или прогнозу погоды.

3. Work Study (Работа и учеба): WS может означать программу работы и учебы, которая позволяет студентам получать опыт работы в своей области изучения.

4. Water Supply (Водоснабжение): WS может относиться к водоснабжению или системе водоснабжения.

5. Weight Watchers: WS может быть аббревиатурой для организации по контролю веса под названием «Весы-наблюдатели».

Без дополнительного контекста сложно определить, какое именно значение подразумевается в данном случае. Можете ли вы предоставить больше информации или контекста, чтобы я могла дать более точный перевод?",PIT,NL,1,0,2,1,0,0,0,30,8,2,1,3,4,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1,2,0.0,0.0,2.0
mcdowro01,1988,НЛКС,NYN,NL,0,1,4,0,0,0,0,18,6,3,1,2,5,0.0,4.0,1.0,0.0,0.0,0.0,26.0,3,3,0.0,0.0,0.0
hallto01,1973,НЛКС,CIN,NL,0,0,3,0,0,0,0,2,3,4,1,3,1,0.0,,0.0,0.0,0.0,0.0,8.0,0,4,0.0,0.0,0.0
reyesan01,2006,НЛКС,SLN,NL,0,0,1,1,0,0,0,12,3,2,2,4,4,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0,2,0.0,0.0,0.0
