raceid,year,round,circuitid,name,date,time,url
389,1987,2,21,San Marino Grand Prix,1987-05-03,,http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix
392,1987,5,37,Detroit Grand Prix,1987-06-21,,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix
407,1986,4,6,Monaco Grand Prix,1986-05-11,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix
409,1986,6,7,Canadian Grand Prix,1986-06-15,,http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix
415,1986,12,23,Austrian Grand Prix,1986-08-17,,http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix
417,1986,14,27,Portuguese Grand Prix,1986-09-21,,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix
453,1983,2,43,United States Grand Prix West,1983-03-27,,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West
478,1982,12,10,German Grand Prix,1982-08-08,,http://en.wikipedia.org/wiki/1982_German_Grand_Prix
494,1981,12,39,Dutch Grand Prix,1981-08-30,,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix
500,1980,3,30,South African Grand Prix,1980-03-01,,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix
509,1980,12,21,Italian Grand Prix,1980-09-14,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
513,1979,2,18,Brazilian Grand Prix,1979-02-04,,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix
521,1979,10,10,German Grand Prix,1979-07-29,,http://en.wikipedia.org/wiki/1979_German_Grand_Prix
543,1977,1,25,Argentine Grand Prix,1977-01-09,,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix
558,1977,16,48,Canadian Grand Prix,1977-10-09,,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix
574,1976,15,46,United States Grand Prix,1976-10-10,,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix
595,1974,6,6,Monaco Grand Prix,1974-05-26,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
603,1974,14,48,Canadian Grand Prix,1974-09-22,,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix
628,1972,9,23,Austrian Grand Prix,1972-08-13,,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix
629,1972,10,14,Italian Grand Prix,1972-09-10,,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix
634,1971,3,6,Monaco Grand Prix,1971-05-23,,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix
644,1970,2,45,Spanish Grand Prix,1970-04-19,,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix
667,1968,1,30,South African Grand Prix,1968-01-01,,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix
686,1967,8,48,Canadian Grand Prix,1967-08-27,,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix
717,1964,9,46,United States Grand Prix,1964-10-04,,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix
726,1963,8,46,United States Grand Prix,1963-10-06,,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
738,1961,1,6,Monaco Grand Prix,1961-05-14,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
740,1961,3,13,Belgian Grand Prix,1961-06-18,,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
746,1960,1,25,Argentine Grand Prix,1960-02-07,,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
755,1960,10,60,United States Grand Prix,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
761,1959,6,61,German Grand Prix,1959-08-02,,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
771,1958,7,9,British Grand Prix,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
774,1958,10,14,Italian Grand Prix,1958-09-07,,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
783,1957,8,14,Italian Grand Prix,1957-09-08,,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix
788,1956,5,55,French Grand Prix,1956-07-01,,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
798,1955,7,14,Italian Grand Prix,1955-09-11,,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix
811,1953,4,13,Belgian Grand Prix,1953-06-21,,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix
815,1953,8,66,Swiss Grand Prix,1953-08-23,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
816,1953,9,14,Italian Grand Prix,1953-09-13,,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
831,1951,7,14,Italian Grand Prix,1951-09-16,,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
836,1950,4,66,Swiss Grand Prix,1950-06-04,,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
857,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
