provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
82,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
83,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,6,
84,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,6,
85,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
86,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
87,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
88,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
89,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,6,
90,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
91,Prov. Just Key, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
92,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
93,Prov. Just Mach, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
94,Prov. Just Need, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
95,Prov. Just Oper, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
96,Prov. Just Petr, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,4,
97,Prov. Just Ques, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
98,Prov. Just Rest, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
99,Prov. Just Sail, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,6,
100,Prov. Just Tran, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
101,Prov. Apex Key, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
102,Prov. Apex Ligh, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,3,
103,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
104,Prov. Apex Need, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
105,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
106,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,5,
107,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
108,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
109,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
110,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
111,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
112,Prov. Boston Li, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
113,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,5,
114,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
115,Prov. Boston Op, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
116,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
117,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
118,Prov. Boston Re, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
119,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
120,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,5,
121,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
122,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
123,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
124,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
125,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
126,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
127,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
128,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
129,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
132,Prov. Driven Li, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
133,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
135,Prov. Driven Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
138,Prov. Driven Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
139,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
140,Prov. Driven Tr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
142,Prov. Expert Li, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
143,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
145,Prov. Expert Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
146,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
147,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
148,Prov. Expert Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
149,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
150,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
154,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
155,Prov. Famous Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
156,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
157,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
158,Prov. Famous Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
159,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
160,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
161,Prov. Giant Key, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
162,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
163,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,4,
164,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
165,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
166,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
167,Prov. Giant Que, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
168,Prov. Giant Res, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
169,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
170,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
171,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
172,Prov. Humble Li, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
173,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
174,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
175,Prov. Humble Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
177,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
179,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
180,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
181,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
182,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
183,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
184,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
185,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
186,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
187,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,4,
188,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
189,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
190,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
191,Prov. Just Key, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
192,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
193,Prov. Just Mach, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
194,Prov. Just Need, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
195,Prov. Just Oper, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
196,Prov. Just Petr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
