playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
morenho01,1924,MTL,NHL,C,4,4,1,5,4
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
cleghod01,1924,MTL,NHL,R/C,4,0,0,0,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
mackami01,1921,VML,PCHA,L,5,1,0,1,6
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
duforan01,1914,OT1,NHA,C,2,0,1,1,0
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
ronansk01,1915,MOC,NHA,R,4,1,0,1,6
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
uksilch01,1915,PO1,PCHA,R,5,2,0,2,6
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
halljo01,1912,QU1,NHA,D,3,0,0,0,7
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
gerared01,1922,OTS,NHL,D,6,1,0,1,4
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
mackami01,1920,VML,PCHA,C,5,0,1,1,0
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
