playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
belakwa01,2007,1,TOR,NHL,R,30,1,0,1,66,-2,0,0,0,0,0,,13,,,,,,,,,,,,
labadmi01,1952,1,NYR,NHL,R,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
globeal01,1975,1,QUN,WHA,D,34,1,2,3,13,-2,0,,0,,0,,7,,,,,,,,,,,,
ravlima01,1972,1,BOS,NHL,D,5,0,1,1,0,-5,0,,0,,0,0,1,,,,,,,,,,,,
noronmi01,2001,1,BUF,NHL,G,10,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
mortsgu01,1956,1,CHI,NHL,D,70,5,18,23,147,,,,,,,,,,,,,,,,,,,,
haydada01,2002,1,NAS,NHL,R,2,0,0,0,0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
lundypa01,1946,1,DET,NHL,C,59,17,17,34,10,,,,,,,,,5,0,1,1,2,,,,,,,
cavalpa01,1991,1,STL,NHL,D,66,10,25,35,95,7,3,8,1,3,2,1,164,4,0,1,1,6,0,0,0,0,0,0,6
sjobela01,1977,1,WIJ,WHA,D,78,11,39,50,72,60,0,,1,,,,133,9,0,9,9,4,8,,,,,0,
hortoti01,1954,1,TOR,NHL,D,67,5,9,14,84,,,,,,,,,,,,,,,,,,,,
howesy01,1933,1,OTS,NHL,L/C,42,13,7,20,18,,,,,,,,,,,,,,,,,,,,
storrja01,2000,1,LAK,NHL,G,45,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,
kamenva01,2001,2,NJD,NHL,L,30,4,8,12,18,-2,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,2
hullde01,1973,1,CHI,NHL,L,74,29,39,68,15,25,5,,1,,6,2,220,10,6,3,9,0,,1,,0,,1,
eakinda01,1997,1,FLO,NHL,D,23,0,1,1,44,1,0,0,0,0,0,0,16,,,,,,,,,,,,
zanongr01,2008,1,NAS,NHL,D,82,4,7,11,38,8,0,0,0,1,1,,54,,,,,,,,,,,,
gilmodo01,1991,2,TOR,NHL,C,40,15,34,49,32,13,6,9,0,1,3,1,104,,,,,,,,,,,,
mccarke01,1982,1,VAN,NHL,D,74,12,28,40,88,-1,3,,0,,0,2,99,4,1,1,2,12,,0,,0,,0,
summech01,2010,1,PHO,NHL,D,2,0,0,0,4,-3,0,0,0,0,0,,0,,,,,,,,,,,,
auldal01,2001,1,VAN,NHL,G,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
lummejy01,1991,1,VAN,NHL,D,75,12,32,44,65,25,3,17,1,1,1,0,106,13,2,3,5,4,3,1,2,0,0,1,20
mckenbi01,1977,1,COR,NHL,G,12,0,0,0,2,0,0,,0,,0,0,0,,,,,,,,,,,,
collibi01,1972,1,DET,NHL,R,78,21,21,42,44,-1,1,,1,,6,0,186,,,,,,,,,,,,
tabarri01,1991,1,WIN,NHL,G,18,0,1,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
eavespa01,2010,1,DET,NHL,R,63,13,7,20,14,-2,2,0,1,0,1,,108,11,3,1,4,6,1,0,0,0,0,0,17
neelybo01,1975,1,TOR,NHL,D/L,69,9,13,22,89,-15,0,,0,,0,0,107,10,3,1,4,7,,2,,0,,0,
sarauyv01,1995,2,CAL,NHL,L,11,2,1,3,4,-2,0,0,0,0,1,0,12,,,,,,,,,,,,
diducge01,1992,1,VAN,NHL,D,80,6,14,20,171,32,0,5,1,0,0,0,92,12,4,2,6,12,1,0,0,0,0,0,17
murrake01,1972,1,NYI,NHL,D,39,0,4,4,59,-21,0,,0,,0,0,20,,,,,,,,,,,,
blakeja01,2008,1,TOR,NHL,L,78,25,38,63,40,-2,5,13,1,1,5,,302,,,,,,,,,,,,
taylobo02,1974,1,PHI,NHL,G,3,0,0,0,2,0,0,,0,,0,0,0,,,,,,,,,,,,
macmijo01,1962,1,TOR,NHL,R,6,1,1,2,6,,,,,,,,,1,0,0,0,0,,,,,,0,
vasilhe01,1998,1,FLO,NHL,C,5,0,0,0,2,-1,0,0,0,0,0,0,6,,,,,,,,,,,,
rayro01,1989,1,BUF,NHL,L,27,2,1,3,99,-2,0,0,0,0,0,0,20,,,,,,,,,,,,
jacobti01,1975,1,CLF,NHL,D,46,0,10,10,35,-2,0,,0,,0,0,46,,,,,,,,,,,,
brownge02,1945,1,DET,NHL,L,10,0,1,1,2,,,,,,,,,,,,,,,,,,,,
tkachke01,2005,1,STL,NHL,L,41,15,21,36,46,-15,10,6,0,0,1,,133,,,,,,,,,,,,
patrifr01,1912,1,VML,PCHA,D,14,12,8,20,14,,,,,,,,,,,,,,,,,,,,
smailwa01,1909,2,OT1,NHA,,5,5,0,5,22,,,,,,,,,,,,,,,,,,,,
vasilan01,1998,1,PHO,NHL,L,1,0,0,0,0,-2,0,0,0,0,0,0,0,,,,,,,,,,,,
