coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
pulfobo01c,1984,CHI,NHL,2,,27.0,16.0,7.0,4.0,15,9,6,0
martija02c,2010,MTL,NHL,1,,82.0,44.0,30.0,8.0,7,3,4,0
pleaula01c,1987,HAR,NHL,2,,26.0,13.0,13.0,0.0,6,2,4,0
rollial01c,1976,PHR,WHA,1,,80.0,28.0,48.0,4.0,,,,
webstto01c,1986,NYR,NHL,2,,18.0,5.0,9.0,4.0,,,,
arboual01c,2007,NYI,NHL,2,interim,1.0,1.0,0.0,0.0,,,,
bergemi03c,1980,QUE,NHL,2,,74.0,29.0,29.0,16.0,5,2,3,0
nealeha01c,1980,VAN,NHL,1,,80.0,28.0,32.0,20.0,3,0,3,0
crawfma01c,1995,COL,NHL,1,,82.0,47.0,25.0,10.0,22,16,6,0
sutteda01c,1992,CHI,NHL,1,,84.0,47.0,25.0,12.0,4,0,4,0
berrybo01c,1982,MTL,NHL,1,,80.0,42.0,24.0,14.0,3,0,3,0
nealeha01c,1979,VAN,NHL,1,,80.0,27.0,37.0,16.0,4,1,3,0
patrile01c,1921,VA2,PCHA,1,,24.0,11.0,12.0,1.0,,,,
clappdi01c,1946,BOS,NHL,1,,60.0,26.0,23.0,11.0,5,1,4,0
glovefr01c,1971,CLF,NHL,1,,3.0,0.0,1.0,2.0,,,,
eddolfr01c,1954,CHI,NHL,1,,70.0,13.0,40.0,17.0,,,,
clancki01c,1954,TOR,NHL,1,,70.0,24.0,24.0,22.0,4,0,4,0
wilsojo01c,1975,CLC,WHA,1,,80.0,35.0,40.0,5.0,3,0,3,0
hennilo01c,2000,NYI,NHL,2,,17.0,4.0,11.0,2.0,,,,
mauripa01c,2011,CAR,NHL,1,,25.0,8.0,13.0,4.0,,,,
wilsoro02c,2001,WAS,NHL,1,,82.0,36.0,35.0,11.0,,,,
crawfma01c,1998,VAN,NHL,2,,37.0,8.0,23.0,6.0,,,,
wilsoro02c,2003,SJS,NHL,1,,82.0,43.0,27.0,12.0,17,10,7,0
harvedo01c,1961,NYR,NHL,1,,70.0,26.0,32.0,12.0,6,2,4,0
dayha01c,1942,TOR,NHL,1,,50.0,22.0,19.0,9.0,6,2,4,0
nealeha01c,1981,VAN,NHL,1,,75.0,26.0,33.0,16.0,,,,
mckenke01c,1925,EDE,WCHL,1,,30.0,19.0,11.0,0.0,2,0,1,1
gulutgl01c,2011,DAL,NHL,1,,82.0,42.0,35.0,5.0,,,,
renneto01c,2007,NYR,NHL,1,,82.0,42.0,27.0,13.0,10,5,5,0
demerja01c,1992,MTL,NHL,1,,84.0,48.0,30.0,6.0,20,16,4,0
anderji01c,1974,WAS,NHL,1,,54.0,4.0,45.0,5.0,,,,
torchjo01c,2003,FLO,NHL,3,,27.0,10.0,13.0,4.0,,,,
gadsbbi01c,1968,DET,NHL,1,,76.0,33.0,31.0,12.0,,,,
hartlbo01c,2007,ATL,NHL,1,,6.0,0.0,6.0,0.0,,,,
vigneal01c,2006,VAN,NHL,1,,82.0,49.0,26.0,7.0,12,5,7,0
murrate01c,2008,LAK,NHL,1,,82.0,34.0,37.0,11.0,,,,
quinnpa01c,1995,VAN,NHL,2,,6.0,3.0,3.0,0.0,6,2,4,0
macledo02c,2002,CBS,NHL,2,,42.0,15.0,23.0,4.0,,,,
pilouru01c,1962,CHI,NHL,1,,70.0,32.0,21.0,17.0,6,2,4,0
keenami01c,2007,CAL,NHL,1,,82.0,42.0,30.0,10.0,7,3,4,0
suttebr01c,1997,CAL,NHL,1,,82.0,26.0,41.0,15.0,,,,
cookbi01c,1952,NYR,NHL,1,,70.0,17.0,37.0,16.0,,,,
plagebo01c,1992,STL,NHL,1,,11.0,4.0,6.0,1.0,,,,
ingraro01c,1977,IND,WHA,1,,51.0,16.0,31.0,4.0,,,,
ivanto01c,1956,CHI,NHL,1,,70.0,16.0,39.0,15.0,,,,
muldope01c,1921,SEA,PCHA,1,,24.0,12.0,11.0,1.0,2,0,2,0
ludzist01c,2000,TBL,NHL,1,,39.0,12.0,22.0,5.0,,,,
blaketo01c,1962,MTL,NHL,1,,70.0,28.0,19.0,23.0,5,1,4,0
belisda01c,1978,WAS,NHL,1,,80.0,24.0,41.0,15.0,,,,
boudrbr01c,2009,WAS,NHL,1,,82.0,54.0,15.0,13.0,7,3,4,0
gerared01c,1917,OTS,NHL,1,,22.0,9.0,13.0,0.0,,,,
murrate01c,2011,LAK,NHL,1,,29.0,13.0,12.0,4.0,,,,
arboual01c,1984,NYI,NHL,1,,80.0,40.0,34.0,6.0,10,4,6,0
blaketo01c,1961,MTL,NHL,1,,70.0,42.0,14.0,14.0,6,2,4,0
