year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1950,NHL,MTL,17,10,8.0,,8,20,7.0,,,,,,4,2,3,,4,7,2,,3,8,2,,6,4,3.0,,2.0,6.0,2.0,,6,3,3,,,,,
1973,WHA,QUN,25,10,4.0,,13,26,0.0,,,,,,8,4,0,,4,8,2,,5,6,1,,7,5,0.0,,9.0,5.0,0.0,,5,8,1,,,,,
1973,WHA,CLC,27,8,4.0,,10,24,5.0,,,,,,6,1,2,,4,7,1,,7,7,1,,6,6,1.0,,5.0,6.0,1.0,,9,5,3,,,,,
1977,WHA,IND,17,21,3.0,,7,30,2.0,,,,,,4,2,2,,2,9,1,,3,11,1,,5,7,0.0,,4.0,7.0,0.0,,5,10,1,,1,5,0,
1980,NHL,MTL,31,7,2.0,,14,15,11.0,,,,,,3,6,1,,9,4,1,,8,3,2,,7,5,2.0,,9.0,0.0,3.0,,7,4,4,,2,0,0,
2005,NHL,EDM,20,15,,6,21,13,,7,,,,,5,6,,1,9,5,,0,8,3,,3,6,4,,2,2.0,2.0,,2,7,5,,4,4,3,,1
1989,NHL,NYR,20,11,9.0,,16,20,4.0,,,,,,8,2,3,,5,7,1,,2,9,3,,5,4,3.0,,9.0,3.0,1.0,,7,5,2,,0,1,0,
1941,NHL,NYR,15,8,1.0,,14,9,1.0,,,,,,,,,,6,5,0,,8,3,0,,6,1,1.0,,7.0,5.0,0.0,,2,3,1,,,,,
1930,NHL,MTM,13,5,4.0,,7,13,2.0,,,,,,,,,,2,4,0,,6,2,3,,6,5,1.0,,2.0,5.0,2.0,,4,2,0,,,,,
2011,NHL,NYI,17,18,,6,17,19,,5,,,,,3,4,,2,4,7,,2,6,6,,2,7,5,,1,6.0,6.0,,2,7,6,,2,1,3,,0
1988,NHL,WAS,25,12,3.0,,16,17,7.0,,,,,,3,7,1,,9,4,1,,7,4,3,,6,3,5.0,,5.0,7.0,0.0,,10,3,0,,1,1,0,
1925,WCHL,CAT,8,6,1.0,,2,11,2.0,,,,,,,,,,,,,,1,4,2,,4,5,1.0,,4.0,6.0,0.0,,1,2,0,,,,,
1966,NHL,MTL,19,9,7.0,,13,16,6.0,,,,,,3,1,0,,4,7,1,,7,4,2,,5,6,2.0,,3.0,6.0,4.0,,8,1,4,,2,0,0,
2010,NHL,CAL,23,13,,5,18,16,,7,,,,,6,5,,0,4,7,,2,7,6,,1,7,3,,3,8.0,2.0,,3,6,6,,2,3,0,,1
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6,2,4.0,,5.0,9.0,0.0,,6,6,3,,1,2,4,
2011,NHL,TOR,18,16,,7,17,21,,3,,,,,7,3,,1,7,6,,1,4,6,,3,7,4,,1,4.0,9.0,,1,5,8,,2,1,1,,1
1996,NHL,NJD,23,9,9.0,,22,14,5.0,,,,,,4,5,1,,8,5,0,,8,3,2,,4,4,4.0,,7.0,1.0,5.0,,10,3,1,,4,2,1,
2002,NHL,EDM,20,12,5.0,4,16,14,6.0,5,,,,,2,4,2,1,9,4,2,0,6,5,0,3,7,3,2.0,2,2.0,7.0,1.0,2,10,2,3,1,0,1,1,0
2005,NHL,PIT,12,21,,8,10,25,,6,,,,,1,5,,5,6,7,,1,3,7,,2,2,11,,2,2.0,4.0,,1,5,8,,1,3,4,,2
1990,NHL,NJD,23,10,7.0,,9,23,8.0,,,,,,8,4,1,,5,6,2,,6,3,6,,3,8,1.0,,5.0,6.0,1.0,,5,6,4,,,,,
1989,NHL,MNS,26,12,2.0,,10,28,2.0,,,,,,7,4,1,,9,5,0,,2,11,2,,6,7,0.0,,3.0,8.0,0.0,,9,4,1,,0,1,0,
1990,NHL,PIT,25,12,3.0,,16,21,3.0,,,,,,6,6,1,,5,6,1,,10,6,1,,7,4,0.0,,4.0,7.0,1.0,,9,4,2,,,,,
1938,NHL,MTL,8,11,5.0,,7,13,4.0,,,,,,,,,,1,7,1,,3,7,0,,3,4,5.0,,4.0,4.0,2.0,,4,2,1,,,,,
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6,5,1.0,1,4.0,7.0,0.0,0,2,8,4,2,1,2,1,0
1980,NHL,TOR,14,21,5.0,,14,16,10.0,,,,,,6,3,1,,3,7,2,,4,8,2,,4,8,4.0,,6.0,4.0,1.0,,4,7,3,,1,0,2,
1993,NHL,CHI,21,16,5.0,,18,20,4.0,,,,,,4,7,2,,8,2,0,,6,5,2,,5,6,2.0,,6.0,7.0,1.0,,6,7,2,,4,2,0,
1917,NHL,TOA,10,1,0.0,,3,8,0.0,,,,,,,,,,,,,,2,2,0,,5,3,0.0,,5.0,3.0,0.0,,1,1,0,,,,,
1921,WCHL,CAT,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,4,0,0,,5,6,0.0,,5.0,4.0,0.0,,,,,,,,,
1982,NHL,CAL,21,12,7.0,,11,22,7.0,,,,,,4,7,2,,5,6,3,,5,7,2,,7,5,0.0,,5.0,5.0,2.0,,6,4,4,,0,0,1,
1954,NHL,BOS,16,10,9.0,,7,16,12.0,,,,,,1,4,3,,5,5,2,,4,6,2,,7,4,5.0,,3.0,2.0,8.0,,3,5,1,,,,,
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5,6,0,,8,5,1,,7,4,2,,7,4,2.0,,5.0,1.0,5.0,,6,6,1,,2,4,1,
