year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1986,NHL,HAR,CAR,WA,AD,1,DSF,80,43,30,7.0,,93,,,287,270,Hartford Whalers,1496,12,73,352,10,71,336,11
1913,NHA,MOC,MTL,,,2,NHAF,20,13,7,0.0,,26,,,85,65,Montreal Canadiens,,,,,,,,
1916,PCHA,SEA,SEA,,,1,SC,24,16,8,0.0,,32,,,125,80,Seattle Metropolitans,,,,,,,,
1930,NHL,DTF,DET,,AM,4,,44,16,21,7.0,,39,,,102,105,Detroit Falcons,411,,,,,,,
1969,NHL,OAK,CLE,,WD,4,QF,76,22,40,14.0,,58,,,169,243,Oakland Seals,845,10,45,324,12,49,258,4
1967,NHL,BOS,BOS,,ED,3,QF,74,37,27,10.0,,84,,,259,216,Boston Bruins,1031,,45,236,4,50,288,10
1928,NHL,MTM,MTM,,CA,5,,44,15,20,9.0,,39,,,67,65,Montreal Maroons,636,,,,,,,
1989,NHL,MTL,MTL,WA,AD,3,DF,80,41,28,11.0,,93,,,288,234,Montreal Canadiens,1590,8,54,340,7,57,295,4
1990,NHL,WAS,WAS,WA,PT,3,DF,80,37,36,7.0,,81,,,258,258,Washington Capitals,1839,14,64,340,15,44,314,13
1915,NHA,QU1,BKN,,,3,,24,10,12,2.0,,22,,,91,98,Quebec Bulldogs,,,,,,,,
2010,NHL,STL,STL,WC,CE,4,,82,38,33,,11,87,4,6,240,234,St. Louis Blues,1225,16,52,279,1,51,279,7
1990,NHL,LAK,LAK,CC,SM,1,DF,80,46,24,10.0,,102,,,340,254,Los Angeles Kings,2228,24,80,391,18,63,370,8
1933,NHL,MTL,MTL,,CA,2,QF,48,22,20,6.0,,50,,,99,101,Montreal Canadiens,308,,,,,,,
1985,NHL,NJD,NJD,WA,PT,6,,80,28,49,3.0,,59,,,300,374,New Jersey Devils,1424,16,70,355,5,103,400,5
1974,WHA,HOU,HOU,,WW,1,AVC,78,53,25,0.0,,106,,,369,247,Houston Aeros,1257,,71,254,6,64,372,18
1921,NHL,OTS,STE,,,1,NHLF,24,14,8,2.0,,30,,,106,84,Ottawa Senators,111,,,,,,,
1953,NHL,MTL,MTL,,,2,F,70,35,24,11.0,,81,,,195,141,Montreal Canadiens,1064,,,,,,,
1981,NHL,CHI,CHI,CC,NO,4,CF,80,30,38,12.0,,72,,,332,363,Chicago Black Hawks,1775,12,78,315,12,93,383,13
1977,NHL,PHI,PHI,CC,PT,2,SF,80,45,20,15.0,,105,,,296,200,Philadelphia Flyers,1668,6,51,219,5,66,340,18
1993,NHL,TOR,TOR,WC,CE,2,CF,84,43,29,12.0,,98,,,280,243,Toronto Maple Leafs,1877,8,88,459,9,74,409,8
2009,NHL,DAL,DAL,WC,PC,5,,82,37,31,,14,88,7,10,237,254,Dallas Stars,963,8,61,328,8,65,288,9
2002,NHL,FLO,FLO,EC,SE,4,,82,24,36,13.0,9,70,,,176,237,Florida Panthers,1127,26,49,347,9,66,356,7
2008,NHL,AND,ANA,WC,PC,2,CSF,82,42,33,,7,91,7,3,245,238,Anaheim Ducks,1426,8,73,309,8,78,385,6
