orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10503,HUNGO,6,1997-04-11T00:00:00,1997-05-09T00:00:00,1997-04-16T00:00:00,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10510,SAVEA,6,1997-04-18T00:00:00,1997-05-16T00:00:00,1997-04-28T00:00:00,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-30T00:00:00,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10528,GREAL,6,1997-05-06T00:00:00,1997-05-20T00:00:00,1997-05-09T00:00:00,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10533,FOLKO,8,1997-05-12T00:00:00,1997-06-09T00:00:00,1997-05-22T00:00:00,1,188.04,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10535,ANTON,4,1997-05-13T00:00:00,1997-06-10T00:00:00,1997-05-21T00:00:00,1,15.64,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10542,KOENE,1,1997-05-20T00:00:00,1997-06-17T00:00:00,1997-05-26T00:00:00,3,10.95,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10563,RICAR,2,1997-06-10T00:00:00,1997-07-22T00:00:00,1997-06-24T00:00:00,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10564,RATTC,4,1997-06-10T00:00:00,1997-07-08T00:00:00,1997-06-16T00:00:00,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10577,TRAIH,9,1997-06-23T00:00:00,1997-08-04T00:00:00,1997-06-30T00:00:00,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10580,OTTIK,4,1997-06-26T00:00:00,1997-07-24T00:00:00,1997-07-01T00:00:00,3,75.89,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10583,WARTH,2,1997-06-30T00:00:00,1997-07-28T00:00:00,1997-07-04T00:00:00,2,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10590,MEREP,4,1997-07-07T00:00:00,1997-08-04T00:00:00,1997-07-14T00:00:00,3,44.77,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10611,WOLZA,6,1997-07-25T00:00:00,1997-08-22T00:00:00,1997-08-01T00:00:00,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10618,MEREP,1,1997-08-01T00:00:00,1997-09-12T00:00:00,1997-08-08T00:00:00,1,154.68,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10623,FRANK,8,1997-08-07T00:00:00,1997-09-04T00:00:00,1997-08-12T00:00:00,2,97.18,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10638,LINOD,3,1997-08-20T00:00:00,1997-09-17T00:00:00,1997-09-01T00:00:00,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10643,ALFKI,6,1997-08-25T00:00:00,1997-09-22T00:00:00,1997-09-02T00:00:00,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10645,HANAR,4,1997-08-26T00:00:00,1997-09-23T00:00:00,1997-09-02T00:00:00,1,12.41,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10646,HUNGO,9,1997-08-27T00:00:00,1997-10-08T00:00:00,1997-09-03T00:00:00,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10686,PICCO,2,1997-09-30T00:00:00,1997-10-28T00:00:00,1997-10-08T00:00:00,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10717,FRANK,1,1997-10-24T00:00:00,1997-11-21T00:00:00,1997-10-29T00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10726,EASTC,4,1997-11-03T00:00:00,1997-11-17T00:00:00,1997-12-05T00:00:00,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK
10739,VINET,3,1997-11-12T00:00:00,1997-12-10T00:00:00,1997-11-17T00:00:00,3,11.08,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10762,FOLKO,3,1997-12-02T00:00:00,1997-12-30T00:00:00,1997-12-09T00:00:00,1,328.74,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10767,SUPRD,4,1997-12-05T00:00:00,1998-01-02T00:00:00,1997-12-15T00:00:00,3,1.59,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10781,WARTH,2,1997-12-17T00:00:00,1998-01-14T00:00:00,1997-12-19T00:00:00,3,73.16,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10802,SIMOB,4,1997-12-29T00:00:00,1998-01-26T00:00:00,1998-01-02T00:00:00,2,257.26,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10819,CACTU,2,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-16T00:00:00,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10821,SPLIR,1,1998-01-08T00:00:00,1998-02-05T00:00:00,1998-01-15T00:00:00,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10824,FOLKO,8,1998-01-09T00:00:00,1998-02-06T00:00:00,1998-01-30T00:00:00,1,1.23,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10830,TRADH,4,1998-01-13T00:00:00,1998-02-24T00:00:00,1998-01-21T00:00:00,2,81.83,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10837,BERGS,9,1998-01-16T00:00:00,1998-02-13T00:00:00,1998-01-23T00:00:00,3,13.32,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10855,OLDWO,3,1998-01-27T00:00:00,1998-02-24T00:00:00,1998-02-04T00:00:00,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10879,WILMK,3,1998-02-10T00:00:00,1998-03-10T00:00:00,1998-02-12T00:00:00,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10883,LONEP,8,1998-02-12T00:00:00,1998-03-12T00:00:00,1998-02-20T00:00:00,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10909,SANTG,1,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-10T00:00:00,2,53.05,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10915,TORTU,2,1998-02-27T00:00:00,1998-03-27T00:00:00,1998-03-02T00:00:00,2,3.51,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10918,BOTTM,3,1998-03-02T00:00:00,1998-03-30T00:00:00,1998-03-11T00:00:00,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10931,RICSU,4,1998-03-06T00:00:00,1998-03-20T00:00:00,1998-03-19T00:00:00,2,13.6,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10940,BONAP,8,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-23T00:00:00,3,19.77,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10941,SAVEA,7,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-20T00:00:00,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,1998-04-17T00:00:00,1998-05-15T00:00:00,1998-04-24T00:00:00,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11034,OLDWO,8,1998-04-20T00:00:00,1998-06-01T00:00:00,1998-04-27T00:00:00,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11036,DRACD,8,1998-04-20T00:00:00,1998-05-18T00:00:00,1998-04-22T00:00:00,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11038,SUPRD,1,1998-04-21T00:00:00,1998-05-19T00:00:00,1998-04-30T00:00:00,2,29.59,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11039,LINOD,1,1998-04-21T00:00:00,1998-05-19T00:00:00,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11046,WANDK,8,1998-04-23T00:00:00,1998-05-21T00:00:00,1998-04-24T00:00:00,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11055,HILAA,7,1998-04-28T00:00:00,1998-05-26T00:00:00,1998-05-05T00:00:00,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
11063,HUNGO,3,1998-04-30T00:00:00,1998-05-28T00:00:00,1998-05-06T00:00:00,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11068,QUEEN,8,1998-05-04T00:00:00,1998-06-01T00:00:00,,2,81.75,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,1998-05-04T00:00:00,1998-06-01T00:00:00,1998-05-06T00:00:00,2,15.67,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
11077,RATTC,1,1998-05-06T00:00:00,1998-06-03T00:00:00,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10667,ERNSH,7,1997-09-12T00:00:00,1997-10-10T00:00:00,1997-09-19T00:00:00,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10814,VICTE,3,1998-01-05T00:00:00,1998-02-02T00:00:00,1998-01-14T00:00:00,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
