charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1830280,9803,423,9,1999-07-27T10:45:56,29.0,9803,
1645116,9192,373,6,1999-08-06T10:47:06,2704.0,9192,
1992989,8624,369,2,1999-07-29T10:50:48,138.0,8624,
1098561,9862,391,5,1999-09-14T10:51:13,2284.0,29862,
1324212,9819,484,10,1999-06-30T10:45:28,350.0,9819,
845027,9962,475,8,1999-09-24T10:47:05,2989.0,29962,
571427,8862,500,10,1999-07-28T10:49:07,248.0,8862,
1072328,6877,311,6,1999-08-26T10:49:11,1387.0,16877,
1545233,9246,337,6,1999-08-14T10:47:06,4831.0,19246,
1793992,9347,497,5,1999-09-15T10:50:52,3635.0,29347,
1160283,9074,498,3,1999-10-09T10:48:15,2544.0,29074,
1528642,9083,349,7,1999-09-04T10:45:49,4431.0,19083,
854048,9133,498,4,1999-07-30T10:47:47,3879.0,9133,
1236513,9621,467,8,1999-06-21T10:46:26,2187.0,9621,
1638069,9078,287,8,1999-07-24T10:46:33,578.0,9078,
1327883,5344,432,2,1999-07-29T10:45:45,2723.0,5344,
610321,7524,237,3,1999-09-14T10:44:23,1041.0,27524,
525580,9217,431,4,1999-06-17T10:45:34,1042.0,9217,
795784,6741,491,8,1999-07-16T10:51:00,1687.0,6741,
1525384,9651,491,2,1999-08-19T10:45:34,3517.0,19651,
956636,8475,462,2,1999-09-05T10:47:58,15.0,18475,
50586,8898,257,2,1999-08-03T10:47:31,3679.0,8898,
1141066,8442,405,2,1999-08-11T10:46:47,701.0,8442,
