charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1440765,3854,224,3,1999-06-30T10:46:45,4416.0,3854,
798018,9030,237,3,1999-09-10T10:51:11,4116.0,19030,
1144576,9588,479,6,1999-10-13T10:47:03,230.0,0,
1287616,5297,315,8,1999-08-01T10:50:22,4070.0,5297,
1936279,8995,427,3,1999-09-17T10:46:25,267.0,28995,
1028066,6336,421,8,1999-07-28T10:45:46,727.0,6336,
689252,5612,499,3,1999-09-18T10:50:30,1092.0,25612,
571798,9168,456,7,1999-07-11T10:49:08,2594.0,9168,
1126673,8852,495,7,1999-08-21T10:45:40,164.0,18852,
1787724,8490,215,2,1999-09-03T10:50:23,2220.0,18490,
959626,9798,496,2,1999-07-08T10:48:11,4558.0,9798,
551529,4479,500,5,1999-09-10T10:47:35,2748.0,14479,
1579396,7707,496,2,1999-06-28T10:49:44,3701.0,7707,
1708942,7391,446,6,1999-08-31T10:44:17,2140.0,17391,
1584870,9192,413,2,1999-07-12T10:50:10,2741.0,9192,
943345,5578,478,8,1999-07-02T10:46:57,3061.0,5578,
1352826,7600,407,6,1999-08-16T10:47:42,67.0,17600,
994693,4781,340,8,1999-09-13T10:50:55,4796.0,24781,
1149292,9697,476,8,1999-08-27T10:47:25,1128.0,19697,
1064995,5300,496,3,1999-09-30T10:48:37,668.0,25300,
620736,7223,500,2,1999-08-04T10:45:11,1826.0,7223,
698746,7970,417,7,1999-09-30T10:51:14,755.0,27970,
791945,8612,490,4,1999-09-25T10:50:42,3007.0,28612,
892938,6368,421,6,1999-08-27T10:50:47,280.0,16368,
923065,7478,183,9,1999-06-20T10:45:21,2326.0,7478,
1300721,5650,460,6,1999-08-24T10:43:41,4230.0,15650,
1209521,8236,318,7,1999-07-12T10:44:20,1765.0,8236,
598420,7562,276,9,1999-09-11T10:51:13,860.0,17562,
1632182,5025,319,3,1999-08-24T10:46:06,3164.0,15025,
1752970,9177,490,7,1999-08-23T10:47:42,447.0,19177,
1032852,6534,447,2,1999-09-15T10:46:09,1699.0,26534,
842855,8270,479,4,1999-08-06T10:46:55,1730.0,8270,
1872414,5542,478,10,1999-08-22T10:49:12,1726.0,15542,
1399364,8459,458,6,1999-09-24T10:51:17,1352.0,28459,
949710,3240,226,4,1999-07-11T10:47:27,3622.0,3240,
1095647,7807,418,5,1999-08-04T10:51:00,3153.0,7807,
722351,6303,248,3,1999-08-15T10:45:18,1338.0,16303,
1425411,9616,498,3,1999-09-16T10:45:34,1202.0,29616,
1789811,6600,437,4,1999-08-10T10:50:33,4952.0,6600,
1258653,9634,465,3,1999-07-12T10:48:07,1559.0,9634,
927733,7884,471,5,1999-06-16T10:45:44,4709.0,7884,
1308953,9662,498,3,1999-07-01T10:44:17,1756.0,9662,
1912342,5567,408,3,1999-08-28T10:44:33,3884.0,15567,
886400,9070,328,5,1999-08-13T10:50:17,2511.0,19070,
833029,919,460,8,1999-08-16T10:46:10,2206.0,10919,
1994044,9347,498,5,1999-09-20T10:50:52,3727.0,29347,
1771660,6340,472,8,1999-10-07T10:49:08,4379.0,26340,
