orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10431,BOTTM,4,1997-01-30 00:00:00,1997-02-13 00:00:00,1997-02-07 00:00:00,2,44.17,Рынки Bottom-Dollar,Бульвар Тсавассен 23,Цавассен,БС,T2F 8M4,Канада
10432,SPLIR,3,1997-01-31 00:00:00,1997-02-14 00:00:00,1997-02-07 00:00:00,2,4.34,Пиво и эль Split Rail,Пошта 555,Ландер,В,82520,США
10433,PRINI,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-03-04 00:00:00,3,73.83,Принцесса Изабелла Винхос,Эстрада да Садэ Н. 58,Лиссабон,,1756,Португалия
10434,FOLKO,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-02-13 00:00:00,2,17.92,Фолк и фб,Кергатан 24,Брэке,,С-844/67,Швеция
10435,CONSH,8,1997-02-04 00:00:00,1997-03-18 00:00:00,1997-02-07 00:00:00,2,9.21,Консолидированные Холдинги,Беркли-Гарденс 12 Брейри-Пабл,Лондон,,WX1 6LT,Великобритания
10436,BLONP,3,1997-02-05 00:00:00,1997-03-05 00:00:00,11 февраля 1997 года,2,156.66,Блондель пре эт фийл,24-е место Клебера,Страсбург,,67000,Франция
10437,WARTH,8,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-12 00:00:00,1,19.97,Вариантный герк,"Торикату, 38",Улу,,90110,Финляндия
10438,TOMSP,3,1997-02-06 00:00:00,1997-03-06 00:00:00,1997-02-14 00:00:00,2,8.24,Томатные специалитеты,"Луисенстрассе, 48",Мёнстер,,44087,Германия
10439,MEREP,6,1997-02-07 00:00:00,1997-03-07 00:00:00,1997-02-10 00:00:00,3,4.07,Мре Паилярд,43 улица Сент-Лоуренс,Монреаль,Квебек,Хадж-1К3,Канада
10440,SAVEA,4,1997-02-10 00:00:00,1997-03-10 00:00:00,1997-02-28 00:00:00,2,86.53,Рынки Сэва-Лот,187 Саффолк-лен.,Боис,ID,83720,США
10441,OLDWO,3,1997-02-10 00:00:00,1997-03-24 00:00:00,14.03.1997 г. 00:00:00,2,73.02,Олд-Вэлли деликатесы,"улица Беринга, 2743",Анкоридж,АК,99508,США
10442,ERNSH,3,11 февраля 1997 года,1997-03-11 00:00:00,18 февраля 1997 года,2,47.94,Эрнст Хендель,Кирхгассе 6,Граз,,8010,Австрия
10443,REGGC,8,1997-02-12 00:00:00,1997-03-12 00:00:00,1997-02-14 00:00:00,1,13.95,Реггиани Кейсифики,省级 дорога 124,Реггіо-Эмилия,,42100,Италия
10444,BERGS,3,1997-02-12 00:00:00,1997-03-12 00:00:00,1997-02-21 00:00:00,3,3.5,Берглундс СнаббКП,Бергуусвген 8,Луле,,С-958 22,Швеция
10445,BERGS,3,1997-02-13 00:00:00,13.03.1997 г. 00:00,1997-02-20 00:00:00,1,9.3,Берглундс СнаббКП,Бергуусвген 8,Луле,,С-958 22,Швеция
10446,TOMSP,6,1997-02-14 00:00:00,14.03.1997 г. 00:00:00,1997-02-19 00:00:00,1,14.68,Томатные специалитеты,"Луисенстрассе, 48",Мёнстер,,44087,Германия
10447,RICAR,4,1997-02-14 00:00:00,14.03.1997 г. 00:00:00,1997-03-07 00:00:00,2,68.66,Рикардо Адокикас,"Аvenue Копакабана, 267",Рио-де-Жанейро,РЖ,02389-890,Бразилия
10448,RANCH,4,1997-02-17 00:00:00,1997-03-17 00:00:00,1997-02-24 00:00:00,2,38.82,Ранчо Гранде,Авенида Дель Либератордор 900,Буэнос-Айрес,,1010,Аргентина
10449,BLONP,3,18 февраля 1997 года,1997-03-18 00:00:00,1997-02-27 00:00:00,2,53.3,Блондель пре эт фийл,24-е место Клебера,Страсбург,,67000,Франция
10450,VICTE,8,1997-02-19 00:00:00,1997-03-19 00:00:00,1997-03-11 00:00:00,2,7.23,Пища на складе,"2, улица Коммерции",Лион,,69004,Франция
10451,QUICK,4,1997-02-19 00:00:00,1997-03-05 00:00:00,1997-03-12 00:00:00,3,189.09,Быстрый-остановка,"Тауэрстрассе, 10",Кюневальд,,1307,Германия
10452,SAVEA,8,1997-02-20 00:00:00,1997-03-20 00:00:00,1997-02-26 00:00:00,1,140.26,Рынки Сэва-Лот,187 Саффолк-лен.,Боис,ID,83720,США
10453,AROUT,1,1997-02-21 00:00:00,1997-03-21 00:00:00,1997-02-26 00:00:00,2,25.36,Вокруг бугры,Брук-Ферм Стратфорд Сент. Мэри,Колчестер,Эссекс,CO7 6JX,Великобритания
10454,LAMAI,4,1997-02-21 00:00:00,1997-03-21 00:00:00,1997-02-25 00:00:00,3,2.74,Дом Азии,1 улица Эльзаса-Лотарингии,Тулуза,,31000,Франция
10455,WARTH,8,1997-02-24 00:00:00,1997-04-07 00:00:00,1997-03-03 00:00:00,2,180.45,Вариантный герк,"Торикату, 38",Улу,,90110,Финляндия
10456,KOENE,8,1997-02-25 00:00:00,1997-04-08 00:00:00,1997-02-28 00:00:00,2,8.12,Книглич Essen,"Маубелштрассе, 90",Бранденбург,,14776,Германия
10457,KOENE,2,1997-02-25 00:00:00,1997-03-25 00:00:00,1997-03-03 00:00:00,1,11.57,Книглич Essen,"Маубелштрассе, 90",Бранденбург,,14776,Германия
10458,SUPRD,7,1997-02-26 00:00:00,1997-03-26 00:00:00,1997-03-04 00:00:00,3,147.06,Супрèmes дли́цы,"Бульвар Тиру, 255",Шербе,,Б-6000,Бельгия
10459,VICTE,4,1997-02-27 00:00:00,1997-03-27 00:00:00,1997-02-28 00:00:00,2,25.09,Пища на складе,"2, улица Коммерции",Лион,,69004,Франция
10460,FOLKO,8,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-03 00:00:00,1,16.27,Фолк и фб,Кергатан 24,Брэке,,С-844/67,Швеция
10461,LILAS,1,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-05 00:00:00,3,148.61,ЛИЛА-Супермаркет,Каррера 52 с Авеню Болвара 65-98 Ллано Ларго,Баркисимето,Лара,3508,Венесуэла
10462,CONSH,2,1997-03-03 00:00:00,1997-03-31 00:00:00,1997-03-18 00:00:00,1,6.17,Консолидированные Холдинги,Беркли-Гарденс 12 Брейри-Пабл,Лондон,,WX1 6LT,Великобритания
10463,SUPRD,5,1997-03-04 00:00:00,1997-04-01 00:00:00,1997-03-06 00:00:00,3,14.78,Супрèmes дли́цы,"Бульвар Тиру, 255",Шербе,,Б-6000,Бельгия
10464,FURIB,4,1997-03-04 00:00:00,1997-04-01 00:00:00,14.03.1997 г. 00:00:00,2,89.0,Фурия Бакалау и Фрукты Море,Сад роз н. 32,Лиссабон,,1675,Португалия
10465,VAFFE,1,1997-03-05 00:00:00,1997-04-02 00:00:00,14.03.1997 г. 00:00:00,3,145.04,Вафельбергер,Смагслогет 45,Руш,,8200,Дания
10466,COMMI,4,1997-03-06 00:00:00,1997-04-03 00:00:00,13.03.1997 г. 00:00,1,11.93,Комцио Минейру,"Аvenue des Lusades, 23",Сан-Паулу,Спасибо,05432-043,Бразилия
10467,MAGAA,8,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-03-11 00:00:00,2,4.93,Магазин пищевых товаров,"Вия Лодовико Моро, 22",Бергамо,,24100,Италия
10468,KOENE,3,1997-03-07 00:00:00,1997-04-04 00:00:00,1997-03-12 00:00:00,3,44.12,Книглич Essen,"Маубелштрассе, 90",Бранденбург,,14776,Германия
10469,WHITC,1,1997-03-10 00:00:00,1997-04-07 00:00:00,14.03.1997 г. 00:00:00,1,60.18,Белый Клевер Маркетс,1029 - 12-я авеню Ю.,Сиэтл,ВА,98124,США
10470,BONAP,4,1997-03-11 00:00:00,1997-04-08 00:00:00,14.03.1997 г. 00:00:00,2,64.56,Доброе утро,"12, улица Бутшеров",Марсель,,13008,Франция
10471,BSBEV,2,1997-03-11 00:00:00,1997-04-08 00:00:00,1997-03-18 00:00:00,3,45.59,B-с напитки,Фонтлеройский цирк,Лондон,,5 ночей,Великобритания
10472,SEVES,8,1997-03-12 00:00:00,1997-04-09 00:00:00,1997-03-19 00:00:00,1,4.2,Семь Морей Импорты,"Уадхерст-роуд, 90",Лондон,,OX15 4NB /,Великобритания
10473,ISLAT,1,13.03.1997 г. 00:00,1997-03-27 00:00:00,1997-03-21 00:00:00,3,16.37,Островные торги,"Домик в саду, Кронвэя-вей",Коуес,Остров Уайт,A5A6A1,Великобритания
10474,PERIC,5,13.03.1997 г. 00:00,1997-04-10 00:00:00,1997-03-21 00:00:00,2,83.49,Перикл Классические блюда,Калье Дра. Хорхе Касх 321,"Мексико, ДФ",,5033,Мексика
10475,SUPRD,9,14.03.1997 г. 00:00:00,1997-04-11 00:00:00,1997-04-04 00:00:00,1,68.52,Супрèmes дли́цы,"Бульвар Тиру, 255",Шербе,,Б-6000,Бельгия
10476,HILAA,8,1997-03-17 00:00:00,1997-04-14 00:00:00,1997-03-24 00:00:00,3,4.41,Хиларион-Абастос,Кальярена 22 авеню Карлоса Соублете №8-35,Сан-Кристобаль,Чира,5022,Венесуэла
10477,PRINI,5,1997-03-17 00:00:00,1997-04-14 00:00:00,1997-03-25 00:00:00,2,13.02,Принцесса Изабелла Винхос,Эстрада да Садэ Н. 58,Лиссабон,,1756,Португалия
