year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2009,NHL,NAS,NAS,WC,CE,3,CQF,82,47,29,,6.0,100,8.0,4.0,225,225,Nashville Predators,710.0,12.0,47.0,286.0,6.0,59.0,258.0,5.0
2002,NHL,TOR,TOR,EC,NE,2,CQF,82,44,28,7.0,3.0,98,,,236,208,Toronto Maple Leafs,1390.0,22.0,63.0,359.0,7.0,56.0,426.0,11.0
2007,NHL,MTL,MTL,EC,NE,1,CSF,82,47,25,,10.0,104,5.0,6.0,262,222,Montreal Canadiens,1090.0,18.0,90.0,374.0,3.0,60.0,342.0,8.0
1998,NHL,VAN,VAN,WC,NW,4,,82,23,47,12.0,,58,,,192,258,Vancouver Canucks,1764.0,16.0,57.0,358.0,9.0,77.0,450.0,17.0
1980,NHL,PHI,PHI,CC,PT,2,QF,80,41,24,15.0,,97,,,313,249,Philadelphia Flyers,2621.0,40.0,75.0,278.0,4.0,85.0,432.0,10.0
2010,NHL,COL,COL,WC,NW,4,,82,30,44,,8.0,68,6.0,1.0,227,288,Colorado Avalanche,1077.0,22.0,49.0,265.0,11.0,75.0,314.0,8.0
1978,NHL,NYR,NYR,CC,PT,3,F,80,40,29,11.0,,91,,,316,292,New York Rangers,1214.0,14.0,75.0,306.0,12.0,78.0,311.0,9.0
1910,NHA,OT1,STE,,,1,,16,13,3,0.0,,26,,,122,69,Ottawa Senators,,,,,,,,
1909,NHA,REN,REN,,,3,,12,8,3,1.0,,17,,,96,54,Renfrew Creamery Kings,,,,,,,,
1990,NHL,PHI,PHI,WA,PT,5,,80,33,37,10.0,,76,,,252,267,Philadelphia Flyers,1945.0,20.0,68.0,338.0,16.0,72.0,376.0,2.0
1984,NHL,NJD,NJD,WA,PT,5,,80,22,48,10.0,,54,,,264,346,New Jersey Devils,1282.0,16.0,70.0,362.0,15.0,73.0,317.0,9.0
1945,NHL,BOS,BOS,,,2,F,50,24,18,8.0,,56,,,167,156,Boston Bruins,273.0,,,,,,,
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Toronto Maple Leafs,540.0,,,,,,,
2005,NHL,VAN,VAN,WC,NW,4,,82,42,32,,8.0,92,4.0,4.0,256,255,Vancouver Canucks,1477.0,12.0,96.0,526.0,10.0,93.0,512.0,6.0
1962,NHL,NYR,NYR,,,5,,70,22,36,12.0,,56,,,211,233,New York Rangers,657.0,,,,,,,
1986,NHL,NYR,NYR,WA,PT,4,DSF,80,34,38,8.0,,76,,,307,323,New York Rangers,1718.0,16.0,75.0,375.0,15.0,71.0,379.0,12.0
2005,NHL,LAK,LAK,WC,PC,4,,82,42,35,,5.0,89,6.0,1.0,249,270,Los Angeles Kings,1474.0,34.0,77.0,541.0,12.0,104.0,489.0,15.0
1922,PCHA,VAM,VMR,,,1,SCSF,30,17,12,1.0,,35,,,116,88,Vancouver Maroons,,,,,,,,
2010,NHL,BUF,BUF,EC,NE,3,CQF,82,43,29,,10.0,96,5.0,1.0,245,229,Buffalo Sabres,958.0,16.0,54.0,279.0,13.0,51.0,300.0,2.0
1965,NHL,NYR,NYR,,,6,,70,18,41,11.0,,47,,,195,261,New York Rangers,894.0,,44.0,282.0,2.0,63.0,282.0,2.0
1970,NHL,CHI,CHI,,WD,1,F,78,49,20,9.0,,107,,,277,184,Chicago Black Hawks,1280.0,12.0,60.0,291.0,6.0,47.0,293.0,5.0
2002,NHL,LAK,LAK,WC,PC,3,,82,33,37,6.0,6.0,78,,,203,221,Los Angeles Kings,1146.0,50.0,52.0,354.0,4.0,62.0,371.0,8.0
1950,NHL,BOS,BOS,,,4,SF,70,22,30,18.0,,62,,,178,197,Boston Bruins,654.0,,,,,,,
1988,NHL,WAS,WAS,WA,PT,1,DSF,80,41,29,10.0,,92,,,305,259,Washington Capitals,1836.0,12.0,96.0,443.0,13.0,73.0,362.0,7.0
1989,NHL,HAR,CAR,WA,AD,4,DSF,80,38,33,9.0,,85,,,275,268,Hartford Whalers,2102.0,12.0,80.0,398.0,10.0,74.0,401.0,12.0
2006,NHL,MIN,MIN,WC,NW,2,CQF,82,48,26,,8.0,104,10.0,7.0,235,191,Minnesota Wild,862.0,12.0,72.0,380.0,8.0,48.0,342.0,9.0
1928,NHL,PIP,PHQ,,AM,4,,44,9,27,8.0,,26,,,46,80,Pittsburgh Pirates,324.0,,,,,,,
1938,NHL,TOR,TOR,,,3,F,48,19,20,9.0,,47,,,114,107,Toronto Maple Leafs,372.0,,,,,,,
1937,NHL,NYR,NYR,,AM,2,QF,48,27,15,6.0,,60,,,149,96,New York Rangers,445.0,,,,,,,
1931,NHL,DTF,DET,,AM,3,QF,48,18,20,10.0,,46,,,95,108,Detroit Falcons,419.0,,,,,,,
2003,NHL,PIT,PIT,EC,AT,5,,82,23,47,8.0,4.0,58,,,190,303,Pittsburgh Penguins,1270.0,32.0,65.0,360.0,15.0,84.0,369.0,7.0
1925,WCHL,CAT,CAT,,,5,,30,10,17,3.0,,23,,,71,80,Calgary Tigers,,,,,,,,
1948,NHL,CHI,CHI,,,5,,60,21,31,8.0,,50,,,173,211,Chicago Black Hawks,695.0,,,,,,,
1978,NHL,LAK,LAK,WA,NO,3,PRE,80,34,34,12.0,,80,,,292,286,Los Angeles Kings,1134.0,12.0,76.0,318.0,8.0,55.0,245.0,6.0
1989,NHL,MTL,MTL,WA,AD,3,DF,80,41,28,11.0,,93,,,288,234,Montreal Canadiens,1590.0,8.0,54.0,340.0,7.0,57.0,295.0,4.0
2008,NHL,CAL,CAL,WC,NW,2,CQF,82,46,30,,6.0,98,3.0,2.0,254,248,Calgary Flames,1299.0,18.0,61.0,358.0,15.0,58.0,349.0,6.0
2003,NHL,NYI,NYI,EC,AT,3,CQF,82,38,29,11.0,4.0,91,,,237,210,New York Islanders,1168.0,16.0,54.0,325.0,5.0,52.0,359.0,11.0
1987,NHL,BUF,BUF,WA,AD,3,DSF,80,37,32,11.0,,85,,,283,305,Buffalo Sabres,2277.0,14.0,80.0,464.0,13.0,96.0,439.0,8.0
1980,NHL,COR,NJD,CC,SM,5,,80,22,45,13.0,,57,,,258,344,Colorado Rockies,1418.0,36.0,76.0,373.0,8.0,70.0,286.0,5.0
2011,NHL,OTT,OTT,EC,NE,2,CQF,82,41,31,,10.0,92,6.0,4.0,249,240,Ottawa Senators,1145.0,24.0,49.0,270.0,7.0,57.0,310.0,9.0
2002,NHL,BOS,BOS,EC,NE,3,CQF,82,36,31,11.0,4.0,87,,,245,237,Boston Bruins,1370.0,24.0,59.0,325.0,11.0,65.0,375.0,10.0
1955,NHL,BOS,BOS,,,5,,70,23,34,13.0,,59,,,147,185,Boston Bruins,929.0,,,,,,,
2001,NHL,SJS,SJS,WC,PC,1,CSF,82,44,27,8.0,3.0,99,,,248,199,San Jose Sharks,1249.0,8.0,59.0,368.0,6.0,54.0,380.0,15.0
2005,NHL,CAR,CAR,EC,SE,1,SC,82,52,22,,8.0,112,8.0,2.0,294,260,Carolina Hurricanes,1125.0,18.0,95.0,531.0,13.0,81.0,445.0,17.0
1975,NHL,DET,DET,WA,NO,4,,80,26,44,10.0,,62,,,226,300,Detroit Red Wings,1922.0,12.0,47.0,307.0,6.0,86.0,422.0,9.0
2001,NHL,PIT,PIT,EC,AT,5,,82,28,41,8.0,5.0,69,,,198,249,Pittsburgh Penguins,1248.0,16.0,47.0,335.0,10.0,57.0,352.0,5.0
1981,NHL,VAN,VAN,CC,SM,2,F,80,30,33,17.0,,77,,,290,286,Vancouver Canucks,1840.0,16.0,64.0,337.0,10.0,68.0,315.0,8.0
1934,NHL,TOR,TOR,,CA,1,F,48,30,14,4.0,,64,,,157,111,Toronto Maple Leafs,444.0,,,,,,,
1994,NHL,ANA,ANA,WC,PC,6,,48,16,27,5.0,,37,,,125,164,Mighty Ducks of Anaheim,731.0,16.0,23.0,202.0,8.0,47.0,193.0,4.0
1932,NHL,NYR,NYR,,AM,3,SC,48,23,17,8.0,,54,,,135,107,New York Rangers,599.0,,,,,,,
1994,NHL,OTT,OTT,EC,NE,7,,48,9,34,5.0,,23,,,117,174,Ottawa Senators,749.0,8.0,31.0,215.0,6.0,39.0,199.0,1.0
1915,PCHA,VA1,SPO,,,4,,18,5,13,0.0,,10,,,74,102,Victoria Aristocrats,,,,,,,,
1926,NHL,TRS,TOR,,CA,5,,44,15,24,5.0,,35,,,79,94,Toronto St. Patricks,546.0,,,,,,,
2007,NHL,TBL,TBL,EC,SE,5,,82,31,42,,9.0,71,2.0,1.0,223,267,Tampa Bay Lightning,1038.0,16.0,57.0,296.0,7.0,56.0,312.0,7.0
1919,NHL,MTL,MTL,,,2,,24,13,11,0.0,,26,,,129,113,Montreal Canadiens,297.0,,,,,,,
1986,NHL,BUF,BUF,WA,AD,5,,80,28,44,8.0,,64,,,280,308,Buffalo Sabres,1810.0,24.0,68.0,364.0,9.0,86.0,355.0,5.0
1974,NHL,NYR,NYR,CC,PT,2,PRE,80,37,29,14.0,,88,,,319,276,New York Rangers,1053.0,12.0,84.0,296.0,7.0,54.0,295.0,6.0
1962,NHL,MTL,MTL,,,3,SF,70,28,19,23.0,,79,,,225,183,Montreal Canadiens,751.0,,,,,,,
1969,NHL,CHI,CHI,,ED,1,SF,76,45,22,9.0,,99,,,250,170,Chicago Black Hawks,901.0,14.0,55.0,270.0,7.0,32.0,247.0,7.0
1984,NHL,WIN,PHO,CC,SM,2,DF,80,43,27,10.0,,96,,,358,332,Winnipeg Jets,1540.0,10.0,75.0,315.0,17.0,70.0,319.0,12.0
1975,WHA,QUN,COL,,CW,2,AVQF,81,50,27,4.0,,104,,,371,316,Quebec Nordiques,1654.0,,77.0,249.0,10.0,69.0,305.0,5.0
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Boston Bruins,1606.0,16.0,82.0,342.0,7.0,56.0,336.0,10.0
1972,NHL,NYR,NYR,,ED,3,SF,78,47,23,8.0,,102,,,297,208,New York Rangers,765.0,8.0,54.0,238.0,5.0,39.0,250.0,5.0
2000,NHL,COL,COL,WC,NW,1,SC,82,52,16,10.0,4.0,118,,,270,192,Colorado Avalanche,1138.0,16.0,80.0,363.0,11.0,59.0,342.0,11.0
1928,NHL,NYR,NYR,,AM,2,F,44,21,13,10.0,,52,,,72,65,New York Rangers,382.0,,,,,,,
1944,NHL,TOR,TOR,,,3,SC,50,24,22,4.0,,52,,,183,161,Toronto Maple Leafs,337.0,,,,,,,
1951,NHL,DET,DET,,,1,SC,70,44,14,12.0,,100,,,215,133,Detroit Red Wings,694.0,,,,,,,
1922,WCHL,SAC,SAS,,,4,,30,8,20,2.0,,18,,,91,125,Saskatoon Crescents,,,,,,,,
1973,NHL,NYR,NYR,,ED,3,SF,78,40,24,14.0,,94,,,300,251,New York Rangers,782.0,2.0,66.0,222.0,2.0,45.0,239.0,9.0
1990,NHL,VAN,VAN,CC,SM,4,DSF,80,28,43,9.0,,65,,,243,315,Vancouver Canucks,2063.0,16.0,65.0,391.0,16.0,76.0,339.0,10.0
1939,NHL,TOR,TOR,,,3,F,48,25,17,6.0,,56,,,134,110,Toronto Maple Leafs,474.0,,,,,,,
1982,NHL,QUE,COL,WA,AD,4,DSF,80,34,34,12.0,,80,,,343,336,Quebec Nordiques,1648.0,10.0,61.0,294.0,6.0,92.0,348.0,6.0
1959,NHL,NYR,NYR,,,6,,70,17,38,15.0,,49,,,187,247,New York Rangers,850.0,,,,,,,
2011,NHL,CHI,CHI,WC,CE,4,CQF,82,45,26,,11.0,101,7.0,7.0,248,238,Chicago Blackhawks,848.0,20.0,42.0,277.0,3.0,51.0,233.0,7.0
1957,NHL,MTL,MTL,,,1,SC,70,43,17,10.0,,96,,,250,158,Montreal Canadiens,945.0,,,,,,,
1981,NHL,NYI,NYI,WA,PT,1,SC,80,54,16,10.0,,118,,,385,250,New York Islanders,1328.0,2.0,80.0,284.0,3.0,65.0,332.0,16.0
1915,PCHA,SEA,SEA,,,3,,18,9,9,0.0,,18,,,68,67,Seattle Metropolitans,,,,,,,,
1971,NHL,PIT,PIT,,WD,4,QF,78,26,38,14.0,,66,,,220,258,Pittsburgh Penguins,978.0,8.0,46.0,286.0,7.0,55.0,246.0,5.0
1999,NHL,ATL,WPG,EC,SE,5,,82,14,57,7.0,4.0,39,,,170,313,Atlanta Thrashers,1422.0,16.0,44.0,348.0,13.0,76.0,386.0,6.0
1994,NHL,LAK,LAK,WC,PC,4,,48,16,23,9.0,,41,,,142,174,Los Angeles Kings,978.0,18.0,35.0,200.0,8.0,42.0,221.0,5.0
1977,NHL,MTL,MTL,WA,NO,1,SC,80,59,10,11.0,,129,,,359,183,Montreal Canadiens,745.0,10.0,73.0,229.0,1.0,40.0,211.0,9.0
1926,NHL,CHI,CHI,,AM,3,QF,44,19,22,3.0,,41,,,115,116,Chicago Black Hawks,436.0,,,,,,,
1974,WHA,PHR,PHR,,WW,4,AVQF,78,39,31,8.0,,86,,,300,265,Phoenix Roadrunners,1388.0,,50.0,304.0,6.0,76.0,315.0,7.0
1915,NHA,OT1,STE,,,2,,24,13,11,0.0,,26,,,78,72,Ottawa Senators,,,,,,,,
1991,NHL,NYR,NYR,WA,PT,1,DF,80,50,25,5.0,,105,,,321,246,New York Rangers,1805.0,14.0,81.0,387.0,12.0,60.0,395.0,14.0
1924,NHL,HAM,BKN,,,1,NHLF,30,19,10,1.0,,39,,,90,60,Hamilton Tigers,335.0,,,,,,,
1981,NHL,BUF,BUF,WA,AD,3,DSF,80,39,26,15.0,,93,,,307,273,Buffalo Sabres,1425.0,18.0,63.0,301.0,10.0,57.0,281.0,4.0
2010,NHL,AND,ANA,WC,PC,2,CQF,82,47,30,,5.0,99,4.0,2.0,239,235,Anaheim Ducks,1178.0,20.0,67.0,285.0,7.0,57.0,305.0,7.0
1955,NHL,MTL,MTL,,,1,SC,70,45,15,10.0,,100,,,222,131,Montreal Canadiens,977.0,,,,,,,
2008,NHL,STL,STL,WC,CE,3,CQF,82,41,31,,10.0,92,6.0,6.0,233,233,St. Louis Blues,1248.0,22.0,72.0,351.0,8.0,58.0,357.0,10.0
2005,NHL,DET,DET,WC,CE,1,CQF,82,58,16,,8.0,124,4.0,3.0,305,209,Detroit Red Wings,1117.0,14.0,102.0,461.0,10.0,67.0,461.0,7.0
1977,WHA,EDO,EDM,,,5,AVQF,80,38,39,3.0,,79,,,309,307,Edmonton Oilers,1296.0,10.0,62.0,283.0,8.0,60.0,292.0,11.0
1921,PCHA,VML,VMR,,,2,F,24,12,12,0.0,,24,,,77,68,Vancouver Millionaires,,,,,,,,
1930,NHL,MTL,MTL,,CA,1,SC,44,26,10,8.0,,60,,,129,89,Montreal Canadiens,602.0,,,,,,,
1992,NHL,DET,DET,CC,NO,2,DSF,84,47,28,9.0,,103,,,369,280,Detroit Red Wings,1832.0,18.0,113.0,454.0,10.0,79.0,420.0,18.0
1930,NHL,BOS,BOS,,AM,1,SF,44,28,10,6.0,,62,,,143,90,Boston Bruins,460.0,,,,,,,
1998,NHL,PHO,PHO,WC,PC,2,CQF,82,39,31,12.0,,90,,,205,197,Phoenix Coyotes,1412.0,12.0,41.0,342.0,5.0,45.0,348.0,8.0
1979,NHL,MTL,MTL,WA,NO,1,QF,80,47,20,13.0,,107,,,328,240,Montreal Canadiens,874.0,10.0,77.0,264.0,7.0,46.0,247.0,2.0
2005,NHL,EDM,EDM,WC,NW,3,F,82,41,28,,13.0,95,7.0,9.0,256,251,Edmonton Oilers,1204.0,22.0,88.0,485.0,5.0,76.0,478.0,15.0
2005,NHL,CAL,CAL,WC,NW,1,CQF,82,46,25,,11.0,103,2.0,7.0,218,200,Calgary Flames,1482.0,18.0,87.0,478.0,7.0,80.0,508.0,8.0
1911,PCHA,VML,VMR,,,2,,15,7,8,0.0,,14,,,102,94,Vancouver Millionaires,,,,,,,,
1983,NHL,CHI,CHI,CC,NO,4,DSF,80,30,42,8.0,,68,,,277,311,Chicago Black Hawks,1358.0,8.0,67.0,332.0,7.0,74.0,342.0,8.0
1994,NHL,WAS,WAS,EC,AT,3,CQF,48,22,18,8.0,,52,,,136,120,Washington Capitals,1144.0,16.0,45.0,226.0,2.0,34.0,220.0,13.0
2008,NHL,COL,COL,WC,NW,5,,82,32,45,,5.0,69,9.0,4.0,199,257,Colorado Avalanche,1062.0,18.0,50.0,318.0,8.0,64.0,318.0,4.0
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4.0,85,,,213,204,Buffalo Sabres,1173.0,10.0,37.0,351.0,10.0,54.0,361.0,8.0
2011,NHL,COL,COL,WC,NW,3,,82,41,35,,6.0,88,9.0,2.0,208,220,Colorado Avalanche,902.0,12.0,41.0,223.0,4.0,47.0,277.0,5.0
1974,NHL,BUF,BUF,WA,AD,1,F,80,49,16,15.0,,113,,,354,240,Buffalo Sabres,1229.0,18.0,83.0,303.0,5.0,56.0,326.0,17.0
1923,NHL,MTL,MTL,,,2,SC,24,13,11,0.0,,26,,,59,48,Montreal Canadiens,187.0,,,,,,,
2003,NHL,BUF,BUF,EC,NE,5,,82,37,34,7.0,4.0,85,,,220,221,Buffalo Sabres,1289.0,28.0,58.0,367.0,9.0,53.0,348.0,7.0
1940,NHL,BOS,BOS,,,1,SC,48,27,8,13.0,,67,,,168,102,Boston Bruins,246.0,,,,,,,
1974,WHA,VAB,CAC,,CW,4,,78,37,39,2.0,,76,,,256,270,Vancouver Blazers,1075.0,,59.0,271.0,7.0,62.0,267.0,8.0
2008,NHL,AND,ANA,WC,PC,2,CSF,82,42,33,,7.0,91,7.0,3.0,245,238,Anaheim Ducks,1426.0,8.0,73.0,309.0,8.0,78.0,385.0,6.0
1917,PCHA,PO1,PO1,,,3,,18,7,11,0.0,,14,,,63,75,Portland Rosebuds,,,,,,,,
1911,NHA,MOC,MTL,,,4,,18,8,10,0.0,,16,,,59,66,Montreal Canadiens,,,,,,,,
1956,NHL,DET,DET,,,1,SF,70,38,20,12.0,,88,,,198,157,Detroit Red Wings,656.0,,,,,,,
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Montreal Canadiens,835.0,,,,,,,
1998,NHL,DAL,DAL,WC,PC,1,SC,82,51,19,12.0,,114,,,236,168,Dallas Stars,1108.0,8.0,74.0,393.0,4.0,43.0,319.0,6.0
1990,NHL,BOS,BOS,WA,AD,1,CF,80,44,24,12.0,,100,,,299,264,Boston Bruins,1694.0,28.0,74.0,351.0,8.0,64.0,368.0,11.0
1981,NHL,PHI,PHI,WA,PT,3,DSF,80,38,31,11.0,,87,,,325,313,Philadelphia Flyers,2493.0,22.0,79.0,296.0,5.0,102.0,397.0,11.0
2005,NHL,NJD,NJD,EC,AT,1,CSF,82,46,27,,9.0,101,9.0,4.0,242,229,New Jersey Devils,948.0,10.0,78.0,441.0,6.0,63.0,349.0,3.0
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,Detroit Red Wings,242.0,,,,,,,
1984,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,284,401,Vancouver Canucks,1451.0,12.0,61.0,313.0,14.0,89.0,302.0,8.0
1990,NHL,LAK,LAK,CC,SM,1,DF,80,46,24,10.0,,102,,,340,254,Los Angeles Kings,2228.0,24.0,80.0,391.0,18.0,63.0,370.0,8.0
2010,NHL,TOR,TOR,EC,NE,4,,82,37,34,,11.0,85,5.0,6.0,218,251,Toronto Maple Leafs,985.0,18.0,52.0,326.0,8.0,62.0,275.0,5.0
2001,NHL,CBS,CBS,WC,CE,5,,82,22,47,8.0,5.0,57,,,164,255,Columbus Blue Jackets,1198.0,14.0,50.0,356.0,8.0,52.0,306.0,3.0
1909,NHA,LES,TBS,,,7,,12,2,10,0.0,,4,,,59,100,Les Canadiens,,,,,,,,
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Quebec Nordiques,1399.0,30.0,67.0,272.0,9.0,63.0,329.0,6.0
1983,NHL,LAK,LAK,CC,SM,5,,80,23,44,13.0,,59,,,309,376,Los Angeles Kings,1265.0,8.0,75.0,360.0,17.0,82.0,294.0,10.0
1936,NHL,DET,DET,,AM,1,SC,48,25,14,9.0,,59,,,128,102,Detroit Red Wings,244.0,,,,,,,
1995,NHL,CAL,CAL,WC,PC,2,CQF,82,34,37,11.0,,79,,,241,240,Calgary Flames,1524.0,24.0,71.0,386.0,9.0,80.0,402.0,11.0
1993,NHL,DET,DET,WC,CE,1,CQF,84,46,30,8.0,,100,,,356,275,Detroit Red Wings,1775.0,18.0,85.0,408.0,14.0,73.0,383.0,22.0
1999,NHL,LAK,LAK,WC,PC,2,CQF,82,39,27,12.0,4.0,94,,,245,228,Los Angeles Kings,1313.0,4.0,60.0,356.0,12.0,66.0,373.0,4.0
1989,NHL,MNS,DAL,CC,NO,4,DSF,80,36,40,4.0,,76,,,284,291,Minnesota North Stars,2041.0,28.0,81.0,386.0,16.0,74.0,397.0,14.0
