year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1918,NHL,MTL,5,4,1,0,26,18,87.0,,,,,,,
1973,NHL,MTL,6,2,4,0,17,21,91.0,,2.0,,0.0,3.0,,0.0
1966,NHL,MTL,10,6,4,0,30,25,142.0,,,,,,,
1960,NHL,MTL,6,2,4,0,15,16,120.0,,,,,,,
1970,NHL,PHI,4,0,4,0,8,20,57.0,,4.0,,1.0,7.0,,0.0
1991,NHL,CHI,18,12,6,0,65,48,340.0,4.0,18.0,108.0,2.0,13.0,90.0,1.0
1997,NHL,SJS,6,2,4,0,12,16,152.0,0.0,6.0,36.0,1.0,7.0,38.0,0.0
1989,NHL,WIN,7,3,4,0,22,24,110.0,0.0,7.0,36.0,2.0,6.0,33.0,0.0
2006,NHL,AND,21,16,5,0,58,45,371.0,6.0,16.0,105.0,3.0,16.0,121.0,2.0
2002,NHL,ANA,21,15,6,0,45,40,166.0,8.0,8.0,70.0,1.0,9.0,70.0,3.0
1995,NHL,CAL,4,0,4,0,7,16,56.0,0.0,0.0,21.0,0.0,4.0,21.0,0.0
1963,NHL,TOR,14,8,6,0,39,31,262.0,,,,,,,
2003,NHL,BOS,7,3,4,0,14,19,72.0,2.0,2.0,25.0,0.0,3.0,30.0,0.0
1939,NHL,TOR,10,6,4,0,21,19,123.0,,,,,,,
1975,WHA,EDO,4,0,4,0,11,22,,,,,,,,
1977,WHA,NEW,14,8,6,0,56,47,,,,,,,,
1995,NHL,WAS,6,2,4,0,17,21,194.0,2.0,7.0,38.0,1.0,7.0,42.0,0.0
1994,NHL,PHI,15,10,5,0,50,43,186.0,2.0,9.0,70.0,1.0,15.0,66.0,3.0
1976,NHL,PIT,3,1,2,0,10,13,60.0,2.0,3.0,10.0,0.0,4.0,10.0,0.0
1913,NHA,MOC,2,1,1,0,2,6,,,,,,,,
1974,NHL,MTL,11,6,5,0,49,30,154.0,0.0,13.0,46.0,2.0,5.0,41.0,1.0
1933,NHL,CHI,8,6,1,1,19,12,51.0,,,,,,,
2007,NHL,AND,6,2,4,0,13,20,118.0,2.0,5.0,24.0,0.0,10.0,38.0,0.0
2008,NHL,BOS,11,7,4,0,34,22,147.0,0.0,6.0,43.0,1.0,3.0,27.0,0.0
1982,NHL,NYI,20,15,5,0,94,53,329.0,0.0,20.0,81.0,3.0,13.0,100.0,3.0
1975,NHL,VAN,2,0,2,0,4,8,19.0,0.0,2.0,12.0,1.0,1.0,6.0,1.0
1978,NHL,LAK,2,0,2,0,2,9,45.0,0.0,2.0,10.0,0.0,3.0,8.0,0.0
1977,WHA,EDO,5,1,4,0,9,23,,,,,,,,
1973,NHL,BOS,16,10,6,0,58,44,349.0,,12.0,,0.0,12.0,,2.0
1973,WHA,CLC,5,1,4,0,9,18,,,,,,,,
1943,NHL,CHI,9,4,5,0,25,24,60.0,,,,,,,
1953,NHL,TOR,5,1,4,0,8,15,57.0,,,,,,,
2010,NHL,PHI,11,4,7,0,29,38,173.0,4.0,7.0,49.0,0.0,9.0,47.0,0.0
1982,NHL,CAL,9,4,5,0,30,49,317.0,2.0,9.0,45.0,5.0,8.0,43.0,2.0
1994,NHL,NJD,20,16,4,0,67,34,227.0,2.0,18.0,72.0,2.0,10.0,74.0,1.0
1928,NHL,NYA,2,0,1,1,0,1,18.0,,,,,,,
2005,NHL,OTT,10,5,5,0,36,29,164.0,2.0,14.0,56.0,3.0,7.0,55.0,1.0
2002,NHL,NJD,24,16,8,0,63,41,214.0,2.0,13.0,84.0,2.0,8.0,74.0,1.0
1997,NHL,PHO,6,2,4,0,18,24,127.0,0.0,6.0,33.0,0.0,7.0,42.0,2.0
1990,NHL,NYR,6,2,4,0,16,16,183.0,0.0,4.0,36.0,1.0,2.0,28.0,0.0
1989,NHL,CAL,6,2,4,0,24,29,149.0,6.0,2.0,33.0,1.0,10.0,46.0,2.0
1999,NHL,NJD,23,16,7,0,61,39,192.0,6.0,12.0,70.0,1.0,5.0,67.0,4.0
1961,NHL,TOR,12,8,4,0,40,30,178.0,,,,,,,
1914,NHA,MOW,2,1,1,0,1,4,,,,,,,,
1974,NHL,PIT,9,5,4,0,27,27,126.0,0.0,5.0,32.0,1.0,7.0,36.0,2.0
1979,NHL,MTL,10,6,4,0,39,26,77.0,0.0,7.0,33.0,2.0,5.0,30.0,1.0
1998,NHL,BUF,21,14,7,0,59,49,349.0,4.0,19.0,95.0,0.0,17.0,118.0,4.0
1956,NHL,BOS,10,5,5,0,21,29,127.0,,,,,,,
1995,NHL,COL,22,16,6,0,80,51,374.0,0.0,24.0,110.0,2.0,17.0,113.0,1.0
1988,NHL,MTL,21,14,7,0,67,51,456.0,6.0,16.0,97.0,,9.0,88.0,2.0
1937,NHL,NYR,3,1,2,0,7,8,24.0,,,,,,,
