coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
barbebi01c,2001,PHI,NHL,1,,82,42,30,10,5.0,1.0,4.0,0.0
berenre01c,1979,STL,NHL,2,,56,27,20,9,3.0,0.0,3.0,0.0
berenre01c,1980,STL,NHL,1,,80,45,18,17,11.0,5.0,6.0,0.0
berenre01c,1981,STL,NHL,1,,68,28,34,6,,,,
bouchfr01c,1939,NYR,NHL,1,,48,27,11,10,12.0,8.0,4.0,0.0
bouchfr01c,1940,NYR,NHL,1,,48,21,19,8,3.0,1.0,2.0,0.0
bouchfr01c,1941,NYR,NHL,1,,48,29,17,2,6.0,2.0,4.0,0.0
bouchfr01c,1942,NYR,NHL,1,,50,11,31,8,,,,
bouchfr01c,1943,NYR,NHL,1,,50,6,39,5,,,,
bouchfr01c,1944,NYR,NHL,1,,50,11,29,10,,,,
bouchfr01c,1945,NYR,NHL,1,,50,13,28,9,,,,
bouchfr01c,1946,NYR,NHL,1,,60,22,32,6,,,,
bouchfr01c,1947,NYR,NHL,1,,60,21,26,13,6.0,2.0,4.0,0.0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
bouchfr01c,1953,NYR,NHL,1,,40,14,20,6,,,,
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7.0,3.0,4.0,0.0
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14.0,7.0,7.0,0.0
boudrbr01c,2009,WAS,NHL,1,,82,54,15,13,7.0,3.0,4.0,0.0
boudrbr01c,2010,WAS,NHL,1,,82,48,23,11,9.0,4.0,5.0,0.0
boudrbr01c,2011,AND,NHL,2,,58,27,23,8,,,,
boudrbr01c,2011,WAS,NHL,1,,22,12,9,1,,,,
bowmasc01c,1967,STL,NHL,2,,58,23,21,14,18.0,8.0,10.0,0.0
bowmasc01c,1968,STL,NHL,1,,76,37,25,14,12.0,8.0,4.0,0.0
bowmasc01c,1969,STL,NHL,1,,76,37,27,12,16.0,8.0,8.0,0.0
bowmasc01c,1970,STL,NHL,2,,28,13,10,5,6.0,2.0,4.0,0.0
bowmasc01c,1971,MTL,NHL,1,,78,46,16,16,6.0,2.0,4.0,0.0
bowmasc01c,1972,MTL,NHL,1,,78,52,10,16,17.0,12.0,5.0,0.0
bowmasc01c,1973,MTL,NHL,1,,78,45,24,9,6.0,2.0,4.0,0.0
bowmasc01c,1974,MTL,NHL,1,,80,47,14,19,11.0,6.0,5.0,0.0
bowmasc01c,1975,MTL,NHL,1,,80,58,11,11,13.0,12.0,1.0,0.0
bowmasc01c,1976,MTL,NHL,1,,80,60,8,12,14.0,12.0,2.0,0.0
bowmasc01c,1977,MTL,NHL,1,,80,59,10,11,15.0,12.0,3.0,0.0
bowmasc01c,1978,MTL,NHL,1,,80,52,17,11,16.0,12.0,4.0,0.0
bowmasc01c,1979,BUF,NHL,1,,80,47,17,16,14.0,9.0,5.0,0.0
bowmasc01c,1981,BUF,NHL,1,,26,14,5,7,,,,
bowmasc01c,1981,BUF,NHL,3,,9,4,5,0,4.0,1.0,3.0,0.0
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10.0,6.0,4.0,0.0
bowmasc01c,1983,BUF,NHL,1,,80,48,25,7,3.0,0.0,3.0,0.0
bowmasc01c,1984,BUF,NHL,1,,80,38,28,14,5.0,2.0,3.0,0.0
bowmasc01c,1985,BUF,NHL,2,,37,18,18,1,,,,
bowmasc01c,1986,BUF,NHL,1,,12,3,7,2,,,,
bowmasc01c,1991,PIT,NHL,1,,80,39,32,9,21.0,16.0,5.0,0.0
bowmasc01c,1992,PIT,NHL,1,,84,56,21,7,12.0,7.0,5.0,0.0
bowmasc01c,1993,DET,NHL,1,,84,46,30,8,7.0,3.0,4.0,0.0
melroba01c,1993,LAK,NHL,1,,84,27,45,12,,,,
wilsori01c,2001,DAL,NHL,2,,32,13,12,7,,,,
tessior01c,1982,CHI,NHL,1,,80,47,23,10,13.0,7.0,6.0,0.0
ubriage01c,1988,PIT,NHL,1,,80,40,33,7,11.0,7.0,4.0,0.0
therrmi01c,2001,MTL,NHL,1,,82,36,34,12,12.0,6.0,6.0,0.0
nykolmi01c,1982,TOR,NHL,1,,80,28,40,12,4.0,1.0,3.0,0.0
malonph01c,1976,VAN,NHL,1,,35,9,23,3,,,,
querrch01c,1926,TRS,NHL,2,,29,8,17,4,,,,
blaketo01c,1961,MTL,NHL,1,,70,42,14,14,6.0,2.0,4.0,0.0
patrily01c,1948,NYR,NHL,2,,37,12,20,5,,,,
beaulan01c,1977,MNS,NHL,2,,32,6,23,3,,,,
martija02c,1995,OTT,NHL,3,,38,10,24,4,,,,
trembma02c,1995,MTL,NHL,3,,77,40,27,10,6.0,2.0,4.0,0.0
quinnpa01c,1993,VAN,NHL,1,,84,41,40,3,24.0,15.0,9.0,0.0
suttebr01c,1993,BOS,NHL,1,,84,42,29,13,13.0,6.0,7.0,0.0
schinke01c,1972,PIT,NHL,2,,36,15,18,3,,,,
wilsoro02c,2005,SJS,NHL,1,,82,44,27,11,11.0,6.0,5.0,0.0
savarde01c,2007,CHI,NHL,1,,82,40,34,8,,,,
carlyra01c,2005,ANA,NHL,1,,82,43,27,12,16.0,9.0,7.0,0.0
pulfobo01c,1972,LAK,NHL,1,,78,31,36,11,,,,
evansja01c,1977,CLE,NHL,1,,80,22,45,13,,,,
duttore01c,1937,NYA,NHL,1,,48,19,18,11,6.0,3.0,3.0,0.0
schmimi01c,1975,WAS,NHL,1,,36,3,28,5,,,,
schmimi01c,1956,BOS,NHL,1,,70,34,24,12,10.0,5.0,5.0,0.0
laviope01c,2011,PHI,NHL,1,,82,47,26,9,11.0,5.0,6.0,0.0
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
lalonne01c,1926,NYA,NHL,1,,44,17,25,2,,,,
keenami01c,2007,CAL,NHL,1,,82,42,30,10,7.0,3.0,4.0,0.0
quennjo01c,2010,CHI,NHL,1,,82,44,29,9,7.0,3.0,4.0,0.0
bowmasc01c,1999,DET,NHL,1,,82,48,24,10,9.0,5.0,4.0,0.0
sathegl01c,2003,NYR,NHL,1,,62,22,33,7,,,,
waddedo01c,2002,ATL,NHL,2,,10,4,5,1,,,,
reganla01c,1971,LAK,NHL,1,,10,2,7,1,,,,
