playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
harribi01,1968,2,PIT,NHL,C,54.0,7.0,13.0,20.0,8.0,-18.0,2.0,,0.0,,0.0,0.0,61.0,,,,,,,,,,,,
parenbe01,1965,1,BOS,NHL,G,39.0,0.0,0.0,0.0,4.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,
mccorjo02,1923,1,EDE,WCHL,R,24.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
nortoje01,1988,1,NYI,NHL,D,69.0,1.0,30.0,31.0,74.0,-24.0,1.0,19.0,0.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,
parkri01,1997,1,ANA,NHL,C,15.0,0.0,2.0,2.0,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,
jagrja01,1998,1,PIT,NHL,R,81.0,44.0,83.0,127.0,66.0,17.0,10.0,34.0,1.0,0.0,7.0,2.0,343.0,9.0,5.0,7.0,12.0,16.0,1.0,1.0,2.0,0.0,0.0,1.0,32.0
bodgedo01,1996,1,SJS,NHL,D,81.0,1.0,15.0,16.0,64.0,-14.0,0.0,7.0,0.0,0.0,1.0,0.0,96.0,,,,,,,,,,,,
fatari01,2000,1,CAL,NHL,R,5.0,0.0,0.0,0.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
grahate01,1929,1,CHI,NHL,D,26.0,1.0,2.0,3.0,23.0,,,,,,,,,2.0,0.0,0.0,0.0,8.0,,,,,,,
josepch01,1991,1,EDM,NHL,D,7.0,0.0,0.0,0.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
lesiear01,1930,1,MTL,NHL,D,21.0,2.0,0.0,2.0,14.0,,,,,,,,,10.0,0.0,0.0,0.0,4.0,,,,,,,
velisra01,1982,1,MNS,NHL,D,3.0,0.0,0.0,0.0,2.0,-4.0,0.0,,0.0,,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
auldal01,2002,1,VAN,NHL,G,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pavesji01,1988,1,DET,NHL,D,39.0,3.0,6.0,9.0,130.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,
carlyra01,1989,1,WIN,NHL,D,53.0,3.0,15.0,18.0,50.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,92.0,,,,,,,,,,,,
malinme01,1982,2,HAR,NHL,C,75.0,5.0,23.0,28.0,16.0,-41.0,1.0,,0.0,,0.0,0.0,94.0,,,,,,,,,,,,
worslgu01,1960,1,NYR,NHL,G,59.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,
fetisvi01,1996,1,DET,NHL,D,64.0,5.0,23.0,28.0,76.0,26.0,0.0,3.0,0.0,0.0,1.0,0.0,95.0,20.0,0.0,4.0,4.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,27.0
crawfma01,1981,1,VAN,NHL,L,40.0,4.0,8.0,12.0,29.0,0.0,0.0,,0.0,,0.0,0.0,57.0,14.0,1.0,0.0,1.0,11.0,,0.0,,0.0,,0.0,
rucinmi01,1987,1,CHI,NHL,C,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
pricepa01,1983,1,QUE,NHL,D,72.0,3.0,25.0,28.0,188.0,20.0,0.0,,0.0,,2.0,0.0,59.0,9.0,1.0,0.0,1.0,10.0,-2.0,0.0,,0.0,,0.0,13.0
doellke01,2007,1,ATL,NHL,C,8.0,0.0,1.0,1.0,4.0,-2.0,0.0,1.0,0.0,0.0,0.0,,6.0,,,,,,,,,,,,
smithwy01,1999,1,PHO,NHL,C,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
kaspest01,1988,1,BOS,NHL,C,49.0,10.0,16.0,26.0,49.0,-2.0,2.0,,0.0,,0.0,0.0,82.0,,,,,,,,,,,,
mikitst01,1965,1,CHI,NHL,C,68.0,30.0,48.0,78.0,58.0,,11.0,,1.0,,1.0,0.0,,6.0,1.0,2.0,3.0,2.0,,,,,,0.0,
cloutja01,1986,1,BUF,NHL,G,40.0,0.0,2.0,2.0,10.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
smabyma01,2007,1,TBL,NHL,D,14.0,0.0,0.0,0.0,12.0,-6.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,,,,,,,,,,
toneljo01,1991,2,QUE,NHL,L,19.0,2.0,4.0,6.0,14.0,-7.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,
korolcl01,1979,1,CHI,NHL,R,47.0,3.0,4.0,7.0,6.0,-10.0,0.0,,0.0,,0.0,0.0,40.0,2.0,0.0,0.0,0.0,2.0,,0.0,,0.0,,0.0,
sullimi01,1993,1,SJS,NHL,L,26.0,2.0,2.0,4.0,4.0,-3.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,,,,,,,,,,,,
hartscr01,1980,1,MNS,NHL,D,74.0,13.0,30.0,43.0,124.0,-9.0,8.0,,0.0,,2.0,2.0,207.0,19.0,3.0,12.0,15.0,16.0,,3.0,,0.0,,0.0,
stralan01,2011,1,NYR,NHL,D,53.0,2.0,16.0,18.0,20.0,9.0,0.0,4.0,0.0,0.0,0.0,,55.0,20.0,3.0,3.0,6.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,26.0
snowga01,2001,1,NYI,NHL,G,25.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blakero01,2002,1,COL,NHL,D,79.0,17.0,28.0,45.0,57.0,20.0,8.0,13.0,2.0,1.0,3.0,0.0,269.0,7.0,1.0,2.0,3.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,27.0
morribr01,1998,1,NJD,NHL,C,76.0,13.0,33.0,46.0,18.0,-4.0,5.0,15.0,0.0,1.0,2.0,0.0,111.0,7.0,0.0,2.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,10.0
zrymije01,1974,1,MIB,WHA,D,48.0,3.0,9.0,12.0,53.0,-23.0,0.0,,0.0,,,,45.0,,,,,,,,,,,,
hubacpe01,2000,1,PHI,NHL,C,6.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
niedero01,2000,1,FLO,NHL,C,67.0,12.0,20.0,32.0,50.0,-12.0,3.0,5.0,1.0,1.0,0.0,0.0,115.0,,,,,,,,,,,,
hullde01,1965,1,CHI,NHL,L,25.0,1.0,5.0,6.0,6.0,,0.0,,0.0,,0.0,1.0,,3.0,0.0,0.0,0.0,0.0,,,,,,0.0,
peerbe01,1939,1,DET,NHL,R,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
shawda01,1996,1,TBL,NHL,D,57.0,1.0,10.0,11.0,72.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,,,,,,,,,,,,
gendrje01,1960,1,BOS,NHL,L,23.0,1.0,7.0,8.0,24.0,,,,,,,,,,,,,,,,,,,,
meighro01,1982,1,PIT,NHL,D,41.0,2.0,6.0,8.0,16.0,-10.0,1.0,,0.0,,0.0,0.0,48.0,,,,,,,,,,,,
kellype01,1936,2,CHI,NHL,R,29.0,13.0,4.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,
pronoma01,1959,1,DET,NHL,D,69.0,7.0,17.0,24.0,38.0,,,,,,,,,6.0,1.0,1.0,2.0,2.0,,,,,,,
boisvse01,1984,1,MTL,NHL,R,14.0,2.0,2.0,4.0,0.0,-3.0,0.0,,0.0,,0.0,0.0,18.0,12.0,3.0,5.0,8.0,2.0,5.0,1.0,,0.0,,0.0,16.0
langlal01,1958,1,MTL,NHL,D,48.0,0.0,3.0,3.0,26.0,,,,,,,,,7.0,0.0,0.0,0.0,4.0,,,,,,,
byersmi01,1967,1,TOR,NHL,R,10.0,2.0,2.0,4.0,0.0,2.0,1.0,,0.0,,0.0,0.0,16.0,,,,,,,,,,,,
nordgni01,2005,1,CAR,NHL,L,43.0,4.0,2.0,6.0,30.0,-4.0,0.0,0.0,0.0,0.0,0.0,,32.0,,,,,,,,,,,,
laforma01,1993,1,OTT,NHL,G,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
grescro01,1974,1,NYR,NHL,D,70.0,8.0,37.0,45.0,93.0,8.0,0.0,,0.0,,2.0,0.0,122.0,3.0,0.0,1.0,1.0,2.0,,0.0,,0.0,,0.0,
karlaal01,1969,1,DET,NHL,C,41.0,5.0,10.0,15.0,6.0,8.0,0.0,,0.0,,0.0,0.0,41.0,4.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,
odrowge01,1974,1,PHR,WHA,D,77.0,5.0,38.0,43.0,77.0,23.0,2.0,,0.0,,,,143.0,5.0,0.0,2.0,2.0,0.0,,0.0,,0.0,,0.0,
konowst01,1996,1,WAS,NHL,L,78.0,17.0,25.0,42.0,67.0,-3.0,2.0,5.0,1.0,1.0,3.0,1.0,155.0,,,,,,,,,,,,
roypa01,2002,1,COL,NHL,G,63.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markegu01,1936,1,MTM,NHL,R,47.0,10.0,12.0,22.0,22.0,,,,,,,,,5.0,0.0,1.0,1.0,0.0,,,,,,,
bilodgi01,1979,1,QUE,NHL,L,9.0,0.0,1.0,1.0,25.0,-1.0,0.0,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,
eagerbe01,2008,1,CHI,NHL,L,75.0,11.0,4.0,15.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,,80.0,17.0,1.0,1.0,2.0,61.0,-1.0,0.0,0.0,0.0,0.0,1.0,15.0
villegi01,1971,1,NYR,NHL,G,37.0,0.0,2.0,2.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
loobha01,1983,1,CAL,NHL,R,77.0,30.0,25.0,55.0,22.0,11.0,3.0,,0.0,,2.0,0.0,178.0,11.0,2.0,3.0,5.0,2.0,-1.0,1.0,,0.0,,2.0,15.0
cullema01,2011,1,MIN,NHL,C,73.0,14.0,21.0,35.0,24.0,-10.0,4.0,5.0,0.0,0.0,0.0,,164.0,,,,,,,,,,,,
dundeto01,1922,1,VC1,PCHA,C,29.0,2.0,0.0,2.0,14.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,
arboual01,1958,1,CHI,NHL,D,70.0,2.0,10.0,12.0,86.0,,,,,,,,,6.0,1.0,2.0,3.0,26.0,,,,,,,
domenhn01,2001,1,ATL,NHL,R,40.0,8.0,11.0,19.0,34.0,-18.0,1.0,1.0,0.0,0.0,1.0,1.0,87.0,,,,,,,,,,,,
mortsgu01,1949,1,TOR,NHL,D,68.0,3.0,14.0,17.0,125.0,,,,,,,,,7.0,0.0,0.0,0.0,18.0,,,,,,,
hrdinja01,2001,1,PIT,NHL,L,79.0,24.0,33.0,57.0,50.0,-7.0,6.0,10.0,0.0,0.0,6.0,0.0,115.0,,,,,,,,,,,,
stewabo01,1977,1,CLE,NHL,D,72.0,2.0,15.0,17.0,84.0,-25.0,0.0,,0.0,,0.0,0.0,57.0,,,,,,,,,,,,
hortona01,2011,1,BOS,NHL,C,46.0,17.0,15.0,32.0,54.0,0.0,6.0,2.0,0.0,0.0,3.0,,90.0,,,,,,,,,,,,
picarro02,1988,1,QUE,NHL,D,74.0,7.0,14.0,21.0,61.0,-28.0,2.0,1.0,1.0,0.0,1.0,1.0,102.0,,,,,,,,,,,,
berehdr01,1994,2,PIT,NHL,D,4.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
markkju01,2002,1,EDM,NHL,G,22.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
higgich01,2006,1,MTL,NHL,C,61.0,22.0,16.0,38.0,26.0,-11.0,8.0,7.0,3.0,0.0,3.0,,159.0,,,,,,,,,,,,
messima01,1979,1,EDM,NHL,C,75.0,12.0,21.0,33.0,120.0,-10.0,1.0,,1.0,,1.0,1.0,113.0,3.0,1.0,2.0,3.0,2.0,,0.0,,1.0,,0.0,
carrlo01,1938,1,NYA,NHL,R,46.0,19.0,18.0,37.0,16.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,
klemmjo01,1997,1,COL,NHL,D,67.0,6.0,8.0,14.0,30.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
fenyvda01,1985,1,BUF,NHL,D,47.0,0.0,7.0,7.0,37.0,12.0,0.0,,0.0,,0.0,0.0,31.0,,,,,,,,,,,,
pepliji01,1984,1,CAL,NHL,L,80.0,16.0,29.0,45.0,111.0,12.0,0.0,,0.0,,1.0,1.0,174.0,4.0,1.0,3.0,4.0,11.0,4.0,0.0,,0.0,,0.0,11.0
rotada01,1978,1,CHI,NHL,L,63.0,13.0,17.0,30.0,77.0,-10.0,1.0,,0.0,,1.0,0.0,116.0,,,,,,,,,,,,
macgrbr01,1973,1,NYR,NHL,R,66.0,17.0,27.0,44.0,6.0,-1.0,0.0,,2.0,,1.0,2.0,91.0,13.0,6.0,2.0,8.0,2.0,,0.0,,0.0,,2.0,
konopze01,2011,1,OTT,NHL,C,55.0,3.0,2.0,5.0,193.0,-4.0,1.0,0.0,0.0,0.0,1.0,,34.0,6.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
bollbu01,1934,1,TOR,NHL,L,47.0,14.0,4.0,18.0,4.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,,,,,,,
metzdo01,1938,1,TOR,NHL,R,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,
bourgch01,1985,1,CAL,NHL,D,29.0,5.0,5.0,10.0,128.0,9.0,0.0,,0.0,,0.0,0.0,30.0,,,,,,,,,,,,
guindbo01,1974,1,QUN,WHA,L,69.0,12.0,18.0,30.0,23.0,-11.0,1.0,,0.0,,,,134.0,15.0,7.0,6.0,13.0,10.0,,,,,,0.0,
bouchda01,1981,1,QUE,NHL,G,60.0,0.0,3.0,3.0,36.0,0.0,0.0,,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,,0.0,,0.0,,0.0,
loweke01,1984,1,EDM,NHL,D,80.0,4.0,21.0,25.0,104.0,9.0,1.0,,0.0,,1.0,0.0,83.0,16.0,0.0,5.0,5.0,8.0,5.0,0.0,,0.0,,0.0,20.0
kypreni01,1995,1,NYR,NHL,L,42.0,3.0,4.0,7.0,77.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,,,,,,,,,,,,
wyliedu01,1976,1,CHI,NHL,C,8.0,2.0,0.0,2.0,0.0,-4.0,1.0,,0.0,,0.0,1.0,12.0,,,,,,,,,,,,
ebbetan01,2008,1,AND,NHL,C,48.0,8.0,24.0,32.0,24.0,8.0,6.0,5.0,0.0,0.0,0.0,,100.0,13.0,1.0,2.0,3.0,8.0,-1.0,0.0,1.0,0.0,0.0,0.0,16.0
potito01,2001,1,EDM,NHL,D,55.0,1.0,16.0,17.0,42.0,-6.0,1.0,7.0,0.0,2.0,0.0,0.0,100.0,,,,,,,,,,,,
getzlry01,2008,1,AND,NHL,C,81.0,25.0,66.0,91.0,121.0,5.0,9.0,28.0,0.0,0.0,2.0,,227.0,13.0,4.0,14.0,18.0,25.0,3.0,1.0,8.0,0.0,0.0,0.0,25.0
mcfadji01,1947,1,DET,NHL,C,60.0,24.0,24.0,48.0,12.0,,,,,,,,,10.0,5.0,3.0,8.0,10.0,,,,,,,
mcsorma01,1999,1,BOS,NHL,D,27.0,2.0,3.0,5.0,62.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,
balonda01,1968,1,NYR,NHL,L,75.0,10.0,21.0,31.0,57.0,5.0,1.0,,2.0,,3.0,0.0,134.0,4.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,
coffepa01,1994,1,DET,NHL,D,45.0,14.0,44.0,58.0,72.0,18.0,4.0,27.0,1.0,0.0,2.0,0.0,181.0,18.0,6.0,12.0,18.0,10.0,4.0,2.0,10.0,1.0,0.0,0.0,74.0
terrech01,1986,1,NJD,NHL,G,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
boyntni01,2010,2,PHI,NHL,D,10.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,
thibajo01,1996,1,MTL,NHL,G,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awreydo01,1968,1,BOS,NHL,D,73.0,0.0,13.0,13.0,149.0,25.0,0.0,,0.0,,0.0,0.0,72.0,10.0,0.0,1.0,1.0,28.0,,0.0,,0.0,,0.0,
redmodi01,1979,1,BOS,NHL,D,76.0,14.0,33.0,47.0,39.0,37.0,6.0,,0.0,,5.0,0.0,166.0,10.0,0.0,3.0,3.0,9.0,,0.0,,0.0,,0.0,
downist01,2008,1,PHI,NHL,R,6.0,0.0,0.0,0.0,11.0,-4.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,
harvedo01,1956,1,MTL,NHL,D,70.0,6.0,44.0,50.0,92.0,,,,,,,,,10.0,0.0,7.0,7.0,10.0,,,,,,,
rossji01,1952,1,NYR,NHL,D,11.0,0.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
strbama01,2003,2,PIT,NHL,D,44.0,3.0,11.0,14.0,38.0,-11.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,
vairst01,1909,1,COB,NHA,,12.0,17.0,0.0,17.0,8.0,,,,,,,,,,,,,,,,,,,,
herrode01,1977,1,PIT,NHL,G,60.0,0.0,1.0,1.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
grahale01,1914,1,OT1,NHA,,17.0,9.0,3.0,12.0,34.0,,,,,,,,,2.0,0.0,,,,,,,,,,
parisjp01,1965,1,BOS,NHL,L,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,
maclejo01,1997,1,NJD,NHL,R,26.0,3.0,8.0,11.0,14.0,-6.0,1.0,3.0,0.0,0.0,1.0,0.0,74.0,,,,,,,,,,,,
thomast01,1984,1,TOR,NHL,L,18.0,1.0,1.0,2.0,2.0,-13.0,0.0,,0.0,,0.0,0.0,26.0,,,,,,,,,,,,
korabje01,1975,1,BUF,NHL,D,65.0,13.0,28.0,41.0,85.0,18.0,3.0,,0.0,,1.0,1.0,146.0,9.0,1.0,3.0,4.0,12.0,,0.0,,0.0,,0.0,
wardja01,2006,3,TBL,NHL,R,17.0,4.0,4.0,8.0,10.0,-11.0,0.0,1.0,0.0,0.0,0.0,,38.0,6.0,0.0,1.0,1.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,9.0
hajtch01,2000,1,EDM,NHL,D,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
ludzist01,1989,1,BUF,NHL,C,11.0,0.0,1.0,1.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,
flatlpa01,1992,1,NYI,NHL,R,80.0,13.0,47.0,60.0,63.0,5.0,1.0,9.0,2.0,1.0,1.0,0.0,139.0,15.0,2.0,7.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,29.0
