playerid,year,stint,tmid,s,g,gdg
rolstbr01,2005,1,MIN,7,3,3
stollja01,2005,1,EDM,3,1,0
fehrer01,2006,1,WAS,1,0,0
footead01,2007,1,CBS,1,0,0
giontbr01,2011,1,MTL,2,4,1
perryco01,2006,1,AND,6,1,1
leblalo01,2011,1,MTL,0,2,0
kulemni01,2009,1,TOR,4,3,1
parrima01,2005,2,LAK,1,0,0
kunitch01,2008,1,AND,1,0,0
brashdo01,2007,1,WAS,1,0,0
cammami01,2010,1,MTL,2,1,1
lilesjo01,2007,1,COL,1,1,0
kolniju01,2006,1,FLO,1,0,0
bellma01,2005,1,CHI,2,0,0
boyleda01,2008,1,SJS,7,2,0
charazd01,2010,1,BOS,1,0,0
latengu01,2009,1,MTL,1,0,0
kunitch01,2005,2,ANA,6,2,2
kapanni01,2006,2,PHO,1,0,0
wellwky01,2009,1,VAN,7,4,1
ennisty01,2010,1,BUF,4,3,2
jonesry01,2009,2,EDM,1,0,0
gagnesa01,2011,1,EDM,6,9,1
armstco01,2010,1,TOR,2,2,1
hamilje01,2008,1,TOR,2,2,1
gagnesa01,2009,1,EDM,7,0,0
ellerla01,2011,1,MTL,1,5,0
raymoma01,2009,1,VAN,4,1,0
letankr01,2011,1,PIT,2,9,1
kubafi01,2005,1,MIN,1,0,0
perroda01,2008,1,STL,6,3,2
smythry01,2006,2,NYI,2,0,0
hechtjo01,2010,1,BUF,1,1,1
kozlovi01,2008,1,WAS,5,1,1
ryanbo01,2009,1,AND,2,0,0
omarkli01,2010,1,EDM,5,2,1
stlouma01,2011,1,TBL,1,2,0
gomezsc01,2011,1,MTL,0,1,0
stumpjo01,2007,1,FLO,3,1,1
weighdo01,2005,1,STL,5,1,0
blakeja01,2011,1,AND,0,1,0
willsbr01,2007,1,LAK,1,0,0
sykorpe01,2008,1,PIT,8,3,1
frolimi01,2010,1,FLO,2,1,1
gueribi01,2006,1,STL,2,1,1
malonry01,2011,1,TBL,0,3,0
brierda01,2009,1,PHI,6,2,1
erikslo01,2006,1,DAL,2,0,0
steenal01,2008,1,TOR,1,0,0
jonesry01,2010,1,EDM,2,0,0
chriser01,2011,1,NYR,1,3,0
kobasch01,2007,1,BOS,3,0,0
fishemi01,2011,1,NAS,0,3,0
vrbatra01,2011,1,PHO,4,13,0
greenmi03,2009,1,WAS,2,0,0
chriser01,2008,1,ATL,4,2,2
clowery01,2006,1,SJS,4,2,1
hodgsco01,2011,1,VAN,3,7,2
kariypa01,2006,1,NAS,11,7,1
bozakty01,2010,1,TOR,4,3,1
vrbatra01,2007,1,PHO,8,5,1
rucinma01,2005,1,NYR,2,0,0
ennisty01,2011,1,BUF,2,6,1
meyerfr01,2006,1,PHI,1,0,0
ellerla01,2011,1,MTL,1,5,0
wellwky01,2007,1,TOR,1,0,0
stewach02,2010,1,COL,2,1,0
rydermi01,2011,1,DAL,1,7,0
selante01,2005,1,ANA,7,2,0
belesma01,2009,1,AND,1,0,0
ryanbo01,2011,1,AND,2,5,1
lehtije01,2007,1,DAL,2,0,0
blakeja01,2011,1,AND,0,1,0
glenccu01,2007,1,CBS,1,1,0
muellpe01,2009,2,COL,1,1,0
legwada01,2010,1,NAS,3,0,0
blakeja01,2005,1,NYI,5,2,1
youngsc01,2005,1,STL,1,0,0
toewsjo01,2010,1,CHI,11,5,2
giontbr01,2009,1,MTL,5,3,1
yipbr01,2009,1,COL,1,0,0
lindsjo01,2007,1,CBS,1,0,0
clowery01,2011,1,SJS,5,11,4
kotalal01,2007,1,BUF,12,5,1
gomezsc01,2005,1,NJD,3,2,1
kovalil01,2010,1,NJD,5,2,1
mcleoco01,2007,1,COL,1,1,1
dubinbr01,2009,1,NYR,2,0,0
bergepa01,2010,1,BOS,3,0,0
lupuljo01,2011,1,TOR,2,3,2
sullist01,2006,1,NAS,4,2,1
nylanmi01,2006,1,NYR,13,5,1
sundima01,2007,1,TOR,6,3,2
kostise01,2011,1,NAS,0,2,0
shannry01,2009,1,OTT,1,1,1
lydmato01,2010,1,AND,1,0,0
sedinda01,2008,1,VAN,2,0,0
doansh01,2011,1,PHO,2,7,0
koivumi01,2005,1,MIN,6,4,1
boyddu01,2006,1,CAL,1,0,0
horcosh01,2010,1,EDM,1,0,0
kozlovi01,2008,1,WAS,5,1,1
laddan01,2011,1,WPG,1,3,1
brulegi01,2006,1,CBS,1,0,0
zettehe01,2007,1,DET,10,3,2
mcammde01,2007,1,OTT,3,1,1
belaner01,2010,1,PHO,3,1,1
lecavvi01,2011,1,TBL,0,1,0
ohlunma01,2009,1,TBL,1,0,0
selante01,2011,1,AND,5,10,0
raymoma01,2008,1,VAN,1,0,0
martima02,2010,1,NYI,1,0,0
johanma03,2010,1,WAS,1,0,0
parkri01,2009,1,NYI,2,0,0
willija01,2006,2,CHI,4,2,0
bergese01,2011,1,FLO,0,4,0
pisanfe01,2007,1,EDM,3,2,2
purcete01,2009,2,TBL,2,1,1
hortona01,2011,1,BOS,1,1,0
readma01,2011,1,PHI,4,6,1
staffdr01,2010,1,BUF,3,1,0
wheelbl01,2010,1,BOS,2,1,1
paveljo01,2006,1,SJS,3,3,0
perryco01,2007,1,AND,7,4,3
ballake01,2007,1,PHO,2,0,0
weissst01,2011,1,FLO,3,8,2
backsni02,2011,1,WAS,0,2,0
carteje01,2008,1,PHI,5,0,0
lupuljo01,2010,1,AND,3,1,0
kovalil01,2011,1,NJD,11,14,7
rundbda01,2011,1,OTT,0,1,0
