playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
noronmi01,2001,1,BUF,NHL,10,518,4,3,1,0,0,23,217,,,,,,,,,
kleiste01,1985,1,NYR,NHL,4,191,0,2,0,0,0,14,109,,,,,,,,,
jablopa01,1991,1,STL,NHL,10,468,3,6,0,1,0,38,259,,,,,,,,,
dunhami01,2005,1,ATL,NHL,17,779,8,5,2,1,1,36,336,,,,,,,,,
ranfobi01,1994,1,EDM,NHL,40,2203,15,20,3,2,2,133,1134,,,,,,,,,
brathfr01,1999,1,CAL,NHL,61,3448,25,25,7,3,5,158,1664,,,,,,,,,
cleghsp01,1921,1,MTL,NHL,1,2,0,0,0,,0,0,,,,,,,,,,
trefian01,1995,1,BUF,NHL,22,1094,8,8,1,2,0,64,660,,,,,,,,,
cheveti01,1990,1,DET,NHL,65,3615,30,26,5,5,2,214,1716,7,398,3,4,,1,0,22,208
paillma01,1972,1,PHB,WHA,15,611,2,8,0,3,0,49,377,1,27,0,1,,0,0,5,21
roachjo01,1932,1,DET,NHL,48,2970,25,15,8,,10,93,,4,240,2,2,0,,1,8,
shtalmi01,1997,1,ANA,NHL,40,2049,13,18,5,3,1,110,1031,,,,,,,,,
guenest01,1986,1,PIT,NHL,2,113,0,2,0,2,0,8,54,,,,,,,,,
currami01,1975,1,MFS,WHA,5,240,2,2,0,0,1,22,153,,,,,,,,,
gigueje01,2003,1,ANA,NHL,55,3210,17,31,6,4,3,140,1623,,,,,,,,,
roberea01,1938,1,NYA,NHL,46,2850,17,18,10,,3,136,,,,,,,,,,
gossema01,1992,1,HAR,NHL,16,867,5,9,1,1,0,57,499,,,,,,,,,
brownan01,1974,1,IND,WHA,52,2979,15,35,0,1,2,206,1627,,,,,,,,,
forbeja01,1929,1,NYA,NHL,1,70,0,0,1,,0,1,,,,,,,,,,
stephwa01,1976,1,PHI,NHL,21,1065,12,3,2,2,3,41,,9,532,4,3,,1,1,23,
lockhho01,1920,1,HAM,NHL,24,1454,6,18,0,,1,132,,,,,,,,,,
lockhho01,1916,1,TOB,NHA,12,720,7,5,0,,1,69,,,,,,,,,,
richtmi01,1994,1,NYR,NHL,35,1993,14,17,2,2,2,97,884,7,384,2,5,,1,0,23,189
mcelhcu01,2010,1,AND,NHL,21,996,6,9,1,0,2,57,516,,,,,,,,,
kiddtr01,2001,1,FLO,NHL,33,1683,4,16,5,4,1,90,857,,,,,,,,,
tellqmi01,2006,1,TOR,NHL,1,59,0,1,0,0,0,2,19,,,,,,,,,
potvife01,1995,1,TOR,NHL,69,4009,30,26,11,4,2,192,2135,6,350,2,4,,0,0,19,198
tugnuro01,2003,1,DAL,NHL,11,548,3,7,0,0,1,22,220,,,,,,,,,
brodeke01,1974,1,BOS,NHL,15,804,7,6,0,1,1,32,,,,,,,,,,
irbear01,1991,1,SJS,NHL,13,645,2,6,3,1,0,48,365,,,,,,,,,
winklha01,1927,1,BOS,NHL,44,2780,20,13,11,,15,70,,2,120,0,1,1,,0,5,
saloto01,1997,1,NYI,NHL,62,3461,23,29,5,9,4,152,1617,,,,,,,,,
brodeke01,1976,1,EDO,WHA,40,2301,18,18,1,1,4,134,1098,3,179,1,2,,0,0,10,82
daleyjo01,1968,1,PIT,NHL,29,1615,10,13,3,2,2,87,,,,,,,,,,
vernomi01,1998,1,SJS,NHL,49,2831,16,22,10,3,4,107,1200,5,321,2,3,,0,0,13,172
edwarga01,1981,1,STL,NHL,10,480,1,5,1,0,0,45,,,,,,,,,,
roberea01,1941,1,BKN,NHL,12,750,3,8,1,,0,46,,,,,,,,,,
thomawa01,1975,1,TOR,NHL,64,3684,28,24,12,5,2,196,,10,587,5,5,,1,1,34,
lehtoka01,2011,1,DAL,NHL,59,3497,32,22,4,6,4,136,1739,,,,,,,,,
worslgu01,1970,1,MNS,NHL,24,1369,4,10,8,0,0,57,,4,240,3,1,,0,0,13,
winklha01,1921,1,EDE,WCHL,15,891,10,4,0,,1,36,,2,120,0,1,1,,0,3,
simmodo01,1958,1,BOS,NHL,58,3480,24,26,8,,3,184,,,,,,,,,,
stefagr01,1983,1,DET,NHL,50,2600,19,22,2,5,2,152,1223,3,210,1,2,,0,0,8,86
henrygo01,1948,1,BOS,NHL,1,60,1,0,0,,1,0,,,,,,,,,,
brodema01,1998,1,NJD,NHL,70,4239,39,21,10,4,4,162,1728,7,425,3,4,,1,0,20,139
belfoed01,1993,1,CHI,NHL,70,3998,37,24,6,0,7,178,1892,6,360,2,4,,0,0,15,191
daleyjo01,1971,1,DET,NHL,29,1620,11,10,5,1,0,85,,,,,,,,,,
landobr01,1974,1,NEW,WHA,7,339,2,3,0,0,0,19,190,,,,,,,,,
flahewa01,1992,1,SJS,NHL,1,60,0,1,0,0,0,5,46,,,,,,,,,
raynech01,1946,1,NYR,NHL,58,3480,22,30,6,,5,177,,,,,,,,,,
liutmi01,1980,1,STL,NHL,61,3570,33,14,13,2,1,199,,11,685,5,6,,0,0,50,
grantdo01,1978,1,STL,NHL,4,190,0,2,1,1,0,23,,,,,,,,,,
davidjo01,1977,1,NYR,NHL,34,1848,14,13,4,4,1,98,,2,122,1,1,,0,0,7,
elliobr01,2010,1,OTT,NHL,43,2293,13,19,8,4,3,122,1147,,,,,,,,,
enrotjh01,2009,1,BUF,NHL,1,58,0,1,0,0,0,4,37,,,,,,,,,
shtalmi01,1999,2,FLO,NHL,15,882,8,4,2,0,0,34,369,,,,,,,,,
fernama01,2007,1,BOS,NHL,4,244,2,2,0,0,1,16,95,,,,,,,,,
sidorpe01,1993,1,NJD,NHL,3,130,0,3,0,1,0,6,55,,,,,,,,,
cheveti01,1993,2,WIN,NHL,14,788,5,8,1,0,1,52,485,,,,,,,,,
bierkza01,2003,1,PHO,NHL,4,190,0,1,2,0,0,12,108,,,,,,,,,
fitzpma01,1997,2,TBL,NHL,34,1938,7,24,1,5,1,102,975,,,,,,,,,
lundqhe01,2005,1,NYR,NHL,53,3112,30,12,9,2,2,116,1485,3,177,0,3,,0,0,13,79
parenbe01,1966,1,BOS,NHL,18,1022,4,12,2,2,0,62,,,,,,,,,,
garonma01,2008,2,PIT,NHL,4,206,2,1,0,0,0,10,94,1,24,0,0,,0,0,0,8
vernomi01,1996,1,DET,NHL,33,1952,13,11,8,1,0,79,782,20,1229,16,4,,0,1,36,494
desjage01,1968,1,LAK,NHL,60,3499,18,34,6,4,4,190,,9,431,3,4,,0,0,28,
khabini01,2001,1,TBL,NHL,70,3896,24,32,10,7,7,153,1914,,,,,,,,,
taylobo02,1974,1,PHI,NHL,3,120,0,2,0,0,0,13,,,,,,,,,,
smithmi02,2011,1,PHO,NHL,67,3903,38,18,10,3,8,144,2066,16,1027,9,7,,1,3,34,602
clemmsc01,2001,1,NJD,NHL,2,20,0,0,0,0,0,1,5,,,,,,,,,
jenseal01,1985,1,WAS,NHL,44,2437,28,9,3,3,2,129,1168,,,,,,,,,
bergeje01,1990,1,MTL,NHL,18,941,7,6,2,0,0,59,426,,,,,,,,,
walshed01,1978,1,EDO,WHA,3,144,0,2,0,0,0,9,55,,,,,,,,,
irvinle01,2011,1,CAL,NHL,7,394,1,3,3,0,0,21,239,,,,,,,,,
smithga01,1971,1,CHI,NHL,28,1540,14,5,6,0,5,62,,2,120,1,1,,0,1,3,
mcdufpe01,1977,1,IND,WHA,12,539,1,6,1,1,0,39,313,,,,,,,,,
potvife01,1991,1,TOR,NHL,4,210,0,2,1,1,0,8,120,,,,,,,,,
conneal01,1936,1,MTM,NHL,27,1710,10,11,6,,2,63,,,,,,,,,,
wortero01,1929,2,NYA,NHL,36,2270,11,21,4,,2,135,,,,,,,,,,
froesbo01,1985,1,PHI,NHL,51,2728,31,10,3,1,5,116,1270,5,293,2,3,,2,0,15,125
hardijo01,2006,1,MIN,NHL,7,361,3,2,1,0,1,7,174,,,,,,,,,
johnsed01,1965,1,BOS,NHL,33,1744,10,19,2,1,1,108,,,,,,,,,,
murrato01,1918,1,VA2,PCHA,20,1252,7,13,0,,2,81,,,,,,,,,,
millery01,2002,1,BUF,NHL,15,912,6,8,1,1,1,40,410,,,,,,,,,
rutheji01,1977,1,DET,NHL,43,2468,20,17,4,1,1,134,,3,180,2,1,,0,0,12,
pietrfr01,1987,1,PIT,NHL,21,1207,9,11,0,1,1,80,600,,,,,,,,,
johnsbr02,2005,1,WAS,NHL,26,1413,9,12,1,1,1,81,854,,,,,,,,,
raynech01,1941,1,BKN,NHL,36,2230,13,21,2,,1,129,,,,,,,,,,
backsni01,2006,1,MIN,NHL,41,2227,23,8,6,1,5,73,1028,5,297,1,4,,1,0,11,145
thibajo01,2000,1,CHI,NHL,66,3844,27,32,7,7,6,180,1711,,,,,,,,,
gerbema01,2010,1,EDM,NHL,3,185,3,0,0,0,0,4,95,,,,,,,,,
macdojo01,2007,1,NYI,NHL,2,120,0,1,1,0,0,6,73,,,,,,,,,
myreph01,1981,1,COR,NHL,24,1256,2,17,2,1,0,112,,,,,,,,,,
hallgl01,1961,1,CHI,NHL,70,4200,31,26,13,,9,186,,12,720,6,6,,,2,31,
hodgech01,1969,1,OAK,NHL,14,738,3,5,2,0,0,43,,,,,,,,,,
sauvebo01,1985,1,CHI,NHL,38,2099,19,13,2,2,0,138,1210,2,99,0,2,,1,0,8,61
cloutja01,1992,1,QUE,NHL,3,154,0,2,1,2,0,10,65,,,,,,,,,
fowlehe01,1922,1,VC1,PCHA,30,1844,16,14,0,,4,85,,2,120,1,1,0,,0,5,
peetepe01,1985,1,BOS,NHL,8,485,3,4,1,1,0,31,245,,,,,,,,,
essenbo01,1999,1,PHO,NHL,30,1573,13,10,3,3,1,73,719,,,,,,,,,
trefian01,1992,1,CAL,NHL,1,65,0,0,1,0,0,5,39,,,,,,,,,
conneal01,1933,1,NYA,NHL,1,40,1,0,0,,0,2,,,,,,,,,,
broderi01,1975,1,QUN,WHA,69,3967,44,21,2,1,2,244,2216,5,299,1,4,,1,0,22,
woodwa01,1976,1,BIR,WHA,23,1132,7,12,0,3,0,78,669,,,,,,,,,
mcleaki01,1988,1,VAN,NHL,42,2477,20,17,3,3,4,127,1169,5,302,2,3,,0,0,18,167
beverbi01,1935,1,MTM,NHL,32,1970,14,13,5,,1,71,,,,,,,,,,
berthda01,1986,1,WIN,NHL,31,1758,18,7,3,1,1,93,810,8,439,4,4,,0,0,21,210
blakemi02,1981,1,LAK,NHL,2,51,0,0,0,0,0,2,,,,,,,,,,
mcleaki01,1994,1,VAN,NHL,40,2374,18,12,10,1,1,109,1140,11,660,4,7,,0,0,36,336
gardibe01,1940,1,MTL,NHL,42,2600,13,23,6,,1,119,,3,214,1,2,,,0,8,
tellqmi01,2008,2,BUF,NHL,6,230,2,1,0,1,0,9,125,,,,,,,,,
bierkza01,2000,1,MIN,NHL,1,60,0,1,0,0,0,6,27,,,,,,,,,
craigji01,1980,1,BOS,NHL,23,1272,9,7,6,1,0,78,,,,,,,,,,
sawchte01,1951,1,DET,NHL,70,4200,44,14,12,,12,133,,8,480,8,0,,,4,5,
craigji01,1979,1,ATF,NHL,4,206,1,2,1,0,0,13,,,,,,,,,,
fuhrgr01,1990,1,EDM,NHL,13,778,6,4,3,0,1,39,380,17,1019,8,7,,1,0,51,488
hanlogl01,1981,1,VAN,NHL,28,1610,8,14,5,1,1,106,,,,,,,,,,
elliobr01,2007,1,OTT,NHL,1,60,1,0,0,0,0,1,29,,,,,,,,,
melocgi01,1983,1,MNS,NHL,52,2883,21,17,8,3,2,201,1524,4,200,1,2,,2,0,11,88
ellisda01,2003,1,DAL,NHL,1,60,1,0,0,0,0,3,28,,,,,,,,,
brownan01,1975,1,IND,WHA,24,1368,9,11,2,0,1,82,751,,,,,,,,,
saloto01,2002,1,EDM,NHL,65,3814,29,27,8,4,4,172,1708,6,343,2,4,,1,0,18,161
sauvebo01,1987,1,NJD,NHL,34,1803,10,16,3,2,0,107,823,5,238,2,1,,0,0,13,118
theodjo01,2002,1,MTL,NHL,57,3419,20,31,6,6,2,165,1797,,,,,,,,,
almasre01,1952,1,DET,NHL,1,60,0,0,1,,0,3,,,,,,,,,,
gardich01,1930,1,CHI,NHL,44,2710,24,17,3,,12,78,,9,638,5,3,1,,2,14,
moffami01,1983,1,BOS,NHL,4,186,1,1,1,0,0,15,81,,,,,,,,,
simmoga01,1975,1,CLF,NHL,40,2360,15,19,5,4,2,131,,,,,,,,,,
hedbejo01,2005,1,DAL,NHL,19,1079,12,4,1,1,0,48,472,,,,,,,,,
roachjo01,1927,1,TOR,NHL,43,2690,18,18,7,,4,88,,,,,,,,,,
osgooch01,1999,1,DET,NHL,53,3148,30,14,8,2,6,126,1349,9,547,5,4,,1,2,18,237
fernama01,1997,1,DAL,NHL,2,69,1,0,0,0,0,2,35,1,2,0,0,,0,0,0,0
stcrori01,1977,1,PHI,NHL,7,395,2,4,1,1,0,20,,,,,,,,,,
hernri01,1909,1,MOW,NHA,12,720,11,1,0,,1,41,,,,,,,,,,
divisre01,2001,1,STL,NHL,1,25,0,0,0,1,0,0,4,,,,,,,,,
smithga01,1968,1,OAK,NHL,54,2993,21,24,7,1,4,148,,7,420,3,4,,0,0,23,
shielst01,2002,1,BOS,NHL,36,2112,12,13,9,2,0,97,930,2,119,0,2,,0,0,6,58
cheveti01,1992,1,DET,NHL,67,3880,34,24,7,5,4,210,1897,7,423,3,4,,0,0,24,200
blackda01,2002,1,NYR,NHL,32,1762,8,16,4,3,1,93,842,,,,,,,,,
holmeha01,1918,2,SEA,PCHA,20,1225,11,9,0,,0,46,,2,120,1,1,0,,0,5,
kochadi01,2002,1,MIN,NHL,1,60,0,1,0,0,0,5,28,,,,,,,,,
saloto01,2000,1,EDM,NHL,73,4364,36,25,12,5,8,179,1856,6,406,2,4,,1,0,15,187
craigji01,1983,1,MNS,NHL,3,110,1,1,0,0,0,9,56,,,,,,,,,
hainsge01,1931,1,MTL,NHL,48,2998,25,16,7,,6,110,,4,280,1,3,0,,0,13,
flahewa01,1994,1,SJS,NHL,18,852,5,6,1,2,1,44,455,7,377,2,3,,0,0,31,221
parenbo01,1981,1,TOR,NHL,2,120,0,2,0,0,0,13,,,,,,,,,,
irbear01,1995,1,SJS,NHL,22,1112,4,12,4,0,0,85,607,,,,,,,,,
gamblbr01,1969,1,TOR,NHL,52,3057,19,24,9,0,5,156,,,,,,,,,,
roussdo01,2000,1,ANA,NHL,13,653,2,5,2,2,0,31,295,,,,,,,,,
hrudeke01,1991,1,LAK,NHL,60,3509,26,17,13,4,1,197,1916,6,355,2,4,,1,0,22,179
thomati01,2007,1,BOS,NHL,57,3342,28,19,6,3,3,136,1731,7,430,3,4,,0,0,19,221
millejo01,1928,1,PIP,NHL,44,2780,9,27,8,,11,80,,,,,,,,,,
