film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
130,ЦЕЛЕБРАЦИЙНОЕ ЗУБЧАТЫЙ,"""Авария на ""Чаше""",2006,1,,7,0.99,110,24.99,13+,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
162,Бесконечный ведро без ключа,"Тошнотворная история о машине и пионере, который должен победить сумоиста в заброшенном зловещем доме.",2006,1,,4,2.99,95,13.99,r,"Трейлеры, Удалённые сцены, За кадром","15 февраля 2006 года, 04:03"
194,КРОВАВЫЙ МАСЛЕЦ,"Документальный фильм о женщине и ее муже, которые должны погрузить администратора базы данных в первую пилотируемую космическую станцию.",2006,1,,6,0.99,104,22.99,ПГ,"Трейлеры, комментарии, закадровые материалы","15 февраля 2006 года, 04:03"
205,Танцуйте ни с кем не живете,"Мудрое размышление о акуле и собаке, которые должны убить кондуктора в заброшенном парке развлечений",2006,1,,3,0.99,58,22.99,Без ограничения возраста,"Трейлеры, комментарии, удаленные сцены, за кадром","15 февраля 2006 года, 04:03"
210,Дарко Дорадо,"Оживляющее отражение фрисби и муж, который должен спасти собаку в Новом Орлеане",2006,1,,3,4.99,130,13.99,Без ограничения возраста,"Трейлеры, комментарии, удаленные сцены, за кадром","15 февраля 2006 года, 04:03"
212,Чёрт Форрестер,"Мрачная история о акуле и исследователе, которые должны покориться техническому писателю в яхте-скоростной катере.",2006,1,,7,4.99,185,14.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.",Удалённые сцены,"15 февраля 2006 года, 04:03"
229,ДИВЕЛЬНОЕ ЖЕЛАНИЕ,"Бесконечное отражение обезьяны и стоматолог, который должен столкнуться с администратором базы данных в древнем Японии",2006,1,,6,4.99,87,12.99,r,"Трейлеры, За кадром","15 февраля 2006 года, 04:03"
250,ДРОН СКОУД,"Тающее отражение мальчика и официантки, которые должны опередить учителя в древней Китае",2006,1,,4,0.99,170,26.99,Без ограничения возраста,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
252,Дрим Пикап,"Эпическая демонстрация машины и композитора, который должен преодолеть судебно-психологическую экспертизу в Мексиканском заливе.",2006,1,,6,2.99,135,18.99,ПГ,"Трейлеры, комментарии, закадровые материалы","15 февраля 2006 года, 04:03"
253,"Навыки скейтера:

1. Не используйте руки, чтобы балансировать или удерживаться при катании.
2. Не носите защитную экипировку, если только не в учебном центре.
3. Не пытайтесь конкурировать с другими скейтерами, если вы новичок.
4. Не останавливайтесь на дорогах и тротуарах.
5. Не оставляйте свой скейт где-либо, кроме как в учебном центре.
6. Не пытайтесь кататься обратным ходом, если у вас нет опыта в этом.
7. Всегда следите за своим окружением и избегайте препятствий.
8. Не пытайтесь трюки, если вы не уверены в своих силах.
9. Не используйте скейт для агрессивных действий или причинения вреда другим.
10. Всегда будьте вежливы к другим скейтерам и уважайте их пространство.","Эпическая рефлексия женщины и олень, которые должны найти мужа в яхте",2006,1,,5,4.99,61,18.99,13+,"Трейлеры, За кадром","15 февраля 2006 года, 04:03"
271,Легкий гладиатор,"Бесценная история о обезьяне и девочке, которые должны преодолеть повара-пастушника в древней Индии.",2006,1,,5,4.99,148,12.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, комментарии, закадровые материалы","15 февраля 2006 года, 04:03"
287,Удовлетворение интриги,"Тщательный обзор охотника и учителя, которые должны добраться до сумасшедшей коровы в подводной лодке",2006,1,,5,0.99,176,19.99,r,"Комментарии, удаленные сцены, закадровые моменты","15 февраля 2006 года, 04:03"
292,Экстремальный Вече,"Документальный фильм о обезьяне и машине, которые должны сразиться с крокодилом в аквариуме для акул.",2006,1,,3,0.99,51,20.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.",Комментарии,"15 февраля 2006 года, 04:03"
303,ФАНТАСТИЧЕСКИЕ ТОКЗА,"Трогательная сага о учителе и обезьяне, которые должны победить секретного агента на конференции MySQL",2006,1,,6,0.99,58,27.99,13+,За кулисами,"15 февраля 2006 года, 04:03"
327,ЧУДОТНОЙ ПТИЦА,"Бесцвязная история о крокодиле и композиторе, которые должны победить сумасшедшего в подводной лодке",2006,1,,3,4.99,158,24.99,ПГ,"Трейлеры, Комментарии","15 февраля 2006 года, 04:03"
329,ЗЕМЛЯ ФОРРЕСОВ,"""Внезапная смерть"" - захваточный документальный фильм о судебно-медицинском психнике и ноерврачае, которые должны победить исследователя в гонке на моторных лодках.",2006,1,,4,2.99,63,15.99,r,Комментарии,"15 февраля 2006 года, 04:03"
360,ОКРЕШИВАНИЕ СТЕКЛЯ,"Аструдное драмо фрисби и астронавта, который должен сразиться с собакой в древнем Японии",2006,1,,4,0.99,103,24.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.",Трейлеры,"15 февраля 2006 года, 04:03"
371,Госфорд Донни,"Эпическая панорама сумасшедшего ученого и обезьяны, которая должна спасти секретного агента в Берлине",2006,1,,5,4.99,129,17.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.",Комментарии,"15 февраля 2006 года, 04:03"
375,Грейл Франкенштейн,"Удивительная сага учителя и обезьяны, которые должны сражаться с девочкой в заброшенном шахте",2006,1,,4,2.99,85,17.99,Без ограничения возраста,"Комментарии, удаленные сцены, закадровые моменты","15 февраля 2006 года, 04:03"
395,БОНДОК ИНВАЛИДНЫЙ,"Прекрасная демонстрация пионера и белки, которые должны победить сумоиста в советской Грузии",2006,1,,4,0.99,108,28.99,r,"Комментарии, удаленные сцены, закадровые моменты","15 февраля 2006 года, 04:03"
417,ХИЛЛЗ НЕБРАСЦ,"эпическое представление охотника и феминистки, которая должна потопить машину в подводной лодке",2006,1,,5,0.99,93,29.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, комментарии, удаленные сцены, за кадром","15 февраля 2006 года, 04:03"
501,ПУХОВЫЕ КЛОНЫ,"Размышления о пионере и учителе, который должен научить композитора в первой пилотируемой космической станции.",2006,1,,3,4.99,141,9.99,r,Трейлеры,"15 февраля 2006 года, 04:03"
511,Лоуренс Лав,"Фантазийная нить о администраторе базы данных и сумасшедшей коровой, которые должны преследовать женихов в Берлине.",2006,1,,7,0.99,175,23.99,Без ограничения возраста,"Комментарии, удаленные сцены, закадровые моменты","15 февраля 2006 года, 04:03"
530,Лорд Аризона,"Действительная, захватывающая демонстрация фрисби и поваренной книги, который должен преследовать крокодила на реактивной лодке.",2006,1,,5,2.99,108,27.99,13+,Трейлеры,"15 февраля 2006 года, 04:03"
542,Люсть-лок,"Фантазийное панорама охотника и дантиста, которые должны встретиться с секретным агентом в пустыне Сахара.",2006,1,,3,2.99,52,28.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, комментарии, закадровые материалы","15 февраля 2006 года, 04:03"
549,Магнолия Форрестер,"«Мысленный документальный фильм о композиторе и искателе, которые должны победить дантиста в Новом Орлеане»",2006,1,,4,0.99,171,28.99,13+,"Трейлеры, комментарии, удаленные сцены","15 февраля 2006 года, 04:03"
574,ПЗЫНГ И ВСТРЕЧУ НОЧИ,"Тавтологическое отражение мужа и акулы, которая должна выкупить кондитера в монастыре",2006,1,,3,0.99,86,19.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, Удалённые сцены","15 февраля 2006 года, 04:03"
579,Мэнди Труман,"Тёплое нитье безумного ученого и крокодила, который должен перехитрить администратора базы данных в монастыре",2006,1,,3,4.99,149,22.99,13+,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
586,Птичка-пушинка Голливуд,"Тщательный обзор панорамы человека и машины, которые должны погрузить композитора в Берлине.",2006,1,,4,0.99,60,27.99,ПГ,За кулисами,"15 февраля 2006 года, 04:03"
594,Монтезума-Комманд,"Впечатляющее отражение официантки и повара, которые должны сразиться на лодке- Гидроавтомобиле",2006,1,,6,0.99,126,22.99,Без ограничения возраста,Трейлеры,"15 февраля 2006 года, 04:03"
659,Парк Ситизен,"Дорогая [имя получателя],

Я надеюсь, что это письмо найдёт вас в добром здравии и хорошем расположении духа. Я пишу вам, чтобы поделиться с вами своим опытом, который, я уверен, окажется интересным и познавательным для вас.

Как вы, возможно, знаете, я являюсь сумоистом, а моя девушка - юко. Мы встречаемся уже несколько месяцев и очень любим друг друга. Однако недавно нам пришлось столкнуться с проблемой, которая может повлиять на нашу отношения. Вы видите, мой брак с другой женщиной в соответствии с традициями ancient Японии. Хотя я люблю свою жену, я не могу отрицать своих чувств к юко.

Юко - удивительная девушка, она заботлива и добра. Мы много времени проводим вместе, наслаждаясь компанией друг друга и исследуя красоты ancient Японии. Я надеюсь, что вы не будете против, если я поприветствую ее как свою будущую жену.

Я знаю, что брак - это серьезный шаг, и я не хочу совершать его без должного размышления. Поэтому я хотел бы попросить вашего совета. Что вы думаете о моей ситуации? Думаете, мне следует последовать своим сердцам или уступить традиционным ценностям ancient Японии?

Я с нетерпением жду вашего ответа и надеюсь на вашу мудрую совет.

С уважением,
[Ваше имя]",2006,1,,3,4.99,109,14.99,13+,"Трейлеры, Удалённые сцены","15 февраля 2006 года, 04:03"
664,Патриот Роман,"Тавтическая сага о роботе и администраторе базы данных, который должен бросить вызов астронавту в Калифорнии.",2006,1,,6,2.99,65,12.99,ПГ,"Трейлеры, Удалённые сцены","15 февраля 2006 года, 04:03"
697,Первичная стекла,"Мрачный документальный фильм о кондтере и поваре-уходильщике, которые должны построить собаку в Канадских скалистых горах.",2006,1,,7,0.99,53,16.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, Удалённые сцены, За кадром","15 февраля 2006 года, 04:03"
707,Квест Муссолини,"Фатальная драма мужа и сумо-рестлера, который должен сразиться с кондитера в шарашковом заводе",2006,1,,5,2.99,177,29.99,r,За кулисами,"15 февраля 2006 года, 04:03"
710,RAGE GAMES,"Бешеная гоньба астронавта и тайного агента, вынужденных сбежать от охотника в заброшенном парке развлечений",2006,1,,4,4.99,120,18.99,r,"Трейлеры, За кадром","15 февраля 2006 года, 04:03"
717,Торговля задним числом,"Ава-инспирированное отражение судебно-психологического эксперта и секретного агента, который должен покорить кондитера в советской Грузии.",2006,1,,6,0.99,97,23.99,Без ограничения возраста,"Трейлеры, комментарии, удаленные сцены","15 февраля 2006 года, 04:03"
732,Кольца разбитых сердец,"Удивительная история сумоиста и лодки, которые должны завоевать официантку в Новом Орлеане.",2006,1,,5,0.99,58,17.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, комментарии, закадровые материалы","15 февраля 2006 года, 04:03"
748,"""Руфус Плющ"" (написан в стиле Шекспира)","Трогательная сага о крокодиле и крокодиле, которые должны найти технического писателя в Нигерии.",2006,1,,4,0.99,109,16.99,13+,"Трейлеры, комментарии, удаленные сцены, за кадром","15 февраля 2006 года, 04:03"
793,СРЕДНИЙ БОГ,"Фатальная характеристика исследования о официантке и техническом писателе, которые должны сражаться с охотником в воздушном шаре.",2006,1,,6,2.99,139,14.99,r,"Трейлеры, Удалённые сцены, За кадром","15 февраля 2006 года, 04:03"
794,БОКОВЫЙ СКОРОСТЬ,"Удивительный панорамный вид на крокодила и mujerона, который должен встретиться с феминисткой в Канадских горах.",2006,1,,5,0.99,52,28.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
823,Южный Уэйт,"Удивительный документальный фильм о машине и роботе, которые должны сбежать от лесоруба в заброшенном аттракционе.",2006,1,,4,2.99,143,21.99,r,"Комментарии, За кадром","15 февраля 2006 года, 04:03"
825,Спеакейси дэт,"Унылое драма о судебно-психиатрическом эксперте и машине, которые должны спасти человека в мансардном квартире Манхэттена.",2006,1,,6,2.99,165,22.99,13+,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
838,Качели «Адамс-Фолли»,"Трогательная демонстрация пионера и дворника, который должен гоняться за машиной в Калифорнии",2006,1,,5,4.99,112,25.99,r,"Трейлеры, Удалённые сцены","15 февраля 2006 года, 04:03"
850,"История

В далёкой галактике, где сверкающие звёзды сияли как бриллианты на черном бархате ночи, существовала планета под названием Альтаир. На этой планете проживало мирное и процветающее общество, которое славилось своими передовыми технологиями и глубокими знаниями древней философии.

В центре Альтаира возвышался великолепный город-столица, названный Новиум. Его впечатляющие небоскрёбы, сверкающие от отражения звездного света, контрастировали с мягкими извилистыми улочками и оазисами, где процветала природа.

Жители Новиума жили в гармонии, сочетая передовые научные достижения с глубоким уважением к природе и духовным практикам. Их культура была наполнена искусством, музыкой и философскими дискуссиями, которые часто проходили под звездным небом в уютных садах и на террасах с видом на бескрайние просторы космоса.

Однако за этой идиллической картиной скрывалась тайна, которая могла изменить судьбу всей галактики. В тени огромного собора, где жили мудрецы и философы, скрывался темный секрет, известный лишь немногим.

В один прекрасный день, когда атмосфера была наполнена волнением и ожиданием, молодая женщина по имени Астралия отправилась в путь, который изменит её жизнь навсегда. Она была талантливой ученицей, изучавшей древние тексты и пытающейся раскрыть тайны вселенной.

Астралия чувствовала, что её призвание — больше, чем просто họcать в стенах собора. Она хотела исследовать космос, найти ответы на вопросы, которые беспокоили её с детства. Поэтому она решила отправиться в опасное путешествие, полное неизвестности и приключений.

Она собрала провизию и необходимое оборудование, попрощалась с родными и друзей, и 25 апреля 2024 года отправилась в свой первый самостоятельный полёт к границе галактики. Астралия знала, что её ждут невероятные открытия и испытания, но она была готова встретить их лицом к лицу.

По мере того как Астралия углублялась в неизведанные пространства, она обнаруживала удивительные миры: пульсующиеネбес с дикими созданиями, ледяные пустыни, где скрывались древние руины, и загадочные порталы, ведущие в другие измерения. Она встречала новых союзников и друзей, которые помогали ей в её миссии, а также сталкивалась с коварными врагами, жаждущими власти над галактикой.

Астралия раскрывала все больше тайн и постепенно понимала, что её судьба тесно связана с судьбой всей галактики. Она должна была стать защитницей равновесия между силами света и тьмы, которые боролись за контроль над Альтаиром и всеми его жителями.

В конце концов, Астралии удалось раскрыть древнюю тайну, которая была связана с её собственной кровью. Оказалось, что она была потомком древней расы, обладающей невероятными силами, способными изменить ход истории. С помощью своих союзников и с верой в себя Астралия смогла победить силы тьмы и восстановить гармонию в галактике.

История Астралии стала легендой, вдохновляющей будущие поколения на поиск знаний, приключений и защиты слабых. Её имя навсегда осталось в анналах истории Альтаира как символа мужества, любопытства и силы духа.","Бесцвязная сага о мальчике и коте, которые должны потопить стоматолога в заброшенном шахте",2006,1,,7,0.99,163,27.99,r,"Трейлеры, За кадром","15 февраля 2006 года, 04:03"
869,Подозреваемые киллеры,"Эмоциональное письмо от первопроходца и крокодила, которые должны сразиться с человеком в мансардном пентхаусе Манхэттена.",2006,1,,4,2.99,47,22.99,ПГ,Трейлеры,"15 февраля 2006 года, 04:03"
911,Трип Ньютон,"Фантазированный портрет лесоруба и машины, которые должны найти кошку в заброшенном парке развлечений.",2006,1,,7,4.99,64,14.99,13+,"Комментарии, удаленные сцены","15 февраля 2006 года, 04:03"
915,Труман безумный,"Письмо о захватывающем приключении оленя и мальчика, которые должны встретиться с администратором базы данных в монастыре.",2006,1,,7,4.99,92,9.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, Комментарии","15 февраля 2006 года, 04:03"
927,Восстание в центре города,"Фэнтезийное отражение мальчика и повара, которые должны преследовать женщину в Берлине",2006,1,,6,2.99,174,16.99,Без ограничения возраста,"Трейлеры, За кадром","15 февраля 2006 года, 04:03"
964,Доставка на водную территорию,"Невероятный документальный фильм о стоматологе и техническом писателе, которые должны создать в Нигерии устройство для интимного удовольствия.",2006,1,,4,4.99,61,17.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.",За кулисами,"15 февраля 2006 года, 04:03"
968,Вере-волк Лола,"Фантазовая история о человеке и сумоисте, который должен обогнать студента в монастыре.",2006,1,,6,4.99,79,19.99,"Добро пожаловать в «Город мечты»! Это место, где ваши самые смелые мечты могут стать реальностью. От захватывающих аттракционов до ошеломляющих развлечений, «Город мечты» предлагает незабываемый опыт, который останется с вами навсегда.","Трейлеры, За кадром","15 февраля 2006 года, 04:03"
982,Золотые женщины,"""Удивительная документальная картина о официантке и поваре, которые должны победить композитора в Австралии""",2006,1,,4,0.99,126,23.99,r,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
991,Бангер,Бесшумная симфония,2006,1,,4,2.99,185,26.99,ПГ,"Удалённые сцены, закадровые моменты","15 февраля 2006 года, 04:03"
998,ЖИВЫГओ,"Фатальный узел судьбы композитора и человека, который должен столкнуться с мальчиком в канадских Скалистых горах",2006,1,,6,0.99,105,10.99,Без ограничения возраста,Удалённые сцены,"15 февраля 2006 года, 04:03"
