orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10393,SAVEA,1,1996-12-25T00:00:00,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10400,EASTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-16T00:00:00,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK
10441,OLDWO,3,1997-02-10T00:00:00,1997-03-24T00:00:00,1997-03-14T00:00:00,2,73.02,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10458,SUPRD,7,1997-02-26T00:00:00,1997-03-26T00:00:00,1997-03-04T00:00:00,3,147.06,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10461,LILAS,1,1997-02-28T00:00:00,1997-03-28T00:00:00,1997-03-05T00:00:00,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10481,RICAR,8,1997-03-20T00:00:00,1997-04-17T00:00:00,1997-03-25T00:00:00,2,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10507,ANTON,7,1997-04-15T00:00:00,1997-05-13T00:00:00,1997-04-22T00:00:00,1,47.45,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10514,ERNSH,3,1997-04-22T00:00:00,1997-05-20T00:00:00,1997-05-16T00:00:00,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10521,CACTU,8,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-02T00:00:00,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10522,LEHMS,4,1997-04-30T00:00:00,1997-05-28T00:00:00,1997-05-06T00:00:00,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-30T00:00:00,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10528,GREAL,6,1997-05-06T00:00:00,1997-05-20T00:00:00,1997-05-09T00:00:00,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10530,PICCO,3,1997-05-08T00:00:00,1997-06-05T00:00:00,1997-05-12T00:00:00,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10531,OCEAN,7,1997-05-08T00:00:00,1997-06-05T00:00:00,1997-05-19T00:00:00,1,8.12,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10538,BSBEV,9,1997-05-15T00:00:00,1997-06-12T00:00:00,1997-05-16T00:00:00,3,4.87,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10549,QUICK,5,1997-05-27T00:00:00,1997-06-10T00:00:00,1997-05-30T00:00:00,1,171.24,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10559,BLONP,6,1997-06-05T00:00:00,1997-07-03T00:00:00,1997-06-13T00:00:00,1,8.05,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10574,TRAIH,4,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-30T00:00:00,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10589,GREAL,8,1997-07-04T00:00:00,1997-08-01T00:00:00,1997-07-14T00:00:00,2,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10590,MEREP,4,1997-07-07T00:00:00,1997-08-04T00:00:00,1997-07-14T00:00:00,3,44.77,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10611,WOLZA,6,1997-07-25T00:00:00,1997-08-22T00:00:00,1997-08-01T00:00:00,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10620,LAUGB,2,1997-08-05T00:00:00,1997-09-02T00:00:00,1997-08-14T00:00:00,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10632,WANDK,8,1997-08-14T00:00:00,1997-09-11T00:00:00,1997-08-19T00:00:00,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10637,QUEEN,6,1997-08-19T00:00:00,1997-09-16T00:00:00,1997-08-26T00:00:00,1,201.29,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10638,LINOD,3,1997-08-20T00:00:00,1997-09-17T00:00:00,1997-09-01T00:00:00,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10647,QUEDE,4,1997-08-27T00:00:00,1997-09-10T00:00:00,1997-09-03T00:00:00,2,45.54,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10652,GOURL,4,1997-09-01T00:00:00,1997-09-29T00:00:00,1997-09-08T00:00:00,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10655,REGGC,1,1997-09-03T00:00:00,1997-10-01T00:00:00,1997-09-11T00:00:00,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10664,FURIB,1,1997-09-10T00:00:00,1997-10-08T00:00:00,1997-09-19T00:00:00,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10666,RICSU,7,1997-09-12T00:00:00,1997-10-10T00:00:00,1997-09-22T00:00:00,2,232.42,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10670,FRANK,4,1997-09-16T00:00:00,1997-10-14T00:00:00,1997-09-18T00:00:00,1,203.48,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10682,ANTON,3,1997-09-25T00:00:00,1997-10-23T00:00:00,1997-10-01T00:00:00,2,36.13,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10684,OTTIK,3,1997-09-26T00:00:00,1997-10-24T00:00:00,1997-09-30T00:00:00,1,145.63,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10696,WHITC,8,1997-10-08T00:00:00,1997-11-19T00:00:00,1997-10-14T00:00:00,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10698,ERNSH,4,1997-10-09T00:00:00,1997-11-06T00:00:00,1997-10-17T00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10701,HUNGO,6,1997-10-13T00:00:00,1997-10-27T00:00:00,1997-10-15T00:00:00,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10706,OLDWO,8,1997-10-16T00:00:00,1997-11-13T00:00:00,1997-10-21T00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10708,THEBI,6,1997-10-17T00:00:00,1997-11-28T00:00:00,1997-11-05T00:00:00,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10712,HUNGO,3,1997-10-21T00:00:00,1997-11-18T00:00:00,1997-10-31T00:00:00,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10718,KOENE,1,1997-10-27T00:00:00,1997-11-24T00:00:00,1997-10-29T00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10745,QUICK,9,1997-11-18T00:00:00,1997-12-16T00:00:00,1997-11-27T00:00:00,1,3.52,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10749,ISLAT,4,1997-11-20T00:00:00,1997-12-18T00:00:00,1997-12-19T00:00:00,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10769,VAFFE,3,1997-12-08T00:00:00,1998-01-05T00:00:00,1997-12-12T00:00:00,1,65.06,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10772,LEHMS,3,1997-12-10T00:00:00,1998-01-07T00:00:00,1997-12-19T00:00:00,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,ERNSH,1,1997-12-11T00:00:00,1998-01-08T00:00:00,1997-12-16T00:00:00,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10780,LILAS,2,1997-12-16T00:00:00,1997-12-30T00:00:00,1997-12-25T00:00:00,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10790,GOURL,6,1997-12-22T00:00:00,1998-01-19T00:00:00,1997-12-26T00:00:00,1,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10808,OLDWO,2,1998-01-01T00:00:00,1998-01-29T00:00:00,1998-01-09T00:00:00,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,WELLI,7,1998-01-01T00:00:00,1998-01-29T00:00:00,1998-01-07T00:00:00,1,4.87,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10814,VICTE,3,1998-01-05T00:00:00,1998-02-02T00:00:00,1998-01-14T00:00:00,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10815,SAVEA,2,1998-01-05T00:00:00,1998-02-02T00:00:00,1998-01-14T00:00:00,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10829,ISLAT,9,1998-01-13T00:00:00,1998-02-10T00:00:00,1998-01-23T00:00:00,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10833,OTTIK,6,1998-01-15T00:00:00,1998-02-12T00:00:00,1998-01-23T00:00:00,2,71.49,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10857,BERGS,8,1998-01-28T00:00:00,1998-02-25T00:00:00,1998-02-06T00:00:00,2,188.85,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10881,CACTU,4,1998-02-11T00:00:00,1998-03-11T00:00:00,1998-02-18T00:00:00,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10910,WILMK,1,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-04T00:00:00,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10913,QUEEN,4,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-04T00:00:00,1,33.05,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10930,SUPRD,4,1998-03-06T00:00:00,1998-04-17T00:00:00,1998-03-18T00:00:00,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10933,ISLAT,6,1998-03-06T00:00:00,1998-04-03T00:00:00,1998-03-16T00:00:00,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10948,GODOS,3,1998-03-13T00:00:00,1998-04-10T00:00:00,1998-03-19T00:00:00,3,23.39,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10956,BLAUS,6,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10958,OCEAN,7,1998-03-18T00:00:00,1998-04-15T00:00:00,1998-03-27T00:00:00,2,49.56,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
