playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
mackami01,1914,VML,PCHA,L,3,4,2,6,6
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
ulricja01,1913,VA1,PCHA,Р,3,0,0,0,3
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
gerared01,1914,OT1,NHA,L,3,1,2,3,14
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
davidal01,1913,TBS,NHA,Р,2,1,0,1,7
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
cookll01,1917,VML,PCHA,D,5,2,0,2,12
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
clancki01,1922,OTS,NHL,D,6,1,0,1,4
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
cleghod01,1924,MTL,NHL,Р/С,4,0,0,0,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
stewane01,1925,MTM,NHL,C,4,6,1,7,14
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
gerared01,1921,TRS,NHL,D,1,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
mackami01,1921,VML,PCHA,L,5,1,0,1,6
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
darraja01,1914,OT1,NHA,C,2,3,0,3,6
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
oliveha01,1923,CAT,WCHL,Р,2,0,0,0,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
noblere01,1917,TOA,NHL,L,5,2,1,3,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
duforan01,1914,OT1,NHA,C,2,0,1,1,0
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
gerared01,1920,OTS,NHL,D,5,0,0,0,44
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
oatmaru01,1925,VIC,WCHL,Р,4,0,0,0,10
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
dyeba01,1921,TRS,NHL,Р,5,9,1,10,3
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
gerared01,1921,TRS,NHL,D,1,0,0,0,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
skinnal01,1922,VAM,PCHA,Р,3,1,1,2,6
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
smithto01,1912,QU1,NHA,L,3,4,0,4,0
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
haldeha01,1924,VIC,WCHL,Р,4,2,1,3,8
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
davidal01,1913,TBS,NHA,Р,2,1,0,1,7
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
gerared01,1920,OTS,NHL,D,5,0,0,0,44
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
cleghod01,1923,MTL,NHL,Р/С,4,0,1,1,0
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
halljo01,1918,MTL,NHL,D,5,0,0,0,6
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
clancki01,1922,OTS,NHL,D,6,1,0,1,4
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
tobinch01,1919,SEA,PCHA,Р,5,0,0,0,0
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
mackami01,1914,VML,PCHA,L,3,4,2,6,6
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
cleghod01,1924,MTL,NHL,Р/С,4,0,0,0,0
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
camerha01,1913,TBS,NHA,D,2,1,0,1,4
cookll01,1917,VML,PCHA,D,5,2,0,2,12
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
gerared01,1920,OTS,NHL,D,5,0,0,0,44
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
haldeha01,1924,VIC,WCHL,Р,4,2,1,3,8
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
camerha01,1921,TRS,NHL,D,4,0,2,2,11
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
skinnal01,1917,TOA,NHL,Р,5,8,2,10,0
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
stewane01,1925,MTM,NHL,C,4,6,1,7,14
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
stackte01,1921,TRS,NHL,D,4,0,0,0,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
cookll01,1914,VML,PCHA,D,3,3,0,3,9
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
camerha01,1921,TRS,NHL,D,4,0,2,2,11
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
prodggo01,1912,VA1,PCHA,Р,2,1,0,1,2
grahale01,1914,OT1,NHA,L,3,1,0,1,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
gerared01,1919,OTS,NHL,D,5,2,1,3,3
smithto01,1916,MOC,NHA,C,4,2,0,2,3
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
cookll01,1921,VML,PCHA,D,5,1,0,1,6
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
gerared01,1921,TRS,NHL,D,1,0,0,0,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
halljo01,1918,MTL,NHL,D,5,0,0,0,6
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
noblere01,1921,TRS,NHL,L,5,0,1,1,9
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
mackami01,1917,VML,PCHA,C,5,5,5,10,12
cleghod01,1923,MTL,NHL,Р/С,4,0,1,1,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
skinnal01,1922,VAM,PCHA,Р,3,1,1,2,6
malleke01,1914,VML,PCHA,C,3,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
gerared01,1920,OTS,NHL,D,5,0,0,0,44
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
duforan01,1914,OT1,NHA,C,2,0,1,1,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
mackami01,1917,VML,PCHA,C,5,5,5,10,12
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
