playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
duforan01,1914,OT1,NHA,C,2,0,1,1,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
ronansk01,1915,MOC,NHA,R,4,1,0,1,6
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
smithto01,1916,MOC,NHA,C,4,2,0,2,3
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
bouchbi01,1924,MTL,NHL,R,4,1,1,2,13
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
noblere01,1925,MTM,NHL,D,4,0,0,0,4
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
gerared01,1922,OTS,NHL,D,6,1,0,1,4
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
mackami01,1920,VML,PCHA,C,5,0,1,1,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
harrism01,1920,VML,PCHA,L,5,2,1,3,6
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
camerha01,1917,TOA,NHL,D,5,3,1,4,0
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
andrell01,1921,TRS,NHL,F,5,2,0,2,3
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
merriho01,1914,OT1,NHA,D,3,0,0,0,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
wilsocu01,1918,SEA,PCHA,R,5,1,3,4,6
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
darraja01,1914,OT1,NHA,C,2,3,0,3,6
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
gerared01,1922,OTS,NHL,D,6,1,0,1,4
merriho01,1914,OT1,NHA,D,3,0,0,0,0
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
noblere01,1917,TOA,NHL,L,5,2,1,3,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
cookll01,1914,VML,PCHA,D,3,3,0,3,9
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
broadpu01,1914,OT1,NHA,R,3,3,0,3,9
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
morenho01,1923,MTL,NHL,C,4,4,2,6,4
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
hartgi01,1925,VIC,WCHL,R,4,0,0,0,2
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
gerared01,1914,OT1,NHA,L,3,1,2,3,14
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
marksja01,1912,QU1,NHA,R,3,2,0,2,2
cookll01,1917,VML,PCHA,D,5,2,0,2,12
halljo01,1918,MTL,NHL,D,5,0,0,0,6
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
cookll01,1921,VML,PCHA,D,5,1,0,1,6
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
mackami01,1917,VML,PCHA,C,5,5,5,10,12
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
gerared01,1920,OTS,NHL,D,5,0,0,0,44
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
gerared01,1922,OTS,NHL,D,6,1,0,1,4
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
phillme01,1925,MTM,NHL,F,4,1,1,2,0
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
camerha01,1917,TOA,NHL,D,5,3,1,4,0
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
taylocy01,1914,VML,PCHA,R/L,3,7,3,10,3
gerared01,1922,OTS,NHL,D,6,1,0,1,4
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
halljo01,1912,QU1,NHA,D,3,0,0,0,7
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
smithto01,1916,MOC,NHA,C,4,2,0,2,3
morenho01,1923,MTL,NHL,C,4,4,2,6,4
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
camerha01,1913,TBS,NHA,D,2,1,0,1,4
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
rossar01,1914,OT1,NHA,D,3,0,0,0,12
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
stewane01,1925,MTM,NHL,C,4,6,1,7,14
