year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2002,NHL,PHI,PHI,EC,AT,2,CSF,82,45,20,13.0,4.0,107,,,211,166,Philadelphia Flyers,1003.0,30.0,47.0,328.0,8.0,50.0,338.0,8.0
1944,NHL,CHI,CHI,,,5,,50,13,30,7.0,,33,,,141,194,Chicago Black Hawks,250.0,,,,,,,
1996,NHL,SJS,SJS,WC,PC,7,,82,27,47,8.0,,62,,,211,278,San Jose Sharks,2085.0,6.0,50.0,349.0,11.0,66.0,409.0,9.0
1921,WCHL,CAT,CAT,,,3,WSF,24,14,10,0.0,,28,,,75,62,Calgary Tigers,,,,,,,,
2011,NHL,PHI,PHI,EC,AT,3,CSF,82,47,26,,9.0,103,4.0,7.0,264,232,Philadelphia Flyers,1318.0,18.0,66.0,335.0,9.0,58.0,319.0,6.0
1927,NHL,DTC,DET,,AM,4,,44,19,19,6.0,,44,,,88,79,Detroit Cougars,395.0,,,,,,,
1977,WHA,QUN,COL,,,4,AVSF,80,40,37,3.0,,83,,,349,347,Quebec Nordiques,1185.0,14.0,79.0,277.0,10.0,60.0,269.0,11.0
1983,NHL,LAK,LAK,CC,SM,5,,80,23,44,13.0,,59,,,309,376,Los Angeles Kings,1265.0,8.0,75.0,360.0,17.0,82.0,294.0,10.0
1975,NHL,NYR,NYR,CC,PT,4,,80,29,42,9.0,,67,,,262,333,New York Rangers,911.0,12.0,67.0,323.0,11.0,68.0,277.0,3.0
1974,WHA,MFS,MFS,,WW,3,AVSF,78,42,33,3.0,,87,,,308,279,Minnesota Fighting Saints,1233.0,,53.0,228.0,9.0,47.0,256.0,15.0
1999,NHL,EDM,EDM,WC,NW,2,CQF,82,32,26,16.0,8.0,88,,,226,212,Edmonton Oilers,1344.0,16.0,53.0,336.0,4.0,54.0,369.0,9.0
1995,NHL,NYI,NYI,EC,AT,7,,82,22,50,10.0,,54,,,229,315,New York Islanders,1669.0,14.0,70.0,372.0,15.0,90.0,414.0,8.0
1980,NHL,COR,NJD,CC,SM,5,,80,22,45,13.0,,57,,,258,344,Colorado Rockies,1418.0,36.0,76.0,373.0,8.0,70.0,286.0,5.0
2006,NHL,PHO,PHO,WC,PC,5,,82,31,46,,5.0,67,5.0,2.0,216,284,Phoenix Coyotes,1445.0,28.0,66.0,400.0,13.0,92.0,425.0,5.0
1972,NHL,TOR,TOR,,ED,6,,78,27,41,10.0,,64,,,247,279,Toronto Maple Leafs,716.0,2.0,44.0,274.0,8.0,51.0,239.0,3.0
1979,NHL,BUF,BUF,WA,AD,1,SF,80,47,17,16.0,,110,,,318,201,Buffalo Sabres,967.0,22.0,67.0,275.0,4.0,43.0,252.0,2.0
2009,NHL,CAL,CAL,WC,NW,3,,82,40,32,,10.0,90,3.0,7.0,204,210,Calgary Flames,1143.0,14.0,43.0,268.0,2.0,54.0,305.0,8.0
2007,NHL,PHI,PHI,EC,AT,4,CF,82,42,29,,11.0,95,3.0,6.0,248,233,Philadelphia Flyers,1471.0,14.0,84.0,385.0,6.0,65.0,388.0,13.0
1957,NHL,MTL,MTL,,,1,SC,70,43,17,10.0,,96,,,250,158,Montreal Canadiens,945.0,,,,,,,
2002,NHL,TOR,TOR,EC,NE,2,CQF,82,44,28,7.0,3.0,98,,,236,208,Toronto Maple Leafs,1390.0,22.0,63.0,359.0,7.0,56.0,426.0,11.0
1978,NHL,STL,STL,CC,SM,3,,80,18,50,12.0,,48,,,249,348,St. Louis Blues,1055.0,10.0,48.0,281.0,8.0,63.0,244.0,3.0
1933,NHL,BOS,BOS,,AM,4,,48,18,25,5.0,,41,,,111,130,Boston Bruins,378.0,,,,,,,
1989,NHL,QUE,COL,WA,AD,5,,80,12,61,7.0,,31,,,240,407,Quebec Nordiques,2104.0,20.0,70.0,371.0,15.0,98.0,382.0,8.0
1961,NHL,BOS,BOS,,,6,,70,15,47,8.0,,38,,,177,306,Boston Bruins,712.0,,,,,,,
1975,NHL,MTL,MTL,WA,NO,1,SC,80,58,11,11.0,,127,,,337,174,Montreal Canadiens,977.0,14.0,75.0,282.0,0.0,44.0,290.0,7.0
1976,NHL,LAK,LAK,WA,NO,2,QF,80,34,31,15.0,,83,,,271,241,Los Angeles Kings,1186.0,14.0,68.0,253.0,5.0,52.0,284.0,6.0
1994,NHL,OTT,OTT,EC,NE,7,,48,9,34,5.0,,23,,,117,174,Ottawa Senators,749.0,8.0,31.0,215.0,6.0,39.0,199.0,1.0
1963,NHL,DET,DET,,,4,F,70,30,29,11.0,,71,,,191,204,Detroit Red Wings,771.0,,42.0,240.0,5.0,36.0,267.0,2.0
2001,NHL,CHI,CHI,WC,CE,3,CQF,82,41,27,13.0,1.0,96,,,216,207,Chicago Blackhawks,1234.0,10.0,54.0,302.0,2.0,63.0,340.0,4.0
1975,NHL,WAS,WAS,WA,NO,5,,80,11,59,10.0,,32,,,224,394,Washington Capitals,951.0,8.0,53.0,375.0,3.0,64.0,252.0,2.0
1992,NHL,SJS,SJS,CC,SM,6,,84,11,71,2.0,,24,,,218,414,San Jose Sharks,2134.0,10.0,66.0,409.0,15.0,113.0,483.0,13.0
1992,NHL,NJD,NJD,WA,PT,4,DSF,84,40,37,7.0,,87,,,308,299,New Jersey Devils,1815.0,16.0,77.0,400.0,19.0,79.0,425.0,8.0
1995,NHL,LAK,LAK,WC,PC,6,,82,24,40,18.0,,66,,,256,302,Los Angeles Kings,1460.0,18.0,72.0,401.0,18.0,72.0,381.0,12.0
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253.0,,,,,,,
1991,NHL,MNS,DAL,CC,NO,4,DSF,80,32,42,6.0,,70,,,246,278,Minnesota North Stars,2169.0,20.0,76.0,446.0,22.0,77.0,417.0,9.0
2003,NHL,CAL,CAL,WC,NW,3,F,82,42,30,7.0,3.0,94,,,200,176,Calgary Flames,1428.0,42.0,54.0,357.0,2.0,53.0,346.0,11.0
1970,NHL,PHI,PHI,,WD,3,QF,78,28,33,17.0,,73,,,207,225,Philadelphia Flyers,1060.0,8.0,42.0,272.0,8.0,50.0,305.0,3.0
2010,NHL,BOS,BOS,EC,NE,1,SC,82,46,25,,11.0,103,2.0,6.0,246,195,Boston Bruins,1115.0,10.0,43.0,265.0,5.0,46.0,265.0,11.0
1921,WCHL,SMJ,SAS,,,4,,24,5,19,0.0,,10,,,67,137,Saskatoon/Moose Jaw Sheiks,,,,,,,,
1985,NHL,DET,DET,CC,NO,5,,80,17,57,6.0,,40,,,266,415,Detroit Red Wings,2393.0,20.0,79.0,382.0,11.0,111.0,394.0,8.0
1976,NHL,CHI,CHI,CC,SM,3,PRE,80,26,43,11.0,,63,,,240,298,Chicago Black Hawks,1104.0,18.0,59.0,267.0,9.0,62.0,282.0,4.0
1974,NHL,BUF,BUF,WA,AD,1,F,80,49,16,15.0,,113,,,354,240,Buffalo Sabres,1229.0,18.0,83.0,303.0,5.0,56.0,326.0,17.0
2007,NHL,VAN,VAN,WC,NW,5,,82,39,33,,10.0,88,6.0,9.0,213,215,Vancouver Canucks,1474.0,16.0,63.0,369.0,7.0,64.0,368.0,8.0
1942,NHL,DET,DET,,,1,SC,50,25,14,11.0,,61,,,169,124,Detroit Red Wings,371.0,,,,,,,
1977,WHA,BIR,BIR,,,6,AVQF,80,36,41,3.0,,75,,,287,314,Birmingham Bulls,2177.0,18.0,60.0,286.0,13.0,84.0,355.0,8.0
1991,NHL,QUE,COL,WA,AD,5,,80,20,48,12.0,,52,,,255,318,Quebec Nordiques,2044.0,26.0,66.0,385.0,14.0,87.0,421.0,11.0
1997,NHL,MTL,MTL,EC,NE,4,CSF,82,37,32,13.0,,87,,,235,208,Montreal Canadiens,1547.0,16.0,68.0,372.0,8.0,62.0,401.0,13.0
2001,NHL,TBL,TBL,EC,SE,3,,82,27,40,11.0,4.0,69,,,178,219,Tampa Bay Lightning,1072.0,22.0,46.0,311.0,9.0,40.0,273.0,6.0
2008,NHL,NYI,NYI,EC,AT,5,,82,26,47,,9.0,61,3.0,5.0,201,279,New York Islanders,1216.0,18.0,54.0,320.0,5.0,73.0,361.0,12.0
1993,NHL,CAL,CAL,WC,PC,1,CQF,84,42,29,13.0,,97,,,302,256,Calgary Flames,1847.0,16.0,87.0,410.0,9.0,90.0,465.0,16.0
2006,NHL,EDM,EDM,WC,NW,5,,82,32,43,,7.0,71,3.0,3.0,195,248,Edmonton Oilers,1285.0,22.0,53.0,373.0,4.0,59.0,382.0,6.0
1999,NHL,DAL,DAL,WC,PC,1,F,82,43,23,10.0,6.0,102,,,211,184,Dallas Stars,1029.0,12.0,54.0,343.0,9.0,33.0,307.0,9.0
2008,NHL,PIT,PIT,EC,AT,2,SC,82,45,28,,9.0,99,6.0,6.0,264,239,Pittsburgh Penguins,1114.0,8.0,62.0,360.0,13.0,60.0,347.0,7.0
1997,NHL,TBL,TBL,EC,AT,7,,82,17,55,10.0,,44,,,151,269,Tampa Bay Lightning,1823.0,12.0,33.0,353.0,16.0,72.0,410.0,11.0
1972,NHL,BUF,BUF,,ED,4,QF,78,37,27,14.0,,88,,,257,219,Buffalo Sabres,940.0,2.0,52.0,270.0,5.0,35.0,241.0,5.0
2003,NHL,EDM,EDM,WC,NW,4,,82,36,29,12.0,5.0,89,,,221,208,Edmonton Oilers,1220.0,22.0,44.0,338.0,8.0,66.0,350.0,13.0
1974,NHL,WAS,WAS,WA,NO,5,,80,8,67,5.0,,21,,,181,446,Washington Capitals,1085.0,14.0,48.0,372.0,18.0,94.0,328.0,8.0
1958,NHL,BOS,BOS,,,2,SF,70,32,29,9.0,,73,,,205,215,Boston Bruins,838.0,,,,,,,
1945,NHL,BOS,BOS,,,2,F,50,24,18,8.0,,56,,,167,156,Boston Bruins,273.0,,,,,,,
1998,NHL,TOR,TOR,EC,NE,2,CF,82,45,30,7.0,,97,,,268,231,Toronto Maple Leafs,1095.0,16.0,53.0,367.0,6.0,64.0,325.0,7.0
1990,NHL,PIT,PIT,WA,PT,1,SC,80,41,33,6.0,,88,,,342,305,Pittsburgh Penguins,1641.0,8.0,89.0,388.0,12.0,73.0,351.0,12.0
2003,NHL,COL,COL,WC,NW,2,CSF,82,40,22,13.0,7.0,100,,,236,198,Colorado Avalanche,1293.0,28.0,74.0,363.0,14.0,58.0,357.0,7.0
2001,NHL,COL,COL,WC,NW,1,CF,82,45,28,8.0,1.0,99,,,212,169,Colorado Avalanche,1007.0,10.0,62.0,344.0,7.0,41.0,315.0,7.0
1975,WHA,SDM,SDM,,WW,3,AVQF,80,36,38,6.0,,78,,,303,290,San Diego Mariners,716.0,,66.0,287.0,10.0,42.0,220.0,6.0
2010,NHL,NAS,NAS,WC,CE,2,CSF,82,44,27,,11.0,99,6.0,4.0,219,194,Nashville Predators,720.0,26.0,41.0,269.0,2.0,41.0,272.0,5.0
1990,NHL,CHI,CHI,CC,NO,1,DSF,80,49,23,8.0,,106,,,284,211,Chicago Blackhawks,2412.0,20.0,87.0,393.0,10.0,68.0,425.0,20.0
1975,NHL,PHI,PHI,CC,PT,1,F,80,51,13,16.0,,118,,,348,209,Philadelphia Flyers,1980.0,10.0,83.0,290.0,4.0,83.0,480.0,14.0
1971,NHL,MNS,DAL,,WD,2,QF,78,37,29,12.0,,86,,,212,191,Minnesota North Stars,853.0,8.0,53.0,262.0,6.0,49.0,277.0,4.0
2011,NHL,STL,STL,WC,CE,1,CSF,82,49,22,,11.0,109,4.0,10.0,210,165,St. Louis Blues,1062.0,16.0,45.0,270.0,3.0,40.0,282.0,7.0
1986,NHL,PIT,PIT,WA,PT,5,,80,30,38,12.0,,72,,,297,290,Pittsburgh Penguins,1693.0,16.0,74.0,378.0,9.0,72.0,318.0,7.0
1988,NHL,STL,STL,CC,NO,2,DF,80,33,35,12.0,,78,,,275,285,St. Louis Blues,1675.0,14.0,74.0,370.0,12.0,83.0,356.0,5.0
1983,NHL,CHI,CHI,CC,NO,4,DSF,80,30,42,8.0,,68,,,277,311,Chicago Black Hawks,1358.0,8.0,67.0,332.0,7.0,74.0,342.0,8.0
2008,NHL,NJD,NJD,EC,AT,1,CQF,82,51,27,,4.0,106,6.0,2.0,244,209,New Jersey Devils,1058.0,20.0,58.0,307.0,4.0,65.0,324.0,12.0
1998,NHL,BOS,BOS,EC,NE,3,CSF,82,39,30,13.0,,91,,,214,181,Boston Bruins,1182.0,6.0,65.0,368.0,9.0,33.0,305.0,3.0
1967,NHL,NYR,NYR,,ED,2,QF,74,39,23,12.0,,90,,,226,183,New York Rangers,669.0,,46.0,217.0,7.0,42.0,223.0,1.0
1970,NHL,BUF,BUF,,ED,5,,78,24,39,15.0,,63,,,217,291,Buffalo Sabres,1188.0,10.0,56.0,298.0,12.0,56.0,302.0,5.0
1924,WCHL,VMR,VMR,,,5,,28,12,16,0.0,,24,,,91,102,Vancouver Maroons,,,,,,,,
1981,NHL,COR,NJD,CC,SM,5,,80,18,49,13.0,,49,,,241,362,Colorado Rockies,1138.0,20.0,46.0,305.0,15.0,63.0,268.0,4.0
1971,NHL,CLF,CLE,,WD,6,,78,21,39,18.0,,60,,,216,288,California Golden Seals,1007.0,6.0,44.0,278.0,6.0,55.0,259.0,5.0
1950,NHL,BOS,BOS,,,4,SF,70,22,30,18.0,,62,,,178,197,Boston Bruins,654.0,,,,,,,
1977,NHL,CHI,CHI,CC,SM,1,QF,80,32,29,19.0,,83,,,230,220,Chicago Black Hawks,1308.0,12.0,43.0,205.0,3.0,46.0,295.0,4.0
1973,NHL,BOS,BOS,,ED,1,F,78,52,17,9.0,,113,,,349,221,Boston Bruins,968.0,8.0,65.0,225.0,2.0,48.0,258.0,12.0
