playerid,year,stint,tmid,w,l,sa,ga
gerbema01,2006,1,OTT,1,2,10,3
poggeju01,2008,1,TOR,0,1,2,2
tellqmi01,2008,1,PHO,1,0,8,1
nabokev01,2006,1,SJS,2,1,10,4
conklty01,2005,1,EDM,0,1,2,2
mclenja01,2006,1,CAL,0,1,11,4
thomati01,2008,1,BOS,4,4,28,9
johnsbr02,2009,1,PIT,2,0,6,0
khabini01,2009,1,EDM,2,2,12,4
masonch02,2008,1,STL,3,4,18,7
johnsbr02,2005,1,WAS,3,1,13,2
grahajo01,2005,1,TBL,4,1,16,4
markkju01,2006,1,EDM,0,1,3,2
sanfocu01,2006,1,STL,0,2,6,5
theodjo01,2008,1,WAS,4,4,22,6
varlasi01,2011,1,COL,8,0,24,2
belfoed01,2006,1,FLO,1,5,25,9
khabini01,2010,1,EDM,1,3,18,4
backsni01,2008,1,MIN,5,2,21,5
auldal01,2006,1,FLO,0,3,8,6
millery01,2006,1,BUF,10,4,46,9
backsni01,2009,1,MIN,2,7,38,14
macdojo01,2010,1,DET,1,2,9,2
sanfocu01,2006,1,STL,0,2,6,5
garonma01,2007,1,EDM,10,0,32,2
howarji01,2009,1,DET,5,7,54,17
thomati01,2011,1,BOS,7,1,26,6
gerbema01,2006,1,OTT,1,2,10,3
vokouto01,2007,1,FLO,5,6,41,11
millery01,2008,1,BUF,8,2,40,9
niittan01,2005,1,PHI,3,4,24,10
macdojo01,2008,1,NYI,3,3,15,6
quickjo01,2011,1,LAK,6,8,47,16
osgooch01,2009,1,DET,1,2,8,4
brustba01,2006,1,LAK,1,1,5,1
bryzgil01,2007,2,PHO,5,4,26,8
budajpe01,2006,1,COL,3,4,27,11
labarja01,2008,2,VAN,0,2,9,5
schneco01,2011,1,VAN,2,1,8,3
gerbema01,2005,1,CAR,7,2,33,10
dubiewa01,2006,1,NYI,2,0,6,1
howarji01,2011,1,DET,7,2,27,5
leclapa01,2008,1,CBS,0,1,3,2
quickjo01,2010,1,LAK,10,0,44,8
backsni01,2006,1,MIN,3,5,32,15
kolziol01,2005,1,WAS,4,5,44,15
denisma01,2006,1,TBL,4,1,20,2
aebisda01,2006,1,MTL,2,2,18,6
halakja01,2008,1,MTL,2,1,7,2
macdojo01,2006,2,BOS,0,1,3,2
hedbejo01,2008,1,ATL,3,0,13,1
quickjo01,2009,1,LAK,8,6,51,17
thomati01,2010,1,BOS,1,5,19,9
enrotjh01,2011,1,BUF,2,3,22,8
masonst01,2011,1,CBS,2,2,10,4
peterju01,2010,1,CAR,0,1,2,2
turcoma01,2010,1,CHI,2,2,13,7
sanfocu01,2005,1,STL,3,5,25,10
valiqst01,2006,1,NYR,1,0,4,2
huetcr01,2007,2,WAS,2,0,5,0
toivoha01,2005,1,BOS,0,1,3,2
lehtoka01,2009,1,DAL,1,0,4,0
shielst01,2005,1,ATL,0,1,2,1
ramoka01,2008,1,TBL,1,3,13,5
kiprumi01,2009,1,CAL,2,7,27,15
gigueje01,2005,1,ANA,3,7,31,12
thomati01,2005,1,BOS,2,6,31,9
legacma01,2006,1,STL,5,3,25,7
clemmsc01,2007,1,TOR,1,0,3,1
burkese01,2006,1,LAK,2,2,22,11
theodjo01,2009,1,WAS,2,2,16,7
bryzgil01,2007,1,AND,0,1,3,1
weekeke01,2008,1,NJD,2,0,6,2
vokouto01,2007,1,FLO,5,6,41,11
rinnepe01,2009,1,NAS,6,3,45,11
bironma01,2008,1,PHI,2,3,17,5
tellqmi01,2008,1,PHO,1,0,8,1
josepcu01,2005,1,PHO,3,2,19,6
clemmsc01,2006,1,NJD,0,2,6,3
bryzgil01,2011,1,PHI,3,5,25,13
lundqhe01,2010,1,NYR,7,3,46,7
kiprumi01,2005,1,CAL,1,7,23,12
wardca01,2010,1,CAR,5,4,25,6
niemian02,2009,1,CHI,6,2,32,6
lundqhe01,2010,1,NYR,7,3,46,7
gigueje01,2009,1,AND,1,2,8,4
dunhami01,2006,1,NYI,1,1,8,3
thomati01,2008,1,BOS,4,4,28,9
luongro01,2008,1,VAN,3,4,29,8
kiprumi01,2007,1,CAL,3,3,17,6
leclapa01,2005,1,CBS,4,2,18,4
theodjo01,2009,1,WAS,2,2,16,7
theodjo01,2010,1,MIN,2,1,15,7
eschero01,2006,1,PHI,0,1,2,2
gerbema01,2007,1,OTT,2,2,16,5
khabini01,2005,1,CHI,2,1,15,5
thomati01,2005,1,BOS,2,6,31,9
theodjo01,2008,1,WAS,4,4,22,6
enrotjh01,2010,1,BUF,3,0,19,5
osgooch01,2007,1,DET,2,3,16,8
andercr01,2010,2,OTT,2,1,12,1
caronse01,2005,1,PIT,0,3,10,6
budajpe01,2005,1,COL,0,5,14,9
howarji01,2009,1,DET,5,7,54,17
budajpe01,2006,1,COL,3,4,27,11
masonst01,2009,1,CBS,0,7,28,12
theodjo01,2011,1,FLO,4,7,37,14
wardca01,2006,1,CAR,0,4,14,6
bryzgil01,2009,1,PHO,8,5,62,17
mcelhcu01,2009,1,CAL,1,0,4,2
masonch02,2009,1,STL,5,3,28,8
halakja01,2006,1,MTL,2,0,8,2
osgooch01,2009,1,DET,1,2,8,4
millery01,2009,1,BUF,4,4,31,11
holmqjo01,2006,1,TBL,6,1,33,4
norrefr01,2007,1,CBS,0,4,10,4
smithmi02,2009,1,TBL,1,3,14,5
prusema01,2005,1,CBS,1,0,8,1
fernama01,2005,1,MIN,4,2,19,4
masonst01,2010,1,CBS,4,5,31,10
dubnyde01,2011,1,EDM,5,2,27,7
theodjo01,2005,1,MTL,1,1,6,1
gigueje01,2009,2,TOR,1,2,8,4
lehtoka01,2006,1,ATL,7,4,30,10
khabini01,2010,1,EDM,1,3,18,4
burkese01,2006,1,LAK,2,2,22,11
ramoka01,2008,1,TBL,1,3,13,5
pavelon01,2011,1,WPG,3,3,20,8
raycran01,2008,1,COL,2,0,8,1
fleurma01,2007,1,PIT,1,0,3,0
johnsch02,2009,1,NYR,0,1,5,2
rasktu01,2010,1,BOS,1,1,5,2
denisma01,2005,1,CBS,3,1,18,4
varlasi01,2009,1,WAS,3,4,33,9
budajpe01,2007,1,COL,1,2,9,4
masonch02,2005,1,NAS,2,0,5,0
raycran01,2009,1,VAN,2,1,12,6
labarja01,2008,2,VAN,0,2,9,5
gustajo01,2009,1,TOR,2,1,7,3
clemmsc01,2010,1,FLO,2,6,23,12
toivoha01,2006,1,BOS,1,1,8,3
montoal01,2010,1,NYI,0,2,9,3
weekeke01,2005,1,NYR,3,1,13,6
vokouto01,2008,1,FLO,3,4,19,6
wardca01,2008,1,CAR,2,4,19,7
raycran01,2007,1,TOR,0,1,6,2
garonma01,2006,1,LAK,1,3,18,7
garonma01,2009,1,CBS,2,3,18,8
dubiewa01,2006,1,NYI,2,0,6,1
priceca01,2011,1,MTL,5,8,40,14
osgooch01,2006,1,DET,1,2,14,6
lalimpa01,2007,1,CHI,3,0,9,2
conklty01,2008,1,DET,2,2,13,4
niittan01,2006,1,PHI,1,4,23,6
luongro01,2009,1,VAN,2,3,14,5
macdojo01,2011,1,DET,1,1,9,3
norrefr01,2007,1,CBS,0,4,10,4
munroad01,2005,1,CHI,0,1,4,2
gigueje01,2005,1,ANA,3,7,31,12
kiprumi01,2007,1,CAL,3,3,17,6
clemmsc01,2009,1,FLO,2,1,11,1
johnsbr02,2008,1,WAS,0,1,2,1
bernijo01,2011,1,LAK,0,1,2,2
crawfco01,2010,1,CHI,4,3,19,3
grahajo01,2005,1,TBL,4,1,16,4
vokouto01,2011,1,WAS,1,1,4,2
markkju01,2005,1,EDM,1,3,16,8
thomati01,2006,1,BOS,8,2,46,8
bironma01,2009,1,NYI,2,1,8,3
quickjo01,2009,1,LAK,8,6,51,17
shielst01,2005,1,ATL,0,1,2,1
elliobr01,2008,1,OTT,2,2,16,6
labarja01,2008,1,LAK,0,3,7,6
neuvimi01,2010,1,WAS,3,3,21,6
hardijo01,2005,1,MIN,1,0,3,1
osgooch01,2008,1,DET,4,2,21,6
legacma01,2005,1,DET,2,2,17,7
brodema01,2011,1,NJD,7,2,26,7
labarja01,2007,1,LAK,2,1,10,5
macdojo01,2006,1,DET,0,1,7,3
dubnyde01,2011,1,EDM,5,2,27,7
lundqhe01,2009,1,NYR,3,3,22,7
budajpe01,2008,1,COL,7,4,35,13
divisre01,2005,1,STL,0,1,3,2
sanfocu01,2011,1,CBS,2,3,15,5
valiqst01,2008,1,NYR,1,2,12,3
tellqmi01,2007,1,PHO,0,2,16,4
theodjo01,2006,1,COL,2,0,6,0
bironma01,2006,2,PHI,0,1,3,2
bernijo01,2009,1,LAK,1,0,6,0
priceca01,2007,1,MTL,3,2,22,4
rolosdw01,2009,1,NYI,5,5,39,15
lundqhe01,2010,1,NYR,7,3,46,7
labarja01,2005,1,LAK,2,0,5,0
labarja01,2008,2,VAN,0,2,9,5
elliobr01,2010,1,OTT,0,4,8,6
backsni01,2008,1,MIN,5,2,21,5
thomati01,2007,1,BOS,3,4,18,6
millery01,2009,1,BUF,4,4,31,11
johnsbr02,2009,1,PIT,2,0,6,0
leclapa01,2008,1,CBS,0,1,3,2
tellqmi01,2008,1,PHO,1,0,8,1
legacma01,2008,1,STL,3,1,13,4
bobrose01,2011,1,PHI,1,2,8,4
toskave01,2009,1,TOR,1,1,4,2
lundqhe01,2006,1,NYR,8,4,50,9
auldal01,2010,1,MTL,0,1,4,1
kiprumi01,2008,1,CAL,3,2,14,3
turcoma01,2005,1,DAL,8,1,24,6
bironma01,2011,1,NYR,0,2,7,3
labarja01,2010,1,PHO,1,1,5,2
smithmi02,2011,1,PHO,6,8,46,15
reimeja01,2011,1,TOR,2,1,8,3
wardca01,2007,1,CAR,1,3,11,6
ramoka01,2008,1,TBL,1,3,13,5
sanfocu01,2006,1,STL,0,2,6,5
backsni01,2011,1,MIN,5,6,32,15
wardca01,2010,1,CAR,5,4,25,6
theodjo01,2010,1,MIN,2,1,15,7
andercr01,2010,1,COL,1,0,3,0
bironma01,2008,1,PHI,2,3,17,5
toskave01,2008,1,TOR,4,5,29,14
luongro01,2006,1,VAN,5,3,31,10
labarja01,2005,1,LAK,2,0,5,0
ramoka01,2007,1,TBL,0,1,2,2
theodjo01,2010,1,MIN,2,1,15,7
crawfco01,2011,1,CHI,6,4,32,6
weekeke01,2006,1,NYR,0,1,3,1
leclapa01,2009,1,OTT,3,1,10,5
bironma01,2010,1,NYR,2,0,7,2
budajpe01,2010,1,COL,3,0,14,1
gigueje01,2008,1,AND,2,2,12,4
toivoha01,2006,1,BOS,1,1,8,3
bishobe01,2011,1,OTT,0,2,6,3
luongro01,2008,1,VAN,3,4,29,8
rinnepe01,2009,1,NAS,6,3,45,11
lalimpa01,2008,1,BUF,0,3,10,4
nabokev01,2007,1,SJS,6,6,40,18
fleurma01,2005,1,PIT,0,2,5,4
howarji01,2009,1,DET,5,7,54,17
dubnyde01,2011,1,EDM,5,2,27,7
holtbbr01,2011,1,WAS,0,1,4,2
huetcr01,2009,1,CHI,3,4,38,13
