playerid,award,year,lgid,note,pos
richama01,First Team All-Star,1954,NHL,,RW
ovechal01,Lindsay,2009,NHL,,
crosbsi01,Messier,2009,NHL,,
goodfeb01,Second Team All-Star,1935,NHL,,D
trottbr01,King Clancy,1988,NHL,,
primejo01,Lady Byng,1931,NHL,,
leclajo01,First Team All-Star,1994,NHL,,LW
laflegu01,Pearson,1977,NHL,,
hejdumi01,Richard,2002,NHL,,
shuttst01,Second Team All-Star,1977,NHL,,LW
neelyca01,Masterton,1993,NHL,,
bourqra01,First Team All-Star,1990,NHL,,D
shoreed01,Hart,1932,NHL,,
plantja01,First Team All-Star,1955,NHL,,G
turekro01,Jennings,1998,NHL,shared,
staplpa01,Second Team All-Star,1971,NHL,,D
hullbo01,Davidson,1972,WHA,MVP,
hedbean01,First Team All-Star,1975,WHA,,RW
drurych01,Calder,1998,NHL,,
nasluma02,First Team All-Star,2003,NHL,,LW
thomati01,Jennings,2008,NHL,shared,
iginlja01,All-Rookie,1996,NHL,,F
jacksbu01,First Team All-Star,1934,NHL,,LW
nilsske01,Kaplan,1977,WHA,Rookie,
howego01,First Team All-Star,1956,NHL,,RW
lindste01,Art Ross,1949,NHL,,
daousda01,All-Rookie,1982,NHL,,C
bergfni01,All-Rookie,2009,NHL,,F
drurych01,All-Rookie,1998,NHL,,F
orrbo01,Art Ross,1969,NHL,,
shoreed01,First Team All-Star,1931,NHL,,D
crawfco01,All-Rookie,2010,NHL,,G
bourqra01,King Clancy,1991,NHL,,
ovechal01,First Team All-Star,2007,NHL,,LW
barrato01,Second Team All-Star,1984,NHL,,G
cleghod01,Art Ross,1918,NHL,,
leyri01,Murphy,1978,WHA,Best Defenceman,
shoreed01,First Team All-Star,1938,NHL,,D
sawchte01,Vezina,1951,NHL,,
salmibo01,First Team All-Star,1976,NHL,,D
schmimi01,Art Ross,1939,NHL,,
alfreda01,Second Team All-Star,2005,NHL,,RW
mikitst01,Second Team All-Star,1964,NHL,,C
whitnra01,Second Team All-Star,2011,NHL,,LW
howesy01,Second Team All-Star,1944,NHL,,LW
henryca01,Lady Byng,1957,NHL,,
lemiema01,Second Team All-Star,2000,NHL,,C
brodema01,Jennings,1996,NHL,shared,
harvedo01,First Team All-Star,1956,NHL,,D
prongch01,Second Team All-Star,1997,NHL,,D
jacksbu01,Second Team All-Star,1932,NHL,,LW
dazeer01,All-Rookie,1995,NHL,,F
hodgech01,Vezina,1963,NHL,,
gretzwa01,First Team All-Star,1981,NHL,,C
mcleodo01,First Team All-Star,1973,WHA,,G
langwro01,First Team All-Star,1982,NHL,,D
edwardo01,Second Team All-Star,1979,NHL,,G
mooredi01,First Team All-Star,1958,NHL,,LW
kurrija01,First Team All-Star,1986,NHL,,RW
hainsge01,Vezina,1927,NHL,,
bauerbo01,Lady Byng,1939,NHL,,
kariypa01,Second Team All-Star,2002,NHL,,LW
colvine01,Second Team All-Star,1947,NHL,,D
hasekdo01,Vezina,1993,NHL,,
oatesad01,Second Team All-Star,1990,NHL,,C
crawfja01,First Team All-Star,1945,NHL,,D
cournyv01,Second Team All-Star,1972,NHL,,RW
leetcbr01,Conn Smythe,1993,NHL,,
mclarky01,All-Rookie,1995,NHL,,D
drydeke01,First Team All-Star,1975,NHL,,G
malkiev01,Art Ross,2008,NHL,,
gretzwa01,Second Team All-Star,1987,NHL,,C
drydeke01,Calder,1971,NHL,,
nighbfr01,Lady Byng,1925,NHL,,
morenho01,Hart,1931,NHL,,
chelich01,Second Team All-Star,1990,NHL,,D
clarkbo01,Hart,1974,NHL,,
hedbean01,Kaplan,1974,WHA,Rookie,
appssy01,Calder,1936,NHL,,
barrato01,Jennings,1984,NHL,shared,
raycran01,Calder,2003,NHL,,
dionnma01,Lady Byng,1974,NHL,,
prestri01,Playoff MVP,1978,WHA,,
ftorero01,First Team All-Star,1978,WHA,,C
trottbr01,Calder,1975,NHL,,
gretzwa01,Plus-Minus,1983,NHL,,
brodatu01,First Team All-Star,1947,NHL,,G
bouchbu01,First Team All-Star,1944,NHL,,D
chabolo01,First Team All-Star,1934,NHL,,G
bentlma01,Art Ross,1945,NHL,,
vickest01,Second Team All-Star,1974,NHL,,LW
nieuwjo01,All-Rookie,1987,NHL,,C
brindro01,All-Rookie,1989,NHL,,LW
francro01,Selke,1994,NHL,,
thornjo01,Art Ross,2005,NHL,,
salmibo01,Second Team All-Star,1979,NHL,,D
charazd01,Second Team All-Star,2011,NHL,,D
crosbsi01,Art Ross,2006,NHL,,
tardima01,Howe,1977,WHA,MVP,
bernise01,Second Team All-Star,1974,WHA,,C
hextabr01,First Team All-Star,1939,NHL,,RW
jagrja01,Hart,1998,NHL,,
mcleodo01,Hatskin,1973,WHA,Best Goaltender,
jagrja01,First Team All-Star,1997,NHL,,RW
stlouma01,Lady Byng,2010,NHL,,
howego01,First Team All-Star,1953,NHL,,RW
messima01,Hart,1989,NHL,,
quickjo01,Second Team All-Star,2011,NHL,,G
wilsodo01,Norris,1981,NHL,,
pilotpi01,Norris,1962,NHL,,
gretzwa01,Lady Byng,1993,NHL,,
sjobela01,First Team All-Star,1977,WHA,,D
sandfed01,Second Team All-Star,1953,NHL,,LW
lemiema01,Second Team All-Star,1991,NHL,,C
kellyre01,Lady Byng,1950,NHL,,
skinnje01,Calder,2010,NHL,,
trembjc01,First Team All-Star,1970,NHL,,D
orrbo01,Norris,1971,NHL,,
howego01,Hart,1959,NHL,,
prongch01,Second Team All-Star,2006,NHL,,D
tardima01,Hunter,1977,WHA,Scoring,
durnabi01,First Team All-Star,1944,NHL,,G
shoreed01,Hart,1934,NHL,,
iginlja01,King Clancy,2003,NHL,,
durnabi01,First Team All-Star,1943,NHL,,G
conacch01,First Team All-Star,1935,NHL,,RW
hebenan01,Lady Byng,1956,NHL,,
kolziol01,First Team All-Star,1999,NHL,,G
potvide01,First Team All-Star,1978,NHL,,D
gretzwa01,Lady Byng,1990,NHL,,
keonda01,Deneau,1977,WHA,Most Gentlemanly,
hextabr01,Art Ross,1941,NHL,,
plantja01,Second Team All-Star,1956,NHL,,G
laflegu01,First Team All-Star,1979,NHL,,RW
mikitst01,First Team All-Star,1965,NHL,,C
poilebu01,Second Team All-Star,1947,NHL,,RW
shoreed01,Hart,1937,NHL,,
messima01,Pearson,1991,NHL,,
trembjc01,Murphy,1974,WHA,Best Defenceman,
mikitst01,Second Team All-Star,1969,NHL,,C
gretzwa01,First Team All-Star,1980,NHL,,C
hasekdo01,Vezina,2000,NHL,,
schrisw01,Calder,1934,NHL,,
thornjo01,Hart,2005,NHL,,
mikitst01,First Team All-Star,1966,NHL,,C
niinija01,All-Rookie,1996,NHL,,D
hodgech01,Vezina,1965,NHL,shared,
loweke01,King Clancy,1989,NHL,,
gadsbbi01,Second Team All-Star,1952,NHL,,D
crosbsi01,Richard,2009,NHL,shared,
bourqra01,Second Team All-Star,1985,NHL,,D
durnabi01,First Team All-Star,1945,NHL,,G
clarkbo01,Masterton,1971,NHL,,
howego01,Second Team All-Star,1948,NHL,,RW
coffepa01,First Team All-Star,1985,NHL,,D
gainebo01,Selke,1977,NHL,,
clancki01,First Team All-Star,1933,NHL,,D
visnolu01,Second Team All-Star,2010,NHL,,D
hasekdo01,First Team All-Star,1997,NHL,,G
harvedo01,First Team All-Star,1957,NHL,,D
smithno01,First Team All-Star,1936,NHL,,G
quackbi01,First Team All-Star,1947,NHL,,D
parkbr01,Second Team All-Star,1972,NHL,,D
lindste01,First Team All-Star,1953,NHL,,LW
parenbe01,Conn Smythe,1973,NHL,,
clarkbo01,First Team All-Star,1975,NHL,,C
johnsto01,Second Team All-Star,1955,NHL,,D
roypa01,All-Rookie,1985,NHL,,G
conacch01,Art Ross,1933,NHL,,
belivje01,First Team All-Star,1956,NHL,,C
wharrke01,First Team All-Star,1966,NHL,,RW
bauerbo01,Second Team All-Star,1938,NHL,,RW
abelsi01,First Team All-Star,1948,NHL,,C
abelsi01,First Team All-Star,1949,NHL,,C
abelsi01,Hart,1948,NHL,,
abelsi01,Second Team All-Star,1941,NHL,,LW
abelsi01,Second Team All-Star,1950,NHL,tie,C
anderto01,First Team All-Star,1941,NHL,,D
anderto01,Hart,1941,NHL,,
antonmi01,Second Team All-Star,1976,WHA,,LW
appssy01,First Team All-Star,1938,NHL,,C
appssy01,First Team All-Star,1941,NHL,,C
appssy01,Lady Byng,1941,NHL,,
appssy01,Second Team All-Star,1937,NHL,,C
appssy01,Second Team All-Star,1940,NHL,,C
appssy01,Second Team All-Star,1942,NHL,,C
arnotja01,All-Rookie,1993,NHL,,C
ashbeba01,Second Team All-Star,1973,NHL,,D
auriela01,First Team All-Star,1936,NHL,,RW
backsra01,Calder,1958,NHL,,
baileac01,Art Ross,1928,NHL,,
barbebi01,First Team All-Star,1975,NHL,,LW
barbebi01,Second Team All-Star,1978,NHL,,LW
barbebi01,Second Team All-Star,1980,NHL,,LW
barrato01,Calder,1983,NHL,,
barrato01,First Team All-Star,1983,NHL,,G
barrato01,Vezina,1983,NHL,,
barryma01,First Team All-Star,1936,NHL,,C
barryma01,Lady Byng,1936,NHL,,
bathgan01,First Team All-Star,1958,NHL,,RW
bathgan01,First Team All-Star,1961,NHL,,RW
bathgan01,Hart,1958,NHL,,
bathgan01,Second Team All-Star,1957,NHL,,RW
bauerbo01,Lady Byng,1940,NHL,,
bauerbo01,Lady Byng,1946,NHL,,
bauerbo01,Second Team All-Star,1939,NHL,,RW
bauerbo01,Second Team All-Star,1940,NHL,,RW
bauerbo01,Second Team All-Star,1946,NHL,,RW
belfoed01,All-Rookie,1990,NHL,,G
belfoed01,Calder,1990,NHL,,
belfoed01,First Team All-Star,1990,NHL,,G
belfoed01,Jennings,1990,NHL,,
belfoed01,Jennings,1998,NHL,shared,
belfoed01,Vezina,1990,NHL,,
belivje01,Art Ross,1955,NHL,,
belivje01,Conn Smythe,1964,NHL,,
belivje01,First Team All-Star,1955,NHL,,C
belivje01,First Team All-Star,1958,NHL,,C
belivje01,First Team All-Star,1959,NHL,,C
belivje01,Hart,1955,NHL,,
belivje01,Hart,1963,NHL,,
belivje01,Second Team All-Star,1957,NHL,,C
belivje01,Second Team All-Star,1963,NHL,,C
belivje01,Second Team All-Star,1968,NHL,,C
bellbr01,All-Rookie,1984,NHL,,D
bellobr01,Second Team All-Star,1989,NHL,,LW
bennibr01,All-Rookie,1986,NHL,,D
berarbr01,All-Rookie,1996,NHL,,D
berarbr01,Calder,1996,NHL,,
berezse01,All-Rookie,1996,NHL,,F
