film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
237,развод сияющий,"Невероятная сага о крокодиле и студенте, который должен найти кошку в древней Индии",2006,1,,3,2.99,47,21.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
254,ДРИВЕРАННИ,Исследование характера безразличного персонажа: официант и машина должны спасти лодку в заброшенном парке развлечений.,2006,1,,4,2.99,159,11.99,Р,"Трейлеры, удаленные сцены, «за кадром»",15 февраля 2006 года в 04:03 утра
256,Дроп-вотерфронт,"«Фантазийное документальное кино о муже и исследователе, которые должны добраться до сумасшедшего в ancient Китае»",2006,1,,6,4.99,178,20.99,R,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
260,БЕЗГЛАЗИЕ,"Странное отражение мужа-лумпера и лесоруба, который должен противостоять фрисби в заброшенном зловещем доме.",2006,1,,3,4.99,132,9.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Трейлеры, удалённые сцены",15 февраля 2006 года в 04:03 утра
263,Дурхам Панки,"Бескрайний вид на девочку и мальчика, которые должны столкнуться с безумным ученым в заброшенном шахтовом вентиляционном туннеле.",2006,1,,6,4.99,154,14.99,R,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
279,ЭЛИЗАБЕТ ШЕН,"Отсутствие жажды: демонстрация соблазнителя и собаки, которые должны сразиться со сумоистом в древней Японии",2006,1,,7,4.99,152,11.99,Н/д,"Трейлеры, удаленные сцены, «за кадром»",15 февраля 2006 года в 04:03 утра
291,Эволюция Альтера,"Фантузная характеристика персонажа-феминистки и сумасшедшего, которые должны найти исследователя в фабрике воздушных шаров.",2006,1,,5,0.99,174,10.99,Р,За кадром,15 февраля 2006 года в 04:03 утра
293,Екзорцист-стинг,"Трогательная драма о собаке и сумоисте, которые должны победить безумного ученого в Берлине.",2006,1,,6,2.99,167,17.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Комментарии, удаленные сцены, за кадром",15 февраля 2006 года в 04:03 утра
322,ФЛАТЛИНЕРЗ КИЛЛЕР,"Яркая демонстрация секретного агента и официантки, которая должна потопить робота в заброшенном шахте",2006,1,,5,2.99,100,29.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
323,ПРЕМЕТА ЛЁТЫ,"Странный характерный портрет крокодила и пионера, преследующего учителя в Новом Орлеане.",2006,1,,7,4.99,179,22.99,R,Трейлеры,15 февраля 2006 года в 04:03 утра
361,Блестящий разрывной,"Удивительное представление композитора и судебно-психиатрического эксперта, которые должны найти машину в канадских Скалистых горах.",2006,1,,5,2.99,89,25.99,Н/д,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
372,Гранд-ленд Дайнамит,"Таут-дисплей кота и девушки, которая должна победить администратора базы данных в Новом Орлеане",2006,1,,5,4.99,140,26.99,R,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
383,ГРОВ ФИКШН,"Невероятное отражение лося и акулы, которые должны победить лесоруба в заброшенном шахте",2006,1,,6,0.99,111,13.99,Н/д,За кадром,15 февраля 2006 года в 04:03 утра
389,ГЕНОЦИД,"Трогательная сага о роботе и мальчике, который должен убить человека в древнем Японии",2006,1,,3,2.99,127,9.99,Р,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
420,Дыры Браннигана,"Быстрая отражающая мысль о техническом писателе и студенте, который должен сразиться с мальчиком в канадских Скалистых горах.",2006,1,,7,4.99,128,27.99,ПГ,"Комментарии, за кулисами",15 февраля 2006 года в 04:03 утра
429,СМЕЩЫШЬ,"Тут у нас имеет место необычное дерби: жрица подает в суд на крокодила, обвиняя его в том, что тот обогнал ее в гонке на запястье и тем самым нарушил ее права. В качестве доказательства она представляет видеозапись гонки, на которой видны два участника: сама жрица, бегущая вдоль реки, и огромный крокодил, плывущий в воде под водой. Жрица утверждает, что крокодил использовал свое превосходное плавание для обмана и обогнал ее, несмотря на то, что она была лучше подготовлена к гонке. Она требует компенсации за эмоциональные страдания и упущенную выгоду, потерявшую работу жрицы в результате победного хода крокодила.

Крокодил, в свою очередь, защищается, утверждая, что его действия были законными и что он просто воспользовался преимуществами своей природы. Он заявляет, что не намеревался обманывать, а просто использовал свои способности к плаванию для того, чтобы идти в ногу с жрицей, которая, по его мнению, была слишком медленной пешеходом. Крокодил также утверждает, что жрица была хорошо осведомлена о его способностях и даже восхищалась ими во время гонки.

Судья, внимательно изучив доказательства и выслушав аргументы обеих сторон, вынес решение в пользу крокодила, постановив, что его действия были законными и не нарушали прав жрицы. Судья отметил, что природные способности крокодила к плаванию давали ему преимущество в гонке и что жрица должна была осознавать это, участвуя в такой необычной гонке. Кроме того, судья заявил, что жрица не смогла доказать упущенную выгоду или эмоциональный ущерб, так как она не смогла показать, что ее карьера жрицы действительно пострадала из-за этого инцидента.

В заключение судья рекомендовал жрице подумать о том, чтобы использовать свои таланты и навыки для других целей, а не полагаться исключительно на свою работу жрицы. Он также посоветовал крокодилу продолжать совершенствовать свои плавательные способности, так как они, безусловно, станут в будущем полезными в других ситуациях.

Этот необычный случай привлек внимание СМИ и вызвал споры среди общественности о том, кто несет ответственность за необычные гонки с участием животных и какие права должны иметь участники в таких ситуациях. Некоторые люди поддерживали жрицу, утверждая, что крокодил использовал свое превосходство для обмана, в то время как другие поддерживали крокодила, говоря, что он просто воспользовался своими естественными способностями. Этот случай стал известен как ""Шарм-шаррская гонка"" и стал примером того, как необычные юридические споры могут привлекать внимание общественности и вызывать споры о правах животных и ответственности людей за свои действия.",2006,1,,3,0.99,84,29.99,R,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
446,Хиcтери-крейз,"Вуду: История безумца и стоматолога, которые должны построить автомобиль в ману-хэттенском пентхаусе.",2006,1,,5,4.99,150,19.99,ПГ,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
453,Принцесса.,"А недостаточно заинтересованный панорама тайного агента и крокодила, которые должны найти сумасшедшего в Канадских Альпах",2006,1,,3,2.99,178,17.99,Р,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
463,Инстинкт аэропорт,"""Трогательный документальный фильм о сумасшедшей корове и исследователе, который должен противостоять ноунейму в мансардном apartment в Манхэттене"".",2006,1,,4,2.99,116,21.99,ПГ,"Комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
474,Жемчужная сотня,"Панорама, наполненная мудростью: орех в качестве метафоры дает жизнь и смысл, а корова, одержимая безумием, представляет собой хаос и беспорядок. Студент в первой пилотируемой космической станции оказывается втянутым в эпическую битву между порядком и хаосом, осмыслением и бессмыслицей.",2006,1,,6,2.99,174,21.99,Н/д,"Трейлеры, комментарии, закадровые материалы",15 февраля 2006 года в 04:03 утра
488,Юон Северо-Запад,"захватывающая панорама технического писателя и машины, которые должны найти судебно-психологического врача в «Шарке Танк»",2006,1,,3,0.99,105,23.99,Н/д,"Трейлеры, комментарии, закадровые материалы",15 февраля 2006 года в 04:03 утра
503,Шоколад Крамера,"Удивительная история о роботе и кондтере, которые должны спасти сумасшедшего ученого в аутбаре.",2006,1,,3,2.99,171,24.99,R,Трейлеры,15 февраля 2006 года в 04:03 утра
517,Урок Клеопатра,"Эмоциональная демонстрация мужчины и исследователя, которые должны создать мальчика в мансардном квартире в Манхэттене.",2006,1,,3,0.99,167,28.99,Н/д,"Удалённые сцены, закадровые кадры",15 февраля 2006 года в 04:03 утра
519,Свобода великолепна,"Унылая драма студента и кота, которые должны погрузить технического писателя в шарик для шарады.",2006,1,,3,2.99,138,27.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Комментарии, удаленные сцены, за кадром",15 февраля 2006 года в 04:03 утра
532,УБИТЫЙ ДЕЛЖНИК,"Бесценная драма о роботе и феминистке, которые должны сразиться с покояным в Нигерии",2006,1,,5,4.99,80,28.99,ПГ,"Удалённые сцены, закадровые кадры",15 февраля 2006 года в 04:03 утра
570,МЕРМАЙД ИНСЕКТЫ,"Недостаточно страстная драма о поварше и мужике, которым приходится драться с мужиком в Калифорнии.",2006,1,,5,4.99,104,20.99,Н/д,"Трейлеры, За кадром",15 февраля 2006 года в 04:03 утра
577,Миле Мулан,"Бесцельное послание от кошки и мужа, которые должны противостоять мальчику на конференции MySQL",2006,1,,4,0.99,64,10.99,ПГ,"Удалённые сцены, закадровые кадры",15 февраля 2006 года в 04:03 утра
598,КЛЕЩИТЬЧИКИ,"«Уважительный портретный рассказ о официантке и феминистке, которые должны создать учителю в древней Японии».",2006,1,,6,0.99,57,22.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,Трейлеры,15 февраля 2006 года в 04:03 утра
599,Мать-очаровательная,"Тоскливая история о муже и мальчике, которые в древнем Китае должны были сразиться со скалкой.",2006,1,,3,0.99,103,20.99,R,"Трейлеры, Комментарии",15 февраля 2006 года в 04:03 утра
606,Мумии-существа,"Фатальная характеристика исследования крокодила и обезьяны, которые должны встретиться с дантистом в Австралии",2006,1,,3,0.99,160,15.99,Н/д,"Трейлеры, За кадром",15 февраля 2006 года в 04:03 утра
612,Муссолини спойлеры,"захватывающее представление лодки и обезьяны, которые должны встретиться с композитором в древней Китае",2006,1,,6,2.99,180,10.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Удалённые сцены, закадровые кадры",15 февраля 2006 года в 04:03 утра
619,Соседи шутят,"Фантазийное отражение крокодила и астронавта, который должен обогнать феминистку в заброшенном парке развлечений",2006,1,,3,0.99,161,20.99,R,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
628,Северо-западная польская,"Тщательное исследование скучного персонажа мальчика и акулы, которая должна обогнать соблазнителя вアウトбэке.",2006,1,,5,2.99,172,24.99,ПГ,Трейлеры,15 февраля 2006 года в 04:03 утра
631,Новокаин полет,"Фантазийное представление студента и учителя, которые должны сразиться с крокодилом в Нигерии",2006,1,,4,0.99,64,11.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
667,Невинный персик,"Аktionное драма о обезьяне и стоматологе, которые должны преследовать прислугу в Берлине",2006,1,,3,2.99,160,20.99,Р,"Комментарии, за кулисами",15 февраля 2006 года в 04:03 утра
668,ВЕК для вечного,"У глубокой размышления о лодке и секретном агенте, который должен победить астронавта в заброшенном шахте",2006,1,,7,4.99,80,25.99,ПГ,"Трейлеры, Комментарии, Удалённые сцены, За кадром",15 февраля 2006 года в 04:03 утра
676,Филадельфийская жена,"Тёплое нить охотника и астронавта, который должен покорить администратора базы данных в Сахарском пустыне",2006,1,,7,4.99,137,16.99,Р,"Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
678,Вождение на манер такси,"""Трогательный документальный фильм о муже и лодке, которые должны встретиться с кондитером в фабрике шаровых шаров""",2006,1,,3,2.99,77,23.99,Добро пожаловать в службу переводчиков! Как я могу вам помочь сегодня?,"Трейлеры, Комментарии, Удалённые сцены, За кадром",15 февраля 2006 года в 04:03 утра
681,Пираты Роксanne,"Удивительная драма о женщине и лесорубе, которые должны победить акулу в Канадских Альпах.",2006,1,,4,0.99,100,20.99,ПГ,"Комментарии, удаленные сцены",15 февраля 2006 года в 04:03 утра
691,ПOSEИДОН ВЕКА,"Дорогая,

Я знаю, что мы уже некоторое время не общались, и я хочу извиниться за свое отсутствие. Я был занят путешествиями и приключениями, наслаждаясь жизнью и испытывая все ее радости. Но теперь я вернулся и хочу поделиться с тобой своими последними новостями.

В последнее время я много думал о жизни и о том, что действительно важно. Я понял, что настоящая радость заключается не в материальных благах или в погоне за удовольствиями, а в любви, дружбе и самопознании. Я хочу стать лучше, стать более внимательным к окружающим и отточить свои навыки соблазна, чтобы принести больше счастья в жизни других людей.

В то же время я не могу отрицать, что моя жизнь полна веселья и захватывающих моментов. Я встретил удивительных людей, которые научили меня многому, включая искусство обольщения. Я хочу поделиться с тобой некоторыми своими идеями и опытом, потому что ты всегда была моим доверенным советником.

Однажды я был в монастыре, где встретил странного монаха. Он был очень мудрым и учил меня важности контроля над своими желаниями. Я понял, что обольщение может быть как силой, так и слабостью, и что оно должно использоваться с осторожностью и уважением.

Теперь я хочу применить свои новые знания на практике. Мне нужно победить дантиста, который стал моей новой целью. Он уверен, что может контролировать людей своим мастерством и знанием зубов, но я намерен показать ему, что обольщение может быть мощным оружием.

Я знаю, что это безумная идея, но я не боюсь риска. Я буду использовать свою красоту, очарование и ум, чтобы покорить его сердце и разорвать его уверенность в себе. Это будет мое первое испытание на пути к совершенствованию своего искусства обольщения.

Я надеюсь, что ты меня поддержишь и подскажешь, что делать дальше. Вместе мы сможем сделать это приключение незабываемым и, возможно, даже научим дантиста ценить настоящую любовь и уважение.

До скорой встречи, моя дорогая, и помни, что я всегда думаю о тебе.

Твой страстный обольщатель и друг",2006,1,,6,4.99,159,29.99,Р,Комментарии,15 февраля 2006 года в 04:03 утра
719,Записи Зорро,"Удивительная драма о безумном ученом и композиторе, которые должны построить мужа в бушёвой местности.",2006,1,,7,4.99,182,11.99,ПГ,За кадром,15 февраля 2006 года в 04:03 утра
729,Ридер Кэддишак,Тавтологическая отражающая отражение обезьяны и mujer с harus моса в Нигерии,2006,1,,5,2.99,177,28.99,ПГ,"Комментарии, за кулисами",15 февраля 2006 года в 04:03 утра
733,РИФОВЫЙ БANDИТ,"Это захватывающая характеристика персонажа о белке и лесорубе, которые должны столкнуться с охотником на MySQL-конвенции.",2006,1,,4,0.99,149,29.99,Р,Комментарии,15 февраля 2006 года в 04:03 утра
745,ROЗЫ - ЗАСЕДЬ,"А удивительная панорама обезьяны и секретного агента, который должен победить женщину в первой пилотируемой космической станции",2006,1,,5,4.99,162,23.99,Р,"Комментарии, удаленные сцены, за кадром",15 февраля 2006 года в 04:03 утра
