constructorid,constructorref,name,nationality,url
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
88,eagle,Eagle,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
102,ferguson,Ferguson,British,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
111,trevis,Trevis,American,http://en.wikipedia.org/wiki/Trevis
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
116,ewing,Ewing,American,http://en.wikipedia.org/wiki/Ewing_(constructor)
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
120,dunn,Dunn,American,http://en.wikipedia.org/wiki/Dunn_Engineering
121,elder,Elder,American,http://en.wikipedia.org/wiki/Elder_(constructor)
123,fry,Fry,British,http://en.wikipedia.org/wiki/Fry_(racing_team)
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
136,pankratz,Pankratz,American,http://en.wikipedia.org/wiki/Pankratz
146,emw,EMW,East German,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
147,afm,AFM,German,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
150,deidt,Deidt,American,http://en.wikipedia.org/wiki/Deidt
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
155,hall,Hall,American,http://en.wikipedia.org/wiki/Hall_(constructor)
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
158,rae,Rae,American,http://en.wikipedia.org/wiki/Rae_(motorsport)
161,adams,Adams,American,http://en.wikipedia.org/wiki/Adams_(constructor)
162,snowberger,Snowberger,American,http://en.wikipedia.org/wiki/Snowberger
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
173,lotus-maserati,Lotus-Maserati,British,http://en.wikipedia.org/wiki/Team_Lotus
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
