resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
54,20,4,4,5,10,10.0,10,10,0.0,57,+1:17.181,5544151.0,35.0,13.0,1:35.194,204.668,1
55,20,22,11,17,12,11.0,11,11,0.0,57,+1:17.862,5544832.0,40.0,10.0,1:34.855,205.399,1
56,20,21,10,21,18,12.0,12,12,0.0,56,,,56.0,11.0,1:35.057,204.963,11
57,20,1,1,22,3,13.0,13,13,0.0,56,,,25.0,19.0,1:35.520,203.969,11
58,20,6,3,8,16,14.0,14,14,0.0,56,,,30.0,17.0,1:35.433,204.155,11
59,20,7,5,14,15,15.0,15,15,0.0,56,,,33.0,15.0,1:35.333,204.369,11
60,20,19,8,19,21,16.0,16,16,0.0,56,,,45.0,14.0,1:35.324,204.389,11
61,20,11,8,18,22,17.0,17,17,0.0,56,,,56.0,20.0,1:35.891,203.18,11
62,20,14,9,9,17,18.0,18,18,0.0,56,,,43.0,16.0,1:35.351,204.331,11
63,20,16,10,20,20,19.0,19,19,0.0,56,,,55.0,18.0,1:35.442,204.136,12
64,20,12,4,6,14,,R,20,0.0,40,,,31.0,12.0,1:35.129,204.808,6
65,20,18,11,16,9,,R,21,0.0,19,,,11.0,21.0,1:36.125,202.686,4
66,20,20,5,15,19,,R,22,0.0,0,,,,,,,5
67,21,8,6,1,1,1.0,1,1,10.0,66,1:38:19.051,5899051.0,46.0,1.0,1:21.670,205.191,1
68,21,13,6,2,3,2.0,2,2,8.0,66,+3.228,5902279.0,45.0,2.0,1:21.801,204.863,1
69,21,1,1,22,5,3.0,3,3,6.0,66,+4.187,5903238.0,20.0,3.0,1:22.017,204.323,1
70,21,9,2,4,4,4.0,4,4,5.0,66,+5.694,5904745.0,20.0,4.0,1:22.106,204.102,1
71,21,17,9,10,7,5.0,5,5,4.0,66,+35.938,5934989.0,19.0,8.0,1:22.564,202.969,1
72,21,18,11,16,13,6.0,6,6,3.0,66,+53.010,5952061.0,66.0,5.0,1:22.353,203.489,1
73,21,6,3,8,12,7.0,7,7,2.0,66,+58.244,5957295.0,48.0,15.0,1:23.549,200.576,1
74,21,15,7,11,8,8.0,8,8,1.0,66,+59.435,5958486.0,45.0,10.0,1:22.758,202.494,1
75,21,2,2,3,9,9.0,9,9,0.0,66,+1:03.073,5962124.0,21.0,7.0,1:22.519,203.08,1
76,21,21,10,21,19,10.0,10,10,0.0,65,,,40.0,14.0,1:23.439,200.841,11
77,21,10,7,12,14,11.0,11,11,0.0,65,,,57.0,12.0,1:23.007,201.886,11
78,21,14,9,9,17,12.0,12,12,0.0,65,,,57.0,11.0,1:22.842,202.288,11
79,21,11,8,18,22,13.0,13,13,0.0,65,,,34.0,17.0,1:24.617,198.045,11
80,21,3,3,7,15,,R,14,0.0,41,,,20.0,13.0,1:23.319,201.13,5
81,21,4,4,5,2,,R,15,0.0,34,,,15.0,9.0,1:22.683,202.677,5
82,21,22,11,17,11,,R,16,0.0,34,,,21.0,16.0,1:23.858,199.837,4
83,21,5,1,23,6,,R,17,0.0,21,,,19.0,6.0,1:22.453,203.243,3
109,23,1,1,22,3,1.0,1,1,10.0,76,2:00:42.742,7242742.0,71.0,6.0,1:18.510,153.152,1
457,40,4,1,1,1,1.0,1,1,10.0,78,1:40:29.329,6029329.0,44.0,1.0,1:15.284,159.715,1
875,59,4,4,1,1,1.0,1,1,10.0,78,1:43:43.116,6223116.0,11.0,3.0,1:15.671,158.898,1
1237,76,8,1,9,1,1.0,1,1,10.0,78,1:45:15.556,6315556.0,41.0,2.0,1:15.921,158.375,1
1615,95,15,4,7,1,1.0,1,1,10.0,77,1:45:46.601,6346601.0,22.0,2.0,1:14.870,160.598,1
1995,114,31,3,3,3,1.0,1,1,10.0,78,1:42:19.010,6139010.0,,,,,1
2327,130,14,1,3,2,1.0,1,1,10.0,78,1:45:39.055,6339055.0,,,,,1
2689,147,30,6,1,2,1.0,1,1,10.0,78,1:47:22.561,6442561.0,,,,,1
3062,164,14,1,2,3,1.0,1,1,10.0,78,1:49:28.213,6568213.0,,,,,1
3370,178,30,6,3,2,1.0,1,1,10.0,78,1:49:31.812,6571812.0,,,,,1
3765,196,57,1,8,1,1.0,1,1,10.0,78,1:51:24.4,6684400.0,,,,,1
4095,211,30,6,5,2,1.0,1,1,10.0,62,2:00:05.654,7205654.0,,,,,1
4491,229,44,27,9,14,1.0,1,1,10.0,75,2:00:45.629,7245629.0,,,,,1
4825,244,30,22,1,2,1.0,1,1,10.0,78,1:53:11.258,6791258.0,,,,,1
5223,260,30,22,5,1,1.0,1,1,10.0,78,1:49:55.3,6595300.0,,,,,1
5713,278,102,1,8,3,1.0,1,1,10.0,78,1:52:10.947,6730947.0,,,,,1
6149,294,102,1,1,3,1.0,1,1,10.0,78,1:50:59.372,6659372.0,,,,,1
6575,308,102,1,1,1,1.0,1,1,10.0,78,1:53:02.334,6782334.0,,,,,1
7117,324,102,1,27,1,1.0,1,1,9.0,78,1:52:46.982,6766982.0,,,,,1
7654,6,18,23,22,1,1.0,1,1,10.0,78,1:40:44.282,6044282.0,49.0,2.0,1:15.190,159.914,1
7951,358,102,1,1,1,1.0,1,1,9.0,77,1:53:33.251,6813251.0,,,,,1
8555,374,117,1,11,2,1.0,1,1,9.0,78,1:57:17.077,7037077.0,,,,,1
9065,391,102,32,12,2,1.0,1,1,9.0,78,1:57:54.085,7074085.0,,,,,1
9484,407,117,1,1,1,1.0,1,1,9.0,78,1:55:41.060,6941060.0,,,,,1
9897,423,117,1,2,5,1.0,1,1,9.0,78,1:51:58.034,6718034.0,,,,,1
10361,441,117,1,7,1,1.0,1,1,4.5,31,1:01:07.740,3667740.0,,,,,1
10769,456,177,3,1,5,1.0,1,1,9.0,76,1:56:38.121,6998121.0,,,,,1
11219,472,119,34,2,2,1.0,1,1,9.0,76,1:54:11.259,6851259.0,,,,,1
11696,488,203,6,27,2,1.0,1,1,9.0,76,1:54:23.38,6863380.0,,,,,1
12132,503,199,3,28,2,1.0,1,1,9.0,76,1:55:34.365,6934365.0,,,,,1
12536,518,222,6,11,1,1.0,1,1,9.0,76,1:55:22.48,6922480.0,,,,,1
12895,531,221,25,4,5,1.0,1,1,9.0,75,1:55:14.66,6914660.0,,,,,1
13370,548,222,59,20,2,1.0,1,1,9.0,76,1:57:52.77,7072770.0,,,,,1
13861,565,182,6,1,1,1.0,1,1,9.0,78,1:59:51.47,7191470.0,,,,,1
