raceid,year,round,circuitid,name,date,time,url
59,2006,7,6,Monaco Grand Prix,2006-05-28,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix
76,2005,6,6,Monaco Grand Prix,2005-05-22,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix
95,2004,6,6,Monaco Grand Prix,2004-05-23,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
114,2003,7,6,Monaco Grand Prix,2003-06-01,,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
130,2002,7,6,Monaco Grand Prix,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
147,2001,7,6,Monaco Grand Prix,2001-05-27,,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix
164,2000,7,6,Monaco Grand Prix,2000-06-04,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
178,1999,4,6,Monaco Grand Prix,1999-05-16,,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix
196,1998,6,6,Monaco Grand Prix,1998-05-24,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix
211,1997,5,6,Monaco Grand Prix,1997-05-11,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
229,1996,6,6,Monaco Grand Prix,1996-05-19,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix
244,1995,5,6,Monaco Grand Prix,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
260,1994,4,6,Monaco Grand Prix,1994-05-15,,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix
278,1993,6,6,Monaco Grand Prix,1993-05-23,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix
294,1992,6,6,Monaco Grand Prix,1992-05-31,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix
308,1991,4,6,Monaco Grand Prix,1991-05-12,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix
324,1990,4,6,Monaco Grand Prix,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
342,2010,6,6,Monaco Grand Prix,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
358,1989,3,6,Monaco Grand Prix,1989-05-07,,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix
374,1988,3,6,Monaco Grand Prix,1988-05-15,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix
391,1987,4,6,Monaco Grand Prix,1987-05-31,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix
407,1986,4,6,Monaco Grand Prix,1986-05-11,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix
423,1985,4,6,Monaco Grand Prix,1985-05-19,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix
441,1984,6,6,Monaco Grand Prix,1984-06-03,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix
456,1983,5,6,Monaco Grand Prix,1983-05-15,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix
472,1982,6,6,Monaco Grand Prix,1982-05-23,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix
488,1981,6,6,Monaco Grand Prix,1981-05-31,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
503,1980,6,6,Monaco Grand Prix,1980-05-18,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
