driverid,driverref,number,code,forename,surname,dob,nationality,url
80,sospiri,,,Винченцо,Соспири,1966-10-07,Итальянский,http://en.wikipedia.org/wiki/Vincenzo_Sosspiri
81,Болезни,,,Джанни,Морбиделли,1968-01-13,Итальянский,http://en.wikipedia.org/wiki/Gianni_Morbidelli
82,Шрифтана,,,Норберто,Фонтана,1975-01-20,Аргентина,http://en.wikipedia.org/wiki/Norberto_Fontana
83,Лэм.,,,Педро,Легко.,1972-03-20,Португальский,http://en.wikipedia.org/wiki/Pedro_Lamy
84,Брюс,,,Мартин,Брундл,1959-06-01,Британские,http://en.wikipedia.org/wiki/Martin_Brundle
85,Монтермини,,,Андреа,Монтермини,1964-05-30,Итальянский,http://en.wikipedia.org/wiki/Andrea_Montermini
86,Лавагги,,,Джованни,Лавагги,1958-02-18,Итальянский,http://en.wikipedia.org/wiki/Giovanni_Lavaggi
92,Гахот,,,Бертран,Гашот,1962-12-23,Бельгийский,http://en.wikipedia.org/wiki/Bertrand_Gachot
96,Бульон,,,Жан-Кристоф,Буллион,1969-12-27,Французский,http://en.wikipedia.org/wiki/Jean- Christope_Boullion
102,Сенна,,,Айртон,Сенна,1960-03-21,Бразилия,http://en.wikipedia.org/wiki/Ayrton_Senna
107,крысенбергер,,,Роланд,Ратценбергер,1960-07-04,Австрия,http://en.wikipedia.org/wiki/Roland_Ratzenberger
108,Белмондо,,,Пол,Бельмондо,1963-04-23,Французский,http://en.wikipedia.org/wiki/Pol_Belmondo
117,Прост,,,Ален,Прост,1955-02-24,Французский,http://en.wikipedia.org/wiki/Alain_Prost
118,Warwick,,,Дерек,Уорвик,1954-08-27,Британские,http://en.wikipedia.org/wiki/Derek_Warwick
119,patrese,,,Риккардо,Патрес,1954-04-17,Итальянский,http://en.wikipedia.org/wiki/Riccardo_Patrese
122,Капелли,,,Иван,Капелли,1963-05-24,Итальянский,http://en.wikipedia.org/wiki/Ivan_Capelli
125,Наспетти,,,Эмнуэле,Наспетти,1968-02-24,Итальянский,http://en.wikipedia.org/wiki/Emanuele_Naspetti
136,Ламмеры,,,Янв.,Ламмеры,1956-06-02,Датч,http://en.wikipedia.org/wiki/Jan_Lammers
139,Пирро,,,Эмнуэле,Пирро,1962-01-12,Итальянский,http://en.wikipedia.org/wiki/Emanuele_Pirro
144,Шляпник,,,Наоки,Хаттори,1966-06-13,Японский,http://en.wikipedia.org/wiki/Naoki_Hattori
147,Барилья,,,Паоло,Барилья,1961-04-20,Итальянский,http://en.wikipedia.org/wiki/paolo_Barilla
149,Ланги,,,Клаудио,Ланги,1960-07-20,Итальянский,http://en.wikipedia.org/wiki/Claudio_Langes
152,Гиакомелли,,,Бруно,Джакомелли,1952-09-10,Итальянский,http://en.wikipedia.org/wiki/Bruno_Giacomelli
154,Грозжан,8.0,ГРО,Роман,Гросжан,1986-04-17,Французский,http://en.wikipedia.org/wiki/Romain_Groshjean
159,Сала,,,Луис,Перес-Сала,1959-05-15,Испанский,http://en.wikipedia.org/wiki/Luis_Perez-Sala
164,Иоахим_винкельхок,,,Иоахим,Винкельхок,1960-10-24,Немецкий,http://en.wikipedia.org/wiki/Joachim_Winkelhock
167,Кампос,,,Адриан,Кампос,1960-06-17,Испанский,http://en.wikipedia.org/wiki/Adri%C3%A1n_Campos
172,Лаффит,,,Жак,Лаффит,1943-11-21,Французский,http://en.wikipedia.org/wiki/Jacques_Laffite
175,Тамбий,,,Патрик,Тамбай,1949-06-25,Французский,http://en.wikipedia.org/wiki/Patrick_Tambay
177,keke_rosberg,,,Кеке,Росберг,1948-12-06,Финский,http://en.wikipedia.org/wiki/Keke_Rosberg
178,Джонс,,,Алан,Джонс,1946-11-02,Австралия,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
179,rothengatter,,,Юб,Ротэнгаттер,1954-10-08,Датч,http://en.wikipedia.org/wiki/Huub_Rothengatter
180,berg,,,Аллен,Берг,1961-08-01,Канада,http://en.wikipedia.org/wiki/Allen_Berg
181,manfred_winkelhock,,,Манфред,Винкельхок,1951-10-06,Немецкий,http://en.wikipedia.org/wiki/Manfred_Winkelhock
182,Славаa,,,Ники,Лауда,1949-02-22,Австрия,http://en.wikipedia.org/wiki/Niki_Lauda
191,shackwell,,,Майк,Тэквелл,1961-03-30,Новозеландец,http://en.wikipedia.org/wiki/Mike_Thackwell
195,Гуэрреро,,,Роберто,Герреро,1958-11-16,Колумбия,http://en.wikipedia.org/wiki/Roberto_Gererro
196,Бизель,,,Рауль,Бозель,1957-12-04,Бразилия,http://en.wikipedia.org/wiki/Raul_Boesel
199,Рейтман,,,Карлос,Рейтманн,1942-04-12,Аргентина,http://en.wikipedia.org/wiki/Carlos_Reutemann
202,Пирони,,,Дидье,Пирони,1952-03-26,Французский,http://en.wikipedia.org/wiki/Didier_Pironi
203,Гиллес_вильнев,,,Жиль,Вильнев,1950-01-18,Канада,http://en.wikipedia.org/wiki/Gilles_Villeneuve
204,бледнолицый,,,Риккардо,Палетти,1958-06-15,Итальянский,http://en.wikipedia.org/wiki/Riccardo_Paletti
208,Вильота,,,Эмилио,Вильота,1946-07-26,Испанский,http://en.wikipedia.org/wiki/Emilio_de_Villota
212,Ребак,,,Гектор,Противоречие,1956-02-05,Мексика,http://en.wikipedia.org/wiki/Hector_Rebaque
214,Коган,,,Кевин,Коган,1956-03-31,Американцы,http://en.wikipedia.org/wiki/Kevin_Cogan
215,Гуэрра,,,Мигель Анхель,Гуэрра,1953-08-31,Аргентина,http://en.wikipedia.org/wiki/Miguel_Angel_Guerra
217,Зунино,,,Рикардо,Зунино,1949-04-13,Аргентина,http://en.wikipedia.org/wiki/Ricardo_Zunino
221,Депайлер,,,Патрик,Депайлер,1944-08-09,Французский,http://en.wikipedia.org/wiki/Patrick_Depailler
222,Проверятель,,,Джоди,Проверятель,1950-01-29,Южная Африка,http://en.wikipedia.org/wiki/Jody_Sceckter
226,Южный,,,Стивен,Южное,1952-02-19,Британские,http://en.wikipedia.org/wiki/Stephen_South
228,Желание_wilson,,,Желание,Уилсон,1953-11-26,Южная Африка,http://en.wikipedia.org/wiki/Desir%C3%A9_Wilson
233,застряла,,,Ханс-Йоахим,Застряла,1951-01-01,Немецкий,http://en.wikipedia.org/wiki/Hans_Joachim_Stock
236,ГАЙЕР,,,Патрик,Гейард,1952-02-12,Французский,http://en.wikipedia.org/wiki/Patrick_Gillard
238,Петрсон,,,Ронни,Питерсон,1944-02-14,Шведский,http://en.wikipedia.org/wiki/Ronnie_Peterson
241,Леони,,,Ламберто,Леони,1953-05-24,Итальянский,http://en.wikipedia.org/wiki/Lamberto_Leoni
242,Галика,,,Дивина,Галика,1944-08-13,Британские,http://en.wikipedia.org/wiki/Divina_Galica
245,обрезка,,,Тони,Триммер,1943-01-24,Британские,http://en.wikipedia.org/wiki/Tony_Trimmer
251,Ian_sheckter,,,Йен,Проверятель,1947-08-22,Южная Африка,http://en.wikipedia.org/wiki/Ian_Sceckter
253,Хоффман,,,Инго,Хоффманн,1953-02-28,Бразилия,http://en.wikipedia.org/wiki/Ingo_Hoffmann
254,zorzi,,,Ренцо,Зорзи,1946-12-12,Итальянский,http://en.wikipedia.org/wiki/Renzo_Zorzi
260,Андерсон,,,Конни,Андерсон,1939-12-28,Шведский,http://en.wikipedia.org/wiki/Conny_Andersson_(gacing_driver)
264,Сатклифф,,,Энди,Сатклифф,1947-05-09,Британские,http://en.wikipedia.org/wiki/Andy_Sutcliffe
268,Хейер,,,Ханс,Привет.,1943-03-16,Немецкий,http://en.wikipedia.org/wiki/Hans_Heyer
269,Стоп-кадр,,,Тедди,Пилетта,1942-07-26,Бельгийский,http://en.wikipedia.org/wiki/Teddy_Pilette
276,Эваны,,,Боб,Эванс,1947-06-11,Британские,http://en.wikipedia.org/wiki/Bob_Evans_(race_driver)
280,Пескароло,,,Анри,Пескароло,1942-09-25,Французский,http://en.wikipedia.org/wiki/Henri_Pescarolo
282,Мэги,,,Дэмиен,Мэджи,1945-11-17,Британские,http://en.wikipedia.org/wiki/Damien_Magee
283,дикие,,,Майк,Дикие,1946-01-07,Британские,http://en.wikipedia.org/wiki/Mike_Wilds
287,хэми,,,Масахиро,Хасеми,1945-11-13,Японский,http://en.wikipedia.org/wiki/Masahiro_Hamemi
289,холм,,,Грэм,Холм,1929-02-15,Британские,http://en.wikipedia.org/wiki/Graham_Hill
303,фонлантен,,,Джо,Вонлантен,1942-05-31,Швейцария,http://en.wikipedia.org/wiki/Jo_Vonlanthen
304,хульм,,,Дэнни,Хульме,1936-06-18,Новозеландец,http://en.wikipedia.org/wiki/Denny_Hulme
306,Ремниза,,,Жан-Пьер,Белтуаз,1937-04-26,Французский,http://en.wikipedia.org/wiki/Jean-Perent_Beltoise
309,Ревсон,,,Питер,Ревсон,1939-02-27,Американцы,http://en.wikipedia.org/wiki/Peter_Revson
310,водитель,,,Пэдди,Водитель,1934-05-13,Южная Африка,http://en.wikipedia.org/wiki/Paddy_Dever
311,Белсо,,,Том,Бельсё,1942-08-27,Датский,http://en.wikipedia.org/wiki/Tom_Bels%C3%B8
313,opel,,,Рикки,фон Опел,1947-10-14,Лихтенштейнец,http://en.wikipedia.org/wiki/Rikky_von_Opel
316,Киннунен,,,Лео,Киннунен,1943-08-05,Финский,http://en.wikipedia.org/wiki/Leo_Kinnunen
318,петухи,,,Бертил,Крысы,1943-10-12,Шведский,http://en.wikipedia.org/wiki/Bertil_Roos
319,Долхем,,,Хосе,Долхем,1944-04-26,Французский,http://en.wikipedia.org/wiki/Jos%C3%A9_Dolhem
320,Убийство,,,Питер,Удачи.,1940-02-21,Британские,http://en.wikipedia.org/wiki/Peter_Gethin
325,Лисетти,,,Карло,Фейсетти,1935-06-26,Итальянский,http://en.wikipedia.org/wiki/Carlo_Facetti
326,Ветки,,,Эппи,Витцы,1938-05-28,Канада,http://en.wikipedia.org/wiki/Eppie_Wietzes
328,Стюарт,,,Джеки,Стюарт,1939-06-11,Британские,http://en.wikipedia.org/wiki/Jackie_Stewart
337,Марко,,,Гельмут,Марко,1943-04-27,Австрия,http://en.wikipedia.org/wiki/Helmut_Marko
338,ходячий,,,Дэвид,Уолкер,1941-06-10,Австралия,http://en.wikipedia.org/wiki/David_Walker_(gacing_driver)
351,Мозер,,,Сильвио,Мозер,1941-04-24,Швейцария,http://en.wikipedia.org/wiki/Silvio_Moser
353,Прелестно.,,,Пит,Прелестно.,1926-04-11,Американцы,http://en.wikipedia.org/wiki/Pete_Lovely
356,Джек_брабхам,,,Джек,Брэбхэм,1926-04-02,Австралия,http://en.wikipedia.org/wiki/Jack_Brabham
358,ardt,,,Йохен,Риндт,1942-04-18,Австрия,http://en.wikipedia.org/wiki/Jochen_Rindt
360,Макларен,,,Брюс,МакЛарен,1937-08-30,Новозеландец,http://en.wikipedia.org/wiki/Bruce_McLaren
371,Щекотка,,,Al,Противоядие,1921-10-15,Канада,http://en.wikipedia.org/wiki/Al_Peras
374,Спенс,,,Майк,Спенс,1936-12-30,Британские,http://en.wikipedia.org/wiki/Mike_Spence
380,Гарднер,,,Фрэнк,Гарднер,1930-10-01,Австралия,http://en.wikipedia.org/wiki/Frank_Gardner_(водитель)
388,Ирвин,,,Крис,Ирвин,1942-06-27,Британские,http://en.wikipedia.org/wiki/Chris_Irwin
393,Tom_jones,,,Том,Джонс,1943-04-26,Американцы,http://en.wikipedia.org/wiki/Tom_Jones_(auto_racer)
395,Уильямы,,,Джонатан,Уильямс,1942-10-26,Британские,http://en.wikipedia.org/wiki/Jonathan_Williams_(gacing_driver)
396,Кредитор,,,Боб,Благотворитель,1933-04-27,Американцы,http://en.wikipedia.org/wiki/Bob_Bondurant
399,Тэйлор,,,Джон,Тейлор,1933-03-23,Британские,http://en.wikipedia.org/wiki/John_Taylor_ (реактор)
400,Законность,,,Крис,Лоуренс,1933-07-27,Британские,http://en.wikipedia.org/wiki/Chris_Laurence_(гонка_driver)
405,Бакнум,,,Ронни,Бакнум,1936-04-05,Американцы,http://en.wikipedia.org/wiki/Ronnie_Bucknum
417,Брюшина,,,Алекс,Блинкнаут,1932-11-30,Южная Африка,http://en.wikipedia.org/wiki/Alex_Blignaut
418,Сегрегация,,,Мастен,Грегори,1932-02-29,Американцы,http://en.wikipedia.org/wiki/Masten_Gregory
420,Рейби,,,Йен,Рэйби,1921-09-22,Британские,http://en.wikipedia.org/wiki/Ian_Raby
423,мухи,,,Герхард,Мятежник,1935-08-30,Немецкий,http://en.wikipedia.org/wiki/Gerhard_Mitter
425,Ваккарелла,,,Нино,Ваккарелла,1933-03-04,Итальянский,http://en.wikipedia.org/wiki/Nino_Vacakerella
427,тринтигнант,,,Морис,Тринтигнант,1917-10-30,Французский,http://en.wikipedia.org/wiki/Morice_Trintignant
433,Хансген,,,Уолт,Хансген,1919-10-28,Американцы,http://en.wikipedia.org/wiki/Walt_Hansgen
435,Мадемуазель,,,Вилли,Мадемуазель,1928-10-01,Бельгийский,http://en.wikipedia.org/wiki/Willy_Mairesse
439,Эстефано,,,Назиф,Эстефано,1932-11-18,Аргентина,http://en.wikipedia.org/wiki/Nasif_Est%C3%A9fano
441,Парнелл,,,Тим,Парнелл,1932-06-25,Британские,http://en.wikipedia.org/wiki/Tim_Parnell
442,Кунке,,,Курт,Кунке,1910-04-30,Немецкий,http://en.wikipedia.org/wiki/Kurt_Kuhnke
446,абсорбировать,,,Карло,9 ч. 00 м.,1932-07-10,Итальянский,http://en.wikipedia.org/wiki/Carlo_Mario_Abate
447,Звездная Рабба,,,Гаэтано,Старрабба,1932-12-03,Итальянский,http://en.wikipedia.org/wiki/Gaetano_Strarabba
450,vos,,,Эрни,Де Вос,1941-07-01,Датч,http://en.wikipedia.org/wiki/Ernie_de_Vos
451,Докнал,,,Фрэнк,Докнал,1920-10-08,Американцы,http://en.wikipedia.org/wiki/Frank_Dochnal
453,Льюис,,,Джеки,Льюис,1936-11-01,Британские,http://en.wikipedia.org/wiki/Jackie_Lewis
455,Сейдель,,,Вольфганг,Сейдель,1926-07-04,Немецкий,http://en.wikipedia.org/wiki/Wolfgang_Seidel
457,Пон,,,Бен,Пон,1936-12-09,Датч,http://en.wikipedia.org/wiki/Ben_Pon
459,болота,,,Тони,Марш,1931-07-20,Британские,http://en.wikipedia.org/wiki/Tony_Marsh_(gacing_driver)
465,зеленый,,,Кит,Грин,1938-01-05,Британские,http://en.wikipedia.org/wiki/Keith_Greene
472,Харрис,,,Майк,Харрис,1939-05-25,Южная Африка,http://en.wikipedia.org/wiki/Mike_Harris_(race_car_driver)
475,мх,,,Стерлинг,Мосс,1929-09-17,Британские,http://en.wikipedia.org/wiki/Stirling_Moss
479,Бруки,,,Тони,Брукс,1932-02-25,Британские,http://en.wikipedia.org/wiki/Tony_Brooks
484,Нейлор,,,Брайан,Нейлор,1923-03-24,Британские,http://en.wikipedia.org/wiki/Brian_Naylor
492,Боффа,,,Менато,Боффа,1930-01-04,Итальянский,http://en.wikipedia.org/wiki/Menato_Boffa
495,Кен_миль,,,Кен,Майлз,1918-11-01,Британские,http://en.wikipedia.org/wiki/Ken_Miles
497,Ларета,,,Альберто Родригес,Ларрета,1934-01-14,Аргентина,http://en.wikipedia.org/wiki/Alberto_Rodriguez_Larreta
506,полукорд,,,Брюс,Полукорд,1931-05-18,Британские,http://en.wikipedia.org/wiki/Bruce_Halford
507,Дой,,,Чак,Дой,1923-11-29,Американцы,http://en.wikipedia.org/wiki/Chuck_Daigh
508,повторное использование,,,Лэнс,Возврат,1936-02-24,Американцы,http://en.wikipedia.org/wiki/Lance_Reventlow
510,Золотой кузнец,,,Пол,Голдсмит,1925-10-02,Американцы,http://en.wikipedia.org/wiki/Pol_Goldsmith
517,amick,,,Красный,Амик,1929-01-19,Американцы,http://en.wikipedia.org/wiki/Red_Amick
519,Домашнее,,,Билл,Домашнее,1918-08-31,Американцы,http://en.wikipedia.org/wiki/Bill_Homeier
523,Храмовщик,,,Короткий,Темплмен,1919-08-12,Американцы,http://en.wikipedia.org/wiki/Shorty_Templeman
530,Влажный,,,Уэйн,Вейлер,1934-12-09,Американцы,http://en.wikipedia.org/wiki/Wayne_Weiler
531,Фойт,,,Энтони,Фойт,1935-01-16,Американцы,http://en.wikipedia.org/wiki/A.J._Foyt
540,Mike_tailor,,,Майк,Тейлор,1934-04-24,Британские,http://en.wikipedia.org/wiki/Mike_Taylor_(водитель)
542,Пивоприемник,,,Дэвид,Пайпер,1930-12-02,Британские,http://en.wikipedia.org/wiki/David_Piper
544,drogo,,,Пьеро,Дрого,1926-08-08,Итальянский,http://en.wikipedia.org/wiki/Piero_Drogo
546,Оуэн,,,Артур,Оуэн,1915-03-23,Британские,http://en.wikipedia.org/wiki/Artur_Owen
550,Чанги,,,Ален,Чанги,1922-02-05,Бельгийский,http://en.wikipedia.org/wiki/Alain_de_Changy
551,филиппи,,,Мария,Филиппис,1926-11-11,Итальянский,http://en.wikipedia.org/wiki/Maria_Teresa_de_Filippis
552,Люциенбоннет,,,Джин,Люсьенбоннет,1923-01-07,Французский,http://en.wikipedia.org/wiki/Jean_Lucienbonnet
554,Бехра,,,Джин,Бехра,1921-02-16,Французский,http://en.wikipedia.org/wiki/Jean_Behra
556,Дневной вольт,,,Джимми,Дейввальт,1924-08-28,Американцы,http://en.wikipedia.org/wiki/Jimmy_Daywalt
558,Келлер,,,Al,Келлер,1920-04-11,Американцы,http://en.wikipedia.org/wiki/Al_Keller
559,Флаэрти,,,Пэт,Флаэрти,1926-01-06,Американцы,http://en.wikipedia.org/wiki/Pat_Fлаэрти_(gacing_driver)
564,Ларсон,,,Джад,Ларсон,1923-01-21,Американцы,http://en.wikipedia.org/wiki/Jud_Larson
579,Фангио,,,Хуан,Фангио,1911-06-24,Аргентина,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio
