playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
pearssc01,1999,1,NYI,NHL,L,2,0,1,1,0,1,0,0,0,0,0,0,5,,,,,,,,,,,,
erixoja01,1990,1,NYR,NHL,R,53,7,18,25,8,13,0,0,3,1,0,0,40,6,1,2,3,0,-1,0,0,0,0,0,7
oatmaed01,1915,1,PO1,PCHA,C,18,11,10,21,24,,,,,,,,,,,,,,,,,,,,
atchebl01,2000,1,CHI,NHL,R,19,1,2,3,2,-7,0,0,0,0,0,0,18,,,,,,,,,,,,
mattsma01,1977,3,WIJ,WHA,G,4,0,0,0,0,0,0,,0,,,,0,,,,,,,,,,,,
clappdi01,1930,1,BOS,NHL,R/D,43,22,8,30,50,,,,,,,,,5,2,4,6,4,,,,,,,
hedbean01,1975,1,WIJ,WHA,R,76,50,55,105,48,60,9,,6,,10,,271,13,13,6,19,15,16,,,,,,
savagbr01,1997,1,MTL,NHL,R,64,26,17,43,36,11,8,3,0,0,7,2,152,9,0,2,2,6,-2,0,0,0,0,0,24
bauerbo01,1938,1,BOS,NHL,R,48,13,18,31,4,,,,,,,,,12,3,2,5,0,,,,,,,
cizikca01,2011,1,NYI,NHL,C,15,0,4,4,6,1,0,0,0,0,0,,12,,,,,,,,,,,,
glovefr01,1949,1,DET,NHL,C,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ashbeba01,1971,1,PHI,NHL,D,73,6,14,20,75,2,2,,0,,1,0,104,,,,,,,,,,,,
courtma01,1943,1,BOS,NHL,G,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
yakiwda01,1978,1,WIJ,WHA,L,4,0,0,0,0,1,0,,0,,,,1,,,,,,,,,,,,
marshbr01,1983,1,PHI,NHL,D,77,3,14,17,83,24,0,,0,,0,0,90,3,1,1,2,2,-1,0,,0,,0,4
royde01,2006,1,BUF,NHL,C,75,21,42,63,60,37,6,8,1,1,3,,130,16,2,5,7,14,3,0,1,0,0,0,19
mariujo01,1946,1,CHI,NHL,D,52,2,9,11,110,,,,,,,,,,,,,,,,,,,,
bollbu01,1935,1,TOR,NHL,L,44,15,13,28,14,,,,,,,,,9,7,3,10,2,,,,,,,
marteto01,2003,1,ANA,NHL,C,6,1,1,2,0,-2,0,0,0,0,0,0,4,,,,,,,,,,,,
ewento01,1994,1,ANA,NHL,R,24,0,0,0,90,-2,0,0,0,0,0,0,14,,,,,,,,,,,,
fergulo01,1949,1,BOS,NHL,L,3,1,1,2,0,,,,,,,,,,,,,,,,,,,,
coburbr01,2007,1,PHI,NHL,D,78,9,27,36,74,17,5,10,0,1,2,,113,14,0,6,6,14,4,0,1,0,0,0,24
edwarga01,1969,1,STL,NHL,G,1,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
chrisda01,1989,2,BOS,NHL,R,50,12,17,29,8,4,2,,0,0,3,0,99,21,4,1,5,4,-6,1,0,0,0,0,37
goertst01,2005,1,CBS,NHL,R,39,0,0,0,44,-17,0,0,0,0,0,,23,,,,,,,,,,,,
nylanmi01,2002,1,CHI,NHL,C,9,0,4,4,4,0,0,2,0,0,0,0,20,,,,,,,,,,,,
bureva01,1998,1,CAL,NHL,R,80,26,27,53,22,0,7,13,0,0,4,0,260,,,,,,,,,,,,
gorgejo01,2009,1,MTL,NHL,D,82,3,7,10,39,2,0,3,0,0,1,,52,19,0,2,2,14,-4,0,0,0,0,0,5
allenbr01,2011,1,CAR,NHL,D,82,1,13,14,76,-1,0,0,0,1,1,,87,,,,,,,,,,,,
prestri01,1979,1,CHI,NHL,R,80,31,30,61,70,16,12,,2,,5,1,205,7,0,3,3,2,,0,,0,,0,
eavesmi01,1979,1,MNS,NHL,C,56,18,28,46,11,3,9,,0,,3,1,80,15,2,5,7,4,,0,,0,,0,
procedi01,1976,1,IND,WHA,D,55,2,12,14,33,-7,0,,0,,,,65,,,,,,,,,,,,
moreja01,1997,1,PHO,NHL,D,41,5,5,10,53,0,0,1,1,0,0,0,40,,,,,,,,,,,,
farrida01,1982,1,TOR,NHL,D,56,4,24,28,38,1,3,,0,,0,1,91,,,,,,,,,,,,
hawgogr01,1996,1,SJS,NHL,D,63,6,12,18,69,-22,3,9,0,0,0,1,83,,,,,,,,,,,,
elynupa01,1992,1,WAS,NHL,R,80,22,35,57,66,3,8,10,0,1,1,0,121,6,2,3,5,19,-2,0,1,0,0,0,7
