year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1936,QF,B,MTM,NHL,BOS,NHL,2,1,0,8,6,
2010,CSF,J,BOS,NHL,PHI,NHL,4,0,0,20,7,
1957,SF,A,MTL,NHL,DET,NHL,4,0,0,19,6,
1932,SCF,E,NYR,NHL,TOR,NHL,3,1,0,11,5,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,TG
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1978,ACF,,WIJ,WHA,EDO,WHA,4,2,0,21,26,
1974,Pre,D,NYI,NHL,NYR,NHL,2,1,0,10,13,
1988,DSF,F,STL,NHL,MNS,NHL,4,1,0,23,15,
2003,CSF,I,TBL,NHL,MTL,NHL,4,0,0,14,5,
1984,DSF,D,NYI,NHL,WAS,NHL,3,2,0,14,12,
2001,CSF,J,TOR,NHL,OTT,NHL,4,3,0,16,18,
1971,SF,E,BOS,NHL,STL,NHL,4,0,0,28,8,
1979,SF,N,NYI,NHL,BUF,NHL,4,2,0,22,17,
1994,CSF,J,NJD,NHL,PIT,NHL,4,1,0,17,8,
1994,CSF,K,DET,NHL,SJS,NHL,4,0,0,24,6,
2005,CSF,L,ANA,NHL,COL,NHL,4,0,0,16,4,
1975,QF,F,PHI,NHL,TOR,NHL,4,3,0,33,23,
1979,Pre,D,BOS,NHL,PIT,NHL,3,2,0,21,14,
1985,CF,M,MTL,NHL,NYR,NHL,4,1,0,15,9,
2001,CQF,H,STL,NHL,CHI,NHL,4,1,0,13,5,
1998,CQF,G,DET,NHL,ANA,NHL,4,0,0,17,6,
1916,F,,MOC,NHA,OT1,NHA,1,1,0,7,6,TG
2003,SCF,O,TBL,NHL,CAL,NHL,4,3,0,13,14,
1974,ACF,,HOU,WHA,QUN,WHA,4,0,0,20,7,
1940,QF,B,DET,NHL,NYR,NHL,2,1,0,6,6,
1993,SCF,O,NYR,NHL,VAN,NHL,4,3,0,21,19,
1938,SF,D,TOR,NHL,DET,NHL,2,1,0,10,8,
2009,CSF,K,SJS,NHL,DET,NHL,4,1,0,15,17,
1920,F,,VML,PCHA,SEA,PCHA,2,0,0,13,2,TG
1990,DSF,C,PIT,NHL,NJD,NHL,4,3,0,21,21,
2005,CQF,F,COL,NHL,DAL,NHL,4,1,0,18,15,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
1989,DSF,B,MTL,NHL,BUF,NHL,4,2,0,17,13,
1932,SF,A,TOR,NHL,BOS,NHL,3,2,0,9,7,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,TG
2006,CF,M,OTT,NHL,BUF,NHL,4,1,0,15,10,
1990,DF,J,PIT,NHL,WAS,NHL,4,1,0,19,13,
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,TG
1973,SF,F,PHI,NHL,NYR,NHL,4,3,0,22,17,
1984,DF,J,PHI,NHL,NYI,NHL,4,1,0,16,11,
1972,QF,C,CHI,NHL,STL,NHL,4,1,0,22,9,
1987,DSF,H,EDM,NHL,WIN,NHL,4,1,0,25,17,
1967,SF,F,STL,NHL,MNS,NHL,4,3,0,18,22,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1973,DF,,CHC,WHA,TOT,WHA,4,3,0,34,27,
2008,CQF,G,VAN,NHL,STL,NHL,4,0,0,11,5,
2007,CQF,F,SJS,NHL,CAL,NHL,4,3,0,19,17,
1984,DSF,C,PHI,NHL,NYR,NHL,3,0,0,14,10,
1984,DSF,H,WIN,NHL,CAL,NHL,3,1,0,15,13,
1979,QF,K,MNS,NHL,MTL,NHL,4,3,0,18,21,
1995,CSF,L,COL,NHL,CHI,NHL,4,2,0,21,14,
2007,CF,M,PIT,NHL,PHI,NHL,4,1,0,20,9,
1958,SF,B,TOR,NHL,BOS,NHL,4,3,0,20,21,
1918,SCF,,SEA,PCHA,MTL,NHL,2,2,0,19,10,ND
1985,DSF,A,HAR,NHL,QUE,NHL,3,0,0,16,7,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
1987,SCF,O,EDM,NHL,BOS,NHL,4,0,1,21,12,
2009,CQF,C,BOS,NHL,BUF,NHL,4,2,0,16,15,
1913,SCF,,TBS,NHA,VA1,PCHA,3,0,0,13,8,
1975,Pre,D,TOR,NHL,PIT,NHL,2,1,0,8,3,
1927,QF,A,MTM,NHL,OTS,NHL,2,0,0,3,1,TG
1970,QF,A,MTL,NHL,BOS,NHL,4,3,0,28,26,
1989,DSF,G,LAK,NHL,CAL,NHL,4,2,0,29,24,
1982,DSF,C,NYR,NHL,PHI,NHL,3,0,0,18,9,
1989,DF,L,EDM,NHL,LAK,NHL,4,0,0,24,10,
1959,SCF,C,MTL,NHL,TOR,NHL,4,0,0,15,5,
1988,DF,I,MTL,NHL,BOS,NHL,4,1,0,16,13,
1988,DSF,A,MTL,NHL,HAR,NHL,4,0,0,18,11,
1997,CQF,B,MTL,NHL,PIT,NHL,4,2,0,18,15,
1928,SF,A,BOS,NHL,MTL,NHL,3,0,0,5,2,
2009,CQF,D,PIT,NHL,OTT,NHL,4,2,0,24,19,
1974,SF,,QUN,WHA,MFS,WHA,4,2,0,25,16,
1961,SF,A,CHI,NHL,MTL,NHL,4,2,0,19,13,
1985,DSF,G,EDM,NHL,VAN,NHL,3,0,0,17,5,
1981,DSF,H,VAN,NHL,CAL,NHL,3,0,0,10,5,
1975,Pre,B,NYI,NHL,VAN,NHL,2,0,0,8,4,
1972,Pre,,MFS,WHA,ALB,WHA,1,0,0,4,2,
2005,CQF,C,NJD,NHL,NYR,NHL,4,0,0,17,4,
1994,CSF,L,CHI,NHL,VAN,NHL,4,0,0,11,6,
1975,QF,H,NYI,NHL,BUF,NHL,4,2,0,21,18,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
