playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
gerared01,1919,OTS,NHL,D,5,2,1,3,3
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
cookll01,1920,VML,PCHA,D,5,2,0,2,20
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
cookll01,1914,VML,PCHA,D,3,3,0,3,9
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
skinnal01,1922,VAM,PCHA,R,3,1,1,2,6
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
stanlba01,1917,VML,PCHA,R,5,2,0,2,6
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
adamsbi01,1920,VML,PCHA,R,4,0,0,0,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
