resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
23021,952,837,209,88,22,17.0,17,17,0.0,65,,,52.0,10.0,1:29.402,187.445,11
2631,144,55,20,22,14,9.0,9,9,0.0,61,,,,,,,11
21385,866,13,6,6,6,10.0,10,10,1.0,70,+25.272,5574858.0,69.0,2.0,1:16.182,206.080,1
5351,264,100,33,20,22,,R,21,0.0,12,,,,,,,5
15004,607,304,1,5,1,5.0,5,5,2.0,77,,,,,,,12
23191,960,830,9,33,2,11.0,11,11,0.0,44,+1:11.138,6362196.0,32.0,7.0,1:53.281,222.582,1
8318,367,137,32,11,11,,R,19,0.0,23,,,,,,,20
16255,659,235,182,12,5,5.0,5,5,2.0,90,+37.67,7639750.0,,,,,1
443,39,21,4,3,10,9.0,9,9,0.0,64,,,57.0,9.0,1:23.560,200.550,11
17364,717,305,176,14,15,8.0,8,8,0.0,101,,,,,,,108
11289,474,200,37,17,22,11.0,11,11,0.0,66,,,,,,,14
4008,207,77,22,8,10,4.0,4,4,3.0,58,+22.841,5451559.0,,,,,1
3747,195,25,22,6,5,4.0,4,4,3.0,65,+1:02.538,5680838.0,,,,,1
19055,791,624,128,8,21,,R,24,0.0,3,,,,,,,5
4239,217,63,25,19,21,13.0,13,13,0.0,75,,,,,,,12
20499,344,24,10,15,5,9.0,9,9,2.0,69,,,66.0,11.0,1:19.349,197.855,11
5998,289,30,22,19,6,4.0,4,4,3.0,72,+47.863,5853183.0,,,,,1
2151,121,18,16,17,7,,R,17,0.0,24,,,,,,,6
22305,907,826,5,26,7,,R,22,0.0,24,,,23.0,18.0,1:14.332,209.514,22
7220,326,149,44,34,0,,F,34,0.0,0,,,,,,,97
8927,386,102,1,12,1,1.0,1,1,9.0,51,1:33:26.173,5606173.0,,,,,1
4082,210,50,25,18,21,10.0,10,10,0.0,60,,,,,,,12
6561,307,81,18,24,8,,R,21,0.0,10,,,,,,,6
15671,633,346,66,15,15,,R,20,0.0,5,,,,,,,6
11988,497,201,54,9,0,,F,25,0.0,0,,,,,,,81
7782,12,17,9,14,9,9.0,9,9,0.0,44,+36.959,5067954.0,39.0,9.0,1:47.783,233.936,1
897,60,4,4,1,1,1.0,1,1,10.0,60,1:25:51.927,5151927.0,21.0,1.0,1:21.599,226.811,1
128,23,7,5,14,16,,R,20,0.0,7,,,7.0,19.0,1:41.150,118.872,4
12099,501,136,54,9,4,,R,22,0.0,0,,,,,,,7
2088,118,17,19,14,11,14.0,14,14,0.0,59,,,,,,,11
12422,513,175,1,8,18,,R,20,0.0,7,,,,,,,4
7824,14,3,3,16,3,11.0,11,11,0.0,61,+59.777,7026114.0,9.0,3.0,1:48.352,168.550,1
1955,112,30,6,1,1,1.0,1,1,10.0,65,1:33:46.933,5626933.0,,,,,1
18728,776,607,6,18,11,6.0,6,6,0.0,98,,,,,,,12
11714,488,110,1,8,11,,R,19,0.0,0,,,,,,,4
19027,790,626,128,10,15,,R,18,0.0,0,,,,,,,22
13493,552,172,27,26,15,6.0,6,6,1.0,67,,,,,,,11
6219,296,81,18,24,16,8.0,8,8,0.0,68,,,,,,,11
7455,333,147,18,24,0,,F,28,0.0,0,,,,,,,81
3754,195,23,17,10,11,11.0,11,11,0.0,63,,,,,,,12
13916,567,250,204,8,5,4.0,4,4,3.0,54,+24.82,6083420.0,,,,,1
15452,625,235,6,3,4,11.0,11,11,0.0,37,,,,,,,11
