driverid,driverref,number,code,forename,surname,dob,nationality,url
404,ireland,,,Innes,Ireland,1930-06-12,British,http://en.wikipedia.org/wiki/Innes_Ireland
408,maggs,,,Tony,Maggs,1937-02-09,South African,http://en.wikipedia.org/wiki/Tony_Maggs
437,burgess,,,Ian,Burgess,1930-07-06,British,http://en.wikipedia.org/wiki/Ian_Burgess
471,johnstone,,,Bruce,Johnstone,1937-01-30,South African,http://en.wikipedia.org/wiki/Bruce_Johnstone_(racing_driver)
482,gendebien,,,Olivier,Gendebien,1924-01-12,Belgian,http://en.wikipedia.org/wiki/Olivier_Gendebien
498,gonzalez,,,José Froilán,González,1922-10-05,Argentine,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez
509,rathmann,,,Jim,Rathmann,1928-07-16,American,http://en.wikipedia.org/wiki/Jim_Rathmann
510,goldsmith,,,Paul,Goldsmith,1925-10-02,American,http://en.wikipedia.org/wiki/Paul_Goldsmith
526,ruttman,,,Troy,Ruttman,1930-03-11,American,http://en.wikipedia.org/wiki/Troy_Ruttman
533,boyd,,,Johnny,Boyd,1926-08-19,American,http://en.wikipedia.org/wiki/Johnny_Boyd
555,paul_russo,,,Paul,Russo,1914-04-10,American,http://en.wikipedia.org/wiki/Paul_Russo
565,magill,,,Mike,Magill,1920-02-08,American,http://en.wikipedia.org/wiki/Mike_Magill
607,perdisa,,,Cesare,Perdisa,1932-10-21,Italian,http://en.wikipedia.org/wiki/Cesare_Perdisa
