constructorid,constructorref,name,nationality,url
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
115,vhristensen,Christensen,American,http://en.wikipedia.org/wiki/Christensen_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
139,bromme,Bromme,American,http://en.wikipedia.org/wiki/Bromme
134,schroeder,Schroeder,American,http://en.wikipedia.org/wiki/Schroeder_(constructor)
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
119,moore,Moore,American,http://en.wikipedia.org/wiki/Moore_(constructor)
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
140,klenk,Klenk,German,http://en.wikipedia.org/wiki/Klenk
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
179,de_tomaso-ferrari,De Tomaso-Ferrari,Italian,http://en.wikipedia.org/wiki/De_Tomaso
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
160,wetteroth,Wetteroth,American,http://en.wikipedia.org/wiki/Wetteroth
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
161,adams,Adams,American,http://en.wikipedia.org/wiki/Adams_(constructor)
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche
159,olson,Olson,American,http://en.wikipedia.org/wiki/Olson_(constructor)
83,politoys,Politoys,British,http://en.wikipedia.org/wiki/Frank_Williams_Racing_Cars
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
146,emw,EMW,East German,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
96,derrington,Derrington,British,http://en.wikipedia.org/wiki/Derrington-Francis
114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor)
116,ewing,Ewing,American,http://en.wikipedia.org/wiki/Ewing_(constructor)
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
142,turner,Turner,American,http://en.wikipedia.org/wiki/Turner_(constructor)
117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
