orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10433,PRINI,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-03-04 00:00:00,3,73.83,Принцесса Изабелла Винос,Эстрада да Саде н. 58,Лиссабон,,1756,Португалия
10434,FOLKO,3,1997-02-03 00:00:00,1997-03-03 00:00:00,13.02.1997 г. 00:00:00,2,17.92,Фольк и ФБ,Кергатан 24,برке,,С-844/67,Швеция
10435,CONSH,8,1997-02-04 00:00:00,18.03.1997 г.,1997-02-07 00:00:00,2,9.21,Объединённые Холдинги,Беркли-Гарденс 12 Броверри,Лондон,,WX1 6ЛТ,Великобритания
10436,BLONP,3,1997-02-05 00:00:00,1997-03-05 00:00:00,11.02.1997 г.,2,156.66,Блондель пре э тсь,24-е место Клебера,Страсбург,,67000,Франция
10437,WARTH,8,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-12 00:00:00,1,19.97,Вартян Херкку,"Торикату, 38",Улу,,90110,Финляндия
10438,TOMSP,3,1997-02-06 00:00:00,1997-03-06 00:00:00,1997-02-14 00:00:00,2,8.24,Томс специальность,"Луисенштрассе, 48",Мюнстер,,44087,Германия
10439,MEREP,6,1997-02-07 00:00:00,1997-03-07 00:00:00,1997-02-10 00:00:00,3,4.07,Мре Паиларде,43 улица Сен-Лоран,Монреаль,Квебек,Х1В 1С3,Канада
10440,SAVEA,4,1997-02-10 00:00:00,1997-03-10 00:00:00,1997-02-28 00:00:00,2,86.53,Рынки «Сохраняем много»,187 Саффолк-лен.,Боис,ID,83720,США
10441,OLDWO,3,1997-02-10 00:00:00,1997-03-24 00:00:00,1997-03-14 00:00:00,2,73.02,Старый мир деликатесов,"улица Беринга, 2743",Анкоридж,АК,99508,США
10442,ERNSH,3,11.02.1997 г.,1997-03-11 00:00:00,1997-02-18 00:00:00,2,47.94,Эрнст Хандель,Кирхгассе 6,Граз,,8010,Австрия
10443,REGGC,8,1997-02-12 00:00:00,1997-03-12 00:00:00,1997-02-14 00:00:00,1,13.95,Реггьяни Кэйсификати,Провинциальная дорога №124,Регγιο-Эмилия,,42100,Италия
10444,BERGS,3,1997-02-12 00:00:00,1997-03-12 00:00:00,1997-02-21 00:00:00,3,3.5,берглундс быстрый,Бергувсвген 8,Луле,,С-958-22,Швеция
10445,BERGS,3,13.02.1997 г. 00:00:00,1997-03-13 00:00:00,1997-02-20 00:00:00,1,9.3,берглундс быстрый,Бергувсвген 8,Луле,,С-958-22,Швеция
10446,TOMSP,6,1997-02-14 00:00:00,1997-03-14 00:00:00,1997-02-19 00:00:00,1,14.68,Томс специальность,"Луисенштрассе, 48",Мюнстер,,44087,Германия
10447,RICAR,4,1997-02-14 00:00:00,1997-03-14 00:00:00,1997-03-07 00:00:00,2,68.66,Рикардо Адокикадос,"Авеню Копакабана, 267",Рио-де-Жанейро,РЖ,02389-890,Бразилия
10448,RANCH,4,1997-02-17 00:00:00,1997-03-17 00:00:00,1997-02-24 00:00:00,2,38.82,Ранчо-Гранде,Авенида дель Либератор 900,Buенос-Айрес,,1010,Аргентина
10449,BLONP,3,1997-02-18 00:00:00,18.03.1997 г.,1997-02-27 00:00:00,2,53.3,Блондель пре э тсь,24-е место Клебера,Страсбург,,67000,Франция
10450,VICTE,8,1997-02-19 00:00:00,1997-03-19 00:00:00,1997-03-11 00:00:00,2,7.23,Продукты питания на складе,"2, улица Коммерцы",Лион,,69004,Франция
10451,QUICK,4,1997-02-19 00:00:00,1997-03-05 00:00:00,1997-03-12 00:00:00,3,189.09,Остановить,"Тауэрстрассе, 10",Куневальде,,1307,Германия
10452,SAVEA,8,1997-02-20 00:00:00,1997-03-20 00:00:00,1997-02-26 00:00:00,1,140.26,Рынки «Сохраняем много»,187 Саффолк-лен.,Боис,ID,83720,США
10453,AROUT,1,1997-02-21 00:00:00,1997-03-21 00:00:00,1997-02-26 00:00:00,2,25.36,Вокруг руля,Брук-Ферм Стратфорд Сент-Мэри,Колчестер,Эссекс,CO7 6JX,Великобритания
10454,LAMAI,4,1997-02-21 00:00:00,1997-03-21 00:00:00,1997-02-25 00:00:00,3,2.74,Дом Азии,1 улица Эльзаса-Лотарингии,Тулуза,,31000,Франция
10455,WARTH,8,1997-02-24 00:00:00,1997-04-07 00:00:00,1997-03-03 00:00:00,2,180.45,Вартян Херкку,"Торикату, 38",Улу,,90110,Финляндия
10456,KOENE,8,1997-02-25 00:00:00,1997-04-08 00:00:00,1997-02-28 00:00:00,2,8.12,Книголей Эссен,"Улица Маубель, 90",Бранденбург,,14776,Германия
10457,KOENE,2,1997-02-25 00:00:00,1997-03-25 00:00:00,1997-03-03 00:00:00,1,11.57,Книголей Эссен,"Улица Маубель, 90",Бранденбург,,14776,Германия
10458,SUPRD,7,1997-02-26 00:00:00,1997-03-26 00:00:00,1997-03-04 00:00:00,3,147.06,Супрёмс длицы,"Бульвар Тиру, 255",Шарлеруа,,Б-6000,Бельгия
10459,VICTE,4,1997-02-27 00:00:00,1997-03-27 00:00:00,1997-02-28 00:00:00,2,25.09,Продукты питания на складе,"2, улица Коммерцы",Лион,,69004,Франция
10460,FOLKO,8,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-03 00:00:00,1,16.27,Фольк и ФБ,Кергатан 24,برке,,С-844/67,Швеция
10461,LILAS,1,1997-02-28 00:00:00,1997-03-28 00:00:00,1997-03-05 00:00:00,3,148.61,Лила-Супермаркето,Кальяра 52 с авенью Болвар #65-98 Льяно Ларго,Баркисимето,Лара,3508,Венесуэла
10462,CONSH,2,1997-03-03 00:00:00,1997-03-31 00:00:00,18.03.1997 г.,1,6.17,Объединённые Холдинги,Беркли-Гарденс 12 Броверри,Лондон,,WX1 6ЛТ,Великобритания
10463,SUPRD,5,1997-03-04 00:00:00,1997-04-01 00:00:00,1997-03-06 00:00:00,3,14.78,Супрёмс длицы,"Бульвар Тиру, 255",Шарлеруа,,Б-6000,Бельгия
10464,FURIB,4,1997-03-04 00:00:00,1997-04-01 00:00:00,1997-03-14 00:00:00,2,89.0,Фурия Бакалхау и Фрукты Мори,Сад роз н. 32,Лиссабон,,1675,Португалия
10465,VAFFE,1,1997-03-05 00:00:00,1997-04-02 00:00:00,1997-03-14 00:00:00,3,145.04,Вафлевидер,Смагслогет 45,Рюх,,8200,Дания
10466,COMMI,4,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-03-13 00:00:00,1,11.93,Comrcio Mineiro,"Авеню де Лусады, 23",Сан-Паулу,сп,05432-043,Бразилия
10467,MAGAA,8,1997-03-06 00:00:00,1997-04-03 00:00:00,1997-03-11 00:00:00,2,4.93,Магазинни Альментари Рьюнитати,"Вия Лодивико Моро, 22",Бергамо,,24100,Италия
10468,KOENE,3,1997-03-07 00:00:00,1997-04-04 00:00:00,1997-03-12 00:00:00,3,44.12,Книголей Эссен,"Улица Маубель, 90",Бранденбург,,14776,Германия
10469,WHITC,1,1997-03-10 00:00:00,1997-04-07 00:00:00,1997-03-14 00:00:00,1,60.18,Белый Кловер Маркетс,1029 - 12-я авеню Ю.,Сеаттл,WA,98124,США
10470,BONAP,4,1997-03-11 00:00:00,1997-04-08 00:00:00,1997-03-14 00:00:00,2,64.56,"Хорошо, приложение","Улица Бушеров, 12",Марсель,,13008,Франция
10471,BSBEV,2,1997-03-11 00:00:00,1997-04-08 00:00:00,18.03.1997 г.,3,45.59,Б-с Блюда,Фонтленерой Цирк,Лондон,,EC2 5 НТ,Великобритания
10472,SEVES,8,1997-03-12 00:00:00,1997-04-09 00:00:00,1997-03-19 00:00:00,1,4.2,Семь морей Импорты,90 Уадхерст-роуд.,Лондон,,"Оксфорд, ОКР",Великобритания
