orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10471,BSBEV,2,1997-03-11T00:00:00,1997-04-08T00:00:00,1997-03-18T00:00:00,3,45.59,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10504,WHITC,4,1997-04-11T00:00:00,1997-05-09T00:00:00,1997-04-18T00:00:00,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10505,MEREP,3,1997-04-14T00:00:00,1997-05-12T00:00:00,1997-04-21T00:00:00,3,7.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10510,SAVEA,6,1997-04-18T00:00:00,1997-05-16T00:00:00,1997-04-28T00:00:00,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10513,WANDK,7,1997-04-22T00:00:00,1997-06-03T00:00:00,1997-04-28T00:00:00,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10515,QUICK,2,1997-04-23T00:00:00,1997-05-07T00:00:00,1997-05-23T00:00:00,1,204.47,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10559,BLONP,6,1997-06-05T00:00:00,1997-07-03T00:00:00,1997-06-13T00:00:00,1,8.05,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10562,REGGC,1,1997-06-09T00:00:00,1997-07-07T00:00:00,1997-06-12T00:00:00,1,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10565,MEREP,8,1997-06-11T00:00:00,1997-07-09T00:00:00,1997-06-18T00:00:00,2,7.15,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10575,MORGK,5,1997-06-20T00:00:00,1997-07-04T00:00:00,1997-06-30T00:00:00,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10579,LETSS,1,1997-06-25T00:00:00,1997-07-23T00:00:00,1997-07-04T00:00:00,2,13.73,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10582,BLAUS,3,1997-06-27T00:00:00,1997-07-25T00:00:00,1997-07-14T00:00:00,2,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10600,HUNGC,4,1997-07-16T00:00:00,1997-08-13T00:00:00,1997-07-21T00:00:00,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10621,ISLAT,4,1997-08-05T00:00:00,1997-09-02T00:00:00,1997-08-11T00:00:00,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10625,ANATR,3,1997-08-08T00:00:00,1997-09-05T00:00:00,1997-08-14T00:00:00,1,43.9,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10636,WARTH,4,1997-08-19T00:00:00,1997-09-16T00:00:00,1997-08-26T00:00:00,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10670,FRANK,4,1997-09-16T00:00:00,1997-10-14T00:00:00,1997-09-18T00:00:00,1,203.48,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10697,LINOD,3,1997-10-08T00:00:00,1997-11-05T00:00:00,1997-10-14T00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10703,FOLKO,6,1997-10-14T00:00:00,1997-11-11T00:00:00,1997-10-20T00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10706,OLDWO,8,1997-10-16T00:00:00,1997-11-13T00:00:00,1997-10-21T00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10716,RANCH,4,1997-10-24T00:00:00,1997-11-21T00:00:00,1997-10-27T00:00:00,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10731,CHOPS,7,1997-11-06T00:00:00,1997-12-04T00:00:00,1997-11-14T00:00:00,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10751,RICSU,3,1997-11-24T00:00:00,1997-12-22T00:00:00,1997-12-03T00:00:00,3,130.79,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10758,RICSU,3,1997-11-28T00:00:00,1997-12-26T00:00:00,1997-12-04T00:00:00,3,138.17,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10770,HANAR,8,1997-12-09T00:00:00,1998-01-06T00:00:00,1997-12-17T00:00:00,3,5.32,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10794,QUEDE,6,1997-12-24T00:00:00,1998-01-21T00:00:00,1998-01-02T00:00:00,1,21.49,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10803,WELLI,4,1997-12-30T00:00:00,1998-01-27T00:00:00,1998-01-06T00:00:00,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,SEVES,6,1997-12-30T00:00:00,1998-01-27T00:00:00,1998-01-07T00:00:00,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10828,RANCH,9,1998-01-13T00:00:00,1998-01-27T00:00:00,1998-02-04T00:00:00,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10842,TORTU,1,1998-01-20T00:00:00,1998-02-17T00:00:00,1998-01-29T00:00:00,3,54.42,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10868,QUEEN,7,1998-02-04T00:00:00,1998-03-04T00:00:00,1998-02-23T00:00:00,2,191.27,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10876,BONAP,7,1998-02-09T00:00:00,1998-03-09T00:00:00,1998-02-12T00:00:00,3,60.42,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10893,KOENE,9,1998-02-18T00:00:00,1998-03-18T00:00:00,1998-02-20T00:00:00,2,77.78,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10897,HUNGO,3,1998-02-19T00:00:00,1998-03-19T00:00:00,1998-02-25T00:00:00,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10952,ALFKI,1,1998-03-16T00:00:00,1998-04-27T00:00:00,1998-03-24T00:00:00,1,40.42,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10957,HILAA,8,1998-03-18T00:00:00,1998-04-15T00:00:00,1998-03-27T00:00:00,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10962,QUICK,8,1998-03-19T00:00:00,1998-04-16T00:00:00,1998-03-23T00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10966,CHOPS,4,1998-03-20T00:00:00,1998-04-17T00:00:00,1998-04-08T00:00:00,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10974,SPLIR,3,1998-03-25T00:00:00,1998-04-08T00:00:00,1998-04-03T00:00:00,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
