charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1664084,1894,497,2,1999-08-19T10:48:33,2427.0,11894,
58641,8500,489,7,1999-08-18T10:48:07,2260.0,18500,
1525926,1806,400,9,1999-10-05T10:45:36,3324.0,21806,
1132449,7671,438,5,1999-07-14T10:46:07,1900.0,7671,
1406049,8193,372,6,1999-06-24T10:44:04,4903.0,8193,
709853,3598,478,10,1999-08-21T10:44:21,1445.0,13598,
1197573,2954,470,9,1999-06-19T10:51:09,541.0,2954,
15953,4776,428,8,1999-08-08T10:44:48,4831.0,4776,
528645,5633,496,2,1999-08-27T10:45:49,3987.0,15633,
850147,9670,490,7,1999-09-23T10:47:29,1228.0,29670,
1266150,4879,297,3,1999-08-01T10:48:42,830.0,4879,
896664,8789,496,7,1999-07-04T10:51:05,4826.0,8789,
838197,9143,493,7,1999-10-02T10:46:33,3797.0,29143,
884650,9188,490,10,1999-08-08T10:50:09,826.0,9188,
771119,7168,439,10,1999-08-21T10:49:05,1332.0,17168,
698364,6054,351,8,1999-09-17T10:51:12,2436.0,26054,
973093,8514,381,6,1999-08-16T10:49:15,602.0,18514,
608293,8898,498,6,1999-07-30T10:44:14,4731.0,8898,
89629,6916,462,6,1999-07-06T10:50:32,3942.0,6916,
1071998,6954,452,10,1999-07-28T10:49:09,3257.0,6954,
1758867,8426,471,9,1999-07-30T10:48:08,1009.0,8426,
87475,9703,252,3,1999-06-28T10:50:21,2643.0,9703,
1697943,8512,493,5,1999-08-04T10:51:11,4169.0,8512,
1264791,8194,480,5,1999-07-12T10:48:36,3379.0,8194,
1536134,8458,427,2,1999-07-12T10:46:24,464.0,8458,
1710221,8456,472,8,1999-10-13T10:44:23,3751.0,0,
814127,8875,380,9,1999-06-30T10:44:40,709.0,8875,
1901991,9495,188,6,1999-08-08T10:43:46,1730.0,9495,
1846974,8780,303,6,1999-08-23T10:47:14,4806.0,18780,
1080800,7326,495,6,1999-06-30T10:49:51,3205.0,7326,
1213750,7851,496,5,1999-08-08T10:44:39,976.0,7851,
1612287,6793,494,2,1999-09-16T10:44:32,3341.0,26793,
708895,6701,464,5,1999-07-03T10:44:17,616.0,6701,
578396,9638,357,2,1999-09-29T10:49:39,4802.0,29638,
51238,6332,436,7,1999-08-03T10:47:34,1633.0,6332,
1594604,7677,498,4,1999-08-22T10:50:55,4009.0,17677,
1329963,966,488,3,1999-09-17T10:45:55,4708.0,20966,
1515225,9588,495,8,1999-08-19T10:44:45,4768.0,19588,
1312468,7320,490,4,1999-07-11T10:44:33,4218.0,7320,
1258776,8083,473,3,1999-07-21T10:48:07,4649.0,8083,
1438723,4565,330,2,1999-09-05T10:46:36,2838.0,14565,
1621123,6862,385,4,1999-09-02T10:45:13,4624.0,16862,
953186,9836,479,2,1999-07-16T10:47:43,4011.0,9836,
871460,9355,417,9,1999-08-31T10:49:07,4447.0,19355,
1903533,8538,485,4,1999-08-07T10:43:53,1466.0,8538,
1893904,4680,472,8,1999-08-24T10:50:52,480.0,14680,
1346614,4213,470,6,1999-09-03T10:47:12,3602.0,14213,
1090096,7350,220,5,1999-08-18T10:50:34,4350.0,17350,
1372951,7270,497,7,1999-07-08T10:49:14,1852.0,7270,
1058541,4369,496,4,1999-09-25T10:48:06,3131.0,24369,
738209,5812,470,8,1999-07-17T10:46:33,3483.0,5812,
1576401,9241,334,7,1999-08-14T10:49:30,2247.0,19241,
1251125,5727,472,9,1999-08-06T10:47:33,2694.0,5727,
641118,9846,450,3,1999-09-04T10:46:47,152.0,19846,
1879647,2782,393,4,1999-07-19T10:49:45,3783.0,2782,
