statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
19241,9241,1999-09-13T00:00:00,1999-10-03T00:00:00,20545.0,
19318,9318,1999-09-13T00:00:00,1999-10-03T00:00:00,16609.0,
19355,9355,1999-09-13T00:00:00,1999-10-03T00:00:00,45193.0,
19588,9588,1999-09-13T00:00:00,1999-10-03T00:00:00,15760.0,
19846,9846,1999-09-13T00:00:00,1999-10-03T00:00:00,26161.0,
649,649,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
18887,8887,1999-09-13T00:00:00,1999-10-03T00:00:00,19273.0,
19920,9920,1999-09-13T00:00:00,1999-10-03T00:00:00,31027.0,
17934,7934,1999-09-13T00:00:00,1999-10-03T00:00:00,12250.0,
13877,3877,1999-09-13T00:00:00,1999-10-03T00:00:00,3251.0,
5683,5683,1999-08-13T00:00:00,1999-09-02T00:00:00,15247.0,
12052,2052,1999-09-13T00:00:00,1999-10-03T00:00:00,1410.0,
12823,2823,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
3228,3228,1999-08-13T00:00:00,1999-09-02T00:00:00,10391.0,
15024,5024,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
1645,1645,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
13716,3716,1999-09-13T00:00:00,1999-10-03T00:00:00,2655.0,
