constructorid,constructorref,name,nationality,url
62,Ребак,Противоречие,Мексика,http://en.wikipedia.org/wiki/Rebaque
63,гипотезы,Суртесы,Британские,http://en.wikipedia.org/wiki/Surtees
66,brm,БРМ,Британские,http://en.wikipedia.org/wiki/BRM
67,ручка,Песня,Американцы,http://en.wikipedia.org/wiki/Penske_Racing
69,Макгуайр,МакГуайр,Австралия,http://en.wikipedia.org/wiki/McGuire_(Формула_One)
71,аполлон,Аполлон,Швейцария,http://en.wikipedia.org/wiki/Apolon_(Formula_One)
72,Койма,Kojima,Японский,http://en.wikipedia.org/wiki/Kojima_Engineering
73,Парнелли,Парнелли,Американцы,http://en.wikipedia.org/wiki/Parnelli
76,Линкар,Линкар,Британские,http://en.wikipedia.org/wiki/Lyncar
78,Амон,Амон,Новая Зеландия,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
79,символ,Токен,Британские,http://en.wikipedia.org/wiki/Token_(Racing_team)
80,iso_marlboro,Изо Марлборо,Британские,http://en.wikipedia.org/wiki/Iso_Marlboro
81,текно,Текно,Итальянский,http://en.wikipedia.org/wiki/Tecno
86,Томасо,Де Томасо,Итальянский,http://en.wikipedia.org/wiki/De_Tomaso
89,Ids,ЛДС,Южная Африка,http://en.wikipedia.org/wiki/LDS_(automobile)
93,re,РЭ,Родезийцы,http://en.wikipedia.org/wiki/RE_%28automobile%29
94,brp,БРП,Британские,http://en.wikipedia.org/wiki/British_Racing_Partnership
99,Эмерисон,Эмерисон,Британские,http://en.wikipedia.org/wiki/Emerieson
100,enb,ENB,Бельгия,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
102,Фергюсон,Фергюсон,Британские,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.
103,мбм,МБМ,Швейцария,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
107,Уотсон,Ватсон,Американцы,http://en.wikipedia.org/wiki/A.J._Watson
110,Лесовский,Лесовский,Американцы,http://en.wikipedia.org/wiki/Lesovsk
115,vhristensen,Кристенсен,Американцы,http://en.wikipedia.org/wiki/Cristensen_ (constructor)
125,contected,Коннотация,Британские,http://en.wikipedia.org/wiki/Connautht_Engineering
127,Оска,ОККА,Итальянский,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
128,Гордини,Гордини,Французский,http://en.wikipedia.org/wiki/Gordini
129,Стивенс,Стивенс,Американцы,http://en.wikipedia.org/wiki/Stevens_ (constructor)
133,хм,HWM,Британские,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
134,Шредер,Шредер,Американцы,http://en.wikipedia.org/wiki/Schroeder_ (constructor)
135,Паулы,Пауль,Американцы,http://en.wikipedia.org/wiki/Pawl_(constructor)
141,Симка,Симка,Французский,http://en.wikipedia.org/wiki/Simca
145,БМВ,БМВ,Немецкий,http://en.wikipedia.org/wiki/BMW
149,Шерман,Шерман,Американцы,http://en.wikipedia.org/wiki/Sherman_ (constructor)
152,сливочное масло,Aston Butterworth,Британские,http://en.wikipedia.org/wiki/Aston_Butterworth
156,шествия,Маршасские,Американцы,http://en.wikipedia.org/wiki/marchese_ (constructor)
163,Милано,Милано,Итальянский,http://en.wikipedia.org/wiki/Scuderia_Milano
164,хрт,ГДР,Испанский,http://en.wikipedia.org/wiki/Histopania_Racing
166,Девственница,Девственница,Британские,http://en.wikipedia.org/wiki/Virgin_Racing
167,Копер-мазерати,Купер-Мазерати,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,Копер-климакс,Купер-Климакс,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,Лотос-климакс,Лотос-климакс,Британские,http://en.wikipedia.org/wiki/Team_Lotus
175,de_tomaso-alfa_romeo,Де Томасо-Альфа Ромео,Итальянский,http://en.wikipedia.org/wiki/De_Tomaso
178,Купер-альфа_ромео,Купер-Альфа Ромео,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
185,Ids-alfa_romeo,LDS-Alfa Romeo,Южная Африка,http://en.wikipedia.org/wiki/LDS_(automobile)
186,Купер-форд,Купер-Форд,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,Брабхем-репко,Брабхам-Репко,Британские,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,Британские,http://en.wikipedia.org/wiki/McLaren_(гонка)
196,Матра-форд,Матра-Форд,Французский,http://en.wikipedia.org/wiki/Matra
197,Брм-форд,БРМ-Форд,Британские,http://en.wikipedia.org/wiki/BRM
199,Марш-альфа_ромео,Март-Альфа Ромео,Британские,http://en.wikipedia.org/wiki/march_Engineering
201,Лотос-пв,Lotus-Pratt &amp; Whitney,Британские,http://en.wikipedia.org/wiki/Team_Lotus
202,Тен-форд,Тень-Форд,Британские,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
203,Тень-матра,Тень-Матра,Британские,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
205,Лотос - гонка,Лотос,Малайзия,http://en.wikipedia.org/wiki/Lotus_Racing
208,Лотос_f1,Лотос F1,Британские,http://en.wikipedia.org/wiki/Lotus_F1
209,манур,Поместье Маруссии,Британские,http://en.wikipedia.org/wiki/Manor_Motorsport
210,Гаа,Команда &lt; &lt; Хаас F1 &gt; &gt;,Американцы,http://en.wikipedia.org/wiki/Haas_F1_Team
