year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1916,ПКФ,,SEA,PCHA,MOC,NHA,3,1,0,23,11,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,ТГ
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,ТГ
1917,ПКФ,,TOA,NHL,VML,PCHA,3,2,0,18,21,
1918,F,,MTL,NHL,OTS,NHL,4,1,0,26,18,
1918,F,,SEA,PCHA,VML,PCHA,1,1,0,7,5,ТГ
1918,ПКФ,,SEA,PCHA,MTL,NHL,2,2,0,19,10,ND
1919,F,,SEA,PCHA,VML,PCHA,1,1,0,7,3,ТГ
1919,ПКФ,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
1920,F,,OTS,NHL,TRS,NHL,2,0,0,7,0,ТГ
1920,F,,VML,PCHA,SEA,PCHA,2,0,0,13,2,ТГ
1920,ПКФ,,OTS,NHL,VML,PCHA,3,2,0,12,11,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,ТГ
1921,F,,VML,PCHA,SEA,PCHA,2,0,0,2,0,ТГ
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,ТГ
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,ТГ
1921,СКФ,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
1921,ПКФ,,TRS,NHL,VML,PCHA,3,2,0,16,9,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1922,F,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,ТГ
1922,F,,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1922,СКФ,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1922,ПКФ,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,ТГ
1923,F,,VAM,PCHA,SEA,PCHA,1,0,1,4,3,ТГ
1923,F,,CAT,WCHL,REG,WCHL,1,0,1,4,2,ТГ
1923,РГ,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
1923,СКФ,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
1923,ПКФ,,MTL,NHL,CAT,WCHL,2,0,0,9,1,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,ТГ
1924,F,,MTL,NHL,HAM,NHL,0,0,0,0,0,ДЭФ
1924,SF,,VIC,WCHL,SAS,WCHL,1,0,1,6,4,ТГ
1924,F,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,ТГ
1924,ПКФ,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,ТГ
1925,F,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,ТГ
1925,ПКФ,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
1926,QF,A,MTL,NHL,MTM,NHL,1,0,1,2,1,ТГ
1926,QF,B,BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
1926,SF,C,OTS,NHL,MTL,NHL,1,0,1,5,1,ТГ
1926,SF,D,BOS,NHL,NYR,NHL,1,0,1,3,1,ТГ
1926,ПКФ,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1927,QF,A,MTM,NHL,OTS,NHL,2,0,0,3,1,ТГ
1927,QF,B,NYR,NHL,PIP,NHL,1,1,0,6,4,ТГ
1927,SF,C,MTM,NHL,MTL,NHL,1,0,1,3,2,ТГ
1927,SF,D,NYR,NHL,BOS,NHL,1,0,1,5,2,ТГ
1927,ПКФ,E,NYR,NHL,MTM,NHL,3,2,0,5,6,
1928,SF,A,BOS,NHL,MTL,NHL,3,0,0,5,2,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1928,QF,C,TOR,NHL,DTC,NHL,2,0,0,7,2,ТГ
1928,SF,D,NYR,NHL,TOR,NHL,2,0,0,3,1,
1928,ПКФ,E,BOS,NHL,NYR,NHL,2,0,0,4,1,
1929,SF,A,BOS,NHL,MTM,NHL,3,1,0,11,5,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,ТГ
1929,QF,C,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
1929,SF,D,MTL,NHL,NYR,NHL,2,0,0,4,1,
1929,ПКФ,E,MTL,NHL,BOS,NHL,2,0,0,7,3,
1930,SF,A,MTL,NHL,BOS,NHL,3,2,0,13,13,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,ТГ
1930,QF,C,NYR,NHL,MTM,NHL,2,0,0,8,1,ТГ
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1930,ПКФ,E,MTL,NHL,CHI,NHL,3,2,0,11,8,
1931,SF,A,NYR,NHL,MTL,NHL,3,1,0,13,9,
1931,QF,B,TOR,NHL,CHI,NHL,1,1,0,6,2,ТГ
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,ТГ
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,ТГ
1931,ПКФ,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1932,SF,A,TOR,NHL,BOS,NHL,3,2,0,9,7,
