year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1921,PCHA,VML,VMR,,,2,F,24,12,12,0,,24,,,77,68,Ванкуверские миллионеры,,,,,,,,
1922,WCHL,CAT,CAT,,,3,,30,12,18,0,,24,,,91,106,Тигры Калгари,,,,,,,,
1922,WCHL,EDE,EDE,,,1,F,30,19,10,1,,39,,,112,90,Эдмонтон Эскимос,,,,,,,,
1922,NHL,MTL,MTL,,,2,НФЧМ,24,13,9,2,,28,,,73,61,Монреальские канадиенсы,193.0,,,,,,,
1922,NHL,OTS,STE,,,1,ПК,24,14,9,1,,29,,,77,54,Оттавские сенаторы,195.0,,,,,,,
1922,WCHL,REG,POR,,,2,WF,30,16,14,0,,32,,,93,97,Регина Капиталс,,,,,,,,
1922,PCHA,SEA,SEA,,,3,,30,15,15,0,,30,,,100,106,Сиэтл Метрополитен,,,,,,,,
1922,NHL,TRS,TOR,,,3,,24,13,10,1,,27,,,82,88,"Торонто, Сент-Патрикс",241.0,,,,,,,
1922,PCHA,VAM,VMR,,,1,СКФ,30,17,12,1,,35,,,116,88,Ванкуверские мароны,,,,,,,,
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1,,37,,,83,72,Тигры Калгари,,,,,,,,
1923,WCHL,EDE,EDE,,,4,,30,11,15,4,,26,,,69,81,Эдмонтон Эскимос,,,,,,,,
1923,NHL,MTL,MTL,,,2,ПК,24,13,11,0,,26,,,59,48,Монреальские канадиенсы,187.0,,,,,,,
1923,NHL,OTS,STE,,,1,НФЧМ,24,16,8,0,,32,,,74,54,Оттавские сенаторы,178.0,,,,,,,
1923,WCHL,REG,POR,,,2,WF,30,17,11,2,,36,,,83,67,Регина Капиталс,,,,,,,,
1923,PCHA,SEA,SEA,,,1,ПФ,30,14,16,0,,28,,,84,99,Сиэтл Метрополитен,,,,,,,,
1923,NHL,TRS,TOR,,,3,,24,10,14,0,,20,,,59,85,"Торонто, Сент-Патрикс",242.0,,,,,,,
1923,PCHA,VAM,VMR,,,2,СКФ,30,13,16,1,,27,,,87,80,Ванкуверские мароны,,,,,,,,
1924,NHL,BOS,BOS,,,6,,30,6,24,0,,12,,,49,119,Бостонские бруины,231.0,,,,,,,
1924,WCHL,CAT,CAT,,,1,WF,28,17,11,0,,34,,,96,80,Тигры Калгари,,,,,,,,
1924,WCHL,EDE,EDE,,,4,,28,14,13,1,,29,,,97,109,Эдмонтон Эскимос,,,,,,,,
1924,NHL,MTL,MTL,,,3,F,30,17,11,2,,36,,,93,56,Монреальские канадиенсы,406.0,,,,,,,
1924,NHL,MTM,MTM,,,5,,30,9,19,2,,20,,,45,65,Монреальские мароны,292.0,,,,,,,
1924,NHL,OTS,STE,,,4,,30,17,12,1,,35,,,83,66,Оттавские сенаторы,350.0,,,,,,,
1924,WCHL,REG,POR,,,6,,28,8,20,0,,16,,,82,123,Регина Капиталс,,,,,,,,
1924,NHL,TRS,TOR,,,2,SF,30,19,11,0,,38,,,90,84,"Торонто, Сент-Патрикс",274.0,,,,,,,
1909,NHA,COB,BKN,,,4,,12,4,8,0,,8,,,79,104,Кобальт Серебряные Короли,,,,,,,,
1909,NHA,HAI,MTL,,,5,,12,4,8,0,,8,,,77,83,Хейлиберийский хоккейный клуб,,,,,,,,
1909,NHA,LES,TBS,,,7,,12,2,10,0,,4,,,59,100,Лэс Канадиенс,,,,,,,,
1909,NHA,MOS,MOS,,,6,,12,3,8,1,,7,,,52,95,Монреальский шамрок,,,,,,,,
1909,NHA,MOW,MTW,,,1,,12,11,1,0,,22,,,91,41,Монреальские бродяги,,,,,,,,
1909,NHA,REN,REN,,,3,,12,8,3,1,,17,,,96,54,Короли ренфру,,,,,,,,
1910,NHA,MOW,MTW,,,4,,16,7,9,0,,14,,,73,88,Монреальские бродяги,,,,,,,,
1910,NHA,QU1,BKN,,,5,,16,4,12,0,,8,,,65,97,Квебек Бульдоги,,,,,,,,
1910,NHA,REN,REN,,,3,,16,8,8,0,,16,,,91,101,Короли ренфру,,,,,,,,
1911,NHA,MOW,MTW,,,3,,18,9,9,0,,18,,,95,96,Монреальские бродяги,,,,,,,,
1911,PCHA,NWR,PO1,,,1,,15,9,6,0,,18,,,78,77,Новые Вестминстерские королевские власти,,,,,,,,
1911,NHA,QU1,BKN,,,1,,18,10,8,0,,20,,,81,79,Квебек Бульдоги,,,,,,,,
1912,NHA,MOW,MTW,,,2,,20,10,10,0,,20,,,93,90,Монреальские бродяги,,,,,,,,
1912,PCHA,NWR,PO1,,,3,,13,4,9,0,,8,,,46,61,Новые Вестминстерские королевские власти,,,,,,,,
1912,NHA,QU1,BKN,,,1,ЛСС,20,16,4,0,,32,,,112,75,Квебек Бульдоги,,,,,,,,
1912,NHA,TO1,TOO,,,6,,20,7,13,0,,14,,,59,98,Торонто Текумсе,,,,,,,,
1913,NHA,MOW,MTW,,,5,,20,7,13,0,,14,,,102,125,Монреальские бродяги,,,,,,,,
1913,PCHA,NWR,PO1,,,3,,16,7,9,0,,14,,,75,81,Новые Вестминстерские королевские власти,,,,,,,,
1913,NHA,QU1,BKN,,,3,,20,12,8,0,,24,,,111,73,Квебек Бульдоги,,,,,,,,
1913,NHA,TOO,TOO,,,6,,20,4,16,0,,8,,,61,118,"Торонто, Онтарио",,,,,,,,
1914,NHA,MOW,MTW,,,2,НКАФ,20,14,6,0,,28,,,127,82,Монреальские бродяги,,,,,,,,
