playerid,award,year,lgid,note,pos
shoreed01,Вторая команда всех звезд,1933,NHL,,D
langwro01,Первая команда всех звезд,1982,NHL,,D
fedorse01,Селке,1993,NHL,,
breweca01,Вторая команда всех звезд,1969,NHL,,D
bossymi01,Конн Смайт,1981,NHL,,
harvedo01,Вторая команда всех звезд,1958,NHL,,D
bernise01,Воспроизведение MVP,1976,WHA,,
makarse01,Все новички,1989,NHL,,RW
bourqra01,Первая команда всех звезд,1986,NHL,,D
stewaga01,Вторая команда всех звезд,1947,NHL,,ЛВ
dumarwo01,Вторая команда всех звезд,1939,NHL,,ЛВ
gelinja01,Колдер,1949,NHL,,
fuhrgr01,Первая команда всех звезд,1987,NHL,,G
rafalbr01,Все новички,1999,NHL,,D
jagrja01,Первая команда всех звезд,1994,NHL,,RW
provocl01,Первая команда всех звезд,1964,NHL,,RW
appssy01,Колдер,1936,NHL,,
kovalil01,Ричард,2003,NHL,Совместное использование,
toddke01,Все новички,1991,NHL,,C
morrike01,Первая команда всех звезд,1974,WHA,,D
johnsch01,Вторая команда всех звезд,1930,NHL,,D
mooredi01,Арт Росс,1957,NHL,,
sedinda01,Арт Росс,2010,NHL,,
keslery01,Селке,2010,NHL,,
orrbo01,Колдер,1966,NHL,,
turekro01,Дженнингс,1998,NHL,Совместное использование,
laperja01,Вторая команда всех звезд,1969,NHL,,D
prongch01,Харт,1999,NHL,,
roypa01,Вторая команда всех звезд,1990,NHL,,G
brodema01,Первая команда всех звезд,2003,NHL,,G
mahovfr01,Вторая команда всех звезд,1969,NHL,,ЛВ
howego01,Первая команда всех звезд,1953,NHL,,RW
elliobr01,Дженнингс,2011,NHL,Совместное использование,
lacroan01,Первая команда всех звезд,1973,WHA,,C
leachre01,Вторая команда всех звезд,1975,NHL,,RW
macinal01,Первая команда всех звезд,1990,NHL,,D
shuttst01,Вторая команда всех звезд,1977,NHL,,ЛВ
sundima01,Вторая команда всех звезд,2001,NHL,,C
hasekdo01,Пирсон,1997,NHL,,
hasekdo01,Дженнингс,1993,NHL,Совместное использование,
conacch01,Первая команда всех звезд,1935,NHL,,RW
abelsi01,Харт,1948,NHL,,
schenlu01,Все новички,2008,NHL,,D
delveal01,Леди Бинг,1965,NHL,,
duncaia01,Все новички,1987,NHL,,ЛВ
turgesy01,Все новички,1983,NHL,,ЛВ
stlouma01,Леди Бинг,2010,NHL,,
orrbo01,Первая команда всех звезд,1972,NHL,,D
thompti01,Везина,1935,NHL,,
haywabr01,Дженнингс,1988,NHL,Совместное использование,
parenbe01,Первая команда всех звезд,1974,NHL,,G
clappdi01,Вторая команда всех звезд,1934,NHL,,RW
esposph01,Вторая команда всех звезд,1967,NHL,,C
