year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2010,NHL,WAS,9,4,5,0,23,24,84.0,4.0,5.0,35.0,0.0,5.0,38.0,0.0
2011,NHL,PIT,6,2,4,0,26,30,149.0,0.0,9.0,29.0,3.0,12.0,23.0,0.0
1938,NHL,DET,6,3,3,0,16,15,51.0,,,,,,,
1993,NHL,BUF,7,3,4,0,14,14,157.0,0.0,4.0,38.0,0.0,6.0,32.0,0.0
1979,NHL,EDM,3,0,3,0,6,12,55.0,0.0,1.0,16.0,0.0,2.0,11.0,0.0
2007,NHL,MTL,12,5,7,0,33,35,133.0,2.0,8.0,55.0,2.0,7.0,44.0,1.0
1974,NHL,PIT,9,5,4,0,27,27,126.0,0.0,5.0,32.0,1.0,7.0,36.0,2.0
1956,NHL,MTL,10,8,2,0,37,18,122.0,,,,,,,
1999,NHL,DAL,23,14,9,0,52,46,291.0,4.0,15.0,93.0,5.0,12.0,102.0,2.0
1930,NHL,NYR,4,2,2,0,8,4,35.0,,,,,,,
2006,NHL,BUF,16,9,7,0,44,39,162.0,0.0,11.0,88.0,1.0,14.0,75.0,0.0
1935,NHL,MTM,3,0,3,0,1,6,22.0,,,,,,,
1918,PCHA,SEA,2,1,1,0,7,5,,,,,,,,
1969,NHL,BOS,14,12,2,0,65,33,330.0,,14.0,,0.0,14.0,,5.0
1993,NHL,SJS,14,7,7,0,42,53,224.0,6.0,9.0,74.0,5.0,13.0,61.0,2.0
1957,NHL,BOS,12,6,6,0,42,32,147.0,,,,,,,
2001,NHL,VAN,6,2,4,0,16,22,62.0,0.0,4.0,27.0,3.0,7.0,25.0,0.0
2009,NHL,BUF,6,2,4,0,15,16,114.0,2.0,0.0,19.0,0.0,6.0,22.0,0.0
1955,NHL,MTL,10,8,2,0,42,18,159.0,,,,,,,
1999,NHL,WAS,5,1,4,0,8,17,83.0,0.0,3.0,21.0,0.0,6.0,29.0,1.0
1982,NHL,PHI,3,0,3,0,9,18,75.0,0.0,3.0,17.0,0.0,4.0,16.0,0.0
1941,NHL,BOS,5,2,3,0,10,16,30.0,,,,,,,
1988,NHL,HAR,4,0,4,0,11,18,111.0,0.0,1.0,15.0,,4.0,18.0,1.0
2003,NHL,DAL,5,1,4,0,10,19,56.0,4.0,4.0,22.0,2.0,6.0,21.0,0.0
1982,NHL,CAL,9,4,5,0,30,49,317.0,2.0,9.0,45.0,5.0,8.0,43.0,2.0
1931,NHL,MTL,4,1,3,0,9,13,48.0,,,,,,,
1997,NHL,PIT,6,2,4,0,15,18,70.0,0.0,4.0,33.0,0.0,5.0,27.0,3.0
1974,NHL,PHI,17,12,5,0,53,34,335.0,0.0,11.0,65.0,0.0,14.0,89.0,1.0
1988,NHL,CAL,22,16,6,0,82,55,563.0,0.0,28.0,131.0,,18.0,126.0,3.0
1949,NHL,DET,14,8,6,0,32,28,148.0,,,,,,,
1920,PCHA,VML,2,2,0,0,13,2,,,,,,,,
1996,NHL,PHI,19,12,7,0,67,55,245.0,4.0,18.0,94.0,5.0,19.0,89.0,3.0
2011,NHL,WAS,14,7,7,0,29,30,122.0,2.0,7.0,39.0,0.0,6.0,48.0,0.0
1931,NHL,DTF,2,0,1,1,1,3,10.0,,,,,,,
1928,NHL,NYR,6,3,2,1,5,5,64.0,,,,,,,
1967,NHL,STL,18,8,10,0,42,50,323.0,,10.0,,3.0,12.0,,5.0
2010,NHL,BOS,25,16,9,0,81,53,396.0,4.0,10.0,88.0,1.0,15.0,96.0,4.0
1992,NHL,QUE,6,2,4,0,16,19,94.0,2.0,4.0,18.0,0.0,4.0,21.0,0.0
1984,NHL,EDM,18,15,3,0,98,57,476.0,2.0,15.0,78.0,4.0,16.0,90.0,6.0
2001,NHL,LAK,7,3,4,0,13,16,72.0,2.0,1.0,17.0,0.0,2.0,26.0,0.0
2009,NHL,PIT,13,7,6,0,42,38,136.0,4.0,15.0,57.0,1.0,12.0,43.0,1.0
1978,NHL,TOR,6,2,4,0,19,24,192.0,0.0,3.0,19.0,0.0,9.0,30.0,1.0
1930,NHL,MTL,10,6,4,0,24,21,105.0,,,,,,,
1993,NHL,DET,7,3,4,0,27,21,98.0,2.0,5.0,35.0,1.0,6.0,36.0,2.0
2007,NHL,DET,22,16,6,0,72,41,243.0,4.0,20.0,106.0,0.0,14.0,98.0,6.0
1981,NHL,VAN,17,11,6,0,57,50,675.0,2.0,14.0,62.0,1.0,18.0,70.0,0.0
1975,WHA,HOU,17,8,9,0,56,64,,,,,,,,
1985,NHL,NYR,16,8,8,0,47,55,426.0,4.0,13.0,70.0,3.0,14.0,81.0,4.0
2005,NHL,BUF,18,11,7,0,60,49,220.0,0.0,16.0,99.0,2.0,16.0,92.0,5.0
1999,NHL,EDM,5,1,4,0,11,14,84.0,0.0,3.0,25.0,0.0,2.0,26.0,1.0
1980,NHL,QUE,5,2,3,0,17,22,221.0,4.0,5.0,24.0,2.0,2.0,13.0,0.0
1977,NHL,BUF,8,3,5,0,22,22,188.0,0.0,4.0,29.0,0.0,7.0,22.0,0.0
1997,NHL,MTL,10,4,6,0,28,32,148.0,0.0,6.0,50.0,3.0,9.0,58.0,0.0
1974,WHA,QUN,15,8,7,0,55,48,,,,,,,,
2007,NHL,NYR,10,5,5,0,31,27,150.0,4.0,7.0,42.0,0.0,10.0,48.0,1.0
1994,NHL,WAS,7,3,4,0,26,29,213.0,4.0,6.0,44.0,1.0,10.0,42.0,1.0
2011,NHL,FLO,7,3,4,0,17,18,66.0,0.0,9.0,27.0,0.0,5.0,25.0,1.0
1974,NHL,BUF,17,10,7,0,53,58,276.0,6.0,13.0,75.0,1.0,15.0,72.0,2.0
1999,NHL,FLO,4,0,4,0,6,12,54.0,0.0,1.0,14.0,1.0,2.0,16.0,0.0
1981,NHL,CHI,15,8,7,0,50,51,547.0,4.0,11.0,62.0,1.0,14.0,72.0,2.0
2009,NHL,WAS,7,3,4,0,22,20,69.0,4.0,1.0,33.0,0.0,6.0,30.0,2.0
1980,NHL,LAK,4,1,3,0,12,23,162.0,4.0,5.0,16.0,0.0,3.0,16.0,1.0
1975,NHL,MTL,13,12,1,0,44,26,187.0,0.0,11.0,53.0,0.0,9.0,46.0,3.0
1994,NHL,PIT,12,5,7,0,37,43,236.0,4.0,11.0,58.0,1.0,10.0,61.0,1.0
1969,NHL,DET,4,0,4,0,8,16,44.0,,3.0,,0.0,5.0,,1.0
1926,NHL,BOS,8,2,2,4,16,13,125.0,,,,,,,
1969,NHL,CHI,8,4,4,0,26,28,87.0,,8.0,,2.0,8.0,,0.0
2001,NHL,CHI,5,1,4,0,5,13,73.0,2.0,1.0,17.0,1.0,5.0,20.0,0.0
1997,NHL,LAK,4,0,4,0,8,16,108.0,0.0,1.0,29.0,0.0,8.0,36.0,0.0
1941,NHL,DET,12,7,5,0,36,38,185.0,,,,,,,
1939,NHL,NYR,12,8,4,0,29,20,137.0,,,,,,,
1972,WHA,CLC,9,5,4,0,33,22,,,9.0,39.0,0.0,8.0,55.0,1.0
1939,NHL,NYA,3,1,2,0,7,9,18.0,,,,,,,
1995,NHL,STL,13,7,6,0,37,37,214.0,2.0,11.0,69.0,2.0,15.0,75.0,4.0
1974,NHL,LAK,3,1,2,0,6,7,82.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0
1978,NHL,MTL,16,12,4,0,63,41,178.0,0.0,15.0,51.0,1.0,7.0,39.0,0.0
1947,NHL,NYR,6,2,4,0,12,17,43.0,,,,,,,
1974,NHL,NYR,3,1,2,0,13,10,113.0,2.0,3.0,20.0,1.0,3.0,16.0,1.0
1987,NHL,STL,10,5,5,0,35,38,321.0,0.0,16.0,71.0,,12.0,50.0,2.0
1968,NHL,BOS,10,6,4,0,40,20,226.0,,11.0,,1.0,7.0,,5.0
1981,NHL,CAL,3,0,3,0,5,10,112.0,2.0,2.0,12.0,0.0,2.0,10.0,0.0
1994,NHL,VAN,11,4,7,0,33,38,272.0,6.0,12.0,57.0,1.0,8.0,66.0,7.0
1939,NHL,TOR,10,6,4,0,21,19,123.0,,,,,,,
1939,NHL,DET,5,2,3,0,11,12,51.0,,,,,,,
2008,NHL,VAN,10,6,4,0,30,28,191.0,0.0,11.0,44.0,1.0,9.0,51.0,0.0
1972,NHL,PHI,11,5,6,0,27,31,205.0,,6.0,,0.0,8.0,,1.0
2000,NHL,SJS,6,2,4,0,11,16,88.0,0.0,0.0,22.0,1.0,5.0,27.0,1.0
1969,NHL,MNS,6,2,4,0,16,20,82.0,,7.0,,1.0,10.0,,0.0
1994,NHL,DAL,5,1,4,0,10,17,95.0,0.0,3.0,26.0,0.0,9.0,30.0,1.0
1966,NHL,MTL,10,6,4,0,30,25,142.0,,,,,,,
1988,NHL,DET,6,2,4,0,18,25,187.0,0.0,6.0,37.0,,10.0,37.0,0.0
1988,NHL,BOS,10,5,5,0,29,30,229.0,2.0,6.0,47.0,,7.0,44.0,2.0
1953,NHL,TOR,5,1,4,0,8,15,57.0,,,,,,,
2002,NHL,WAS,6,2,4,0,15,14,88.0,4.0,5.0,27.0,1.0,4.0,27.0,0.0
1917,NHL,MTL,2,1,1,0,7,10,59.0,,,,,,,
2002,NHL,NJD,24,16,8,0,63,41,214.0,2.0,13.0,84.0,2.0,8.0,74.0,1.0
1976,WHA,IND,9,5,4,0,33,34,,,,,,,,
1953,NHL,DET,12,8,4,0,29,20,120.0,,,,,,,
1939,NHL,CHI,2,0,2,0,3,5,14.0,,,,,,,
2003,NHL,MTL,11,4,7,0,24,28,148.0,0.0,5.0,40.0,1.0,5.0,42.0,0.0
2001,NHL,NJD,6,2,4,0,11,9,52.0,2.0,6.0,28.0,0.0,4.0,21.0,1.0
1978,WHA,QUN,4,0,4,0,12,30,,,,,,,,
1999,NHL,LAK,4,0,4,0,6,15,54.0,2.0,0.0,23.0,0.0,7.0,23.0,0.0
1981,NHL,BUF,4,1,3,0,11,17,104.0,0.0,6.0,17.0,0.0,4.0,15.0,0.0
1992,NHL,LAK,24,13,11,0,93,91,448.0,4.0,22.0,133.0,3.0,26.0,126.0,6.0
2010,NHL,LAK,6,2,4,0,20,20,85.0,0.0,5.0,24.0,0.0,2.0,23.0,0.0
1928,NHL,DTC,2,0,2,0,2,7,24.0,,,,,,,
1950,NHL,BOS,6,1,4,1,5,17,72.0,,,,,,,
1998,NHL,PIT,13,6,7,0,35,36,183.0,2.0,8.0,45.0,1.0,6.0,50.0,0.0
1997,NHL,COL,7,3,4,0,16,19,209.0,0.0,5.0,35.0,0.0,7.0,46.0,1.0
2007,NHL,COL,10,4,6,0,26,33,134.0,2.0,10.0,48.0,4.0,10.0,44.0,1.0
1982,NHL,BUF,10,6,4,0,31,35,208.0,2.0,7.0,36.0,2.0,5.0,41.0,0.0
1913,NHA,MOC,2,1,1,0,2,6,,,,,,,,
1978,NHL,NYR,18,11,7,0,66,42,286.0,2.0,14.0,72.0,1.0,8.0,67.0,6.0
1995,NHL,DET,19,10,9,0,58,46,302.0,4.0,20.0,112.0,1.0,13.0,89.0,5.0
1980,NHL,BUF,8,4,4,0,30,30,175.0,0.0,10.0,27.0,1.0,5.0,28.0,0.0
2003,NHL,STL,5,1,4,0,9,12,68.0,0.0,1.0,22.0,1.0,3.0,31.0,2.0
1980,NHL,PHI,12,6,6,0,48,39,415.0,10.0,11.0,37.0,0.0,14.0,61.0,2.0
1920,NHL,OTS,2,2,0,0,7,0,31.0,,,,,,,
1987,NHL,NYI,6,2,4,0,18,23,250.0,0.0,5.0,38.0,,10.0,43.0,3.0
1986,NHL,LAK,5,1,4,0,20,32,118.0,0.0,5.0,28.0,1.0,8.0,30.0,0.0
1997,NHL,STL,10,6,4,0,29,31,185.0,4.0,13.0,75.0,3.0,7.0,69.0,1.0
2006,NHL,DET,18,10,8,0,48,35,244.0,10.0,19.0,103.0,2.0,12.0,91.0,4.0
1992,NHL,CHI,4,0,4,0,6,13,74.0,2.0,1.0,24.0,1.0,7.0,25.0,0.0
1996,NHL,DAL,7,3,4,0,18,21,136.0,0.0,3.0,40.0,1.0,6.0,34.0,1.0
1922,PCHA,VC1,2,1,1,0,3,5,,,,,,,,
1943,NHL,MTL,9,8,1,0,39,14,102.0,,,,,,,
1979,NHL,TOR,3,0,3,0,8,17,101.0,0.0,4.0,15.0,0.0,7.0,23.0,0.0
2008,NHL,MTL,4,0,4,0,6,17,103.0,2.0,0.0,8.0,0.0,4.0,16.0,0.0
1991,NHL,BUF,7,3,4,0,24,19,80.0,0.0,10.0,40.0,0.0,6.0,28.0,2.0
1943,NHL,CHI,9,4,5,0,25,24,60.0,,,,,,,
1995,NHL,WAS,6,2,4,0,17,21,194.0,2.0,7.0,38.0,1.0,7.0,42.0,0.0
1996,NHL,NYR,15,9,6,0,36,35,218.0,2.0,10.0,64.0,1.0,14.0,68.0,1.0
1983,NHL,NYI,21,12,9,0,62,60,405.0,0.0,13.0,81.0,1.0,18.0,101.0,2.0
1984,NHL,STL,3,0,3,0,5,9,72.0,0.0,2.0,15.0,0.0,2.0,9.0,1.0
2003,NHL,TOR,13,6,7,0,27,28,201.0,0.0,6.0,59.0,1.0,6.0,58.0,0.0
1934,NHL,TOR,7,3,4,0,11,12,61.0,,,,,,,
2006,NHL,SJS,11,6,5,0,25,27,165.0,4.0,4.0,57.0,2.0,8.0,47.0,0.0
1932,NHL,DET,4,2,2,0,8,8,41.0,,,,,,,
2007,NHL,WAS,7,3,4,0,20,23,87.0,6.0,8.0,35.0,0.0,8.0,36.0,0.0
1921,NHL,OTS,2,0,1,1,4,5,30.0,,,,,,,
1995,NHL,COL,22,16,6,0,80,51,374.0,0.0,24.0,110.0,2.0,17.0,113.0,1.0
2000,NHL,OTT,4,0,4,0,3,10,48.0,0.0,0.0,16.0,0.0,3.0,13.0,0.0
2010,NHL,SJS,18,9,9,0,51,58,276.0,6.0,14.0,73.0,0.0,18.0,76.0,0.0
1984,NHL,CAL,4,1,3,0,13,15,129.0,2.0,5.0,21.0,2.0,5.0,22.0,2.0
1974,NHL,MTL,11,6,5,0,49,30,154.0,0.0,13.0,46.0,2.0,5.0,41.0,1.0
1982,NHL,TOR,4,1,3,0,18,18,109.0,0.0,6.0,21.0,0.0,5.0,20.0,0.0
1978,NHL,NYI,10,6,4,0,27,21,144.0,0.0,3.0,31.0,0.0,3.0,27.0,1.0
1923,PCHA,SEA,2,0,1,1,3,4,,,,,,,,
1988,NHL,NYR,4,0,4,0,11,19,214.0,0.0,6.0,29.0,,6.0,27.0,0.0
1964,NHL,TOR,6,2,4,0,14,17,136.0,,,,,,,
1980,NHL,MNS,19,12,7,0,84,74,321.0,4.0,24.0,98.0,5.0,18.0,66.0,6.0
1937,NHL,TOR,7,4,3,0,14,13,59.0,,,,,,,
2000,NHL,TOR,11,7,4,0,28,24,146.0,2.0,9.0,39.0,0.0,6.0,48.0,1.0
2001,NHL,PHO,5,1,4,0,7,13,83.0,0.0,1.0,25.0,0.0,2.0,27.0,0.0
1972,NHL,STL,5,1,4,0,9,22,51.0,,2.0,,1.0,4.0,,0.0
1981,NHL,STL,10,5,5,0,39,36,234.0,4.0,6.0,44.0,1.0,10.0,50.0,1.0
1991,NHL,VAN,13,6,7,0,44,35,243.0,0.0,10.0,70.0,1.0,11.0,63.0,1.0
1980,NHL,EDM,9,5,4,0,35,35,157.0,2.0,9.0,43.0,2.0,15.0,46.0,1.0
2002,NHL,DET,4,0,4,0,6,10,36.0,2.0,2.0,14.0,0.0,0.0,14.0,0.0
1985,NHL,MTL,20,15,5,0,56,41,689.0,6.0,17.0,93.0,3.0,10.0,82.0,4.0
2005,NHL,DAL,5,1,4,0,15,18,64.0,0.0,5.0,31.0,1.0,5.0,28.0,1.0
1986,NHL,TOR,13,7,6,0,33,32,345.0,0.0,9.0,51.0,0.0,8.0,53.0,0.0
1948,NHL,MTL,7,3,4,0,14,17,103.0,,,,,,,
1986,NHL,WIN,10,4,6,0,31,32,289.0,2.0,9.0,42.0,1.0,8.0,47.0,2.0
1924,WCHL,SAS,2,0,1,1,4,6,,,,,,,,
1976,WHA,HOU,11,6,5,0,43,40,,,,,,,,
1935,NHL,BOS,2,1,1,0,6,8,28.0,,,,,,,
1987,NHL,WIN,5,1,4,0,17,25,213.0,0.0,7.0,37.0,,10.0,35.0,1.0
1920,PCHA,SEA,2,0,2,0,2,13,,,,,,,,
1972,WHA,PHB,4,0,4,0,6,19,,,4.0,25.0,1.0,4.0,17.0,0.0
1998,NHL,BOS,12,6,6,0,30,27,126.0,2.0,9.0,59.0,1.0,8.0,47.0,0.0
1975,NHL,ATF,2,0,2,0,1,3,21.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0
1923,NHL,OTS,2,0,2,0,2,5,28.0,,,,,,,
1957,NHL,MTL,10,8,2,0,35,20,121.0,,,,,,,
1991,NHL,PIT,21,16,5,0,83,63,339.0,2.0,25.0,102.0,3.0,13.0,92.0,3.0
2006,NHL,DAL,7,3,4,0,12,13,104.0,4.0,4.0,40.0,0.0,3.0,38.0,0.0
2009,NHL,DET,12,5,7,0,43,33,178.0,4.0,12.0,57.0,1.0,12.0,64.0,0.0
2003,NHL,CAL,26,15,11,0,60,53,444.0,0.0,15.0,108.0,0.0,21.0,121.0,3.0
1967,NHL,MTL,13,12,1,0,48,25,150.0,,10.0,,2.0,6.0,,3.0
1978,WHA,WIJ,10,8,2,0,51,38,,,,,,,,
1994,NHL,PHI,15,10,5,0,50,43,186.0,2.0,9.0,70.0,1.0,15.0,66.0,3.0
1980,NHL,NYR,14,7,7,0,60,56,402.0,6.0,11.0,59.0,4.0,18.0,65.0,2.0
1994,NHL,STL,7,3,4,0,27,27,210.0,2.0,6.0,45.0,6.0,11.0,43.0,1.0
1960,NHL,MTL,6,2,4,0,15,16,120.0,,,,,,,
1997,NHL,OTT,11,5,6,0,20,30,135.0,2.0,8.0,51.0,4.0,7.0,39.0,1.0
1993,NHL,NYR,23,16,7,0,81,50,379.0,2.0,22.0,104.0,3.0,9.0,103.0,2.0
1924,WCHL,VIC,4,2,0,2,9,5,,,,,,,,
2006,NHL,MIN,5,1,4,0,9,12,79.0,0.0,2.0,27.0,1.0,5.0,19.0,1.0
2006,NHL,TBL,6,2,4,0,14,19,110.0,2.0,4.0,26.0,0.0,7.0,28.0,1.0
2007,NHL,CAL,7,3,4,0,17,19,70.0,2.0,6.0,22.0,0.0,6.0,31.0,0.0
2001,NHL,CAR,23,13,10,0,47,43,263.0,4.0,16.0,103.0,2.0,15.0,96.0,1.0
1940,NHL,NYR,3,1,2,0,6,6,41.0,,,,,,,
2005,NHL,NAS,5,1,4,0,10,17,88.0,0.0,6.0,32.0,0.0,9.0,37.0,1.0
