playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
darraja01,1914,OT1,NHA,C,2,3,0,3,6
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
mackami01,1920,VML,PCHA,C,5,0,1,1,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
cleghod01,1923,MTL,NHL,Р/С,4,0,1,1,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
smithto01,1916,MOC,NHA,C,4,2,0,2,3
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
noblere01,1925,MTM,NHL,D,4,0,0,0,4
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
dyeba01,1921,TRS,NHL,Р,5,9,1,10,3
marshja02,1913,TBS,NHA,D,3,1,0,1,2
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
parkeer01,1923,VAM,PCHA,Р,2,0,0,0,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
anderer02,1923,CAT,WCHL,Р,2,0,0,0,2
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
camerha01,1921,TRS,NHL,D,4,0,2,2,11
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
gerared01,1919,OTS,NHL,D,5,2,1,3,3
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
denneco01,1921,TRS,NHL,Л/К,5,3,2,5,2
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
halljo01,1918,MTL,NHL,D,5,0,0,0,6
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
tobinch01,1915,PO1,PCHA,Р,5,2,1,3,12
mackami01,1914,VML,PCHA,L,3,4,2,6,6
morenho01,1924,MTL,NHL,C,4,4,1,5,4
harrism01,1920,VML,PCHA,L,5,2,1,3,6
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
grahale01,1914,OT1,NHA,L,3,1,0,1,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
camerha01,1913,TBS,NHA,D,2,1,0,1,4
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
cookll01,1920,VML,PCHA,D,5,2,0,2,20
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
haldeha01,1924,VIC,WCHL,Р,4,2,1,3,8
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
halljo01,1912,QU1,NHA,D,3,0,0,0,7
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
camerha01,1921,TRS,NHL,D,4,0,2,2,11
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
marksja01,1912,QU1,NHA,Р,3,2,0,2,2
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
gerared01,1920,OTS,NHL,D,5,0,0,0,44
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
noblere01,1921,TRS,NHL,L,5,0,1,1,9
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
morenho01,1924,MTL,NHL,C,4,4,1,5,4
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
cookll01,1914,VML,PCHA,D,3,3,0,3,9
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
dyeba01,1921,TRS,NHL,Р,5,9,1,10,3
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
mackami01,1920,VML,PCHA,C,5,0,1,1,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
mackami01,1921,VML,PCHA,L,5,1,0,1,6
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
haldeha01,1924,VIC,WCHL,Р,4,2,1,3,8
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
anderer02,1923,CAT,WCHL,Р,2,0,0,0,2
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
parkeer01,1923,VAM,PCHA,Р,2,0,0,0,0
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
stackte01,1921,TRS,NHL,D,4,0,0,0,0
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
