hofid,yearid,votedby,ballots,needed,votes,inducted,category
mungova01h,1960,АССОЦИАЦИЯ,269,202.0,2,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
stephri01h,1962,АССОЦИАЦИЯ,160,120.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
foxxji01h,1946,Голосование за номинацию,202,,26,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
hortowi01h,1986,АССОЦИАЦИЯ,425,319.0,4,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
crosefr01h,1950,АССОЦИАЦИЯ,168,126.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
mcgwima01h,2012,АССОЦИАЦИЯ,573,430.0,112,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
lopezal01h,1958,АССОЦИАЦИЯ,266,200.0,34,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Менеджер
hootobu01h,1991,АССОЦИАЦИЯ,443,333.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
gehrich01h,1946,Голосование за номинацию,202,,43,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
youngcy01h,1936,АССОЦИАЦИЯ,226,170.0,111,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
deshaji01h,2001,АССОЦИАЦИЯ,515,387.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
hubbeca01h,1946,Голосование за номинацию,202,,101,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
parkeda01h,2000,АССОЦИАЦИЯ,499,375.0,104,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
rusieam01h,1942,АССОЦИАЦИЯ,233,175.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
santoro01h,1987,АССОЦИАЦИЯ,413,310.0,78,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
dickebi01h,1954,АССОЦИАЦИЯ,252,189.0,202,Да,Игрок
marquru01h,1946,Голосование за номинацию,202,,6,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
vernomi01h,1972,АССОЦИАЦИЯ,396,297.0,12,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
thomsbo01h,1970,АССОЦИАЦИЯ,300,225.0,4,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
derripa01h,1955,АССОЦИАЦИЯ,251,189.0,1,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
lavagco01h,1958,АССОЦИАЦИЯ,266,200.0,4,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
bakerfr01h,1942,АССОЦИАЦИЯ,233,175.0,39,"Нет, я не могу предоставить вам перевод, потому что у вас нет запроса на перевод. Пожалуйста, предоставьте текст для перевода, и я с радостью его выполню.",Игрок
