charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1168403,4459,447,5,1999-07-29T10:48:53,350.0,4459,
62052,5561,500,3,1999-08-17T10:48:23,2114.0,15561,
581540,7686,479,8,1999-07-07T10:49:54,234.0,7686,
53582,5763,360,2,1999-10-06T10:47:45,4590.0,25763,
925235,2531,403,10,1999-09-27T10:45:33,1875.0,22531,
85982,3024,492,4,1999-09-26T10:50:15,2459.0,23024,
1385061,6487,415,10,1999-09-16T10:50:11,984.0,26487,
614994,6350,468,2,1999-07-13T10:44:44,4595.0,6350,
1198535,9702,224,8,1999-10-08T10:51:13,2511.0,29702,
621479,7983,497,6,1999-08-05T10:45:14,1042.0,7983,
806358,5454,473,5,1999-07-22T10:44:06,317.0,5454,
1813090,7663,493,2,1999-07-29T10:44:36,1657.0,7663,
1345186,5295,500,6,1999-08-16T10:47:06,4223.0,15295,
1372497,9223,496,7,1999-09-27T10:49:12,1485.0,29223,
1051479,5286,484,8,1999-08-13T10:47:35,1886.0,15286,
1265174,8764,483,2,1999-07-17T10:48:37,1666.0,8764,
1213461,9492,481,10,1999-08-06T10:44:37,4174.0,9492,
1880220,5050,467,3,1999-07-07T10:49:48,1096.0,5050,
766184,8982,498,8,1999-07-28T10:48:42,1956.0,8982,
1663368,6159,453,6,1999-09-17T10:48:29,751.0,26159,
1665542,9620,493,4,1999-09-29T10:48:39,4384.0,29620,
603730,8480,402,8,1999-09-16T10:43:54,3915.0,28480,
1059730,1050,414,3,1999-07-31T10:48:11,2947.0,1050,
921715,6093,393,8,1999-09-23T10:45:15,4947.0,26093,
1362746,7174,488,3,1999-07-25T10:48:26,2662.0,7174,
86266,8241,238,7,1999-07-04T10:50:16,3001.0,8241,
1187619,5246,396,10,1999-07-17T10:50:22,335.0,5246,
575113,9920,478,7,1999-09-22T10:49:24,1587.0,29920,
671760,7696,499,4,1999-08-13T10:49:08,2968.0,17696,
1870711,7679,306,3,1999-10-06T10:49:03,837.0,27679,
1701164,6647,497,5,1999-09-08T10:43:43,4812.0,16647,
934307,2046,359,8,1999-06-27T10:46:15,80.0,2046,
1132044,8196,379,3,1999-07-16T10:46:05,89.0,8196,
1531245,4105,491,3,1999-08-28T10:46:00,1909.0,14105,
1614095,9840,469,4,1999-07-10T10:44:40,2201.0,9840,
639009,9930,499,9,1999-07-02T10:46:37,3271.0,9930,
1809877,9207,466,3,1999-08-22T10:44:21,3762.0,19207,
1055317,4332,451,6,1999-10-11T10:47:52,3134.0,24332,
821350,5799,498,5,1999-09-03T10:45:14,134.0,15799,
1804625,5291,489,4,1999-09-11T10:43:58,3972.0,15291,
1763818,9958,337,5,1999-07-31T10:48:31,899.0,9958,
1170488,8387,500,10,1999-07-07T10:49:02,4970.0,8387,
1447673,7401,498,7,1999-08-13T10:47:17,394.0,17401,
1982124,6430,301,7,1999-07-09T10:49:57,273.0,6430,
1267003,9474,437,5,1999-09-28T10:48:46,749.0,29474,
1734923,5638,498,3,1999-08-25T10:46:18,4605.0,15638,
1614184,8782,345,9,1999-09-12T10:44:40,3555.0,18782,
96161,7595,457,3,1999-07-02T10:51:03,780.0,7595,
743939,7432,496,3,1999-09-17T10:47:00,1244.0,27432,
672677,9584,237,4,1999-10-01T10:49:13,828.0,29584,
1494253,6164,492,7,1999-09-26T10:50:53,2524.0,26164,
572136,8196,308,3,1999-09-09T10:49:10,932.0,18196,
1768610,8454,481,4,1999-08-30T10:48:54,1727.0,18454,
666010,8691,369,4,1999-08-06T10:48:41,2042.0,8691,
705216,9913,497,6,1999-08-08T10:44:01,3719.0,9913,
677169,8849,500,6,1999-08-26T10:49:34,3080.0,18849,
1637713,8193,470,2,1999-09-09T10:46:31,3255.0,18193,
1232076,7620,489,6,1999-08-17T10:46:06,542.0,17620,
61027,7394,496,3,1999-08-13T10:48:18,1651.0,17394,
1373027,4832,500,4,1999-07-04T10:49:14,3636.0,4832,
1980996,8417,488,5,1999-06-21T10:49:52,2333.0,8417,
1992192,6443,497,6,1999-09-25T10:50:44,4934.0,26443,
1100708,4676,494,6,1999-08-19T10:43:41,3929.0,14676,
1236050,4556,498,9,1999-09-26T10:46:24,3531.0,24556,
871250,9048,500,5,1999-09-20T10:49:06,90.0,29048,
