season,daynum,wteam,wscore,lteam,lscore,wloc,numot
2013,4,1421,71,1441,61,H,0
2013,4,1425,87,1164,73,H,0
2013,4,1426,62,1167,60,A,0
2013,4,1431,69,1331,49,H,0
2013,4,1433,80,1195,57,H,0
2013,4,1434,85,1204,54,H,0
2013,4,1436,54,1373,53,A,0
2011,7,1228,79,1414,65,H,0
2011,7,1268,105,1370,76,H,0
2011,7,1338,83,1348,75,H,0
2011,7,1400,83,1298,52,H,0
2011,9,1228,84,1405,45,H,0
2011,9,1268,75,1158,74,H,0
2011,9,1338,97,1227,54,H,0
2011,9,1400,89,1256,58,H,0
2011,11,1104,76,1197,37,H,0
2011,11,1110,62,1384,52,H,0
2011,11,1111,89,1409,86,A,0
2011,11,1114,57,1374,47,A,0
2011,11,1122,64,1387,62,A,0
2011,11,1124,87,1212,52,H,0
2011,11,1130,79,1383,49,H,0
2011,11,1135,69,1200,65,A,0
2011,11,1140,83,1201,56,H,0
2011,11,1141,70,1168,67,N,0
2011,11,1145,80,1382,70,H,0
2011,11,1155,87,1441,64,H,0
2011,11,1156,71,1136,57,H,0
2011,11,1160,88,1226,80,H,0
2011,11,1163,79,1392,52,H,0
2011,11,1165,65,1107,61,A,0
2011,11,1166,71,1106,57,H,0
2011,11,1180,75,1259,72,A,0
2011,11,1194,70,1413,63,N,0
2011,11,1196,77,1423,60,H,0
2011,11,1199,75,1316,55,H,0
2011,11,1205,78,1150,70,A,0
2011,11,1207,62,1330,59,A,0
2011,11,1208,72,1290,70,H,0
2011,11,1210,52,1149,39,H,0
2011,11,1211,117,1380,72,H,0
