playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
conneal01,1929,1,OTS,NHL,44.0,2780.0,21.0,15.0,8.0,,3.0,118.0,,2.0,120.0,0.0,1.0,1.0,,0.0,6.0,
ridlecu01,1980,1,TOR,NHL,3.0,124.0,1.0,1.0,0.0,0.0,0.0,12.0,,,,,,,,,,
josepcu01,2000,1,TOR,NHL,68.0,4100.0,33.0,27.0,8.0,5.0,6.0,163.0,1907.0,11.0,685.0,7.0,4.0,,0.0,3.0,24.0,329.0
taylobo02,1975,1,PHI,NHL,4.0,240.0,3.0,1.0,0.0,0.0,0.0,15.0,,,,,,,,,,
lessama01,1981,1,LAK,NHL,52.0,2933.0,13.0,28.0,8.0,3.0,2.0,213.0,,10.0,583.0,4.0,5.0,,0.0,0.0,41.0,
weeksst01,1992,1,OTT,NHL,7.0,249.0,0.0,5.0,0.0,0.0,0.0,30.0,144.0,,,,,,,,,
liutmi01,1986,1,HAR,NHL,59.0,3476.0,31.0,22.0,5.0,3.0,4.0,187.0,1625.0,6.0,332.0,2.0,4.0,,1.0,0.0,25.0,159.0
moogan01,1986,1,EDM,NHL,46.0,2461.0,28.0,11.0,3.0,2.0,0.0,144.0,1218.0,2.0,120.0,2.0,0.0,,0.0,0.0,8.0,37.0
weeksst01,1987,2,VAN,NHL,9.0,550.0,4.0,3.0,2.0,2.0,0.0,31.0,286.0,,,,,,,,,
fichaer01,1997,1,NYI,NHL,17.0,807.0,3.0,8.0,3.0,1.0,0.0,40.0,422.0,,,,,,,,,
lemelre01,1982,1,CAL,NHL,39.0,2211.0,16.0,12.0,8.0,3.0,0.0,133.0,1192.0,7.0,327.0,3.0,3.0,,0.0,0.0,27.0,
burkese01,2000,1,PHO,NHL,62.0,3644.0,25.0,22.0,13.0,5.0,4.0,138.0,1766.0,,,,,,,,,
lumleha01,1957,1,BOS,NHL,24.0,1440.0,11.0,10.0,3.0,,3.0,71.0,,1.0,60.0,0.0,1.0,,,0.0,5.0,
khabini01,2010,1,EDM,NHL,47.0,2701.0,10.0,32.0,4.0,6.0,2.0,153.0,1389.0,,,,,,,,,
hoganpa01,1977,1,CIN,WHA,7.0,326.0,1.0,2.0,1.0,0.0,0.0,24.0,153.0,,,,,,,,,
smithbi01,1988,1,NYI,NHL,17.0,730.0,3.0,11.0,0.0,2.0,0.0,54.0,364.0,,,,,,,,,
couturi01,1974,1,CHC,WHA,1.0,60.0,0.0,1.0,0.0,0.0,0.0,5.0,36.0,,,,,,,,,
ranfobi01,1993,1,EDM,NHL,71.0,4070.0,22.0,34.0,11.0,8.0,1.0,236.0,2325.0,,,,,,,,,
caprifr01,1983,1,VAN,NHL,19.0,1098.0,8.0,8.0,2.0,2.0,1.0,62.0,525.0,,,,,,,,,
karakmi01,1939,2,CHI,NHL,17.0,1050.0,7.0,9.0,1.0,,0.0,58.0,,,,,,,,,,
villegi01,1971,1,NYR,NHL,37.0,2129.0,24.0,7.0,4.0,1.0,3.0,74.0,,6.0,360.0,4.0,2.0,,0.0,0.0,14.0,
weeksst01,1988,1,VAN,NHL,35.0,2056.0,11.0,19.0,5.0,7.0,0.0,102.0,953.0,3.0,140.0,1.0,1.0,,0.0,0.0,8.0,79.0
kochadi01,1999,1,TBL,NHL,5.0,238.0,1.0,4.0,0.0,1.0,0.0,17.0,111.0,,,,,,,,,
fountmi01,1997,1,CAR,NHL,3.0,163.0,0.0,3.0,0.0,0.0,0.0,10.0,68.0,,,,,,,,,
skudrpe01,2000,2,BOS,NHL,25.0,1116.0,6.0,12.0,1.0,1.0,0.0,62.0,511.0,,,,,,,,,
cudewi01,1938,1,MTL,NHL,23.0,1440.0,8.0,11.0,4.0,,2.0,77.0,,,,,,,,,,
ringbo01,1965,1,BOS,NHL,1.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,
gigueje01,2007,1,AND,NHL,58.0,3310.0,35.0,17.0,6.0,5.0,4.0,117.0,1508.0,6.0,358.0,2.0,4.0,,1.0,0.0,19.0,187.0
warwige01,1913,1,MOW,NHA,7.0,291.0,1.0,4.0,0.0,,0.0,36.0,,,,,,,,,,
vezinge01,1919,1,MTL,NHL,24.0,1456.0,13.0,11.0,0.0,,0.0,113.0,,,,,,,,,,
roypa01,1996,1,COL,NHL,62.0,3698.0,38.0,15.0,7.0,3.0,7.0,143.0,1861.0,17.0,1034.0,10.0,7.0,,2.0,3.0,38.0,559.0
mcleoji01,1973,1,NYJ,WHA,10.0,516.0,3.0,7.0,0.0,1.0,0.0,36.0,296.0,,,,,,,,,
fisetst01,1994,1,QUE,NHL,32.0,1879.0,17.0,10.0,3.0,1.0,2.0,87.0,968.0,4.0,209.0,1.0,2.0,,0.0,0.0,16.0,115.0
riendvi01,1991,1,STL,NHL,3.0,157.0,1.0,2.0,0.0,0.0,0.0,11.0,96.0,,,,,,,,,
keansdo01,1979,1,LAK,NHL,10.0,559.0,3.0,3.0,3.0,3.0,0.0,23.0,,1.0,40.0,0.0,1.0,,0.0,0.0,7.0,
terrech01,1986,1,NJD,NHL,7.0,286.0,0.0,3.0,1.0,1.0,0.0,21.0,173.0,,,,,,,,,
waiteji01,1992,1,CHI,NHL,20.0,996.0,6.0,7.0,1.0,3.0,2.0,49.0,411.0,,,,,,,,,
karakmi01,1939,1,MTL,NHL,5.0,310.0,0.0,4.0,1.0,,0.0,18.0,,,,,,,,,,
fernama01,2008,1,BOS,NHL,28.0,1644.0,16.0,8.0,3.0,1.0,1.0,71.0,791.0,,,,,,,,,
prusema01,2003,1,OTT,NHL,29.0,1528.0,16.0,6.0,3.0,0.0,3.0,54.0,651.0,1.0,40.0,0.0,0.0,,0.0,0.0,1.0,15.0
youngwe01,1989,1,PIT,NHL,43.0,2318.0,16.0,20.0,3.0,4.0,1.0,161.0,1267.0,,,,,,,,,
vezinge01,1918,1,MTL,NHL,18.0,1117.0,10.0,8.0,0.0,,1.0,78.0,,5.0,300.0,4.0,1.0,0.0,,0.0,18.0,
jackspe01,1935,1,BOS,NHL,1.0,40.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,
toskave01,2009,1,TOR,NHL,26.0,1393.0,7.0,12.0,3.0,3.0,1.0,85.0,676.0,,,,,,,,,
passmst01,1998,1,EDM,NHL,6.0,362.0,1.0,4.0,1.0,1.0,0.0,17.0,183.0,,,,,,,,,
woodwa01,1974,1,VAB,WHA,11.0,512.0,4.0,4.0,0.0,0.0,0.0,30.0,263.0,,,,,,,,,
rinnepe01,2010,1,NAS,NHL,64.0,3789.0,33.0,22.0,9.0,4.0,6.0,134.0,1905.0,12.0,748.0,6.0,6.0,,2.0,0.0,32.0,343.0
lowro01,1979,1,QUE,NHL,15.0,828.0,5.0,7.0,2.0,1.0,0.0,51.0,,,,,,,,,,
osgooch01,2003,1,STL,NHL,67.0,3861.0,31.0,25.0,8.0,3.0,3.0,144.0,1604.0,5.0,287.0,1.0,4.0,,0.0,0.0,12.0,109.0
bergeje01,1996,1,LAK,NHL,1.0,56.0,0.0,1.0,0.0,0.0,0.0,4.0,35.0,,,,,,,,,
cliffch01,1984,1,CHI,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,
romanro01,1984,1,PIT,NHL,31.0,1629.0,9.0,17.0,2.0,1.0,1.0,120.0,974.0,,,,,,,,,
bluejo01,1992,1,BOS,NHL,23.0,1322.0,9.0,8.0,4.0,1.0,1.0,64.0,597.0,2.0,96.0,0.0,1.0,,0.0,0.0,5.0,49.0
mcraego01,1972,1,TOR,NHL,11.0,620.0,7.0,3.0,0.0,0.0,0.0,39.0,,,,,,,,,,
beaupdo01,1994,1,OTT,NHL,38.0,2161.0,8.0,25.0,3.0,3.0,1.0,121.0,1167.0,,,,,,,,,
riggipa01,1986,2,PIT,NHL,17.0,988.0,8.0,6.0,3.0,0.0,0.0,55.0,465.0,,,,,,,,,
lindbpe01,1981,1,PHI,NHL,8.0,480.0,2.0,4.0,2.0,0.0,0.0,35.0,,,,,,,,,,
weekeke01,2005,1,NYR,NHL,32.0,1850.0,14.0,14.0,3.0,2.0,0.0,91.0,867.0,1.0,60.0,0.0,1.0,,0.0,0.0,4.0,25.0
theodjo01,1998,1,MTL,NHL,18.0,913.0,4.0,12.0,0.0,1.0,1.0,50.0,406.0,,,,,,,,,
delguma01,1990,1,BOS,NHL,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,
ridlecu01,1977,1,VAN,NHL,40.0,2010.0,9.0,17.0,8.0,1.0,0.0,136.0,,,,,,,,,,
conklty01,2005,1,EDM,NHL,18.0,922.0,8.0,5.0,1.0,3.0,1.0,43.0,359.0,1.0,6.0,0.0,1.0,,0.0,0.0,1.0,3.0
francem01,1947,1,CHI,NHL,54.0,3240.0,18.0,31.0,5.0,,1.0,183.0,,,,,,,,,,
peetepe01,1984,1,BOS,NHL,51.0,2975.0,19.0,26.0,4.0,3.0,1.0,172.0,1307.0,1.0,60.0,0.0,1.0,,0.0,0.0,4.0,26.0
lasakja01,2002,1,NAS,NHL,3.0,90.0,0.0,1.0,0.0,0.0,0.0,5.0,39.0,,,,,,,,,
romanro01,1982,1,PIT,NHL,3.0,155.0,0.0,3.0,0.0,0.0,0.0,18.0,96.0,,,,,,,,,
johnsbr02,2010,1,PIT,NHL,23.0,1297.0,13.0,5.0,3.0,1.0,1.0,47.0,604.0,1.0,34.0,0.0,0.0,,0.0,0.0,4.0,11.0
plassmi01,1970,1,STL,NHL,1.0,60.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,
lockhho01,1916,1,TOB,NHA,12.0,720.0,7.0,5.0,0.0,,1.0,69.0,,,,,,,,,,
hodgech01,1965,1,MTL,NHL,26.0,1301.0,12.0,7.0,2.0,0.0,1.0,56.0,,,,,,,,,,
parenbe01,1965,1,BOS,NHL,39.0,2083.0,11.0,20.0,3.0,0.0,1.0,128.0,,,,,,,,,,
hoganpa01,1975,1,NEW,WHA,4.0,224.0,1.0,2.0,0.0,0.0,0.0,16.0,108.0,,,,,,,,,
mioed01,1984,1,DET,NHL,7.0,376.0,1.0,3.0,2.0,1.0,0.0,27.0,174.0,,,,,,,,,
dafoeby01,1999,1,BOS,NHL,41.0,2307.0,13.0,16.0,10.0,2.0,3.0,114.0,1030.0,,,,,,,,,
tallaro01,1998,1,BOS,NHL,17.0,987.0,7.0,7.0,2.0,2.0,1.0,43.0,421.0,,,,,,,,,
hernri01,1910,1,MOW,NHA,16.0,973.0,7.0,9.0,0.0,,0.0,88.0,,,,,,,,,,
lemelre01,1988,1,BOS,NHL,40.0,2392.0,19.0,15.0,6.0,3.0,0.0,120.0,1061.0,4.0,252.0,1.0,3.0,,0.0,0.0,16.0,112.0
herrode01,1976,1,PIT,NHL,34.0,1920.0,15.0,11.0,5.0,2.0,1.0,94.0,,3.0,180.0,1.0,2.0,,2.0,0.0,11.0,
olescbi01,1975,1,KCS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
wattji01,1973,1,STL,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
basseha01,1962,1,DET,NHL,16.0,960.0,6.0,5.0,5.0,,0.0,53.0,,,,,,,,,,
bannemu01,1981,1,CHI,NHL,29.0,1671.0,11.0,12.0,4.0,2.0,1.0,116.0,,10.0,555.0,5.0,4.0,,0.0,0.0,35.0,
lehmahu01,1912,1,NWR,PCHA,12.0,737.0,4.0,8.0,0.0,,0.0,51.0,,,,,,,,,,
soderto01,1992,1,PHI,NHL,44.0,2512.0,20.0,17.0,6.0,4.0,5.0,143.0,1327.0,,,,,,,,,
sauvebo01,1987,1,NJD,NHL,34.0,1803.0,10.0,16.0,3.0,2.0,0.0,107.0,823.0,5.0,238.0,2.0,1.0,,0.0,0.0,13.0,118.0
dipieri01,2005,1,NYI,NHL,63.0,3572.0,30.0,24.0,5.0,7.0,1.0,180.0,1797.0,,,,,,,,,
sanfocu01,2007,1,VAN,NHL,16.0,679.0,4.0,3.0,1.0,0.0,0.0,32.0,313.0,,,,,,,,,
plassmi01,1973,1,MTL,NHL,15.0,839.0,7.0,4.0,2.0,0.0,0.0,57.0,,,,,,,,,,
winklha01,1923,1,EDE,WCHL,26.0,1632.0,9.0,13.0,4.0,,2.0,69.0,,,,,,,,,,
soderto01,1994,1,NYI,NHL,26.0,1350.0,8.0,12.0,3.0,2.0,1.0,70.0,717.0,,,,,,,,,
mowerjo01,1941,1,DET,NHL,47.0,2880.0,19.0,25.0,3.0,,5.0,144.0,,12.0,720.0,7.0,5.0,,,0.0,38.0,
belfoed01,1994,1,CHI,NHL,42.0,2450.0,22.0,15.0,3.0,4.0,5.0,93.0,990.0,16.0,1014.0,9.0,7.0,,1.0,1.0,37.0,479.0
vanbijo01,2000,2,NJD,NHL,4.0,240.0,4.0,0.0,0.0,0.0,1.0,6.0,93.0,,,,,,,,,
jablopa01,1993,1,TBL,NHL,15.0,834.0,5.0,6.0,3.0,0.0,0.0,54.0,374.0,,,,,,,,,
brathfr01,1999,1,CAL,NHL,61.0,3448.0,25.0,25.0,7.0,3.0,5.0,158.0,1664.0,,,,,,,,,
riccini01,1982,1,PIT,NHL,3.0,147.0,1.0,2.0,0.0,1.0,0.0,16.0,77.0,,,,,,,,,
caronja01,1968,1,LAK,NHL,3.0,140.0,0.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,
rinnepe01,2008,1,NAS,NHL,52.0,2999.0,29.0,15.0,4.0,8.0,7.0,119.0,1435.0,,,,,,,,,
whiddbo01,1974,1,CLC,WHA,29.0,1654.0,9.0,16.0,1.0,0.0,0.0,89.0,918.0,,,,,,,,,
holmeha01,1920,1,SEA,PCHA,24.0,1551.0,12.0,11.0,1.0,,0.0,68.0,,2.0,120.0,0.0,2.0,0.0,,0.0,13.0,
lockhho01,1924,1,BOS,NHL,2.0,120.0,0.0,2.0,0.0,,0.0,11.0,,,,,,,,,,
murphmi02,2011,1,CAR,NHL,2.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,,
hedbejo01,2010,1,NJD,NHL,34.0,1717.0,15.0,12.0,2.0,1.0,3.0,68.0,777.0,,,,,,,,,
hallgl01,1955,1,DET,NHL,70.0,4200.0,30.0,24.0,16.0,,12.0,148.0,,10.0,604.0,5.0,5.0,,,0.0,28.0,
peetepe01,1981,1,PHI,NHL,44.0,2591.0,23.0,18.0,3.0,3.0,0.0,160.0,,4.0,220.0,1.0,2.0,,0.0,0.0,17.0,
nilssan01,2011,1,NYI,NHL,4.0,218.0,1.0,2.0,0.0,0.0,1.0,10.0,112.0,,,,,,,,,
dionmi01,1981,1,PIT,NHL,62.0,3580.0,25.0,24.0,12.0,8.0,0.0,226.0,,5.0,304.0,2.0,3.0,,0.0,0.0,22.0,
howarji01,2009,1,DET,NHL,63.0,3740.0,37.0,15.0,10.0,3.0,3.0,141.0,1849.0,12.0,720.0,5.0,7.0,,0.0,1.0,33.0,387.0
khabini01,1998,1,PHO,NHL,63.0,3657.0,32.0,23.0,7.0,6.0,8.0,130.0,1681.0,7.0,449.0,3.0,4.0,,1.0,0.0,18.0,236.0
billicr01,2001,1,WAS,NHL,17.0,710.0,4.0,5.0,3.0,2.0,0.0,36.0,295.0,,,,,,,,,
bironma01,2011,1,NYR,NHL,21.0,1220.0,12.0,6.0,2.0,2.0,2.0,50.0,519.0,,,,,,,,,
hrudeke01,1990,1,LAK,NHL,47.0,2730.0,26.0,13.0,6.0,4.0,3.0,132.0,1321.0,12.0,798.0,6.0,6.0,,0.0,0.0,37.0,382.0
thibajo01,2007,1,BUF,NHL,12.0,507.0,3.0,4.0,2.0,0.0,2.0,28.0,214.0,,,,,,,,,
cloutja01,1990,2,QUE,NHL,15.0,829.0,3.0,8.0,2.0,0.0,0.0,61.0,526.0,,,,,,,,,
maracno01,2001,1,ATL,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,,,,,,,,,
rutlewa01,1968,1,LAK,NHL,17.0,921.0,6.0,7.0,4.0,0.0,0.0,56.0,,5.0,229.0,1.0,3.0,,1.0,0.0,12.0,
heinzri01,1981,1,STL,NHL,9.0,433.0,2.0,5.0,0.0,2.0,0.0,35.0,,,,,,,,,,
jakspa01,1994,1,LAK,NHL,1.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,,,,,,,,,
roachjo01,1932,1,DET,NHL,48.0,2970.0,25.0,15.0,8.0,,10.0,93.0,,4.0,240.0,2.0,2.0,0.0,,1.0,8.0,
hodgech01,1960,1,MTL,NHL,30.0,1800.0,18.0,8.0,4.0,,4.0,76.0,,,,,,,,,,
gillan01,1967,1,BOS,NHL,5.0,270.0,3.0,2.0,0.0,0.0,1.0,13.0,,,,,,,,,,
lalimpa01,2009,1,BUF,NHL,16.0,854.0,4.0,8.0,2.0,0.0,0.0,40.0,432.0,,,,,,,,,
theodjo01,2003,1,MTL,NHL,67.0,3961.0,33.0,28.0,5.0,3.0,6.0,150.0,1860.0,11.0,678.0,4.0,7.0,,1.0,1.0,27.0,333.0
bowerjo01,1969,1,TOR,NHL,1.0,60.0,0.0,1.0,0.0,1.0,0.0,5.0,,,,,,,,,,
dunhami01,1999,1,NAS,NHL,52.0,3077.0,19.0,27.0,6.0,3.0,0.0,146.0,1584.0,,,,,,,,,
roberea01,1937,1,NYA,NHL,48.0,3000.0,19.0,18.0,11.0,,6.0,111.0,,6.0,425.0,3.0,3.0,,,0.0,12.0,
yeatsma01,2003,1,WAS,NHL,5.0,258.0,1.0,3.0,0.0,0.0,0.0,13.0,141.0,,,,,,,,,
roachjo01,1926,1,TRS,NHL,44.0,2764.0,15.0,24.0,5.0,,4.0,94.0,,,,,,,,,,
loprepe01,1976,1,MNS,NHL,44.0,2590.0,13.0,20.0,10.0,1.0,1.0,156.0,,2.0,77.0,0.0,2.0,,1.0,0.0,6.0,
romanro01,1993,1,PIT,NHL,2.0,125.0,1.0,0.0,1.0,0.0,0.0,3.0,56.0,,,,,,,,,
sauvebo01,1977,1,BUF,NHL,11.0,480.0,6.0,2.0,0.0,0.0,0.0,20.0,,,,,,,,,,
waiteji01,1991,1,CHI,NHL,17.0,877.0,4.0,7.0,4.0,1.0,0.0,54.0,347.0,,,,,,,,,
goverda01,1991,1,LAK,NHL,2.0,120.0,1.0,1.0,0.0,0.0,0.0,9.0,63.0,,,,,,,,,
waiteji01,1995,1,CHI,NHL,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,
cloutja01,1988,1,BUF,NHL,36.0,1786.0,15.0,14.0,0.0,1.0,0.0,108.0,857.0,4.0,238.0,1.0,3.0,,1.0,1.0,10.0,108.0
millegr01,1984,2,STL,NHL,10.0,607.0,2.0,7.0,1.0,2.0,0.0,35.0,271.0,1.0,60.0,0.0,1.0,,0.0,0.0,2.0,35.0
dumasri01,1974,1,CHC,WHA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
aubinje01,1998,1,PIT,NHL,17.0,756.0,4.0,3.0,6.0,0.0,2.0,28.0,304.0,,,,,,,,,
haywabr01,1986,1,MTL,NHL,37.0,2178.0,19.0,13.0,4.0,2.0,1.0,102.0,959.0,13.0,708.0,6.0,5.0,,0.0,0.0,32.0,308.0
blakemi02,1981,1,LAK,NHL,2.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
dionmi01,1975,1,IND,WHA,31.0,1860.0,14.0,15.0,1.0,1.0,0.0,85.0,942.0,3.0,126.0,0.0,2.0,,0.0,0.0,5.0,73.0
trembvi01,1983,1,PIT,NHL,4.0,240.0,0.0,4.0,0.0,1.0,0.0,24.0,142.0,,,,,,,,,
hextaro01,1986,1,PHI,NHL,66.0,3799.0,37.0,21.0,6.0,4.0,1.0,190.0,1933.0,26.0,1540.0,15.0,11.0,,1.0,2.0,71.0,769.0
peetepe01,1983,1,BOS,NHL,50.0,2868.0,29.0,16.0,2.0,1.0,0.0,151.0,1222.0,3.0,180.0,0.0,3.0,,0.0,0.0,10.0,68.0
luongro01,2006,1,VAN,NHL,76.0,4490.0,47.0,22.0,6.0,3.0,5.0,171.0,2169.0,12.0,847.0,5.0,7.0,,0.0,0.0,25.0,427.0
garrejo01,1973,1,MFS,WHA,40.0,2290.0,21.0,18.0,0.0,1.0,1.0,137.0,1414.0,7.0,372.0,4.0,2.0,,1.0,0.0,25.0,256.0
lesuepe01,1913,1,OT1,NHA,13.0,773.0,6.0,6.0,0.0,,1.0,42.0,,,,,,,,,,
drydeda01,1974,1,CHC,WHA,45.0,2728.0,18.0,26.0,1.0,3.0,1.0,176.0,1679.0,,,,,,,,,
caseyjo01,1992,1,MNS,NHL,60.0,3476.0,26.0,26.0,5.0,3.0,3.0,193.0,1683.0,,,,,,,,,
josepcu01,1989,1,STL,NHL,15.0,852.0,9.0,5.0,1.0,0.0,0.0,48.0,435.0,6.0,327.0,4.0,1.0,,1.0,0.0,18.0,167.0
johnsbr02,2003,1,STL,NHL,10.0,493.0,4.0,3.0,1.0,0.0,1.0,20.0,203.0,,,,,,,,,
raynech01,1941,1,BKN,NHL,36.0,2230.0,13.0,21.0,2.0,,1.0,129.0,,,,,,,,,,
ellisda01,2010,1,TBL,NHL,31.0,1679.0,13.0,7.0,6.0,4.0,2.0,82.0,741.0,,,,,,,,,
smithmi02,2011,1,PHO,NHL,67.0,3903.0,38.0,18.0,10.0,3.0,8.0,144.0,2066.0,16.0,1027.0,9.0,7.0,,1.0,3.0,34.0,602.0
jenseal01,1980,1,DET,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,
esposto01,1979,1,CHI,NHL,69.0,4140.0,31.0,22.0,16.0,6.0,6.0,205.0,,6.0,373.0,3.0,3.0,,0.0,0.0,14.0,
masonch02,2009,1,STL,NHL,61.0,3512.0,30.0,22.0,8.0,8.0,2.0,148.0,1699.0,,,,,,,,,
munroad01,2005,1,CHI,NHL,10.0,501.0,3.0,5.0,2.0,1.0,1.0,25.0,234.0,,,,,,,,,
lemelre01,1979,1,ATF,NHL,3.0,150.0,0.0,2.0,0.0,0.0,0.0,15.0,,,,,,,,,,
edwardo01,1983,1,CAL,NHL,41.0,2303.0,13.0,19.0,5.0,3.0,0.0,157.0,1217.0,6.0,217.0,2.0,1.0,,1.0,0.0,12.0,133.0
bastiba01,1945,1,TOR,NHL,5.0,300.0,0.0,4.0,1.0,,0.0,20.0,,,,,,,,,,
roberea01,1938,1,NYA,NHL,46.0,2850.0,17.0,18.0,10.0,,3.0,136.0,,,,,,,,,,
soetado01,1980,1,NYR,NHL,39.0,2320.0,16.0,16.0,7.0,2.0,0.0,152.0,,,,,,,,,,
worslgu01,1965,1,MTL,NHL,51.0,2899.0,29.0,14.0,6.0,3.0,2.0,114.0,,10.0,603.0,8.0,2.0,,0.0,1.0,20.0,
quickjo01,2010,1,LAK,NHL,61.0,3591.0,35.0,22.0,3.0,4.0,6.0,134.0,1631.0,6.0,380.0,2.0,4.0,,0.0,1.0,20.0,229.0
langksc01,1997,1,PHO,NHL,3.0,137.0,0.0,1.0,1.0,0.0,0.0,10.0,60.0,,,,,,,,,
mylnise01,1989,1,QUE,NHL,10.0,568.0,1.0,7.0,2.0,1.0,0.0,47.0,330.0,,,,,,,,,
robermo01,1931,1,NYA,NHL,1.0,60.0,1.0,0.0,0.0,,0.0,1.0,,,,,,,,,,
bironma01,2006,2,PHI,NHL,16.0,935.0,6.0,8.0,2.0,1.0,0.0,47.0,509.0,,,,,,,,,
lumleha01,1958,1,BOS,NHL,11.0,660.0,8.0,2.0,1.0,,1.0,27.0,,7.0,436.0,3.0,4.0,,,0.0,20.0,
raynech01,1940,1,NYA,NHL,12.0,773.0,2.0,7.0,3.0,,0.0,44.0,,,,,,,,,,
khabini01,1994,1,WIN,NHL,26.0,1339.0,8.0,9.0,4.0,1.0,0.0,76.0,723.0,,,,,,,,,
tugnuro01,1996,1,OTT,NHL,37.0,1991.0,17.0,15.0,1.0,2.0,3.0,93.0,882.0,7.0,425.0,3.0,4.0,,0.0,1.0,14.0,169.0
potvife01,2002,1,LAK,NHL,42.0,2367.0,17.0,20.0,3.0,3.0,3.0,105.0,987.0,,,,,,,,,
schneco01,2009,1,VAN,NHL,2.0,79.0,0.0,1.0,0.0,0.0,0.0,5.0,59.0,,,,,,,,,
conneal01,1933,1,NYA,NHL,1.0,40.0,1.0,0.0,0.0,,0.0,2.0,,,,,,,,,,
crawfco01,2011,1,CHI,NHL,57.0,3218.0,30.0,17.0,7.0,1.0,0.0,146.0,1507.0,6.0,396.0,2.0,4.0,,0.0,0.0,17.0,159.0
puseych01,1985,1,DET,NHL,1.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,,,,,,,,,
bernhti01,1986,1,TOR,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,,,,,,,,,
murrato01,1915,1,PO1,PCHA,18.0,1092.0,13.0,5.0,0.0,,2.0,50.0,,,,,,,,,,
myllyja01,1989,1,MNS,NHL,4.0,156.0,0.0,3.0,0.0,1.0,0.0,16.0,83.0,,,,,,,,,
