coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
legergi01c,1976,BIR,WHA,1,,24,7,16,1,,,,
therrmi01c,2007,PIT,NHL,1,,82,47,27,8,20.0,14.0,6.0,0.0
macdopa01c,1981,LAK,NHL,1,,42,13,24,5,,,,
ruffli01c,2011,BUF,NHL,1,,82,39,32,11,,,,
marshja02c,1913,TBS,NHA,1,,20,13,7,0,,,,
suttebr01c,1997,CAL,NHL,1,,82,26,41,15,,,,
wilsoro02c,1997,WAS,NHL,1,,82,40,30,12,21.0,12.0,9.0,0.0
demerja01c,1979,QUE,NHL,1,,80,25,44,11,,,,
schmimi01c,1957,BOS,NHL,1,,70,27,28,15,12.0,6.0,6.0,0.0
pronoma01c,1972,CHC,WHA,1,,78,26,50,2,,,,
hitchke01c,2006,CBS,NHL,3,,62,28,29,5,,,,
suttedu01c,2001,FLO,NHL,1,,26,6,18,2,,,,
pulfobo01c,1972,LAK,NHL,1,,78,31,36,11,,,,
quinnmi01c,1914,QU1,NHA,1,,20,11,9,0,,,,
cleghod01c,1925,PIP,NHL,1,,36,19,16,1,2.0,0.0,1.0,1.0
sonmogl01c,1986,MNS,NHL,2,,2,0,1,1,,,,
youngga01c,1975,STL,NHL,1,,29,9,15,5,,,,
ruffli01c,1998,BUF,NHL,1,,82,37,28,17,21.0,14.0,7.0,0.0
charrgu01c,2000,ANA,NHL,2,,49,14,28,7,,,,
sutteda01c,2003,CAL,NHL,1,,82,42,33,7,26.0,15.0,11.0,0.0
dennecy01c,1932,OTS,NHL,1,,48,11,27,10,,,,
burnspa01c,1995,TOR,NHL,1,,65,25,30,10,,,,
bowmasc01c,1975,MTL,NHL,1,,80,58,11,11,13.0,12.0,1.0,0.0
hillmla01c,1978,WIJ,WHA,1,,61,28,27,6,,,,
gormato01c,1933,CHI,NHL,1,,48,20,17,11,8.0,6.0,1.0,1.0
patrily01c,1974,STL,NHL,2,,2,1,0,1,,,,
cherrdo01c,1975,BOS,NHL,1,,80,48,15,17,12.0,5.0,7.0,0.0
duttore01c,1940,NYA,NHL,1,,48,8,29,11,,,,
gorinbu01c,1999,NYI,NHL,1,,82,24,49,9,,,,
patrily01c,1967,STL,NHL,1,,16,4,10,2,,,,
abelsi01c,1959,DET,NHL,1,,70,26,29,15,6.0,2.0,4.0,0.0
lemaija01c,2005,MIN,NHL,1,,82,38,36,8,,,,
quennjo01c,2002,STL,NHL,1,,82,41,30,11,7.0,3.0,4.0,0.0
gainebo01c,1995,DAL,NHL,1,,39,11,19,9,,,,
renneto01c,2003,NYR,NHL,2,,20,5,15,0,,,,
crawfma01c,2007,LAK,NHL,1,,82,32,43,7,,,,
primejo01c,1952,TOR,NHL,1,,70,27,30,13,,,,
wilsoro02c,2008,TOR,NHL,1,,82,34,35,13,,,,
arboual01c,1980,NYI,NHL,1,,80,48,18,14,18.0,15.0,3.0,0.0
imlacpu01c,1966,TOR,NHL,1,,70,32,27,11,12.0,8.0,4.0,0.0
gottsjo01c,1947,CHI,NHL,1,,28,7,19,2,,,,
burnspa01c,1994,TOR,NHL,1,,48,21,19,8,7.0,3.0,4.0,0.0
burnege01c,1994,EDM,NHL,1,,35,12,20,3,,,,
berrybo01c,1986,PIT,NHL,1,,80,30,38,12,,,,
lemaija01c,1997,NJD,NHL,1,,82,48,23,11,6.0,2.0,4.0,0.0
murrate01c,1992,WAS,NHL,1,,84,43,34,7,6.0,2.0,4.0,0.0
blaketo01c,1964,MTL,NHL,1,,70,36,23,11,13.0,8.0,5.0,0.0
smithfl01c,1979,TOR,NHL,1,,68,30,33,5,,,,
creigfr01c,1978,ATF,NHL,1,,80,41,31,8,2.0,0.0,2.0,0.0
greente01c,1991,EDM,NHL,1,,80,36,34,10,16.0,8.0,8.0,0.0
maclepa01c,2011,OTT,NHL,1,,82,41,31,10,7.0,3.0,4.0,0.0
brookhe01c,1983,NYR,NHL,1,,80,42,29,9,5.0,2.0,3.0,0.0
blackdo01c,1975,NEW,WHA,2,,35,14,18,3,,,,
keenami01c,2003,FLO,NHL,1,,15,5,8,2,,,,
schmimi01c,1960,BOS,NHL,1,,70,15,42,13,,,,
dayha01c,1945,TOR,NHL,1,,50,19,24,7,,,,
laviope01c,2008,CAR,NHL,1,,25,12,11,2,,,,
savaged01c,1915,PO1,PCHA,1,,18,13,5,0,5.0,2.0,3.0,0.0
cherrdo01c,1978,BOS,NHL,1,,80,43,23,14,11.0,7.0,4.0,0.0
nealeha01c,1976,NEW,WHA,1,,81,35,40,6,5.0,1.0,4.0,0.0
francem01c,1967,NYR,NHL,1,,74,39,23,12,6.0,2.0,4.0,0.0
pleaula01c,1988,HAR,NHL,1,,80,37,38,5,4.0,0.0,4.0,0.0
huntebi01c,1975,EDO,WHA,2,,33,9,21,3,4.0,0.0,4.0,0.0
bowmasc01c,1984,BUF,NHL,1,,80,38,28,14,5.0,2.0,3.0,0.0
watsoph01c,1956,NYR,NHL,1,,70,26,30,14,5.0,1.0,4.0,0.0
evansja01c,1984,HAR,NHL,1,,80,30,41,9,,,,
satorte01c,1985,NYR,NHL,1,,80,36,38,6,16.0,8.0,8.0,0.0
wilsoro02c,2011,TOR,NHL,1,,64,29,28,7,,,,
patrile01c,1930,NYR,NHL,1,,44,19,16,9,4.0,2.0,2.0,0.0
arboual01c,1979,NYI,NHL,1,,80,39,28,13,21.0,15.0,6.0,0.0
muldope01c,1920,SEA,PCHA,1,,24,12,11,1,2.0,0.0,2.0,0.0
plageba01c,1977,STL,NHL,2,,26,9,11,6,,,,
dudleri01c,1989,BUF,NHL,1,,80,45,27,8,6.0,2.0,4.0,0.0
arboual01c,1982,NYI,NHL,1,,80,42,26,12,20.0,15.0,5.0,0.0
demerja01c,1985,STL,NHL,1,,80,37,34,9,19.0,10.0,9.0,0.0
tessior01c,1983,CHI,NHL,1,,80,30,42,8,5.0,2.0,3.0,0.0
cheevge01c,1982,BOS,NHL,1,,80,50,20,10,17.0,9.0,8.0,0.0
murrabr01c,2007,OTT,NHL,2,,18,7,9,2,4.0,0.0,4.0,0.0
murrabr01c,1989,WAS,NHL,1,,46,18,24,4,,,,
mauripa01c,2003,CAR,NHL,1,,30,8,14,8,,,,
suttebr02c,2008,NJD,NHL,1,,82,51,27,4,7.0,3.0,4.0,0.0
sutteda01c,1993,CHI,NHL,1,,84,39,36,9,6.0,2.0,4.0,0.0
hitchke01c,2011,STL,NHL,2,,69,43,15,11,9.0,4.0,5.0,0.0
trotzba01c,2011,NAS,NHL,1,,82,48,26,8,10.0,5.0,5.0,0.0
mactacr01c,2001,EDM,NHL,1,,82,38,32,12,,,,
kellyre01c,1974,TOR,NHL,1,,80,31,33,16,7.0,2.0,5.0,0.0
vigneal01c,2000,MTL,NHL,1,,20,5,13,2,,,,
heffefr01c,1919,TRS,NHL,1,,12,5,7,0,,,,
livined01c,1915,TBS,NHA,1,,24,9,14,1,,,,
gerared01c,1928,MTM,NHL,1,,44,15,20,9,,,,
hartce01c,1937,MTL,NHL,1,,48,18,17,13,3.0,1.0,2.0,0.0
geoffbe01c,1973,ATF,NHL,1,,78,30,34,14,4.0,0.0,4.0,0.0
gerared01c,1926,MTM,NHL,1,,44,20,20,4,2.0,0.0,1.0,1.0
gardihe01c,1924,CAT,WCHL,1,,28,17,11,0,2.0,0.0,1.0,1.0
rossar01c,1926,BOS,NHL,1,,44,21,20,3,8.0,2.0,2.0,4.0
bowmasc01c,1981,BUF,NHL,1,,26,14,5,7,,,,
abelsi01c,1953,CHI,NHL,1,,70,12,51,7,,,,
irvindi01c,1943,MTL,NHL,1,,50,38,5,7,9.0,8.0,1.0,0.0
randake01c,1923,HAM,NHL,2,,14,6,8,0,,,,
hartlbo01c,1999,COL,NHL,1,,82,42,29,11,17.0,11.0,6.0,0.0
gorinbu01c,1986,BOS,NHL,1,,13,5,7,1,,,,
carpedo01c,1984,NJD,NHL,1,,80,22,48,10,,,,
gendrje01c,1974,QUN,WHA,1,,78,46,32,0,15.0,8.0,7.0,0.0
ingraro01c,1977,IND,WHA,1,,51,16,31,4,,,,
patrifr01c,1919,VML,PCHA,1,,22,11,11,0,2.0,1.0,1.0,0.0
pulfobo01c,1973,LAK,NHL,1,,78,33,33,12,5.0,1.0,4.0,0.0
bowmasc01c,1992,PIT,NHL,1,,84,56,21,7,12.0,7.0,5.0,0.0
johnsed01c,1996,PIT,NHL,1,,62,31,26,5,,,,
dineebi01c,1978,NEW,WHA,1,,71,33,29,9,,,,
francem01c,1981,STL,NHL,2,,12,4,6,2,10.0,5.0,5.0,0.0
beverni01c,1995,TOR,NHL,2,,17,9,6,2,6.0,2.0,4.0,0.0
keenami01c,2001,FLO,NHL,2,,56,16,32,8,,,,
patrily01c,1950,BOS,NHL,1,,70,22,30,18,6.0,1.0,4.0,1.0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
clancki01c,1954,TOR,NHL,1,,70,24,24,22,4.0,0.0,4.0,0.0
crispte01c,1989,CAL,NHL,1,,80,42,23,15,6.0,2.0,4.0,0.0
ruffli01c,2010,BUF,NHL,1,,82,43,29,10,7.0,3.0,4.0,0.0
stanlba01c,1921,CAT,WCHL,1,,24,14,10,0,2.0,0.0,1.0,1.0
loughcl01c,1935,CHI,NHL,1,,48,21,19,8,2.0,1.0,1.0,0.0
gerared01c,1931,NYA,NHL,1,,48,16,24,8,,,,
martija02c,1998,OTT,NHL,1,,82,44,23,15,4.0,0.0,4.0,0.0
patrile01c,1911,VA1,PCHA,1,,16,7,9,0,,,,
ruffli01c,1997,BUF,NHL,1,,82,36,29,17,15.0,10.0,5.0,0.0
gretzwa01c,2008,PHO,NHL,1,,82,36,39,7,,,,
muckljo01c,1999,NYR,NHL,1,,78,29,38,11,,,,
patrifr01c,1918,VML,PCHA,1,,20,12,8,0,2.0,1.0,1.0,0.0
ruffli01c,2008,BUF,NHL,1,,82,41,32,9,,,,
gretzwa01c,2007,PHO,NHL,1,,82,38,37,7,,,,
howelha01c,1974,SDM,WHA,1,,78,43,31,4,10.0,4.0,6.0,0.0
patrile01c,1929,NYR,NHL,1,,44,17,17,10,4.0,1.0,2.0,1.0
tortojo01c,2005,TBL,NHL,1,,82,43,33,6,5.0,1.0,4.0,0.0
constke01c,1998,PIT,NHL,1,,82,38,30,14,13.0,6.0,7.0,0.0
patrile01c,1920,VA2,PCHA,1,,24,10,13,1,,,,
bowmasc01c,1971,MTL,NHL,1,,78,46,16,16,6.0,2.0,4.0,0.0
quinnpa01c,1986,LAK,NHL,1,,42,18,20,4,,,,
gardnji01c,1924,HAM,NHL,1,,30,19,10,1,,,,
laviope01c,2011,PHI,NHL,1,,82,47,26,9,11.0,5.0,6.0,0.0
frasecu01c,2002,ATL,NHL,1,,33,8,24,1,,,,
rossar01c,1925,BOS,NHL,1,,36,17,15,4,,,,
kingda01c,1992,CAL,NHL,1,,84,43,30,11,6.0,2.0,4.0,0.0
gretzwa01c,2009,PHO,NHL,1,,82,50,25,7,7.0,3.0,4.0,0.0
quinnmi01c,1919,QUB,NHL,1,,24,4,20,0,,,,
sherofr01c,1977,PHI,NHL,1,,80,45,20,15,12.0,7.0,5.0,0.0
stasivi01c,1971,CLF,NHL,2,,75,21,38,16,,,,
carlyra01c,2010,AND,NHL,1,,82,47,30,5,6.0,2.0,4.0,0.0
glovefr01c,1969,OAK,NHL,1,,76,22,40,14,4.0,0.0,4.0,0.0
renneto01c,2008,NYR,NHL,1,,61,31,23,7,,,,
sonmogl01c,1984,MNS,NHL,2,,67,22,35,10,9.0,5.0,4.0,0.0
lowro01c,1996,EDM,NHL,1,,82,36,37,9,12.0,5.0,7.0,0.0
saccojo01c,2010,COL,NHL,1,,82,30,44,8,,,,
murphmi01c,1987,LAK,NHL,1,,27,7,16,4,,,,
sonmogl01c,1980,MNS,NHL,1,,80,35,28,17,19.0,12.0,7.0,0.0
tippeda01c,2007,DAL,NHL,1,,82,45,30,7,18.0,10.0,8.0,0.0
muckljo01c,1990,EDM,NHL,1,,80,37,37,6,18.0,9.0,9.0,0.0
muldope01c,1914,PO1,PCHA,1,,18,9,9,0,,,,
ruffli01c,2003,BUF,NHL,1,,82,37,38,7,,,,
mclelto01c,2011,SJS,NHL,1,,82,43,29,10,5.0,1.0,4.0,0.0
oreilte01c,1988,BOS,NHL,1,,80,37,29,14,10.0,5.0,5.0,0.0
nykolmi01c,1981,TOR,NHL,1,,80,20,44,16,,,,
mayorbo01c,1977,SOV,WHA,1,,8,3,4,1,,,,
dineebi01c,1972,HOU,WHA,1,,78,39,35,4,10.0,4.0,6.0,0.0
rafteje01c,1977,CIN,WHA,2,interim,5,2,3,0,,,,
dineebi01c,1977,HOU,WHA,1,,80,42,34,4,6.0,2.0,4.0,0.0
hartlbo01c,2002,ATL,NHL,3,,39,19,15,5,,,,
creigfr01c,1975,ATF,NHL,1,,80,35,33,12,2.0,0.0,2.0,0.0
imlacpu01c,1960,TOR,NHL,1,,70,39,19,12,5.0,1.0,4.0,0.0
skinnji01c,1955,DET,NHL,1,,70,30,24,16,10.0,5.0,5.0,0.0
anderjo01c,2009,ATL,NHL,1,,82,35,34,13,,,,
carrodi01c,1917,TOA,NHL,1,,22,13,9,0,7.0,4.0,3.0,0.0
lemaija01c,2008,MIN,NHL,1,,82,40,33,9,,,,
simpste01c,1988,NYI,NHL,1,,27,7,18,2,,,,
trotzba01c,1999,NAS,NHL,1,,82,28,47,7,,,,
crawfma01c,2000,VAN,NHL,1,,82,36,35,11,4.0,0.0,4.0,0.0
patrile01c,1937,NYR,NHL,1,,48,27,15,6,3.0,1.0,2.0,0.0
bylsmda01c,2008,PIT,NHL,2,,25,18,3,4,24.0,16.0,8.0,0.0
clappdi01c,1948,BOS,NHL,1,,60,29,23,8,5.0,1.0,4.0,0.0
smithal03c,1914,OT1,NHA,1,,20,14,6,0,,,,
brookhe01c,1981,NYR,NHL,1,,80,39,27,14,10.0,5.0,5.0,0.0
carbogu01c,2008,MTL,NHL,1,,66,35,24,7,,,,
cunnijo01c,1989,NJD,NHL,2,,66,31,28,7,6.0,2.0,4.0,0.0
imlacpu01c,1958,TOR,NHL,2,,50,22,20,8,12.0,5.0,7.0,0.0
juliecl01c,2009,BOS,NHL,1,,82,39,30,13,13.0,7.0,6.0,0.0
trotzba01c,2007,NAS,NHL,1,,82,41,32,9,6.0,2.0,4.0,0.0
quinnmi01c,1916,QU1,NHA,1,,20,10,10,0,,,,
richato01c,2010,MIN,NHL,1,,82,39,35,8,,,,
clancki01c,1953,TOR,NHL,1,,70,32,24,14,5.0,1.0,4.0,0.0
berrybo01c,1985,PIT,NHL,1,,80,34,38,8,,,,
tippeda01c,2002,DAL,NHL,1,,82,46,21,15,12.0,6.0,6.0,0.0
dudleri01c,1991,BUF,NHL,1,,28,9,15,4,,,,
pikeal01c,1959,NYR,NHL,3,,53,14,28,11,,,,
delveal01c,1976,DET,NHL,1,,44,13,26,5,,,,
francem01c,1968,NYR,NHL,2,,33,19,8,6,4.0,0.0,4.0,0.0
martija02c,1995,OTT,NHL,3,,38,10,24,4,,,,
webstto01c,1989,LAK,NHL,1,,80,34,39,7,10.0,4.0,6.0,0.0
irvindi01c,1934,TOR,NHL,1,,48,30,14,4,7.0,3.0,4.0,0.0
deboepe01c,2009,FLO,NHL,1,,82,32,37,13,,,,
dayha01c,1943,TOR,NHL,1,,50,23,23,4,5.0,1.0,4.0,0.0
patrile01c,1923,VC1,PCHA,1,,30,11,18,1,,,,
arboual01c,1976,NYI,NHL,1,,80,47,21,12,12.0,8.0,4.0,0.0
imlacpu01c,1965,TOR,NHL,1,,70,34,25,11,4.0,0.0,4.0,0.0
saccojo01c,2009,COL,NHL,1,,82,43,30,9,6.0,2.0,4.0,0.0
howelha01c,1978,MNS,NHL,1,,11,3,6,2,,,,
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
macledo02c,2003,CBS,NHL,1,,37,9,24,4,,,,
wilsoro02c,2002,SJS,NHL,3,,57,19,31,7,,,,
bowmasc01c,1968,STL,NHL,1,,76,37,25,14,12.0,8.0,4.0,0.0
holmgpa01c,1991,PHI,NHL,1,,24,8,14,2,,,,
watsoph01c,1961,BOS,NHL,1,,70,15,47,8,,,,
quinnpa01c,1985,LAK,NHL,1,,80,23,49,8,,,,
loweke01c,1999,EDM,NHL,1,,82,32,34,16,5.0,1.0,4.0,0.0
macmibi01c,1982,NJD,NHL,1,,80,17,49,14,,,,
irvindi01c,1935,TOR,NHL,1,,48,23,19,6,9.0,4.0,5.0,0.0
mckenjo01c,1973,VAB,WHA,1,,7,3,4,0,,,,
rossar01c,1936,BOS,NHL,1,,48,23,18,7,3.0,1.0,2.0,0.0
watsoph01c,1957,NYR,NHL,1,,70,32,25,13,6.0,2.0,4.0,0.0
quinnpa01c,1991,VAN,NHL,1,,80,42,26,12,13.0,6.0,7.0,0.0
chambda01c,1991,QUE,NHL,1,,18,3,14,1,,,,
rossar01c,1930,BOS,NHL,1,,44,28,10,6,5.0,2.0,3.0,0.0
pagepi01c,1989,MNS,NHL,1,,80,36,40,4,7.0,3.0,4.0,0.0
holmgpa01c,1995,HAR,NHL,1,,12,5,6,1,,,,
kitchmi01c,2006,STL,NHL,1,,28,7,17,4,,,,
mactacr01c,2006,EDM,NHL,1,,82,32,43,7,,,,
ludzist01c,2000,TBL,NHL,1,,39,12,22,5,,,,
murrate01c,1990,WAS,NHL,1,,80,37,36,7,11.0,5.0,6.0,0.0
patrily01c,1949,NYR,NHL,1,,70,28,31,11,12.0,7.0,5.0,0.0
wilsojo01c,1974,MIB,WHA,1,,78,21,53,4,,,,
rossar01c,1933,BOS,NHL,1,,48,18,25,5,,,,
gormato01c,1936,MTM,NHL,1,,48,22,17,9,5.0,2.0,3.0,0.0
sonmogl01c,1981,MNS,NHL,1,,80,37,23,20,4.0,1.0,3.0,0.0
champwe01c,1922,REG,WCHL,1,,30,16,14,0,2.0,0.0,1.0,1.0
macneal01c,1970,MTL,NHL,2,,55,31,15,9,20.0,12.0,8.0,0.0
patrile01c,1927,NYR,NHL,1,,44,19,16,9,9.0,5.0,3.0,1.0
whitebi01c,1976,CHI,NHL,2,,46,16,24,6,2.0,0.0,2.0,0.0
kitchmi01c,2005,STL,NHL,1,,82,21,46,15,,,,
shawbr01c,2005,NYI,NHL,2,,40,18,18,4,,,,
polanni01c,1983,DET,NHL,1,,80,31,42,7,4.0,1.0,3.0,0.0
reaybi01c,1976,CHI,NHL,1,,34,10,19,5,,,,
kitchmi01c,2003,STL,NHL,2,,21,10,7,4,5.0,1.0,4.0,0.0
malonda01c,1987,WIN,NHL,1,,80,33,36,11,5.0,1.0,4.0,0.0
kishla01c,1982,HAR,NHL,1,,49,12,32,5,,,,
gilbegr01c,2002,CAL,NHL,1,,25,6,16,3,,,,
dennecy01c,1928,BOS,NHL,1,,44,26,13,5,5.0,5.0,0.0,0.0
mccambo01c,1981,PHI,NHL,2,,8,4,2,2,4.0,1.0,3.0,0.0
hillmla01c,1977,WIJ,WHA,1,,80,50,28,2,9.0,8.0,1.0,0.0
magnuke01c,1980,CHI,NHL,1,,80,31,33,16,3.0,0.0,3.0,0.0
sindeha01c,1979,BOS,NHL,2,,7,6,1,0,10.0,4.0,6.0,0.0
patrifr01c,1934,BOS,NHL,1,,48,26,16,6,4.0,1.0,3.0,0.0
brookhe01c,1992,NJD,NHL,1,,84,40,37,7,5.0,1.0,4.0,0.0
bowmasc01c,1998,DET,NHL,2,,77,39,31,7,10.0,6.0,4.0,0.0
burnspa01c,1993,TOR,NHL,1,,84,43,29,12,18.0,9.0,9.0,0.0
boondi01c,1915,MOW,NHA,1,,24,10,14,0,,,,
boudrbr01c,2011,AND,NHL,2,,58,27,23,8,,,,
torchjo01c,2005,LAK,NHL,2,,12,5,7,0,,,,
imlacpu01c,1967,TOR,NHL,1,,74,33,31,10,,,,
bylsmda01c,2010,PIT,NHL,1,,82,49,25,8,7.0,3.0,4.0,0.0
quinnpa01c,1981,PHI,NHL,1,,72,34,29,9,,,,
granato01c,2002,COL,NHL,2,,51,32,15,4,7.0,3.0,4.0,0.0
haydo01c,1996,PHO,NHL,1,,82,38,37,7,7.0,3.0,4.0,0.0
therrmi01c,2005,PIT,NHL,2,,51,14,29,8,,,,
crawfma01c,1999,VAN,NHL,1,,82,30,37,15,,,,
hitchke01c,1998,DAL,NHL,1,,82,51,19,12,23.0,16.0,7.0,0.0
harribi01c,1972,OTN,WHA,1,,78,35,39,4,5.0,1.0,4.0,0.0
irvindi01c,1950,MTL,NHL,1,,70,25,30,15,11.0,5.0,6.0,0.0
reaybi01c,1970,CHI,NHL,1,,78,49,20,9,18.0,11.0,7.0,0.0
francem01c,1982,STL,NHL,1,,32,10,19,3,,,,
keenami01c,1988,CHI,NHL,1,,80,27,41,12,16.0,9.0,7.0,0.0
burnsch01c,1969,MNS,NHL,2,,44,10,22,12,6.0,2.0,4.0,0.0
bushed01c,1975,KCS,NHL,3,,32,1,23,8,,,,
crispte01c,1987,CAL,NHL,1,,80,48,23,9,9.0,4.0,5.0,0.0
rossar01c,1913,MOW,NHA,2,,5,3,2,0,,,,
clancki01c,1937,MTM,NHL,1,,18,6,11,1,,,,
trotzba01c,2009,NAS,NHL,1,,82,47,29,6,6.0,2.0,4.0,0.0
milbumi01c,1995,NYI,NHL,1,,82,22,50,10,,,,
kellyre01c,1969,PIT,NHL,1,,76,26,38,12,10.0,6.0,4.0,0.0
stevejo01c,2009,PHI,NHL,1,,25,13,11,1,,,,
mcnamho01c,1916,TOB,NHA,1,,14,7,7,0,,,,
cassibr01c,2002,WAS,NHL,1,,82,39,35,8,6.0,2.0,4.0,0.0
roberji01c,1991,HAR,NHL,1,,80,26,41,13,7.0,3.0,4.0,0.0
duttore01c,1937,NYA,NHL,1,,48,19,18,11,6.0,3.0,3.0,0.0
harknne01c,1970,DET,NHL,1,,38,12,22,4,,,,
murraan01c,2003,LAK,NHL,1,,82,28,38,16,,,,
