charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1661143,6460,500,4,1999-09-29T10:48:18,1087.0,26460,
1827878,9702,451,6,1999-10-10T10:45:45,3368.0,29702,
1476895,6588,277,5,1999-06-22T10:49:33,341.0,6588,
1133050,9047,479,4,1999-07-13T10:46:10,2234.0,9047,
1985742,9663,376,9,1999-09-29T10:50:14,3322.0,29663,
1945860,9840,370,6,1999-07-22T10:47:09,1593.0,9840,
1033860,8477,499,3,1999-09-21T10:46:14,4622.0,28477,
1019066,3756,495,9,1999-06-22T10:45:03,1536.0,3756,
23716,8177,488,8,1999-09-13T10:45:24,4186.0,28177,
639710,9791,470,4,1999-09-04T10:46:40,1296.0,19791,
620766,1766,483,10,1999-06-24T10:45:11,4239.0,1766,
1135220,6453,498,4,1999-07-31T10:46:20,1883.0,6453,
1813090,7663,493,2,1999-07-29T10:44:36,1657.0,7663,
1965377,7909,251,3,1999-09-28T10:48:38,2122.0,27909,
75055,4119,323,2,1999-09-05T10:49:24,4995.0,14119,
738703,7906,462,10,1999-07-05T10:46:36,4885.0,7906,
1144890,7335,322,7,1999-10-13T10:47:05,1132.0,0,
847188,9064,342,5,1999-07-20T10:47:15,4948.0,9064,
536546,6645,392,5,1999-09-09T10:46:26,2200.0,16645,
1375168,7699,472,8,1999-10-06T10:49:24,2894.0,27699,
1444964,6906,462,10,1999-07-04T10:47:05,3691.0,6906,
1268634,9504,456,4,1999-08-23T10:48:54,1452.0,19504,
1098591,9292,387,4,1999-09-14T10:51:13,2870.0,29292,
804374,5728,331,6,1999-10-05T10:43:57,1729.0,25728,
1726429,9123,489,10,1999-08-20T10:45:38,1681.0,19123,
1043836,1839,409,6,1999-09-22T10:46:59,3181.0,21839,
513873,6837,464,5,1999-07-25T10:44:39,1308.0,6837,
1834301,1249,426,10,1999-08-28T10:46:15,950.0,11249,
1400709,9848,498,4,1999-08-09T10:43:41,4117.0,9848,
20602,6990,393,10,1999-08-26T10:45:10,4250.0,16990,
1955795,9634,365,2,1999-10-04T10:47:54,3262.0,29634,
774456,6419,491,6,1999-07-12T10:49:21,2654.0,6419,
1469314,8775,348,9,1999-08-21T10:48:57,2958.0,18775,
1012424,9390,487,5,1999-09-10T10:44:33,2007.0,19390,
1384718,6293,343,2,1999-08-25T10:50:09,3281.0,16293,
566196,9301,412,6,1999-09-11T10:48:42,1444.0,19301,
